2017/02/03 17:28:07
Time (sec),PTAT,P000,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255
0.14,2.459375,2.334375,2.34375,2.3,2.275,2.3375,2.303125,2.309375,2.309375,2.309375,2.309375,2.303125,2.3375,2.325,2.29375,2.34375,2.334375,2.284375,2.309375,2.3375,2.309375,2.31875,2.325,2.325,2.328125,2.328125,2.325,2.325,2.31875,2.346875,2.334375,2.303125,2.28125,2.3625,2.3375,2.3125,2.35625,2.29375,2.334375,2.36875,2.334375,2.303125,2.334375,2.334375,2.29375,2.325,2.353125,2.3375,2.303125,2.334375,2.3125,2.290625,2.334375,2.334375,2.3375,2.3375,2.34375,2.309375,2.309375,2.3375,2.334375,2.328125,2.325,2.3125,2.334375,2.303125,2.325,2.328125,2.303125,2.3375,2.34375,2.34375,2.3125,2.3125,2.3125,2.309375,2.3375,2.334375,2.29375,2.31875,2.303125,2.3125,2.328125,2.334375,2.3375,2.34375,2.34375,2.346875,2.346875,2.31875,2.3125,2.3125,2.3125,2.3375,2.334375,2.290625,2.3125,2.35625,2.328125,2.3375,2.34375,2.34375,2.31875,2.31875,2.346875,2.31875,2.31875,2.346875,2.3125,2.309375,2.36875,2.328125,2.31875,2.35625,2.334375,2.3375,2.34375,2.346875,2.31875,2.31875,2.346875,2.346875,2.31875,2.31875,2.31875,2.3125,2.3375,2.328125,2.31875,2.284375,2.334375,2.3375,2.3125,2.346875,2.346875,2.31875,2.31875,2.346875,2.31875,2.346875,2.346875,2.34375,2.3375,2.328125,2.35625,2.31875,2.328125,2.36875,2.34375,2.346875,2.40625,2.378125,2.346875,2.31875,2.346875,2.31875,2.3125,2.34375,2.3375,2.328125,2.35625,2.353125,2.328125,2.36875,2.34375,2.34375,2.378125,2.378125,2.346875,2.31875,2.31875,2.31875,2.3125,2.3375,2.303125,2.328125,2.3125,2.346875,2.325,2.36875,2.3375,2.34375,2.34375,2.346875,2.31875,2.346875,2.346875,2.34375,2.3125,2.3375,2.334375,2.290625,2.309375,2.34375,2.31875,2.328125,2.36875,2.3375,2.34375,2.34375,2.34375,2.34375,2.3125,2.34375,2.3375,2.334375,2.328125,2.31875,2.3,2.371875,2.346875,2.31875,2.3625,2.334375,2.334375,2.3375,2.3375,2.3375,2.3375,2.36875,2.334375,2.29375,2.31875,2.346875,2.325,2.29375,2.328125,2.346875,2.31875,2.325,2.328125,2.328125,2.3625,2.334375,2.328125,2.328125,2.35625,2.31875,2.303125,2.328125,2.353125,2.3375,2.353125,2.325,2.29375,2.346875,2.353125,2.31875,2.31875,2.353125,2.31875,2.3125,2.346875,2.3375,2.275,2.353125,2.3375
0.249,4.91875,4.66875,4.6875,4.6,4.55,4.675,4.60625,4.61875,4.61875,4.61875,4.61875,4.60625,4.675,4.65,4.5875,4.6875,4.66875,4.56875,4.61875,4.675,4.61875,4.6375,4.65,4.65,4.65625,4.65625,4.65,4.65,4.6375,4.69375,4.66875,4.60625,4.5625,4.725,4.675,4.625,4.7125,4.5875,4.66875,4.7375,4.66875,4.60625,4.66875,4.66875,4.5875,4.65,4.70625,4.675,4.60625,4.66875,4.625,4.58125,4.66875,4.66875,4.675,4.675,4.6875,4.61875,4.61875,4.675,4.66875,4.65625,4.65,4.625,4.66875,4.60625,4.65,4.65625,4.60625,4.675,4.6875,4.6875,4.625,4.625,4.625,4.61875,4.675,4.66875,4.5875,4.6375,4.60625,4.625,4.65625,4.66875,4.675,4.6875,4.6875,4.69375,4.69375,4.6375,4.625,4.625,4.625,4.675,4.66875,4.58125,4.625,4.7125,4.65625,4.675,4.6875,4.6875,4.6375,4.6375,4.69375,4.6375,4.6375,4.69375,4.625,4.61875,4.7375,4.65625,4.6375,4.7125,4.66875,4.675,4.6875,4.69375,4.6375,4.6375,4.69375,4.69375,4.6375,4.6375,4.6375,4.625,4.675,4.65625,4.6375,4.56875,4.66875,4.675,4.625,4.69375,4.69375,4.6375,4.6375,4.69375,4.6375,4.69375,4.69375,4.6875,4.675,4.65625,4.7125,4.6375,4.65625,4.7375,4.6875,4.69375,4.8125,4.75625,4.69375,4.6375,4.69375,4.6375,4.625,4.6875,4.675,4.65625,4.7125,4.70625,4.65625,4.7375,4.6875,4.6875,4.75625,4.75625,4.69375,4.6375,4.6375,4.6375,4.625,4.675,4.60625,4.65625,4.625,4.69375,4.65,4.7375,4.675,4.6875,4.6875,4.69375,4.6375,4.69375,4.69375,4.6875,4.625,4.675,4.66875,4.58125,4.61875,4.6875,4.6375,4.65625,4.7375,4.675,4.6875,4.6875,4.6875,4.6875,4.625,4.6875,4.675,4.66875,4.65625,4.6375,4.6,4.74375,4.69375,4.6375,4.725,4.66875,4.66875,4.675,4.675,4.675,4.675,4.7375,4.66875,4.5875,4.6375,4.69375,4.65,4.5875,4.65625,4.69375,4.6375,4.65,4.65625,4.65625,4.725,4.66875,4.65625,4.65625,4.7125,4.6375,4.60625,4.65625,4.70625,4.675,4.70625,4.65,4.5875,4.69375,4.70625,4.6375,4.6375,4.70625,4.6375,4.625,4.69375,4.675,4.55,4.70625,4.675
0.374,7.353125,6.978125,7.00625,6.934375,6.85,7.03125,6.925,6.94375,6.94375,6.903125,6.903125,6.925,6.9875,6.95,6.915625,7.06875,6.978125,6.89375,6.95625,6.9875,6.903125,6.93125,6.984375,6.95,6.959375,6.99375,6.95,6.95,6.93125,7.01875,6.934375,6.8875,6.8875,7.0625,6.94375,6.953125,7.046875,6.890625,6.978125,7.08125,6.978125,6.915625,6.978125,6.978125,6.890625,6.95,7.034375,6.9875,6.8875,6.934375,6.953125,6.88125,6.978125,6.978125,6.9875,6.9875,6.971875,6.9375,6.93125,6.9875,6.978125,6.959375,6.95,6.915625,6.978125,6.93125,6.95,6.959375,6.95,6.9875,7.00625,7.00625,6.94375,6.94375,6.94375,6.9375,6.9875,6.95,6.890625,6.93125,6.8875,6.953125,6.99375,7.0125,7.021875,7.034375,7.00625,6.9875,7.01875,6.9625,6.915625,6.94375,6.94375,6.959375,6.978125,6.88125,6.953125,7.046875,6.99375,7.01875,7.00625,7.00625,6.9625,6.93125,6.9875,6.9625,6.9625,7.01875,6.94375,6.9375,7.05,6.925,6.93125,7.046875,7.00625,7.01875,7.034375,7.01875,6.93125,6.9625,7.01875,6.9875,6.9625,6.9625,6.9625,6.915625,7.01875,6.959375,6.93125,6.903125,6.978125,7.021875,6.971875,7.046875,7.01875,6.9625,6.9625,7.01875,6.9625,6.9875,7.01875,7.00625,6.9875,6.959375,7.046875,6.971875,6.99375,7.08125,7.034375,7.01875,7.1375,7.109375,6.9875,6.9625,7.01875,6.9625,6.915625,7.00625,6.9875,6.959375,7.046875,7.034375,6.959375,7.08125,7.034375,7.00625,7.08125,7.08125,7.01875,6.9625,6.9625,6.9625,6.94375,6.959375,6.915625,6.99375,6.915625,7.01875,6.984375,7.08125,7.021875,7.00625,7.00625,6.984375,6.93125,7.046875,7.01875,6.978125,6.94375,7.01875,6.978125,6.88125,6.94375,7.04375,6.93125,6.959375,7.08125,6.9875,7.00625,7.034375,7.00625,7.00625,6.94375,7.034375,6.9875,6.978125,6.99375,6.965625,6.91875,7.04375,7.01875,6.971875,7.0625,7.0125,6.978125,6.9875,6.9875,7.01875,6.9875,7.046875,6.978125,6.925,6.896875,7.01875,6.996875,6.915625,6.959375,7.01875,6.965625,6.984375,6.959375,6.959375,7.034375,6.978125,6.959375,6.99375,7.0125,6.965625,6.93125,6.9125,6.975,7.05625,7.034375,6.95,6.9,7.05625,7.034375,6.965625,6.965625,7.034375,6.93125,6.953125,7.01875,6.9875,6.85,7.034375,6.9875
0.499,9.7875,9.2875,9.325,9.26875,9.15,9.3875,9.24375,9.26875,9.26875,9.1875,9.1875,9.24375,9.3,9.25,9.24375,9.45,9.2875,9.21875,9.29375,9.3,9.1875,9.225,9.31875,9.25,9.2625,9.33125,9.25,9.25,9.225,9.34375,9.2,9.16875,9.2125,9.4,9.2125,9.28125,9.38125,9.19375,9.2875,9.425,9.2875,9.225,9.2875,9.2875,9.19375,9.25,9.3625,9.3,9.16875,9.2,9.28125,9.18125,9.2875,9.2875,9.3,9.3,9.25625,9.25625,9.24375,9.3,9.2875,9.2625,9.25,9.20625,9.2875,9.25625,9.25,9.2625,9.29375,9.3,9.325,9.325,9.2625,9.2625,9.2625,9.25625,9.3,9.23125,9.19375,9.225,9.16875,9.28125,9.33125,9.35625,9.36875,9.38125,9.325,9.28125,9.34375,9.2875,9.20625,9.2625,9.2625,9.24375,9.2875,9.18125,9.28125,9.38125,9.33125,9.3625,9.325,9.325,9.2875,9.225,9.28125,9.2875,9.2875,9.34375,9.2625,9.25625,9.3625,9.19375,9.225,9.38125,9.34375,9.3625,9.38125,9.34375,9.225,9.2875,9.34375,9.28125,9.2875,9.2875,9.2875,9.20625,9.3625,9.2625,9.225,9.2375,9.2875,9.36875,9.31875,9.4,9.34375,9.2875,9.2875,9.34375,9.2875,9.28125,9.34375,9.325,9.3,9.2625,9.38125,9.30625,9.33125,9.425,9.38125,9.34375,9.4625,9.4625,9.28125,9.2875,9.34375,9.2875,9.20625,9.325,9.3,9.2625,9.38125,9.3625,9.2625,9.425,9.38125,9.325,9.40625,9.40625,9.34375,9.2875,9.2875,9.2875,9.2625,9.24375,9.225,9.33125,9.20625,9.34375,9.31875,9.425,9.36875,9.325,9.325,9.275,9.225,9.4,9.34375,9.26875,9.2625,9.3625,9.2875,9.18125,9.26875,9.4,9.225,9.2625,9.425,9.3,9.325,9.38125,9.325,9.325,9.2625,9.38125,9.3,9.2875,9.33125,9.29375,9.2375,9.34375,9.34375,9.30625,9.4,9.35625,9.2875,9.3,9.3,9.3625,9.3,9.35625,9.2875,9.2625,9.15625,9.34375,9.34375,9.24375,9.2625,9.34375,9.29375,9.31875,9.2625,9.2625,9.34375,9.2875,9.2625,9.33125,9.3125,9.29375,9.25625,9.16875,9.24375,9.4375,9.3625,9.25,9.2125,9.41875,9.3625,9.29375,9.29375,9.3625,9.225,9.28125,9.34375,9.3,9.15,9.3625,9.3
0.608,12.221875,11.528125,11.64375,11.54375,11.45,11.7,11.5625,11.553125,11.59375,11.471875,11.471875,11.5625,11.6125,11.55,11.5125,11.76875,11.525,11.54375,11.63125,11.6125,11.5125,11.51875,11.653125,11.55,11.6,11.634375,11.55,11.55,11.51875,11.66875,11.509375,11.45,11.5375,11.7375,11.48125,11.609375,11.715625,11.496875,11.596875,11.76875,11.596875,11.534375,11.63125,11.596875,11.496875,11.584375,11.690625,11.6125,11.50625,11.509375,11.571875,11.48125,11.596875,11.596875,11.64375,11.646875,11.575,11.575,11.590625,11.6125,11.596875,11.6,11.55,11.496875,11.596875,11.58125,11.55,11.6,11.6375,11.6125,11.64375,11.64375,11.58125,11.58125,11.58125,11.540625,11.6125,11.575,11.496875,11.51875,11.4875,11.609375,11.634375,11.7,11.68125,11.7,11.64375,11.575,11.66875,11.6125,11.53125,11.58125,11.58125,11.55625,11.5625,11.51875,11.609375,11.675,11.66875,11.70625,11.671875,11.678125,11.6125,11.51875,11.60625,11.6125,11.58125,11.696875,11.58125,11.575,11.675,11.53125,11.553125,11.715625,11.68125,11.70625,11.7,11.696875,11.55,11.6125,11.66875,11.575,11.58125,11.6125,11.6125,11.525,11.675,11.565625,11.51875,11.571875,11.63125,11.715625,11.665625,11.725,11.66875,11.6125,11.6125,11.66875,11.640625,11.634375,11.66875,11.64375,11.64375,11.6,11.715625,11.640625,11.634375,11.7375,11.728125,11.66875,11.7875,11.815625,11.60625,11.6125,11.66875,11.6125,11.525,11.64375,11.58125,11.565625,11.715625,11.690625,11.565625,11.76875,11.728125,11.64375,11.73125,11.759375,11.66875,11.640625,11.6125,11.58125,11.58125,11.55625,11.534375,11.66875,11.534375,11.66875,11.653125,11.76875,11.715625,11.671875,11.64375,11.6,11.55,11.753125,11.66875,11.5875,11.58125,11.675,11.596875,11.515625,11.59375,11.71875,11.553125,11.6,11.734375,11.646875,11.64375,11.7,11.64375,11.64375,11.58125,11.7,11.646875,11.596875,11.66875,11.5875,11.5125,11.64375,11.66875,11.640625,11.7375,11.7,11.63125,11.6125,11.64375,11.70625,11.6125,11.7,11.596875,11.565625,11.490625,11.66875,11.64375,11.571875,11.615625,11.66875,11.621875,11.653125,11.565625,11.6,11.68125,11.596875,11.565625,11.66875,11.6125,11.5875,11.58125,11.471875,11.571875,11.81875,11.690625,11.55,11.525,11.74375,11.690625,11.621875,11.621875,11.65625,11.553125,11.609375,11.628125,11.6125,11.496875,11.63125,11.6125
0.686,13.4390625,12.6484375,12.803125,12.68125,12.6,12.85625,12.721875,12.6953125,12.75625,12.6140625,12.6140625,12.721875,12.76875,12.7,12.646875,12.928125,12.64375,12.70625,12.8,12.76875,12.675,12.665625,12.8203125,12.7,12.76875,12.7859375,12.7,12.7,12.665625,12.83125,12.6640625,12.590625,12.7,12.90625,12.615625,12.7734375,12.8828125,12.6484375,12.7515625,12.940625,12.7515625,12.6890625,12.803125,12.7515625,12.6484375,12.7515625,12.8546875,12.76875,12.675,12.6640625,12.7171875,12.63125,12.7515625,12.7515625,12.815625,12.8203125,12.734375,12.734375,12.7640625,12.76875,12.7515625,12.76875,12.7,12.6421875,12.7515625,12.74375,12.7,12.76875,12.809375,12.76875,12.803125,12.803125,12.740625,12.740625,12.740625,12.6828125,12.76875,12.746875,12.6484375,12.665625,12.646875,12.7734375,12.7859375,12.871875,12.8375,12.859375,12.803125,12.721875,12.83125,12.775,12.69375,12.740625,12.740625,12.7125,12.7,12.6875,12.7734375,12.821875,12.8375,12.878125,12.8453125,12.8546875,12.775,12.665625,12.76875,12.775,12.728125,12.8734375,12.740625,12.734375,12.83125,12.7,12.7171875,12.8828125,12.85,12.878125,12.859375,12.8734375,12.7125,12.775,12.83125,12.721875,12.728125,12.775,12.775,12.684375,12.83125,12.7171875,12.665625,12.7390625,12.803125,12.8890625,12.8390625,12.8875,12.83125,12.775,12.775,12.83125,12.8171875,12.8109375,12.83125,12.803125,12.815625,12.76875,12.8828125,12.8078125,12.7859375,12.89375,12.9015625,12.83125,12.95,12.9921875,12.76875,12.775,12.83125,12.775,12.684375,12.803125,12.721875,12.7171875,12.8828125,12.8546875,12.7171875,12.940625,12.9015625,12.803125,12.89375,12.9359375,12.83125,12.8171875,12.775,12.728125,12.740625,12.7125,12.6890625,12.8375,12.6984375,12.83125,12.8203125,12.940625,12.8890625,12.8453125,12.803125,12.7625,12.7125,12.9296875,12.83125,12.746875,12.740625,12.83125,12.7515625,12.6828125,12.75625,12.878125,12.7171875,12.76875,12.8890625,12.8203125,12.803125,12.859375,12.803125,12.803125,12.740625,12.859375,12.8203125,12.7515625,12.8375,12.734375,12.65,12.79375,12.83125,12.8078125,12.90625,12.871875,12.803125,12.76875,12.815625,12.878125,12.76875,12.871875,12.7515625,12.7171875,12.6578125,12.83125,12.79375,12.7359375,12.7921875,12.83125,12.7859375,12.8203125,12.7171875,12.76875,12.85,12.7515625,12.7171875,12.8375,12.7625,12.734375,12.74375,12.6234375,12.7359375,13.009375,12.8546875,12.7,12.68125,12.90625,12.8546875,12.7859375,12.7859375,12.803125,12.7171875,12.7734375,12.7703125,12.76875,12.6703125,12.765625,12.76875
0.842,15.8734375,14.959375,15.121875,14.9859375,14.9,15.16875,15.021875,15,15.0609375,14.8984375,14.8984375,15.040625,15.08125,15,14.915625,15.246875,14.9171875,15.03125,15.1109375,15.08125,15,14.9796875,15.1546875,15.01875,15.0890625,15.0890625,15,15,14.959375,15.15625,14.9515625,14.871875,15.025,15.24375,14.90625,15.1015625,15.2171875,14.9515625,15.078125,15.2671875,15.0609375,15.015625,15.146875,15.0609375,14.96875,15.06875,15.1640625,15.08125,15.0125,14.9734375,15.0265625,14.9484375,15.0609375,15.0609375,15.159375,15.15,15.053125,15.053125,15.09375,15.08125,15.0609375,15.0890625,15,14.9515625,15.0609375,15.046875,15.0171875,15.10625,15.1375,15.08125,15.121875,15.1078125,15.059375,15.059375,15.059375,14.984375,15.08125,15.0734375,14.9515625,14.959375,14.946875,15.0828125,15.10625,15.215625,15.15,15.178125,15.121875,15.015625,15.15625,15.1,15.0015625,15.059375,15.059375,15.0109375,15.009375,15.025,15.0828125,15.1359375,15.175,15.20625,15.178125,15.190625,15.1,14.959375,15.09375,15.1,15.021875,15.2125,15.059375,15.0359375,15.14375,15.0203125,15.028125,15.2171875,15.1875,15.221875,15.178125,15.2125,15.0375,15.084375,15.15625,15.03125,15.0375,15.1,15.1,15.003125,15.159375,15.0203125,14.959375,15.0734375,15.146875,15.2359375,15.1859375,15.2265625,15.15625,15.1,15.1,15.15625,15.15625,15.15,15.15625,15.121875,15.14375,15.0890625,15.196875,15.1421875,15.10625,15.221875,15.2484375,15.1703125,15.275,15.33125,15.09375,15.1,15.15625,15.1,15.003125,15.121875,15.034375,15.0203125,15.196875,15.203125,15.0375,15.284375,15.2484375,15.1390625,15.21875,15.2890625,15.15625,15.15625,15.1,15.0375,15.059375,15.025,14.9984375,15.1578125,15.0078125,15.15625,15.1546875,15.2671875,15.2359375,15.178125,15.121875,15.0875,15.0375,15.26875,15.15625,15.065625,15.059375,15.14375,15.0609375,15,15.08125,15.196875,15.0453125,15.10625,15.215625,15.15,15.121875,15.178125,15.121875,15.121875,15.0734375,15.178125,15.15,15.0609375,15.1578125,15.028125,14.946875,15.1171875,15.15625,15.1421875,15.24375,15.215625,15.1296875,15.08125,15.14375,15.221875,15.08125,15.1984375,15.0609375,15.0375,14.9921875,15.15625,15.09375,15.0640625,15.1203125,15.15625,15.134375,15.1546875,15.0375,15.10625,15.1734375,15.0609375,15.0375,15.1578125,15.0625,15.0453125,15.06875,14.9265625,15.0640625,15.390625,15.1828125,15,15.015625,15.209375,15.1828125,15.1140625,15.096875,15.096875,15.0453125,15.1015625,15.075,15.103125,14.99375,15.034375,15.08125
0.998,17.090625,16.15,16.28125,16.153125,16.05,16.325,16.1625,16.1625,16.203125,16.040625,16.040625,16.2,16.2375,16.15,16.05,16.40625,16.071875,16.19375,16.253125,16.2375,16.1625,16.146875,16.321875,16.1875,16.240625,16.240625,16.15,16.15,16.10625,16.31875,16.084375,16.0125,16.1875,16.4125,16.0625,16.265625,16.384375,16.103125,16.25,16.421875,16.215625,16.1875,16.31875,16.215625,16.1375,16.21875,16.309375,16.2375,16.18125,16.128125,16.190625,16.115625,16.215625,16.215625,16.33125,16.30625,16.2125,16.2125,16.25,16.2375,16.215625,16.240625,16.15,16.115625,16.215625,16.1875,16.184375,16.275,16.29375,16.2375,16.28125,16.253125,16.21875,16.21875,16.21875,16.14375,16.2375,16.228125,16.103125,16.10625,16.0875,16.228125,16.275,16.3875,16.30625,16.3375,16.28125,16.1625,16.31875,16.2625,16.146875,16.21875,16.21875,16.153125,16.18125,16.19375,16.228125,16.303125,16.34375,16.3625,16.3375,16.35,16.2625,16.10625,16.25625,16.2625,16.16875,16.375,16.21875,16.178125,16.3,16.171875,16.175,16.384375,16.35625,16.39375,16.3375,16.375,16.2,16.23125,16.31875,16.19375,16.2,16.2625,16.2625,16.1625,16.33125,16.171875,16.10625,16.240625,16.31875,16.409375,16.359375,16.403125,16.31875,16.2625,16.2625,16.31875,16.31875,16.3125,16.31875,16.28125,16.3,16.240625,16.34375,16.309375,16.275,16.39375,16.421875,16.346875,16.4375,16.49375,16.25625,16.2625,16.31875,16.2625,16.1625,16.28125,16.20625,16.171875,16.34375,16.3875,16.20625,16.45625,16.421875,16.315625,16.38125,16.465625,16.31875,16.31875,16.2625,16.2,16.21875,16.18125,16.153125,16.309375,16.153125,16.31875,16.321875,16.421875,16.409375,16.3375,16.28125,16.25,16.2,16.43125,16.31875,16.225,16.21875,16.3,16.215625,16.15,16.24375,16.35625,16.209375,16.275,16.3875,16.30625,16.28125,16.3375,16.28125,16.28125,16.246875,16.3375,16.30625,16.215625,16.309375,16.175,16.10625,16.290625,16.31875,16.309375,16.4125,16.3875,16.284375,16.2375,16.3,16.39375,16.2375,16.353125,16.215625,16.20625,16.159375,16.31875,16.24375,16.228125,16.271875,16.31875,16.31875,16.321875,16.20625,16.275,16.328125,16.215625,16.20625,16.309375,16.2125,16.209375,16.23125,16.078125,16.228125,16.58125,16.346875,16.15,16.19375,16.35,16.346875,16.278125,16.24375,16.24375,16.209375,16.265625,16.2375,16.28125,16.14375,16.16875,16.2375
1.123,19.525,18.459375,18.6,18.428125,18.35,18.6375,18.48125,18.4875,18.528125,18.365625,18.325,18.48125,18.55,18.45,18.31875,18.725,18.38125,18.453125,18.5375,18.55,18.446875,18.440625,18.65625,18.525,18.54375,18.578125,18.4875,18.45,18.434375,18.64375,18.39375,18.35,18.5125,18.75,18.375,18.59375,18.71875,18.440625,18.59375,18.73125,18.525,18.53125,18.628125,18.525,18.475,18.51875,18.6375,18.55,18.4625,18.4375,18.51875,18.415625,18.525,18.525,18.675,18.61875,18.53125,18.53125,18.5625,18.55,18.525,18.54375,18.484375,18.40625,18.525,18.5125,18.51875,18.6125,18.60625,18.55,18.6,18.54375,18.571875,18.5375,18.509375,18.4625,18.55,18.509375,18.40625,18.440625,18.36875,18.55625,18.6125,18.696875,18.653125,18.684375,18.6,18.45625,18.64375,18.5875,18.4375,18.5375,18.565625,18.465625,18.490625,18.49375,18.51875,18.6375,18.68125,18.70625,18.65625,18.703125,18.5875,18.4,18.58125,18.5875,18.4625,18.7,18.5375,18.4625,18.6125,18.475,18.503125,18.678125,18.69375,18.7375,18.65625,18.7,18.525,18.55625,18.64375,18.51875,18.49375,18.5875,18.5875,18.48125,18.64375,18.509375,18.4,18.575,18.690625,18.75625,18.678125,18.728125,18.64375,18.5875,18.5875,18.64375,18.6125,18.6375,18.64375,18.6,18.6125,18.54375,18.6375,18.64375,18.6125,18.7375,18.740625,18.7,18.790625,18.81875,18.58125,18.5875,18.6125,18.5875,18.48125,18.565625,18.51875,18.475,18.6375,18.715625,18.54375,18.8,18.76875,18.634375,18.70625,18.790625,18.64375,18.64375,18.5875,18.525,18.5375,18.465625,18.4625,18.646875,18.48125,18.64375,18.65625,18.765625,18.75625,18.684375,18.6,18.575,18.553125,18.75625,18.64375,18.54375,18.5375,18.6125,18.525,18.45,18.528125,18.7125,18.5375,18.578125,18.73125,18.653125,18.6,18.65625,18.6,18.571875,18.565625,18.684375,18.61875,18.525,18.6125,18.46875,18.38125,18.6375,18.68125,18.64375,18.75,18.73125,18.628125,18.55,18.64375,18.70625,18.58125,18.696875,18.525,18.54375,18.49375,18.64375,18.54375,18.496875,18.575,18.6,18.6875,18.621875,18.509375,18.6125,18.665625,18.525,18.54375,18.646875,18.5125,18.5375,18.55625,18.38125,18.496875,18.9625,18.675,18.45,18.55,18.675,18.675,18.60625,18.571875,18.571875,18.5375,18.59375,18.5625,18.59375,18.490625,18.496875,18.55
1.248,21.959375,20.76875,20.91875,20.703125,20.65,20.95,20.8,20.8125,20.853125,20.690625,20.609375,20.7625,20.8625,20.75,20.5875,21.04375,20.690625,20.7125,20.821875,20.8625,20.73125,20.734375,20.990625,20.8625,20.846875,20.915625,20.825,20.75,20.7625,20.96875,20.703125,20.6875,20.8375,21.0875,20.6875,20.921875,21.053125,20.778125,20.9375,21.040625,20.834375,20.875,20.9375,20.834375,20.8125,20.81875,20.965625,20.8625,20.74375,20.746875,20.846875,20.715625,20.834375,20.834375,21.01875,20.93125,20.85,20.85,20.875,20.8625,20.834375,20.846875,20.81875,20.696875,20.834375,20.8375,20.853125,20.95,20.91875,20.8625,20.91875,20.834375,20.925,20.85625,20.8,20.78125,20.8625,20.790625,20.709375,20.775,20.65,20.884375,20.95,21.00625,21,21.03125,20.91875,20.75,20.96875,20.9125,20.728125,20.85625,20.9125,20.778125,20.8,20.79375,20.809375,20.971875,21.01875,21.05,20.975,21.05625,20.9125,20.69375,20.90625,20.9125,20.75625,21.025,20.85625,20.746875,20.925,20.778125,20.83125,20.971875,21.03125,21.08125,20.975,21.025,20.85,20.88125,20.96875,20.84375,20.7875,20.9125,20.9125,20.8,20.95625,20.846875,20.69375,20.909375,21.0625,21.103125,20.996875,21.053125,20.96875,20.9125,20.9125,20.96875,20.90625,20.9625,20.96875,20.91875,20.925,20.846875,20.93125,20.978125,20.95,21.08125,21.059375,21.053125,21.14375,21.14375,20.90625,20.9125,20.90625,20.9125,20.8,20.85,20.83125,20.778125,20.93125,21.04375,20.88125,21.14375,21.115625,20.953125,21.03125,21.115625,20.96875,20.96875,20.9125,20.85,20.85625,20.75,20.771875,20.984375,20.809375,20.96875,20.990625,21.109375,21.103125,21.03125,20.91875,20.9,20.90625,21.08125,20.96875,20.8625,20.85625,20.925,20.834375,20.75,20.8125,21.06875,20.865625,20.88125,21.075,21,20.91875,20.975,20.91875,20.8625,20.884375,21.03125,20.93125,20.834375,20.915625,20.7625,20.65625,20.984375,21.04375,20.978125,21.0875,21.075,20.971875,20.8625,20.9875,21.01875,20.925,21.040625,20.834375,20.88125,20.828125,20.96875,20.84375,20.765625,20.878125,20.88125,21.05625,20.921875,20.8125,20.95,21.003125,20.834375,20.88125,20.984375,20.8125,20.865625,20.88125,20.684375,20.765625,21.34375,21.003125,20.75,20.90625,21,21.003125,20.934375,20.9,20.9,20.865625,20.921875,20.8875,20.90625,20.8375,20.825,20.8625
