2017/02/03 19:16:35
Time (sec),PTAT,P000,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255
0.14,2.625,2.50625,2.45625,2.415625,2.45,2.46875,2.478125,2.44375,2.44375,2.484375,2.44375,2.434375,2.425,2.45,2.46875,2.515625,2.434375,2.521875,2.43125,2.46875,2.484375,2.49375,2.425,2.465625,2.46875,2.46875,2.5,2.459375,2.45625,2.484375,2.465625,2.478125,2.45625,2.484375,2.46875,2.4875,2.459375,2.503125,2.440625,2.478125,2.50625,2.478125,2.44375,2.475,2.46875,2.5,2.45,2.46875,2.478125,2.50625,2.45,2.465625,2.440625,2.478125,2.5125,2.5125,2.515625,2.515625,2.5125,2.478125,2.478125,2.475,2.459375,2.4875,2.465625,2.440625,2.459375,2.46875,2.5125,2.5125,2.515625,2.4875,2.4875,2.515625,2.515625,2.484375,2.45,2.478125,2.503125,2.49375,2.434375,2.45,2.46875,2.50625,2.484375,2.4875,2.4875,2.521875,2.49375,2.49375,2.4875,2.459375,2.4875,2.484375,2.475,2.465625,2.45,2.459375,2.46875,2.478125,2.484375,2.4875,2.465625,2.49375,2.49375,2.465625,2.465625,2.49375,2.4875,2.484375,2.478125,2.46875,2.49375,2.49375,2.475,2.478125,2.4875,2.49375,2.49375,2.49375,2.465625,2.465625,2.465625,2.49375,2.459375,2.4875,2.478125,2.46875,2.45625,2.459375,2.475,2.484375,2.4875,2.49375,2.49375,2.49375,2.49375,2.49375,2.465625,2.49375,2.4875,2.4875,2.478125,2.475,2.459375,2.459375,2.46875,2.478125,2.4875,2.459375,2.49375,2.49375,2.465625,2.465625,2.465625,2.49375,2.459375,2.484375,2.45,2.46875,2.49375,2.49375,2.503125,2.478125,2.484375,2.4875,2.49375,2.465625,2.465625,2.465625,2.49375,2.49375,2.4875,2.45625,2.478125,2.46875,2.4875,2.484375,2.465625,2.475,2.478125,2.4875,2.459375,2.459375,2.49375,2.49375,2.459375,2.459375,2.4875,2.478125,2.475,2.465625,2.484375,2.475,2.49375,2.46875,2.475,2.478125,2.484375,2.484375,2.4875,2.45625,2.45625,2.484375,2.478125,2.475,2.46875,2.45625,2.475,2.5,2.440625,2.49375,2.46875,2.50625,2.478125,2.478125,2.45,2.45,2.478125,2.478125,2.475,2.46875,2.459375,2.478125,2.45,2.40625,2.45625,2.478125,2.49375,2.5,2.46875,2.46875,2.475,2.475,2.46875,2.46875,2.465625,2.49375,2.478125,2.45625,2.46875,2.5125,2.465625,2.5,2.46875,2.440625,2.4875,2.49375,2.45625,2.45625,2.45625,2.4875,2.484375,2.46875,2.45,2.46875,2.5125
0.265,5.25,5.0125,4.9125,4.83125,4.9,4.9375,4.95625,4.8875,4.8875,4.96875,4.8875,4.86875,4.85,4.9,4.9375,5.03125,4.86875,5.04375,4.8625,4.9375,4.96875,4.9875,4.85,4.93125,4.9375,4.9375,5,4.91875,4.9125,4.96875,4.93125,4.95625,4.9125,4.96875,4.9375,4.975,4.91875,5.00625,4.88125,4.95625,5.0125,4.95625,4.8875,4.95,4.9375,5,4.9,4.9375,4.95625,5.0125,4.9,4.93125,4.88125,4.95625,5.025,5.025,5.03125,5.03125,5.025,4.95625,4.95625,4.95,4.91875,4.975,4.93125,4.88125,4.91875,4.9375,5.025,5.025,5.03125,4.975,4.975,5.03125,5.03125,4.96875,4.9,4.95625,5.00625,4.9875,4.86875,4.9,4.9375,5.0125,4.96875,4.975,4.975,5.04375,4.9875,4.9875,4.975,4.91875,4.975,4.96875,4.95,4.93125,4.9,4.91875,4.9375,4.95625,4.96875,4.975,4.93125,4.9875,4.9875,4.93125,4.93125,4.9875,4.975,4.96875,4.95625,4.9375,4.9875,4.9875,4.95,4.95625,4.975,4.9875,4.9875,4.9875,4.93125,4.93125,4.93125,4.9875,4.91875,4.975,4.95625,4.9375,4.9125,4.91875,4.95,4.96875,4.975,4.9875,4.9875,4.9875,4.9875,4.9875,4.93125,4.9875,4.975,4.975,4.95625,4.95,4.91875,4.91875,4.9375,4.95625,4.975,4.91875,4.9875,4.9875,4.93125,4.93125,4.93125,4.9875,4.91875,4.96875,4.9,4.9375,4.9875,4.9875,5.00625,4.95625,4.96875,4.975,4.9875,4.93125,4.93125,4.93125,4.9875,4.9875,4.975,4.9125,4.95625,4.9375,4.975,4.96875,4.93125,4.95,4.95625,4.975,4.91875,4.91875,4.9875,4.9875,4.91875,4.91875,4.975,4.95625,4.95,4.93125,4.96875,4.95,4.9875,4.9375,4.95,4.95625,4.96875,4.96875,4.975,4.9125,4.9125,4.96875,4.95625,4.95,4.9375,4.9125,4.95,5,4.88125,4.9875,4.9375,5.0125,4.95625,4.95625,4.9,4.9,4.95625,4.95625,4.95,4.9375,4.91875,4.95625,4.9,4.8125,4.9125,4.95625,4.9875,5,4.9375,4.9375,4.95,4.95,4.9375,4.9375,4.93125,4.9875,4.95625,4.9125,4.9375,5.025,4.93125,5,4.9375,4.88125,4.975,4.9875,4.9125,4.9125,4.9125,4.975,4.96875,4.9375,4.9,4.9375,5.025
0.452,7.840625,7.41875,7.396875,7.271875,7.315625,7.371875,7.4,7.3375,7.3375,7.38125,7.3375,7.3125,7.284375,7.315625,7.371875,7.515625,7.34375,7.46875,7.259375,7.371875,7.38125,7.409375,7.28125,7.3625,7.371875,7.371875,7.43125,7.34375,7.334375,7.41875,7.40625,7.346875,7.334375,7.41875,7.415625,7.43125,7.34375,7.440625,7.321875,7.4,7.45625,7.4,7.3,7.390625,7.40625,7.425,7.35625,7.371875,7.459375,7.4875,7.35625,7.3625,7.321875,7.4,7.46875,7.475,7.453125,7.453125,7.440625,7.4,7.36875,7.390625,7.34375,7.43125,7.40625,7.325,7.34375,7.371875,7.46875,7.475,7.4875,7.4,7.4,7.45625,7.4875,7.390625,7.315625,7.4,7.440625,7.446875,7.3125,7.35625,7.40625,7.453125,7.41875,7.43125,7.4,7.503125,7.446875,7.446875,7.4,7.34375,7.43125,7.41875,7.390625,7.3625,7.35625,7.378125,7.40625,7.4,7.390625,7.43125,7.390625,7.446875,7.41875,7.3625,7.3625,7.446875,7.4,7.390625,7.4,7.371875,7.446875,7.4125,7.35625,7.4,7.43125,7.446875,7.446875,7.41875,7.390625,7.390625,7.390625,7.41875,7.34375,7.43125,7.4,7.371875,7.334375,7.378125,7.390625,7.41875,7.43125,7.446875,7.446875,7.446875,7.446875,7.446875,7.3625,7.41875,7.43125,7.43125,7.371875,7.35625,7.34375,7.378125,7.371875,7.371875,7.43125,7.375,7.446875,7.446875,7.3625,7.3625,7.3625,7.446875,7.34375,7.41875,7.34375,7.371875,7.446875,7.446875,7.440625,7.4,7.41875,7.43125,7.446875,7.3625,7.3625,7.390625,7.446875,7.4125,7.43125,7.3625,7.4,7.371875,7.43125,7.38125,7.3625,7.390625,7.4,7.43125,7.375,7.375,7.446875,7.446875,7.34375,7.34375,7.43125,7.4,7.390625,7.3625,7.38125,7.390625,7.446875,7.40625,7.390625,7.4,7.41875,7.41875,7.43125,7.36875,7.334375,7.390625,7.4,7.390625,7.371875,7.334375,7.390625,7.465625,7.325,7.409375,7.371875,7.4875,7.4,7.4,7.34375,7.34375,7.4,7.4,7.390625,7.371875,7.34375,7.4,7.365625,7.246875,7.334375,7.4,7.446875,7.465625,7.371875,7.371875,7.425,7.390625,7.371875,7.371875,7.3625,7.446875,7.4,7.38125,7.371875,7.4375,7.425,7.465625,7.371875,7.325,7.43125,7.446875,7.371875,7.371875,7.334375,7.390625,7.41875,7.415625,7.315625,7.371875,7.4375
0.608,10.43125,9.825,9.85,9.7421875,9.709375,9.80625,9.84375,9.76875,9.76875,9.8125,9.76875,9.75625,9.71875,9.73125,9.80625,9.965625,9.81875,9.925,9.6828125,9.80625,9.79375,9.83125,9.7125,9.79375,9.80625,9.80625,9.8625,9.76875,9.75625,9.85,9.88125,9.7640625,9.75625,9.86875,9.871875,9.8875,9.76875,9.875,9.7625,9.859375,9.884375,9.84375,9.7265625,9.83125,9.8578125,9.85,9.8125,9.80625,9.9328125,9.940625,9.8125,9.8109375,9.7625,9.828125,9.9125,9.925,9.8890625,9.875,9.85625,9.84375,9.796875,9.83125,9.76875,9.8875,9.88125,9.76875,9.76875,9.8234375,9.9296875,9.925,9.9265625,9.840625,9.840625,9.88125,9.928125,9.8265625,9.7484375,9.84375,9.875,9.90625,9.75625,9.8125,9.8578125,9.89375,9.86875,9.8875,9.825,9.9453125,9.90625,9.90625,9.825,9.76875,9.8703125,9.86875,9.83125,9.79375,9.8125,9.8375,9.875,9.84375,9.8265625,9.8875,9.85,9.8921875,9.85,9.8078125,9.8078125,9.8921875,9.825,9.8125,9.84375,9.80625,9.90625,9.8546875,9.796875,9.84375,9.8703125,9.90625,9.90625,9.8640625,9.85,9.85,9.85,9.8640625,9.76875,9.8703125,9.84375,9.8234375,9.775,9.8375,9.83125,9.86875,9.8875,9.8890625,9.8921875,9.90625,9.90625,9.8921875,9.79375,9.8640625,9.8875,9.8875,9.8015625,9.7796875,9.7859375,9.8375,9.80625,9.8015625,9.8875,9.83125,9.90625,9.90625,9.8078125,9.8078125,9.79375,9.90625,9.784375,9.86875,9.7875,9.80625,9.90625,9.90625,9.875,9.84375,9.86875,9.8875,9.90625,9.79375,9.8078125,9.85,9.90625,9.8375,9.8875,9.8125,9.859375,9.80625,9.8875,9.8125,9.8109375,9.83125,9.84375,9.8875,9.8453125,9.83125,9.90625,9.90625,9.784375,9.784375,9.8875,9.84375,9.83125,9.8109375,9.79375,9.83125,9.90625,9.875,9.83125,9.84375,9.86875,9.86875,9.8875,9.825,9.7734375,9.8265625,9.84375,9.8171875,9.80625,9.775,9.83125,9.93125,9.76875,9.85,9.80625,9.9453125,9.84375,9.8609375,9.7875,9.7734375,9.84375,9.859375,9.8484375,9.80625,9.76875,9.84375,9.83125,9.68125,9.75625,9.84375,9.90625,9.9140625,9.80625,9.8234375,9.8828125,9.83125,9.80625,9.8234375,9.8109375,9.90625,9.84375,9.85,9.8359375,9.85,9.8875,9.93125,9.828125,9.76875,9.8671875,9.90625,9.83125,9.83125,9.775,9.80625,9.8875,9.89375,9.73125,9.778125,9.8828125
0.67,11.7265625,11.028125,11.0609375,10.9921875,10.8953125,11.0234375,11.065625,10.975,10.975,11.0375,10.975,10.978125,10.9359375,10.9390625,11.0234375,11.1734375,11.05625,11.16875,10.9078125,11.0234375,11,11.0421875,10.928125,11.009375,11.0234375,11.0234375,11.078125,10.98125,10.9671875,11.05625,11.11875,10.9859375,10.9671875,11.09375,11.0890625,11.115625,10.98125,11.0921875,10.9828125,11.096875,11.090625,11.065625,10.946875,11.0515625,11.075,11.0625,11.040625,11.0234375,11.1546875,11.15625,11.040625,11.04375,10.9828125,11.034375,11.134375,11.15,11.1140625,11.0859375,11.0640625,11.065625,11.01875,11.0515625,10.98125,11.115625,11.11875,10.990625,10.98125,11.0578125,11.16875,11.15,11.1375,11.06875,11.06875,11.09375,11.140625,11.0515625,10.9734375,11.065625,11.0921875,11.1359375,10.978125,11.040625,11.075,11.1140625,11.09375,11.115625,11.0375,11.1578125,11.1359375,11.1359375,11.0375,10.98125,11.08125,11.09375,11.0515625,11.009375,11.040625,11.0671875,11.109375,11.065625,11.0515625,11.115625,11.0796875,11.1078125,11.065625,11.0375,11.0375,11.1078125,11.0375,11.0234375,11.065625,11.0234375,11.1359375,11.084375,11.034375,11.065625,11.08125,11.1359375,11.1359375,11.09375,11.0796875,11.0796875,11.0796875,11.09375,10.98125,11.08125,11.065625,11.0578125,11.0046875,11.0671875,11.0515625,11.09375,11.115625,11.1015625,11.1078125,11.1359375,11.1359375,11.1078125,11.009375,11.09375,11.115625,11.115625,11.0234375,11,11.015625,11.0671875,11.0234375,11.0234375,11.115625,11.059375,11.1359375,11.1359375,11.0375,11.0375,11.009375,11.1359375,11.0125,11.09375,11.009375,11.0234375,11.1359375,11.1359375,11.0921875,11.065625,11.09375,11.115625,11.1359375,11.009375,11.0375,11.0796875,11.1359375,11.05,11.115625,11.0375,11.096875,11.0234375,11.115625,11.0375,11.04375,11.0515625,11.065625,11.115625,11.0875,11.059375,11.1359375,11.1359375,11.0125,11.0125,11.115625,11.065625,11.0515625,11.04375,11,11.0515625,11.1359375,11.109375,11.0515625,11.065625,11.09375,11.09375,11.115625,11.053125,11.0015625,11.0515625,11.065625,11.0234375,11.0234375,11.0046875,11.0515625,11.1640625,10.990625,11.0796875,11.0234375,11.165625,11.065625,11.1,11.009375,10.98125,11.065625,11.096875,11.0859375,11.0234375,10.98125,11.065625,11.0640625,10.8984375,10.9671875,11.065625,11.1359375,11.1296875,11.0234375,11.0578125,11.103125,11.0515625,11.0234375,11.0578125,11.04375,11.1359375,11.065625,11.084375,11.0828125,11.05625,11.103125,11.1640625,11.0671875,10.990625,11.075,11.1359375,11.0609375,11.0609375,11.0046875,11.0140625,11.13125,11.1328125,10.9390625,10.9671875,11.121875
0.795,14.3171875,13.434375,13.4828125,13.4921875,13.2671875,13.4578125,13.509375,13.3875,13.3875,13.4875,13.3875,13.421875,13.3703125,13.3546875,13.4578125,13.5890625,13.53125,13.65625,13.3578125,13.4578125,13.4125,13.4640625,13.359375,13.440625,13.4578125,13.4578125,13.509375,13.40625,13.3890625,13.46875,13.59375,13.4296875,13.3890625,13.54375,13.5234375,13.571875,13.40625,13.5265625,13.4234375,13.571875,13.503125,13.509375,13.3875,13.4921875,13.509375,13.4875,13.496875,13.4578125,13.5984375,13.5875,13.496875,13.509375,13.4234375,13.446875,13.578125,13.6,13.5640625,13.5078125,13.4796875,13.509375,13.4625,13.4921875,13.40625,13.571875,13.59375,13.434375,13.40625,13.5265625,13.646875,13.6,13.559375,13.525,13.525,13.51875,13.565625,13.5015625,13.4234375,13.509375,13.5265625,13.5953125,13.421875,13.496875,13.509375,13.5546875,13.54375,13.571875,13.4625,13.5828125,13.5953125,13.5953125,13.4625,13.40625,13.503125,13.54375,13.4921875,13.440625,13.496875,13.5265625,13.578125,13.509375,13.5015625,13.571875,13.5390625,13.5390625,13.496875,13.496875,13.496875,13.5390625,13.4625,13.4453125,13.509375,13.4578125,13.5953125,13.54375,13.509375,13.509375,13.503125,13.5953125,13.5953125,13.553125,13.5390625,13.5390625,13.5390625,13.553125,13.40625,13.503125,13.509375,13.5265625,13.4640625,13.5265625,13.4921875,13.54375,13.571875,13.5265625,13.5390625,13.5953125,13.5953125,13.5390625,13.440625,13.553125,13.571875,13.571875,13.4671875,13.440625,13.475,13.5265625,13.4578125,13.4671875,13.571875,13.515625,13.5953125,13.5953125,13.496875,13.496875,13.440625,13.5953125,13.46875,13.54375,13.453125,13.4578125,13.5953125,13.5953125,13.5265625,13.509375,13.54375,13.571875,13.5953125,13.440625,13.496875,13.5390625,13.5953125,13.475,13.571875,13.4875,13.571875,13.4578125,13.571875,13.4875,13.509375,13.4921875,13.509375,13.571875,13.571875,13.515625,13.5953125,13.5953125,13.46875,13.46875,13.571875,13.509375,13.4921875,13.509375,13.4125,13.4921875,13.5953125,13.578125,13.4921875,13.509375,13.54375,13.54375,13.571875,13.509375,13.4578125,13.5015625,13.509375,13.4359375,13.4578125,13.4640625,13.4921875,13.6296875,13.434375,13.5390625,13.4578125,13.60625,13.509375,13.578125,13.453125,13.396875,13.509375,13.571875,13.5609375,13.4578125,13.40625,13.509375,13.5296875,13.3328125,13.3890625,13.509375,13.5953125,13.5609375,13.4578125,13.5265625,13.54375,13.4921875,13.4578125,13.5265625,13.509375,13.5953125,13.509375,13.553125,13.5765625,13.46875,13.534375,13.6296875,13.5453125,13.434375,13.490625,13.5953125,13.5203125,13.5203125,13.4640625,13.4296875,13.61875,13.6109375,13.3546875,13.3453125,13.6
0.936,16.9078125,15.840625,15.9671875,15.9328125,15.6828125,15.8921875,15.953125,15.8375,15.8,15.9375,15.8375,15.865625,15.8046875,15.7703125,15.8921875,16.0734375,15.93125,16.08125,15.8078125,15.8921875,15.825,15.8859375,15.790625,15.871875,15.8921875,15.8921875,15.940625,15.871875,15.8484375,15.88125,16.025,15.8734375,15.8109375,15.99375,15.9578125,16.028125,15.83125,15.9609375,15.8640625,16.015625,15.946875,15.921875,15.828125,15.9328125,15.94375,15.9125,15.9125,15.8921875,16.0421875,16.01875,15.9125,15.940625,15.8984375,15.890625,15.99375,16.05,16.0140625,15.9296875,15.8953125,15.925,15.90625,15.9609375,15.83125,16.028125,16.06875,15.921875,15.83125,15.9609375,16.090625,16.05,16.015625,15.95,15.95,15.94375,16.021875,15.9234375,15.8390625,15.984375,15.9609375,16.0203125,15.865625,15.9125,15.978125,15.9953125,15.959375,16.028125,15.91875,16.0421875,16.0546875,16.0546875,15.8875,15.8625,15.959375,15.99375,15.9671875,15.871875,15.9125,15.9859375,16.0125,15.953125,15.9515625,16.028125,15.9984375,15.9984375,15.928125,15.95625,15.95625,15.9984375,15.91875,15.8953125,15.953125,15.8921875,16.0171875,16.003125,16.0125,15.953125,15.959375,16.0546875,16.0546875,16.0125,15.9984375,15.9984375,15.9984375,16.0125,15.83125,15.925,15.953125,15.9953125,15.8859375,15.9859375,15.9671875,16.021875,16.028125,15.9859375,15.9984375,16.0546875,16.0546875,15.9984375,15.871875,16.0125,16.028125,16.028125,15.9109375,15.909375,15.934375,15.9859375,15.9265625,15.9453125,16.028125,15.971875,16.0546875,16.0546875,15.95625,15.928125,15.871875,16.0265625,15.925,15.965625,15.896875,15.9265625,16.0546875,16.0171875,15.9609375,15.953125,15.99375,15.996875,16.0546875,15.9,15.95625,15.9703125,16.0265625,15.934375,16.028125,15.9375,15.984375,15.8921875,16.028125,15.9375,15.940625,15.9671875,15.953125,16.028125,16.028125,15.971875,16.0546875,16.0546875,15.925,15.925,16.028125,15.953125,15.9328125,15.940625,15.8625,15.9765625,16.0546875,16.0125,15.9671875,15.953125,15.99375,15.99375,16.028125,15.965625,15.9140625,15.9515625,15.953125,15.9109375,15.8921875,15.8859375,15.9328125,16.0953125,15.878125,15.9984375,15.8921875,16.08125,15.953125,16.021875,15.896875,15.840625,15.953125,15.984375,16.0015625,15.8921875,15.83125,15.953125,15.9453125,15.7671875,15.8578125,15.953125,16.0171875,15.9921875,15.9265625,15.9609375,15.984375,15.9328125,15.8921875,15.9609375,15.940625,16.0546875,15.953125,16.021875,16.0109375,15.88125,16.028125,16.0953125,15.9796875,15.878125,15.946875,16.0546875,15.9421875,15.9796875,15.9234375,15.8859375,16.06875,16.0453125,15.8203125,15.7796875,16.0125
1.014,18.203125,17.04375,17.209375,17.153125,16.890625,17.109375,17.175,17.0625,17.00625,17.1625,17.0625,17.0875,17.021875,16.978125,17.109375,17.315625,17.13125,17.29375,17.0328125,17.109375,17.03125,17.096875,17.00625,17.0875,17.109375,17.109375,17.15625,17.1046875,17.078125,17.0875,17.240625,17.0953125,17.021875,17.21875,17.175,17.25625,17.04375,17.178125,17.084375,17.2375,17.16875,17.128125,17.0484375,17.153125,17.1609375,17.125,17.1203125,17.109375,17.2640625,17.234375,17.1203125,17.15625,17.1359375,17.1125,17.2015625,17.275,17.2390625,17.140625,17.103125,17.1328125,17.128125,17.1953125,17.04375,17.25625,17.30625,17.165625,17.04375,17.178125,17.3125,17.275,17.24375,17.1625,17.1625,17.15625,17.25,17.134375,17.046875,17.221875,17.178125,17.2328125,17.0875,17.1203125,17.2125,17.215625,17.1671875,17.25625,17.146875,17.271875,17.284375,17.284375,17.1,17.090625,17.1875,17.21875,17.2046875,17.0875,17.1203125,17.215625,17.2296875,17.175,17.1765625,17.25625,17.228125,17.228125,17.14375,17.1859375,17.1859375,17.228125,17.146875,17.1203125,17.175,17.109375,17.228125,17.2328125,17.2640625,17.175,17.1875,17.284375,17.284375,17.2421875,17.228125,17.228125,17.228125,17.2421875,17.04375,17.1359375,17.175,17.2296875,17.096875,17.215625,17.2046875,17.2609375,17.25625,17.215625,17.228125,17.284375,17.284375,17.228125,17.0875,17.2421875,17.25625,17.25625,17.1328125,17.14375,17.1640625,17.215625,17.1609375,17.184375,17.25625,17.2,17.284375,17.284375,17.1859375,17.14375,17.0875,17.2421875,17.153125,17.1765625,17.11875,17.1609375,17.284375,17.228125,17.178125,17.175,17.21875,17.209375,17.284375,17.1296875,17.1859375,17.1859375,17.2421875,17.1640625,17.25625,17.1625,17.190625,17.109375,17.25625,17.1625,17.15625,17.2046875,17.175,17.25625,17.25625,17.2,17.284375,17.284375,17.153125,17.153125,17.25625,17.175,17.153125,17.15625,17.0875,17.21875,17.284375,17.2296875,17.2046875,17.175,17.21875,17.21875,17.25625,17.19375,17.1421875,17.1765625,17.175,17.1484375,17.109375,17.096875,17.153125,17.328125,17.1,17.228125,17.109375,17.31875,17.175,17.24375,17.11875,17.0625,17.175,17.190625,17.221875,17.109375,17.04375,17.175,17.153125,16.984375,17.0921875,17.175,17.228125,17.2078125,17.1609375,17.178125,17.2046875,17.153125,17.109375,17.178125,17.15625,17.284375,17.175,17.25625,17.228125,17.0875,17.275,17.328125,17.196875,17.1,17.175,17.284375,17.153125,17.209375,17.153125,17.1140625,17.29375,17.2625,17.053125,16.996875,17.21875
1.138,20.79375,19.45,19.63125,19.59375,19.30625,19.5,19.58125,19.475,19.45625,19.575,19.5125,19.53125,19.45625,19.39375,19.48125,19.8,19.60625,19.78125,19.4828125,19.54375,19.44375,19.55625,19.4375,19.51875,19.578125,19.578125,19.5875,19.5703125,19.5375,19.5375,19.671875,19.5390625,19.509375,19.66875,19.609375,19.671875,19.46875,19.646875,19.525,19.65,19.6125,19.571875,19.4890625,19.59375,19.5953125,19.590625,19.5765625,19.5,19.7078125,19.665625,19.6140625,19.5875,19.5765625,19.55625,19.6796875,19.725,19.6890625,19.5625,19.553125,19.5765625,19.540625,19.6359375,19.46875,19.7125,19.7375,19.609375,19.509375,19.646875,19.75625,19.725,19.7,19.61875,19.5875,19.6125,19.675,19.584375,19.496875,19.665625,19.6125,19.6921875,19.53125,19.5765625,19.646875,19.690625,19.6171875,19.7125,19.603125,19.73125,19.74375,19.715625,19.55625,19.546875,19.64375,19.66875,19.6453125,19.51875,19.5765625,19.675,19.6640625,19.61875,19.6265625,19.7125,19.659375,19.659375,19.603125,19.6453125,19.6171875,19.659375,19.603125,19.5703125,19.61875,19.54375,19.6875,19.6921875,19.7046875,19.590625,19.64375,19.709375,19.74375,19.7015625,19.6875,19.6875,19.659375,19.6734375,19.46875,19.5921875,19.61875,19.6640625,19.51875,19.675,19.6796875,19.7109375,19.68125,19.640625,19.6875,19.74375,19.74375,19.6875,19.546875,19.7015625,19.7125,19.7125,19.5765625,19.584375,19.5890625,19.675,19.6296875,19.628125,19.7125,19.65625,19.74375,19.74375,19.6453125,19.575,19.546875,19.7015625,19.578125,19.6265625,19.5625,19.5953125,19.70625,19.65,19.646875,19.653125,19.66875,19.665625,19.74375,19.5890625,19.6453125,19.6453125,19.6734375,19.6234375,19.7125,19.6125,19.634375,19.54375,19.7125,19.6125,19.5875,19.6453125,19.653125,19.7125,19.68125,19.625,19.74375,19.74375,19.609375,19.578125,19.7125,19.61875,19.59375,19.5875,19.5375,19.659375,19.74375,19.6640625,19.6453125,19.61875,19.66875,19.66875,19.7125,19.65,19.5984375,19.6265625,19.61875,19.5890625,19.578125,19.55625,19.59375,19.79375,19.54375,19.6875,19.578125,19.759375,19.65,19.6875,19.5625,19.50625,19.61875,19.634375,19.6625,19.54375,19.503125,19.61875,19.56875,19.41875,19.5609375,19.61875,19.65,19.6390625,19.6296875,19.646875,19.6453125,19.59375,19.54375,19.646875,19.5875,19.70625,19.61875,19.678125,19.6625,19.5,19.70625,19.79375,19.63125,19.54375,19.63125,19.70625,19.6125,19.63125,19.6125,19.5703125,19.74375,19.696875,19.46875,19.43125,19.696875
1.248,23.384375,21.85625,22.053125,22.034375,21.721875,21.890625,21.9875,21.8875,21.90625,21.9875,21.9625,21.975,21.890625,21.809375,21.853125,22.284375,22.08125,22.26875,21.9328125,21.978125,21.85625,22.015625,21.86875,21.95,22.046875,22.046875,22.01875,22.0359375,21.996875,21.9875,22.103125,21.9828125,21.996875,22.11875,22.04375,22.0875,21.89375,22.115625,21.965625,22.0625,22.05625,22.015625,21.9296875,22.034375,22.0296875,22.05625,22.0328125,21.890625,22.1515625,22.096875,22.1078125,22.01875,22.0171875,22,22.1578125,22.175,22.1390625,21.984375,22.003125,22.0203125,21.953125,22.0765625,21.89375,22.16875,22.16875,22.053125,21.975,22.115625,22.2,22.175,22.15625,22.075,22.0125,22.06875,22.1,22.034375,21.946875,22.109375,22.046875,22.1515625,21.975,22.0328125,22.08125,22.165625,22.0671875,22.16875,22.059375,22.190625,22.203125,22.146875,22.0125,22.003125,22.1,22.11875,22.0859375,21.95,22.0328125,22.134375,22.0984375,22.0625,22.0765625,22.16875,22.090625,22.090625,22.0625,22.1046875,22.0484375,22.090625,22.059375,22.0203125,22.0625,21.978125,22.146875,22.1515625,22.1453125,22.00625,22.1,22.134375,22.203125,22.1609375,22.146875,22.146875,22.090625,22.1046875,21.89375,22.0484375,22.0625,22.0984375,21.940625,22.134375,22.1546875,22.1609375,22.10625,22.065625,22.146875,22.203125,22.203125,22.146875,22.00625,22.1609375,22.16875,22.16875,22.0203125,22.025,22.0140625,22.134375,22.0984375,22.071875,22.16875,22.1125,22.203125,22.203125,22.1046875,22.00625,22.00625,22.1609375,22.003125,22.0765625,22.00625,22.0296875,22.128125,22.071875,22.115625,22.13125,22.11875,22.121875,22.203125,22.0484375,22.1046875,22.1046875,22.1046875,22.0828125,22.16875,22.0625,22.078125,21.978125,22.16875,22.0625,22.01875,22.0859375,22.13125,22.16875,22.10625,22.05,22.203125,22.203125,22.065625,22.003125,22.16875,22.0625,22.034375,22.01875,21.9875,22.1,22.203125,22.0984375,22.0859375,22.0625,22.11875,22.11875,22.16875,22.10625,22.0546875,22.0765625,22.0625,22.0296875,22.046875,22.015625,22.034375,22.259375,21.9875,22.146875,22.046875,22.2,22.125,22.13125,22.00625,21.95,22.0625,22.078125,22.103125,21.978125,21.9625,22.0625,21.984375,21.853125,22.0296875,22.0625,22.071875,22.0703125,22.0984375,22.115625,22.0859375,22.034375,21.978125,22.115625,22.01875,22.128125,22.0625,22.1,22.096875,21.9125,22.1375,22.259375,22.065625,21.9875,22.0875,22.128125,22.071875,22.053125,22.071875,22.0265625,22.19375,22.13125,21.884375,21.865625,22.175
