2017/02/03 18:35:13
Time (sec),PTAT,P000,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255
0.156,2.515625,2.390625,2.4,2.35625,2.334375,2.353125,2.3625,2.36875,2.36875,2.36875,2.36875,2.3625,2.353125,2.38125,2.353125,2.334375,2.31875,2.34375,2.36875,2.353125,2.328125,2.378125,2.38125,2.38125,2.353125,2.3875,2.38125,2.34375,2.3375,2.36875,2.346875,2.3625,2.40625,2.421875,2.396875,2.334375,2.38125,2.3875,2.35625,2.3625,2.390625,2.3625,2.35625,2.35625,2.3875,2.38125,2.334375,2.396875,2.3625,2.346875,2.371875,2.38125,2.390625,2.3625,2.396875,2.396875,2.36875,2.3375,2.36875,2.3625,2.3625,2.35625,2.38125,2.371875,2.346875,2.3625,2.38125,2.3875,2.3625,2.396875,2.371875,2.371875,2.371875,2.4,2.371875,2.36875,2.36875,2.3625,2.353125,2.34375,2.3625,2.4125,2.353125,2.390625,2.36875,2.4,2.371875,2.378125,2.378125,2.378125,2.371875,2.371875,2.371875,2.36875,2.35625,2.38125,2.371875,2.378125,2.3875,2.396875,2.4,2.371875,2.40625,2.40625,2.378125,2.40625,2.40625,2.378125,2.34375,2.36875,2.396875,2.353125,2.378125,2.415625,2.390625,2.396875,2.43125,2.40625,2.378125,2.378125,2.378125,2.40625,2.40625,2.378125,2.378125,2.371875,2.3625,2.3875,2.378125,2.378125,2.35625,2.396875,2.371875,2.378125,2.378125,2.378125,2.378125,2.378125,2.378125,2.40625,2.371875,2.3375,2.3625,2.3875,2.378125,2.378125,2.421875,2.396875,2.371875,2.371875,2.40625,2.378125,2.378125,2.40625,2.378125,2.378125,2.371875,2.36875,2.396875,2.353125,2.3375,2.378125,2.3875,2.3625,2.4,2.4,2.378125,2.378125,2.40625,2.378125,2.378125,2.378125,2.4,2.36875,2.3625,2.3875,2.371875,2.36875,2.38125,2.425,2.396875,2.4,2.4,2.40625,2.40625,2.378125,2.40625,2.371875,2.371875,2.3625,2.35625,2.38125,2.36875,2.35625,2.378125,2.3875,2.390625,2.3625,2.4,2.36875,2.371875,2.371875,2.4,2.36875,2.3625,2.390625,2.3875,2.3375,2.35625,2.38125,2.3625,2.378125,2.3875,2.425,2.3625,2.396875,2.396875,2.396875,2.3625,2.3625,2.390625,2.3875,2.378125,2.3625,2.38125,2.353125,2.3375,2.40625,2.378125,2.346875,2.3875,2.3875,2.390625,2.35625,2.421875,2.421875,2.38125,2.378125,2.40625,2.3875,2.353125,2.396875,2.346875,2.38125,2.353125,2.40625,2.4125,2.378125,2.378125,2.378125,2.378125,2.371875,2.36875,2.396875,2.334375,2.353125,2.396875
0.281,5.03125,4.78125,4.8,4.7125,4.66875,4.70625,4.725,4.7375,4.7375,4.7375,4.7375,4.725,4.70625,4.7625,4.70625,4.66875,4.6375,4.6875,4.7375,4.70625,4.65625,4.75625,4.7625,4.7625,4.70625,4.775,4.7625,4.6875,4.675,4.7375,4.69375,4.725,4.8125,4.84375,4.79375,4.66875,4.7625,4.775,4.7125,4.725,4.78125,4.725,4.7125,4.7125,4.775,4.7625,4.66875,4.79375,4.725,4.69375,4.74375,4.7625,4.78125,4.725,4.79375,4.79375,4.7375,4.675,4.7375,4.725,4.725,4.7125,4.7625,4.74375,4.69375,4.725,4.7625,4.775,4.725,4.79375,4.74375,4.74375,4.74375,4.8,4.74375,4.7375,4.7375,4.725,4.70625,4.6875,4.725,4.825,4.70625,4.78125,4.7375,4.8,4.74375,4.75625,4.75625,4.75625,4.74375,4.74375,4.74375,4.7375,4.7125,4.7625,4.74375,4.75625,4.775,4.79375,4.8,4.74375,4.8125,4.8125,4.75625,4.8125,4.8125,4.75625,4.6875,4.7375,4.79375,4.70625,4.75625,4.83125,4.78125,4.79375,4.8625,4.8125,4.75625,4.75625,4.75625,4.8125,4.8125,4.75625,4.75625,4.74375,4.725,4.775,4.75625,4.75625,4.7125,4.79375,4.74375,4.75625,4.75625,4.75625,4.75625,4.75625,4.75625,4.8125,4.74375,4.675,4.725,4.775,4.75625,4.75625,4.84375,4.79375,4.74375,4.74375,4.8125,4.75625,4.75625,4.8125,4.75625,4.75625,4.74375,4.7375,4.79375,4.70625,4.675,4.75625,4.775,4.725,4.8,4.8,4.75625,4.75625,4.8125,4.75625,4.75625,4.75625,4.8,4.7375,4.725,4.775,4.74375,4.7375,4.7625,4.85,4.79375,4.8,4.8,4.8125,4.8125,4.75625,4.8125,4.74375,4.74375,4.725,4.7125,4.7625,4.7375,4.7125,4.75625,4.775,4.78125,4.725,4.8,4.7375,4.74375,4.74375,4.8,4.7375,4.725,4.78125,4.775,4.675,4.7125,4.7625,4.725,4.75625,4.775,4.85,4.725,4.79375,4.79375,4.79375,4.725,4.725,4.78125,4.775,4.75625,4.725,4.7625,4.70625,4.675,4.8125,4.75625,4.69375,4.775,4.775,4.78125,4.7125,4.84375,4.84375,4.7625,4.75625,4.8125,4.775,4.70625,4.79375,4.69375,4.7625,4.70625,4.8125,4.825,4.75625,4.75625,4.75625,4.75625,4.74375,4.7375,4.79375,4.66875,4.70625,4.79375
0.421,6.2890625,5.94375,6,5.9203125,5.859375,5.9046875,5.90625,5.921875,5.921875,5.940625,5.921875,5.90625,5.9046875,5.953125,5.8828125,5.8359375,5.8328125,5.890625,5.921875,5.8828125,5.8203125,5.9453125,5.9359375,5.9359375,5.9,5.96875,5.953125,5.859375,5.8640625,5.940625,5.8671875,5.90625,5.98125,6.028125,5.9703125,5.8546875,5.953125,5.96875,5.890625,5.90625,5.9625,5.9203125,5.890625,5.890625,5.9515625,5.953125,5.8546875,5.9703125,5.90625,5.8890625,5.9296875,5.953125,5.959375,5.9203125,5.975,5.978125,5.921875,5.859375,5.921875,5.90625,5.90625,5.890625,5.953125,5.9296875,5.8671875,5.90625,5.953125,5.96875,5.90625,5.978125,5.9296875,5.9296875,5.9296875,5.9859375,5.94375,5.921875,5.921875,5.90625,5.9,5.8765625,5.90625,6.0109375,5.9,5.9765625,5.921875,5.9859375,5.9296875,5.959375,5.9453125,5.9453125,5.9296875,5.9296875,5.9125,5.921875,5.9078125,5.953125,5.9296875,5.9453125,5.96875,6.00625,6,5.9296875,6.0015625,6.0015625,5.9453125,6.0015625,6.015625,5.9453125,5.8734375,5.921875,5.975,5.9,5.9453125,6.0203125,5.9765625,5.9921875,6.0625,6.0015625,5.9453125,5.959375,5.9453125,6.0015625,6.015625,5.9453125,5.9453125,5.9296875,5.90625,5.96875,5.9453125,5.9453125,5.9078125,5.9921875,5.94375,5.9453125,5.9453125,5.959375,5.9453125,5.9453125,5.9453125,6.0015625,5.9296875,5.8609375,5.90625,5.96875,5.9453125,5.9453125,6.0375,5.9921875,5.94375,5.9296875,6.015625,5.959375,5.9453125,6.0015625,5.9453125,5.959375,5.9296875,5.921875,5.975,5.9,5.8640625,5.9453125,5.96875,5.9234375,6,6,5.9453125,5.959375,6.015625,5.9453125,5.9453125,5.959375,5.9859375,5.921875,5.90625,5.96875,5.9296875,5.921875,5.953125,6.0625,5.9921875,5.9859375,5.9859375,6.015625,6.0015625,5.9453125,5.9984375,5.94375,5.9296875,5.90625,5.890625,5.9703125,5.921875,5.890625,5.9453125,5.96875,5.9765625,5.9234375,6,5.9375,5.94375,5.9296875,5.9859375,5.9375,5.9234375,5.959375,5.96875,5.8640625,5.890625,5.953125,5.90625,5.9453125,5.96875,6.028125,5.90625,5.9921875,5.9921875,5.975,5.90625,5.9203125,5.9765625,5.9515625,5.9453125,5.928125,5.953125,5.8828125,5.86875,5.99375,5.9625,5.884375,5.96875,5.96875,5.9765625,5.9078125,6.0375,6.0375,5.953125,5.9453125,5.99375,5.96875,5.9125,5.9921875,5.9,5.953125,5.9046875,5.99375,6.0109375,5.9453125,5.9625,5.9453125,5.9453125,5.9296875,5.921875,5.9703125,5.8359375,5.9125,5.9921875
0.531,7.546875,7.10625,7.2,7.128125,7.05,7.103125,7.0875,7.10625,7.10625,7.14375,7.10625,7.0875,7.103125,7.14375,7.059375,7.003125,7.028125,7.09375,7.10625,7.059375,6.984375,7.134375,7.109375,7.109375,7.09375,7.1625,7.14375,7.03125,7.053125,7.14375,7.040625,7.0875,7.15,7.2125,7.146875,7.040625,7.14375,7.1625,7.06875,7.0875,7.14375,7.115625,7.06875,7.06875,7.128125,7.14375,7.040625,7.146875,7.0875,7.084375,7.115625,7.14375,7.1375,7.115625,7.15625,7.1625,7.10625,7.04375,7.10625,7.0875,7.0875,7.06875,7.14375,7.115625,7.040625,7.0875,7.14375,7.1625,7.0875,7.1625,7.115625,7.115625,7.115625,7.171875,7.14375,7.10625,7.10625,7.0875,7.09375,7.065625,7.0875,7.196875,7.09375,7.171875,7.10625,7.171875,7.115625,7.1625,7.134375,7.134375,7.115625,7.115625,7.08125,7.10625,7.103125,7.14375,7.115625,7.134375,7.1625,7.21875,7.2,7.115625,7.190625,7.190625,7.134375,7.190625,7.21875,7.134375,7.059375,7.10625,7.15625,7.09375,7.134375,7.209375,7.171875,7.190625,7.2625,7.190625,7.134375,7.1625,7.134375,7.190625,7.21875,7.134375,7.134375,7.115625,7.0875,7.1625,7.134375,7.134375,7.103125,7.190625,7.14375,7.134375,7.134375,7.1625,7.134375,7.134375,7.134375,7.190625,7.115625,7.046875,7.0875,7.1625,7.134375,7.134375,7.23125,7.190625,7.14375,7.115625,7.21875,7.1625,7.134375,7.190625,7.134375,7.1625,7.115625,7.10625,7.15625,7.09375,7.053125,7.134375,7.1625,7.121875,7.2,7.2,7.134375,7.1625,7.21875,7.134375,7.134375,7.1625,7.171875,7.10625,7.0875,7.1625,7.115625,7.10625,7.14375,7.275,7.190625,7.171875,7.171875,7.21875,7.190625,7.134375,7.184375,7.14375,7.115625,7.0875,7.06875,7.178125,7.10625,7.06875,7.134375,7.1625,7.171875,7.121875,7.2,7.1375,7.14375,7.115625,7.171875,7.1375,7.121875,7.1375,7.1625,7.053125,7.06875,7.14375,7.0875,7.134375,7.1625,7.20625,7.0875,7.190625,7.190625,7.15625,7.0875,7.115625,7.171875,7.128125,7.134375,7.13125,7.14375,7.059375,7.0625,7.175,7.16875,7.075,7.1625,7.1625,7.171875,7.103125,7.23125,7.23125,7.14375,7.134375,7.175,7.1625,7.11875,7.190625,7.10625,7.14375,7.103125,7.175,7.196875,7.134375,7.16875,7.134375,7.134375,7.115625,7.10625,7.146875,7.003125,7.11875,7.190625
0.609,8.8046875,8.3015625,8.4,8.30625,8.2171875,8.2796875,8.26875,8.290625,8.290625,8.328125,8.290625,8.26875,8.2796875,8.334375,8.2359375,8.1703125,8.1875,8.296875,8.290625,8.2359375,8.16875,8.3234375,8.2828125,8.2828125,8.2875,8.3390625,8.3171875,8.221875,8.2421875,8.328125,8.2140625,8.26875,8.31875,8.396875,8.3234375,8.2265625,8.334375,8.3390625,8.2640625,8.2828125,8.325,8.296875,8.2640625,8.246875,8.3046875,8.334375,8.2265625,8.3234375,8.26875,8.2796875,8.3015625,8.3171875,8.3328125,8.3109375,8.3375,8.3609375,8.290625,8.228125,8.290625,8.26875,8.26875,8.246875,8.315625,8.3015625,8.2359375,8.26875,8.334375,8.35625,8.26875,8.346875,8.3015625,8.3015625,8.3015625,8.3578125,8.34375,8.290625,8.290625,8.26875,8.2875,8.2375,8.26875,8.3828125,8.2875,8.35,8.290625,8.371875,8.3015625,8.3515625,8.3234375,8.3234375,8.3015625,8.3015625,8.2671875,8.290625,8.28125,8.334375,8.3015625,8.3234375,8.3390625,8.4171875,8.4,8.3015625,8.3796875,8.3796875,8.3234375,8.39375,8.421875,8.3234375,8.2453125,8.290625,8.3546875,8.2703125,8.303125,8.3984375,8.3671875,8.3890625,8.4625,8.39375,8.3234375,8.3515625,8.3234375,8.39375,8.4078125,8.3078125,8.3234375,8.3015625,8.26875,8.3390625,8.3234375,8.3234375,8.28125,8.3890625,8.34375,8.3234375,8.3234375,8.365625,8.3234375,8.3234375,8.3234375,8.39375,8.3015625,8.2328125,8.2859375,8.35625,8.3234375,8.3234375,8.425,8.3890625,8.34375,8.3015625,8.421875,8.3515625,8.3078125,8.3796875,8.3234375,8.3515625,8.3015625,8.30625,8.3546875,8.2703125,8.2421875,8.340625,8.35625,8.3203125,8.4,8.4,8.3234375,8.3515625,8.421875,8.3234375,8.3234375,8.3515625,8.371875,8.290625,8.26875,8.3390625,8.321875,8.290625,8.334375,8.4703125,8.3890625,8.371875,8.371875,8.421875,8.39375,8.3234375,8.3875,8.3296875,8.3015625,8.26875,8.2640625,8.3859375,8.290625,8.26875,8.340625,8.35625,8.35,8.3375,8.4,8.321875,8.34375,8.315625,8.371875,8.321875,8.303125,8.3328125,8.3390625,8.221875,8.26875,8.334375,8.26875,8.3421875,8.3734375,8.4015625,8.26875,8.3890625,8.3890625,8.3375,8.2859375,8.3109375,8.3671875,8.321875,8.30625,8.334375,8.334375,8.2359375,8.25625,8.35625,8.3578125,8.265625,8.3734375,8.35625,8.35,8.2984375,8.425,8.425,8.3171875,8.3234375,8.35625,8.33125,8.2953125,8.3890625,8.2796875,8.334375,8.3015625,8.378125,8.3828125,8.3234375,8.3578125,8.340625,8.3234375,8.3015625,8.309375,8.3234375,8.1703125,8.2953125,8.3890625
0.671,10.0625,9.496875,9.6,9.484375,9.384375,9.45625,9.45,9.475,9.475,9.5125,9.475,9.45,9.45625,9.525,9.4125,9.3375,9.346875,9.5,9.475,9.4125,9.353125,9.5125,9.45625,9.45625,9.48125,9.515625,9.490625,9.4125,9.43125,9.5125,9.3875,9.45,9.4875,9.58125,9.5,9.4125,9.525,9.515625,9.459375,9.478125,9.50625,9.478125,9.459375,9.425,9.48125,9.525,9.4125,9.5,9.45,9.475,9.4875,9.490625,9.528125,9.50625,9.51875,9.559375,9.475,9.4125,9.475,9.45,9.45,9.425,9.4875,9.4875,9.43125,9.45,9.525,9.55,9.45,9.53125,9.4875,9.4875,9.4875,9.54375,9.54375,9.475,9.475,9.45,9.48125,9.409375,9.45,9.56875,9.48125,9.528125,9.475,9.571875,9.4875,9.540625,9.5125,9.5125,9.4875,9.4875,9.453125,9.475,9.459375,9.525,9.4875,9.5125,9.515625,9.615625,9.6,9.4875,9.56875,9.56875,9.5125,9.596875,9.625,9.5125,9.43125,9.475,9.553125,9.446875,9.471875,9.5875,9.5625,9.5875,9.6625,9.596875,9.5125,9.540625,9.5125,9.596875,9.596875,9.48125,9.5125,9.4875,9.45,9.515625,9.5125,9.5125,9.459375,9.5875,9.54375,9.5125,9.5125,9.56875,9.5125,9.5125,9.5125,9.596875,9.4875,9.41875,9.484375,9.55,9.5125,9.5125,9.61875,9.5875,9.54375,9.4875,9.625,9.540625,9.48125,9.56875,9.5125,9.540625,9.4875,9.50625,9.553125,9.446875,9.43125,9.546875,9.55,9.51875,9.6,9.6,9.5125,9.540625,9.625,9.5125,9.5125,9.540625,9.571875,9.475,9.45,9.515625,9.528125,9.475,9.525,9.665625,9.5875,9.571875,9.571875,9.625,9.596875,9.5125,9.590625,9.515625,9.4875,9.45,9.459375,9.59375,9.475,9.46875,9.546875,9.55,9.528125,9.553125,9.6,9.50625,9.54375,9.515625,9.571875,9.50625,9.484375,9.528125,9.515625,9.390625,9.46875,9.525,9.45,9.55,9.584375,9.596875,9.45,9.5875,9.5875,9.51875,9.484375,9.50625,9.5625,9.515625,9.478125,9.5375,9.525,9.4125,9.45,9.5375,9.546875,9.45625,9.584375,9.55,9.528125,9.49375,9.61875,9.61875,9.490625,9.5125,9.5375,9.5,9.471875,9.5875,9.453125,9.525,9.5,9.58125,9.56875,9.5125,9.546875,9.546875,9.5125,9.4875,9.5125,9.5,9.3375,9.471875,9.5875
0.827,12.578125,11.8875,12,11.840625,11.71875,11.809375,11.8125,11.84375,11.84375,11.88125,11.84375,11.8125,11.809375,11.90625,11.765625,11.671875,11.665625,11.90625,11.84375,11.765625,11.721875,11.890625,11.803125,11.803125,11.86875,11.86875,11.8375,11.79375,11.809375,11.88125,11.734375,11.8125,11.825,11.95,11.853125,11.784375,11.90625,11.86875,11.85,11.86875,11.86875,11.840625,11.85,11.78125,11.834375,11.90625,11.784375,11.853125,11.8125,11.865625,11.859375,11.8375,11.91875,11.896875,11.88125,11.95625,11.84375,11.78125,11.84375,11.8125,11.8125,11.78125,11.83125,11.859375,11.821875,11.8125,11.90625,11.9375,11.8125,11.9,11.859375,11.859375,11.859375,11.915625,11.94375,11.84375,11.84375,11.8125,11.86875,11.753125,11.8125,11.940625,11.86875,11.884375,11.84375,11.971875,11.859375,11.91875,11.890625,11.890625,11.859375,11.859375,11.825,11.84375,11.815625,11.90625,11.859375,11.890625,11.86875,12.0125,12,11.859375,11.946875,11.946875,11.890625,12.003125,12.03125,11.890625,11.803125,11.84375,11.95,11.8,11.809375,11.965625,11.953125,11.984375,12.0625,12.003125,11.890625,11.91875,11.890625,12.003125,11.975,11.828125,11.890625,11.859375,11.8125,11.86875,11.890625,11.890625,11.815625,11.984375,11.94375,11.890625,11.890625,11.975,11.890625,11.890625,11.890625,12.003125,11.859375,11.790625,11.88125,11.9375,11.890625,11.890625,12.00625,11.984375,11.94375,11.859375,12.03125,11.91875,11.828125,11.946875,11.890625,11.91875,11.859375,11.90625,11.95,11.8,11.809375,11.959375,11.9375,11.915625,12,12,11.890625,11.91875,12.03125,11.890625,11.890625,11.91875,11.971875,11.84375,11.8125,11.86875,11.940625,11.84375,11.90625,12.05625,11.984375,11.971875,11.971875,12.03125,12.003125,11.890625,11.996875,11.8875,11.859375,11.8125,11.85,12.009375,11.84375,11.86875,11.959375,11.9375,11.884375,11.984375,12,11.875,11.94375,11.915625,11.971875,11.875,11.846875,11.91875,11.86875,11.728125,11.86875,11.90625,11.8125,11.965625,12.00625,11.9875,11.8125,11.984375,11.984375,11.88125,11.88125,11.896875,11.953125,11.903125,11.821875,11.94375,11.90625,11.765625,11.8375,11.9,11.925,11.8375,12.00625,11.9375,11.884375,11.884375,12.00625,12.00625,11.8375,11.890625,11.9,11.8375,11.825,11.984375,11.8,11.90625,11.896875,11.9875,11.940625,11.890625,11.925,11.959375,11.890625,11.859375,11.91875,11.853125,11.671875,11.825,11.984375
0.905,13.8359375,13.0828125,13.2,13.01875,12.909375,12.9859375,12.99375,13.028125,13.028125,13.065625,13.028125,12.99375,13.0078125,13.096875,12.9421875,12.871875,12.8609375,13.078125,13.028125,12.9640625,12.90625,13.059375,12.99375,12.99375,13.0625,13.0625,13.028125,12.965625,12.978125,13.065625,12.9296875,12.99375,12.99375,13.1609375,13.0515625,12.9515625,13.1140625,13.0625,13.028125,13.05,13.05,13.0359375,13.028125,12.959375,13.028125,13.078125,12.9703125,13.0296875,12.99375,13.0390625,13.0453125,13.028125,13.096875,13.078125,13.0625,13.140625,13.028125,12.965625,13.028125,12.99375,12.99375,12.959375,13.021875,13.0453125,12.971875,12.99375,13.096875,13.13125,12.99375,13.084375,13.0453125,13.0453125,13.0453125,13.1015625,13.1296875,13.028125,13.028125,12.99375,13.0453125,12.925,12.99375,13.1265625,13.0453125,13.0796875,13.0421875,13.1578125,13.0453125,13.1078125,13.09375,13.0796875,13.0453125,13.0453125,13.0109375,13.028125,13.0109375,13.096875,13.0453125,13.0796875,13.0625,13.2109375,13.2,13.059375,13.1359375,13.1359375,13.0796875,13.20625,13.234375,13.0796875,12.9890625,13.028125,13.1484375,12.9765625,12.978125,13.1546875,13.1484375,13.1828125,13.278125,13.20625,13.0796875,13.1078125,13.09375,13.1921875,13.1640625,13.0171875,13.09375,13.0453125,12.99375,13.0625,13.0796875,13.0796875,13.0109375,13.1828125,13.14375,13.0796875,13.0796875,13.178125,13.0796875,13.0796875,13.09375,13.1921875,13.0453125,12.9765625,13.0796875,13.115625,13.0796875,13.0984375,13.2,13.165625,13.1296875,13.0625,13.234375,13.1078125,13.03125,13.1359375,13.0796875,13.1078125,13.059375,13.10625,13.13125,12.99375,12.9984375,13.1484375,13.1140625,13.1140625,13.2,13.1859375,13.0796875,13.121875,13.234375,13.0796875,13.0796875,13.121875,13.1578125,13.028125,13.0078125,13.0625,13.1265625,13.028125,13.096875,13.2515625,13.165625,13.171875,13.171875,13.234375,13.20625,13.09375,13.2,13.0875,13.0453125,13.0109375,13.0453125,13.2,13.028125,13.06875,13.1484375,13.13125,13.0796875,13.1828125,13.2,13.059375,13.14375,13.115625,13.1578125,13.059375,13.0453125,13.096875,13.0625,12.9171875,13.046875,13.096875,12.99375,13.1546875,13.2,13.165625,13.0078125,13.1828125,13.165625,13.0625,13.0796875,13.0921875,13.13125,13.096875,13.0109375,13.125,13.096875,12.971875,13.03125,13.08125,13.1140625,13.0453125,13.2,13.13125,13.0796875,13.0796875,13.1828125,13.1828125,13.028125,13.0796875,13.08125,13.00625,13.03125,13.1828125,12.9734375,13.0734375,13.0953125,13.16875,13.1265625,13.0796875,13.13125,13.1484375,13.0796875,13.0453125,13.121875,13.0296875,12.8625,13.03125,13.1828125
1.045,16.3515625,15.4734375,15.6,15.375,15.290625,15.3390625,15.35625,15.396875,15.396875,15.434375,15.396875,15.35625,15.4046875,15.478125,15.2953125,15.271875,15.2515625,15.421875,15.396875,15.3609375,15.275,15.396875,15.375,15.375,15.45,15.45,15.409375,15.309375,15.315625,15.434375,15.3203125,15.35625,15.33125,15.5828125,15.4484375,15.2859375,15.5296875,15.45,15.384375,15.4125,15.4125,15.4265625,15.384375,15.315625,15.415625,15.421875,15.3421875,15.3828125,15.35625,15.3859375,15.4171875,15.409375,15.453125,15.440625,15.425,15.509375,15.396875,15.334375,15.396875,15.35625,15.35625,15.315625,15.403125,15.4171875,15.271875,15.35625,15.478125,15.51875,15.35625,15.453125,15.4171875,15.4171875,15.4171875,15.4734375,15.5015625,15.396875,15.396875,15.35625,15.3984375,15.26875,15.35625,15.4984375,15.3984375,15.4703125,15.4390625,15.5296875,15.4171875,15.4859375,15.5,15.4578125,15.4171875,15.4171875,15.3828125,15.396875,15.4015625,15.478125,15.4171875,15.4578125,15.45,15.6078125,15.6,15.459375,15.5140625,15.5140625,15.4578125,15.6125,15.640625,15.4578125,15.3609375,15.396875,15.5453125,15.3296875,15.315625,15.5328125,15.5390625,15.5796875,15.709375,15.6125,15.4578125,15.4859375,15.5,15.5703125,15.5421875,15.3953125,15.5,15.4171875,15.35625,15.45,15.4578125,15.4578125,15.4015625,15.5796875,15.54375,15.4578125,15.4578125,15.584375,15.4578125,15.4578125,15.5,15.5703125,15.4171875,15.3484375,15.4765625,15.471875,15.4578125,15.5140625,15.5875,15.528125,15.5015625,15.46875,15.640625,15.4859375,15.4375,15.5140625,15.4578125,15.4859375,15.459375,15.50625,15.49375,15.38125,15.3765625,15.5265625,15.4671875,15.5109375,15.6,15.5578125,15.4578125,15.528125,15.640625,15.4578125,15.4578125,15.528125,15.5296875,15.396875,15.3984375,15.45,15.4984375,15.396875,15.478125,15.6421875,15.528125,15.571875,15.571875,15.640625,15.6125,15.5,15.60625,15.4875,15.4171875,15.4078125,15.4359375,15.58125,15.396875,15.46875,15.5265625,15.51875,15.4703125,15.5796875,15.6,15.428125,15.54375,15.515625,15.5296875,15.428125,15.4421875,15.453125,15.45,15.2953125,15.403125,15.478125,15.35625,15.5328125,15.5875,15.521875,15.3984375,15.5796875,15.528125,15.425,15.4765625,15.4828125,15.4875,15.484375,15.3890625,15.4875,15.478125,15.384375,15.41875,15.44375,15.4921875,15.4609375,15.5875,15.51875,15.4703125,15.4703125,15.5359375,15.5359375,15.409375,15.4578125,15.44375,15.34375,15.44375,15.5796875,15.3203125,15.4078125,15.4921875,15.53125,15.4984375,15.4578125,15.54375,15.5265625,15.4578125,15.4171875,15.528125,15.3828125,15.24375,15.44375,15.5796875
1.123,17.609375,16.66875,16.8,16.553125,16.48125,16.5375,16.5375,16.58125,16.58125,16.61875,16.5609375,16.5375,16.58125,16.6453125,16.5015625,16.4390625,16.4109375,16.625,16.58125,16.5375,16.459375,16.5859375,16.565625,16.5484375,16.6265625,16.64375,16.5828125,16.48125,16.5046875,16.6375,16.49375,16.5375,16.534375,16.7671875,16.625,16.471875,16.7375,16.6265625,16.5625,16.6078125,16.6078125,16.6078125,16.5796875,16.5109375,16.5921875,16.59375,16.528125,16.559375,16.5375,16.559375,16.603125,16.6,16.63125,16.621875,16.60625,16.69375,16.58125,16.51875,16.58125,16.5546875,16.5375,16.509375,16.59375,16.603125,16.4453125,16.559375,16.66875,16.6953125,16.5375,16.6515625,16.603125,16.603125,16.6171875,16.659375,16.6875,16.58125,16.58125,16.5375,16.575,16.4578125,16.55625,16.684375,16.575,16.665625,16.6375,16.715625,16.603125,16.675,16.6890625,16.646875,16.603125,16.603125,16.56875,16.58125,16.5796875,16.66875,16.603125,16.646875,16.64375,16.80625,16.8,16.659375,16.7171875,16.703125,16.646875,16.815625,16.84375,16.646875,16.546875,16.58125,16.7265625,16.50625,16.5046875,16.740625,16.7171875,16.7921875,16.925,16.8015625,16.646875,16.6890625,16.703125,16.759375,16.73125,16.584375,16.6890625,16.603125,16.5546875,16.64375,16.6265625,16.646875,16.596875,16.7640625,16.7296875,16.6609375,16.646875,16.7578125,16.646875,16.6609375,16.6890625,16.759375,16.603125,16.534375,16.6578125,16.665625,16.646875,16.703125,16.78125,16.7265625,16.7015625,16.6546875,16.8296875,16.6890625,16.6265625,16.7171875,16.646875,16.675,16.6453125,16.690625,16.6921875,16.575,16.565625,16.7328125,16.678125,16.709375,16.784375,16.7578125,16.6609375,16.7171875,16.8296875,16.6609375,16.6609375,16.73125,16.715625,16.58125,16.5796875,16.64375,16.7046875,16.6,16.66875,16.8375,16.7265625,16.7578125,16.771875,16.84375,16.815625,16.6890625,16.7921875,16.6875,16.603125,16.5890625,16.63125,16.771875,16.58125,16.646875,16.7328125,16.7125,16.665625,16.778125,16.815625,16.628125,16.7296875,16.7015625,16.7296875,16.628125,16.640625,16.6484375,16.6265625,16.484375,16.58125,16.66875,16.559375,16.721875,16.78125,16.7171875,16.59375,16.778125,16.7265625,16.6234375,16.6578125,16.678125,16.6828125,16.678125,16.5609375,16.66875,16.66875,16.5609375,16.5875,16.646875,16.6984375,16.6515625,16.7984375,16.7125,16.665625,16.665625,16.7296875,16.7296875,16.6,16.646875,16.625,16.5375,16.6203125,16.778125,16.49375,16.575,16.66875,16.734375,16.684375,16.646875,16.7328125,16.715625,16.646875,16.603125,16.7125,16.58125,16.4109375,16.6203125,16.778125
