2017/02/09 17:27:09
Time (sec),PTAT,P000,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255
0.156,2.565625,2.44375,2.390625,2.353125,2.434375,2.40625,2.415625,2.38125,2.421875,2.421875,2.421875,2.371875,2.3625,2.434375,2.40625,2.3875,2.371875,2.396875,2.421875,2.40625,2.38125,2.43125,2.434375,2.4,2.40625,2.440625,2.434375,2.434375,2.390625,2.421875,2.44375,2.415625,2.390625,2.421875,2.40625,2.425,2.396875,2.40625,2.44375,2.415625,2.415625,2.415625,2.4125,2.44375,2.40625,2.3625,2.425,2.40625,2.3625,2.4,2.425,2.434375,2.4125,2.415625,2.415625,2.45,2.45625,2.421875,2.421875,2.45,2.44375,2.4125,2.396875,2.3875,2.4,2.459375,2.396875,2.40625,2.45,2.421875,2.425,2.425,2.425,2.45625,2.45625,2.421875,2.421875,2.415625,2.40625,2.396875,2.415625,2.425,2.440625,2.4125,2.421875,2.45625,2.425,2.396875,2.43125,2.459375,2.459375,2.425,2.390625,2.421875,2.4125,2.4,2.3875,2.396875,2.440625,2.45,2.421875,2.425,2.43125,2.43125,2.43125,2.43125,2.43125,2.43125,2.396875,2.421875,2.415625,2.40625,2.390625,2.396875,2.44375,2.45,2.425,2.396875,2.4,2.43125,2.43125,2.4,2.4,2.43125,2.43125,2.425,2.3875,2.40625,2.43125,2.43125,2.4125,2.421875,2.425,2.43125,2.4,2.43125,2.43125,2.43125,2.4,2.43125,2.396875,2.425,2.3875,2.378125,2.43125,2.43125,2.40625,2.415625,2.425,2.425,2.43125,2.4,2.4,2.4,2.43125,2.43125,2.396875,2.421875,2.45,2.40625,2.43125,2.43125,2.440625,2.45,2.421875,2.425,2.43125,2.43125,2.4,2.4,2.43125,2.43125,2.396875,2.390625,2.415625,2.40625,2.390625,2.421875,2.434375,2.44375,2.415625,2.425,2.425,2.425,2.4,2.4,2.425,2.425,2.390625,2.415625,2.4125,2.434375,2.38125,2.4125,2.43125,2.440625,2.4125,2.415625,2.421875,2.421875,2.425,2.390625,2.425,2.421875,2.415625,2.4125,2.40625,2.43125,2.4125,2.38125,2.415625,2.43125,2.440625,2.4125,2.44375,2.45,2.415625,2.415625,2.415625,2.415625,2.4125,2.40625,2.43125,2.415625,2.434375,2.40625,2.390625,2.415625,2.43125,2.434375,2.40625,2.440625,2.4125,2.4125,2.40625,2.40625,2.434375,2.43125,2.415625,2.390625,2.40625,2.45,2.465625,2.3875,2.40625,2.459375,2.425,2.43125,2.43125,2.43125,2.43125,2.3875,2.378125,2.45,2.434375,2.40625,2.38125
0.375,5.13125,4.8875,4.78125,4.70625,4.86875,4.8125,4.83125,4.7625,4.84375,4.84375,4.84375,4.74375,4.725,4.86875,4.8125,4.775,4.74375,4.79375,4.84375,4.8125,4.7625,4.8625,4.86875,4.8,4.8125,4.88125,4.86875,4.86875,4.78125,4.84375,4.8875,4.83125,4.78125,4.84375,4.8125,4.85,4.79375,4.8125,4.8875,4.83125,4.83125,4.83125,4.825,4.8875,4.8125,4.725,4.85,4.8125,4.725,4.8,4.85,4.86875,4.825,4.83125,4.83125,4.9,4.9125,4.84375,4.84375,4.9,4.8875,4.825,4.79375,4.775,4.8,4.91875,4.79375,4.8125,4.9,4.84375,4.85,4.85,4.85,4.9125,4.9125,4.84375,4.84375,4.83125,4.8125,4.79375,4.83125,4.85,4.88125,4.825,4.84375,4.9125,4.85,4.79375,4.8625,4.91875,4.91875,4.85,4.78125,4.84375,4.825,4.8,4.775,4.79375,4.88125,4.9,4.84375,4.85,4.8625,4.8625,4.8625,4.8625,4.8625,4.8625,4.79375,4.84375,4.83125,4.8125,4.78125,4.79375,4.8875,4.9,4.85,4.79375,4.8,4.8625,4.8625,4.8,4.8,4.8625,4.8625,4.85,4.775,4.8125,4.8625,4.8625,4.825,4.84375,4.85,4.8625,4.8,4.8625,4.8625,4.8625,4.8,4.8625,4.79375,4.85,4.775,4.75625,4.8625,4.8625,4.8125,4.83125,4.85,4.85,4.8625,4.8,4.8,4.8,4.8625,4.8625,4.79375,4.84375,4.9,4.8125,4.8625,4.8625,4.88125,4.9,4.84375,4.85,4.8625,4.8625,4.8,4.8,4.8625,4.8625,4.79375,4.78125,4.83125,4.8125,4.78125,4.84375,4.86875,4.8875,4.83125,4.85,4.85,4.85,4.8,4.8,4.85,4.85,4.78125,4.83125,4.825,4.86875,4.7625,4.825,4.8625,4.88125,4.825,4.83125,4.84375,4.84375,4.85,4.78125,4.85,4.84375,4.83125,4.825,4.8125,4.8625,4.825,4.7625,4.83125,4.8625,4.88125,4.825,4.8875,4.9,4.83125,4.83125,4.83125,4.83125,4.825,4.8125,4.8625,4.83125,4.86875,4.8125,4.78125,4.83125,4.8625,4.86875,4.8125,4.88125,4.825,4.825,4.8125,4.8125,4.86875,4.8625,4.83125,4.78125,4.8125,4.9,4.93125,4.775,4.8125,4.91875,4.85,4.8625,4.8625,4.8625,4.8625,4.775,4.75625,4.9,4.86875,4.8125,4.7625
0.484,6.4140625,6.0765625,6.009375,5.9125,6.0625,6.015625,6.0390625,5.9734375,6.0546875,6.034375,6.0546875,5.9515625,5.928125,6.0625,6.015625,6.003125,5.965625,5.9921875,6.028125,6.015625,5.9734375,6.0578125,6.06875,6,6.0328125,6.1015625,6.06875,6.0671875,5.996875,6.0546875,6.0875,6.0390625,5.9765625,6.0546875,6.015625,6.0625,5.9921875,6.015625,6.109375,6.053125,6.0390625,6.0390625,6.03125,6.109375,6.0328125,5.9234375,6.04375,6.015625,5.9328125,6,6.04375,6.0859375,6.03125,6.053125,6.0390625,6.1109375,6.1234375,6.0546875,6.06875,6.125,6.0953125,6.03125,6.0109375,5.9875,6,6.1265625,6.0109375,6.0328125,6.125,6.0546875,6.0453125,6.0625,6.0625,6.125,6.125,6.0546875,6.0546875,6.0390625,6.015625,5.9921875,6.0390625,6.0625,6.1015625,6.03125,6.0546875,6.140625,6.0625,6.009375,6.078125,6.1484375,6.1625,6.0625,5.9765625,6.0375,6.03125,6,5.96875,5.9921875,6.1015625,6.1078125,6.071875,6.0625,6.0625,6.0625,6.078125,6.078125,6.0921875,6.078125,6.00625,6.0546875,6.0390625,5.9984375,5.996875,6.009375,6.109375,6.1078125,6.0453125,6.009375,6.015625,6.078125,6.0625,6,6.015625,6.078125,6.0609375,6.0625,5.9828125,6.0328125,6.0578125,6.0609375,6.046875,6.0546875,6.0625,6.078125,6,6.078125,6.078125,6.0625,6.015625,6.0625,6.00625,6.0625,5.9828125,5.9625,6.0609375,6.078125,6.0328125,6.0390625,6.0453125,6.0625,6.078125,6,6,6,6.078125,6.078125,5.9921875,6.0390625,6.1078125,6.015625,6.0578125,6.0578125,6.1015625,6.125,6.0546875,6.0625,6.0625,6.0625,6.015625,6.015625,6.078125,6.0609375,6.00625,5.9921875,6.0390625,6.015625,5.99375,6.0734375,6.0859375,6.09375,6.0390625,6.0625,6.078125,6.0625,6,6,6.0625,6.0625,5.99375,6.0390625,6.03125,6.0859375,5.953125,6.009375,6.078125,6.1015625,6.046875,6.0390625,6.0546875,6.0546875,6.0625,5.99375,6.0453125,6.0546875,6.0390625,6.03125,6.015625,6.0578125,6.03125,5.9796875,6.0609375,6.0578125,6.1015625,6.046875,6.109375,6.1078125,6.0390625,6.0390625,6.05625,6.0390625,6.03125,6.015625,6.078125,6.0390625,6.0625,6.015625,5.9765625,6.0609375,6.078125,6.0859375,6.015625,6.1015625,6.046875,6.03125,6.015625,6.015625,6.0859375,6.078125,6.0390625,5.9765625,6.015625,6.125,6.1640625,5.9921875,6.015625,6.1265625,6.0625,6.078125,6.078125,6.0578125,6.078125,5.9875,5.9671875,6.103125,6.0859375,6.015625,5.9875
0.609,8.9796875,8.4546875,8.4,8.325,8.45,8.421875,8.4546875,8.3546875,8.4765625,8.45625,8.4765625,8.3671875,8.334375,8.45,8.421875,8.459375,8.409375,8.3890625,8.45,8.421875,8.3546875,8.4484375,8.46875,8.434375,8.4390625,8.5078125,8.503125,8.4640625,8.3875,8.4359375,8.53125,8.4546875,8.3671875,8.4765625,8.421875,8.4875,8.3890625,8.45625,8.521875,8.46875,8.4546875,8.4546875,8.44375,8.521875,8.4390625,8.3203125,8.46875,8.421875,8.3484375,8.4,8.46875,8.4859375,8.44375,8.496875,8.4546875,8.5328125,8.5453125,8.5109375,8.51875,8.5125,8.5109375,8.471875,8.4453125,8.375,8.4,8.5421875,8.4078125,8.4390625,8.575,8.5046875,8.4703125,8.459375,8.4875,8.55,8.55,8.4765625,8.4765625,8.4546875,8.421875,8.3890625,8.4546875,8.4875,8.5078125,8.44375,8.5046875,8.596875,8.459375,8.440625,8.509375,8.6078125,8.5875,8.4875,8.4015625,8.459375,8.44375,8.4,8.39375,8.4234375,8.5421875,8.5234375,8.528125,8.51875,8.4625,8.49375,8.509375,8.509375,8.5234375,8.509375,8.43125,8.4765625,8.4203125,8.4390625,8.428125,8.40625,8.521875,8.5234375,8.5015625,8.40625,8.415625,8.478125,8.49375,8.43125,8.415625,8.478125,8.4921875,8.453125,8.3703125,8.4390625,8.4890625,8.4921875,8.459375,8.4765625,8.4875,8.509375,8.4,8.478125,8.509375,8.4625,8.415625,8.49375,8.43125,8.4875,8.3703125,8.375,8.4921875,8.509375,8.4390625,8.4546875,8.4703125,8.459375,8.478125,8.43125,8.43125,8.4,8.478125,8.509375,8.3890625,8.4296875,8.5234375,8.421875,8.4890625,8.4484375,8.5078125,8.540625,8.5109375,8.4875,8.4625,8.49375,8.446875,8.415625,8.509375,8.4921875,8.43125,8.4140625,8.4203125,8.45625,8.41875,8.4953125,8.5203125,8.5375,8.4890625,8.4875,8.503125,8.4875,8.43125,8.4,8.459375,8.4875,8.41875,8.4546875,8.44375,8.5203125,8.375,8.421875,8.509375,8.5421875,8.490625,8.4546875,8.4765625,8.4765625,8.4875,8.41875,8.4703125,8.4765625,8.4546875,8.44375,8.421875,8.4890625,8.44375,8.3609375,8.4765625,8.4890625,8.5421875,8.459375,8.525,8.5578125,8.4546875,8.4546875,8.471875,8.4828125,8.475,8.421875,8.475,8.4546875,8.496875,8.421875,8.4171875,8.5203125,8.509375,8.4859375,8.421875,8.5421875,8.490625,8.44375,8.421875,8.45625,8.5203125,8.46875,8.4546875,8.4171875,8.421875,8.50625,8.5640625,8.4265625,8.421875,8.5421875,8.4875,8.509375,8.509375,8.4484375,8.509375,8.4125,8.3890625,8.509375,8.5203125,8.421875,8.36875
0.687,10.2625,9.64375,9.5953125,9.53125,9.64375,9.625,9.6625,9.5453125,9.6875,9.6671875,9.6875,9.575,9.5375,9.64375,9.625,9.6875,9.63125,9.5875,9.6609375,9.625,9.5453125,9.64375,9.66875,9.6515625,9.6421875,9.7109375,9.7203125,9.6625,9.5828125,9.6265625,9.753125,9.6625,9.5625,9.6875,9.625,9.7,9.5875,9.6765625,9.728125,9.6765625,9.6625,9.6625,9.65,9.728125,9.6421875,9.51875,9.68125,9.625,9.55625,9.6,9.68125,9.6859375,9.65,9.71875,9.6625,9.74375,9.75625,9.7390625,9.74375,9.70625,9.71875,9.6921875,9.6625,9.56875,9.6,9.75,9.60625,9.6421875,9.8,9.7296875,9.6828125,9.6578125,9.7,9.7625,9.7625,9.6875,9.6875,9.6625,9.625,9.5875,9.6625,9.7,9.7109375,9.65,9.7296875,9.825,9.6578125,9.65625,9.725,9.8375,9.8,9.7,9.6140625,9.6703125,9.65,9.6,9.60625,9.6390625,9.7625,9.73125,9.75625,9.746875,9.6625,9.709375,9.725,9.725,9.7390625,9.725,9.64375,9.6875,9.6109375,9.659375,9.64375,9.6046875,9.728125,9.73125,9.7296875,9.6046875,9.615625,9.678125,9.709375,9.646875,9.615625,9.678125,9.7078125,9.6484375,9.5640625,9.6421875,9.7046875,9.7078125,9.665625,9.6875,9.7,9.725,9.6,9.678125,9.725,9.6625,9.615625,9.709375,9.64375,9.7,9.5640625,9.58125,9.7078125,9.725,9.6421875,9.6625,9.6828125,9.6578125,9.678125,9.646875,9.646875,9.6,9.678125,9.725,9.5875,9.625,9.73125,9.625,9.7046875,9.64375,9.7109375,9.7484375,9.7390625,9.7,9.6625,9.709375,9.6625,9.615625,9.725,9.7078125,9.64375,9.625,9.6109375,9.6765625,9.63125,9.70625,9.7375,9.759375,9.7140625,9.7,9.715625,9.7,9.646875,9.6,9.6578125,9.7,9.63125,9.6625,9.65,9.7375,9.5859375,9.628125,9.725,9.7625,9.7125,9.6625,9.6875,9.6875,9.7,9.63125,9.6828125,9.6875,9.6625,9.65,9.625,9.7046875,9.65,9.5515625,9.684375,9.7046875,9.7625,9.665625,9.7328125,9.7828125,9.6625,9.6625,9.6796875,9.7046875,9.696875,9.625,9.6734375,9.6625,9.7140625,9.625,9.6375,9.75,9.725,9.6859375,9.625,9.7625,9.7125,9.65,9.625,9.6765625,9.7375,9.6640625,9.6625,9.6375,9.625,9.696875,9.7640625,9.64375,9.625,9.75,9.7,9.725,9.725,9.64375,9.725,9.625,9.6,9.7125,9.7375,9.625,9.559375
0.811,12.828125,12.0546875,11.9546875,11.94375,12.0546875,12.009375,12.078125,11.946875,12.109375,12.0890625,12.109375,11.990625,11.94375,12.0546875,12,12.109375,12.075,11.984375,12.0828125,12.03125,11.946875,12.0546875,12.06875,12.06875,12.0484375,12.1171875,12.1375,12.059375,11.99375,12.028125,12.153125,12.0515625,11.9875,12.109375,12.03125,12.125,12.003125,12.1171875,12.140625,12.0921875,12.078125,12.078125,12.0625,12.140625,12.0484375,11.934375,12.0875,12.03125,11.971875,12,12.10625,12.103125,12.078125,12.1625,12.078125,12.165625,12.1953125,12.1953125,12.1796875,12.1078125,12.1484375,12.11875,12.096875,11.975,12.021875,12.165625,12.003125,12.0484375,12.2328125,12.165625,12.090625,12.06875,12.140625,12.203125,12.1875,12.109375,12.109375,12.078125,12.03125,11.984375,12.078125,12.125,12.1171875,12.0625,12.1796875,12.28125,12.0546875,12.0875,12.15625,12.296875,12.225,12.125,12.0390625,12.0921875,12.0625,12,12.03125,12.0703125,12.1859375,12.146875,12.1953125,12.203125,12.0625,12.140625,12.15625,12.15625,12.1703125,12.15625,12.06875,12.109375,12.009375,12.0828125,12.075,12.01875,12.140625,12.146875,12.1703125,12.01875,12.03125,12.078125,12.140625,12.078125,12.015625,12.078125,12.1390625,12.05625,11.965625,12.0484375,12.115625,12.1390625,12.078125,12.109375,12.125,12.15625,12,12.078125,12.15625,12.078125,12.015625,12.125,12.06875,12.125,11.9515625,11.99375,12.121875,12.15625,12.065625,12.078125,12.1078125,12.06875,12.09375,12.0625,12.0625,12.015625,12.09375,12.140625,11.9984375,12.03125,12.146875,12.03125,12.1359375,12.0546875,12.134375,12.1640625,12.178125,12.125,12.078125,12.125,12.09375,12.03125,12.15625,12.121875,12.06875,12.046875,12.009375,12.1,12.0390625,12.146875,12.1546875,12.1875,12.1640625,12.140625,12.140625,12.1109375,12.078125,12.015625,12.06875,12.1109375,12.05625,12.078125,12.0625,12.1546875,12.0078125,12.040625,12.15625,12.1859375,12.140625,12.0953125,12.109375,12.109375,12.125,12.05625,12.1078125,12.109375,12.078125,12.0625,12.03125,12.115625,12.0625,11.959375,12.1,12.115625,12.203125,12.09375,12.1484375,12.215625,12.078125,12.078125,12.08125,12.134375,12.140625,12.0484375,12.0703125,12.078125,12.1484375,12.0609375,12.053125,12.1875,12.15625,12.103125,12.0484375,12.1859375,12.15625,12.078125,12.03125,12.1171875,12.171875,12.075,12.078125,12.053125,12.03125,12.1125,12.1640625,12.0546875,12.053125,12.1875,12.125,12.15625,12.15625,12.0546875,12.15625,12.05,12.021875,12.140625,12.1484375,12.03125,11.975
0.921,15.39375,14.4984375,14.2828125,14.35625,14.4890625,14.371875,14.49375,14.36875,14.53125,14.5109375,14.53125,14.40625,14.35,14.4890625,14.34375,14.496875,14.51875,14.38125,14.5046875,14.4375,14.36875,14.4859375,14.46875,14.46875,14.4546875,14.5234375,14.5375,14.45625,14.425,14.45,14.509375,14.4140625,14.446875,14.53125,14.4375,14.55,14.4375,14.5578125,14.553125,14.5078125,14.49375,14.49375,14.475,14.553125,14.4546875,14.36875,14.475,14.4375,14.3875,14.4,14.53125,14.5375,14.521875,14.60625,14.49375,14.5875,14.6515625,14.6515625,14.6015625,14.5234375,14.5921875,14.53125,14.53125,14.4,14.465625,14.58125,14.4,14.4546875,14.6484375,14.5875,14.48125,14.49375,14.596875,14.659375,14.6125,14.53125,14.53125,14.49375,14.4375,14.38125,14.49375,14.55,14.5234375,14.475,14.6296875,14.7375,14.4515625,14.51875,14.5875,14.75625,14.65,14.55,14.4640625,14.5140625,14.475,14.4,14.45625,14.5015625,14.5921875,14.5625,14.6171875,14.659375,14.4625,14.571875,14.5875,14.5875,14.6015625,14.5875,14.49375,14.53125,14.425,14.4890625,14.50625,14.45,14.553125,14.5625,14.5953125,14.45,14.4625,14.478125,14.571875,14.509375,14.415625,14.478125,14.5703125,14.48125,14.38125,14.4546875,14.50625,14.5703125,14.490625,14.53125,14.55,14.5875,14.4,14.478125,14.5875,14.509375,14.415625,14.525,14.49375,14.55,14.3390625,14.40625,14.51875,14.5875,14.50625,14.49375,14.5328125,14.49375,14.525,14.4625,14.4625,14.446875,14.525,14.540625,14.4234375,14.453125,14.5625,14.4375,14.5671875,14.4859375,14.575,14.5796875,14.6,14.55,14.509375,14.525,14.525,14.4625,14.5875,14.51875,14.49375,14.46875,14.425,14.50625,14.4296875,14.60625,14.5546875,14.6,14.6140625,14.596875,14.565625,14.5078125,14.509375,14.446875,14.49375,14.5078125,14.48125,14.49375,14.475,14.5546875,14.4296875,14.453125,14.5875,14.5921875,14.553125,14.5453125,14.53125,14.53125,14.55,14.48125,14.5328125,14.53125,14.49375,14.475,14.4375,14.50625,14.475,14.39375,14.515625,14.50625,14.64375,14.5375,14.5640625,14.63125,14.49375,14.49375,14.46875,14.55,14.584375,14.4890625,14.4671875,14.49375,14.5828125,14.5265625,14.44375,14.603125,14.5875,14.5375,14.4890625,14.5921875,14.6,14.521875,14.4375,14.5578125,14.60625,14.50625,14.49375,14.44375,14.4375,14.5625,14.5640625,14.4421875,14.503125,14.646875,14.55,14.5875,14.5875,14.4859375,14.5875,14.475,14.44375,14.590625,14.5359375,14.4375,14.425
1.045,17.959375,16.9421875,16.6421875,16.76875,16.9,16.734375,16.909375,16.790625,16.953125,16.9125,16.953125,16.821875,16.75625,16.9,16.71875,16.91875,16.9625,16.778125,16.9265625,16.84375,16.790625,16.9171875,16.8859375,16.8859375,16.8609375,16.9296875,16.9375,16.871875,16.85625,16.8515625,16.8875,16.803125,16.871875,16.953125,16.84375,16.975,16.853125,16.98125,16.965625,16.9375,16.909375,16.909375,16.8875,16.965625,16.878125,16.784375,16.88125,16.865625,16.803125,16.8,16.95625,16.971875,16.95,17.0359375,16.909375,17.0234375,17.1078125,17.090625,17.0234375,16.9390625,17.0359375,16.94375,16.946875,16.825,16.909375,16.996875,16.796875,16.8609375,17.08125,17.009375,16.8890625,16.91875,17.0375,17.1,17.0375,16.953125,16.9671875,16.909375,16.84375,16.7953125,16.909375,16.95625,16.9296875,16.8875,17.0796875,17.178125,16.8484375,16.9328125,17.0328125,17.215625,17.0921875,16.975,16.8890625,16.9359375,16.8875,16.8,16.88125,16.9328125,16.9984375,16.978125,17.0390625,17.1,16.8625,16.9875,17.01875,17.01875,17.0328125,17.003125,16.9046875,16.953125,16.840625,16.8953125,16.9171875,16.88125,16.965625,16.978125,17.0203125,16.8953125,16.89375,16.89375,16.9875,16.940625,16.83125,16.89375,17.0015625,16.90625,16.796875,16.878125,16.896875,17.0203125,16.91875,16.953125,16.975,17.01875,16.815625,16.878125,17.01875,16.940625,16.83125,16.925,16.9046875,16.975,16.740625,16.81875,16.915625,17.01875,16.946875,16.909375,16.9578125,16.91875,16.95625,16.8625,16.8625,16.878125,16.95625,16.940625,16.834375,16.875,16.978125,16.84375,16.978125,16.9171875,17.015625,16.9953125,17.021875,16.975,16.940625,16.940625,16.940625,16.89375,17.01875,16.9328125,16.9046875,16.890625,16.840625,16.9125,16.8203125,17.046875,16.971875,17.0125,17.046875,17.0375,16.990625,16.91875,16.925,16.878125,16.91875,16.91875,16.90625,16.9265625,16.903125,16.9546875,16.83125,16.8875,17.01875,16.9984375,16.965625,16.978125,16.953125,16.953125,16.975,16.90625,16.9578125,16.953125,16.909375,16.8875,16.8609375,16.9171875,16.8875,16.828125,16.953125,16.9171875,17.0671875,16.98125,16.9796875,17.046875,16.909375,16.909375,16.8703125,16.9484375,17.0125,16.9296875,16.88125,16.890625,17.0171875,16.9625,16.859375,17.01875,16.9984375,16.971875,16.9296875,17.015625,17.028125,16.95,16.84375,16.98125,17.0234375,16.9171875,16.909375,16.834375,16.8140625,17.0125,16.996875,16.853125,16.93125,17.084375,16.975,17.01875,16.9984375,16.9171875,17.01875,16.9,16.865625,17.01875,16.946875,16.8734375,16.875
1.108,19.2421875,18.1640625,17.8375,17.975,18.09375,17.915625,18.1171875,18.0015625,18.1640625,18.103125,18.1640625,18.0296875,17.959375,18.09375,17.921875,18.146875,18.184375,17.9765625,18.1375,18.046875,18.0015625,18.1328125,18.103125,18.103125,18.0640625,18.1328125,18.1375,18.0890625,18.071875,18.0421875,18.0875,18.0109375,18.0671875,18.1640625,18.046875,18.1875,18.0515625,18.184375,18.171875,18.159375,18.1171875,18.1171875,18.09375,18.171875,18.0984375,17.9828125,18.09375,18.090625,18.0109375,18,18.16875,18.1890625,18.15625,18.24375,18.1171875,18.2484375,18.3359375,18.3015625,18.234375,18.146875,18.2578125,18.15,18.1453125,18.0375,18.13125,18.2046875,17.9953125,18.0640625,18.30625,18.2203125,18.1015625,18.13125,18.25,18.3125,18.25,18.1640625,18.1921875,18.1171875,18.046875,18.0109375,18.1171875,18.15,18.1328125,18.09375,18.3046875,18.390625,18.046875,18.13125,18.2625,18.4453125,18.321875,18.1875,18.1015625,18.146875,18.09375,18,18.09375,18.1484375,18.2015625,18.1859375,18.25,18.3125,18.0625,18.1875,18.234375,18.234375,18.2484375,18.203125,18.103125,18.1640625,18.0484375,18.0984375,18.1125,18.096875,18.171875,18.1859375,18.2328125,18.125,18.109375,18.109375,18.1875,18.15625,18.046875,18.109375,18.2171875,18.11875,18.0046875,18.0984375,18.0921875,18.2546875,18.140625,18.1640625,18.1875,18.234375,18.03125,18.078125,18.234375,18.15625,18.046875,18.125,18.103125,18.1875,17.9484375,18.025,18.1140625,18.234375,18.1671875,18.1171875,18.1703125,18.13125,18.171875,18.0625,18.0625,18.09375,18.171875,18.140625,18.0328125,18.0859375,18.1859375,18.046875,18.1734375,18.1328125,18.2359375,18.203125,18.2328125,18.1875,18.15625,18.15625,18.140625,18.109375,18.234375,18.1484375,18.103125,18.1015625,18.0484375,18.115625,18.015625,18.2578125,18.1890625,18.21875,18.2546875,18.25,18.203125,18.13125,18.125,18.09375,18.13125,18.13125,18.11875,18.1515625,18.125,18.1546875,18.021875,18.115625,18.234375,18.2015625,18.171875,18.1859375,18.1640625,18.1640625,18.1875,18.11875,18.1703125,18.1640625,18.1171875,18.09375,18.08125,18.1328125,18.09375,18.0453125,18.1828125,18.1328125,18.2703125,18.203125,18.1875,18.2546875,18.1171875,18.1171875,18.078125,18.1390625,18.21875,18.15,18.096875,18.0796875,18.234375,18.165625,18.0796875,18.2265625,18.19375,18.1890625,18.15,18.2359375,18.234375,18.15625,18.046875,18.184375,18.2234375,18.1125,18.1171875,18.0296875,17.9875,18.2375,18.2296875,18.0703125,18.134375,18.2921875,18.1875,18.234375,18.19375,18.1328125,18.234375,18.1125,18.0765625,18.221875,18.1640625,18.10625,18.1
1.248,21.8078125,20.6078125,20.228125,20.3875,20.48125,20.278125,20.5328125,20.4234375,20.5859375,20.484375,20.5859375,20.4453125,20.365625,20.48125,20.328125,20.603125,20.628125,20.3734375,20.559375,20.453125,20.4234375,20.5640625,20.5375,20.5375,20.4703125,20.5390625,20.5375,20.5234375,20.503125,20.4234375,20.4875,20.4265625,20.4578125,20.5859375,20.453125,20.6125,20.4484375,20.590625,20.584375,20.603125,20.5328125,20.5328125,20.50625,20.584375,20.5390625,20.3796875,20.51875,20.540625,20.4265625,20.4,20.59375,20.6234375,20.56875,20.659375,20.5328125,20.6984375,20.7921875,20.7234375,20.65625,20.5625,20.7015625,20.5625,20.5421875,20.4625,20.575,20.6203125,20.3921875,20.4703125,20.75625,20.6421875,20.5265625,20.55625,20.675,20.7375,20.675,20.5859375,20.6421875,20.5328125,20.453125,20.4421875,20.5328125,20.5375,20.5390625,20.50625,20.7546875,20.815625,20.44375,20.528125,20.721875,20.9046875,20.78125,20.6125,20.5265625,20.56875,20.50625,20.4,20.51875,20.5796875,20.6078125,20.6015625,20.671875,20.7375,20.4625,20.5875,20.665625,20.665625,20.6796875,20.603125,20.5,20.5859375,20.4640625,20.5046875,20.503125,20.528125,20.584375,20.6015625,20.6578125,20.584375,20.540625,20.540625,20.5875,20.5875,20.478125,20.540625,20.6484375,20.54375,20.4203125,20.5390625,20.4828125,20.7234375,20.584375,20.5859375,20.6125,20.665625,20.4625,20.478125,20.665625,20.5875,20.478125,20.525,20.5,20.6125,20.3640625,20.4375,20.5109375,20.665625,20.6078125,20.5328125,20.5953125,20.55625,20.603125,20.4625,20.4625,20.525,20.603125,20.540625,20.4296875,20.5078125,20.6015625,20.453125,20.5640625,20.5640625,20.6765625,20.61875,20.6546875,20.6125,20.5875,20.5875,20.540625,20.540625,20.665625,20.5796875,20.5,20.5234375,20.4640625,20.521875,20.40625,20.6796875,20.6234375,20.63125,20.6703125,20.675,20.628125,20.55625,20.525,20.525,20.55625,20.55625,20.54375,20.6015625,20.56875,20.5546875,20.403125,20.571875,20.665625,20.6078125,20.584375,20.6015625,20.5859375,20.5859375,20.6125,20.54375,20.5953125,20.5859375,20.5328125,20.50625,20.521875,20.5640625,20.50625,20.4796875,20.6421875,20.5640625,20.6765625,20.646875,20.603125,20.6703125,20.5328125,20.5328125,20.49375,20.5203125,20.63125,20.590625,20.528125,20.4578125,20.66875,20.571875,20.5203125,20.6421875,20.584375,20.6234375,20.590625,20.6765625,20.646875,20.56875,20.453125,20.590625,20.6234375,20.503125,20.5328125,20.4203125,20.334375,20.6875,20.6953125,20.5046875,20.540625,20.7078125,20.6125,20.665625,20.584375,20.5640625,20.665625,20.5375,20.4984375,20.628125,20.5984375,20.571875,20.55
