2017/02/09 17:10:54
Time (sec),PTAT,P000,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255
0.156,2.575,2.45625,2.4,2.421875,2.396875,2.415625,2.3875,2.390625,2.43125,2.43125,2.390625,2.38125,2.415625,2.44375,2.415625,2.396875,2.38125,2.46875,2.43125,2.371875,2.390625,2.440625,2.4125,2.378125,2.415625,2.415625,2.4125,2.40625,2.4,2.43125,2.4125,2.371875,2.4,2.43125,2.415625,2.434375,2.40625,2.415625,2.421875,2.425,2.390625,2.425,2.421875,2.421875,2.38125,2.40625,2.434375,2.415625,2.425,2.4125,2.434375,2.44375,2.421875,2.425,2.425,2.43125,2.43125,2.4,2.43125,2.425,2.425,2.421875,2.40625,2.434375,2.3625,2.3875,2.44375,2.415625,2.425,2.4,2.434375,2.434375,2.434375,2.40625,2.40625,2.43125,2.43125,2.425,2.415625,2.440625,2.425,2.396875,2.415625,2.421875,2.43125,2.4,2.434375,2.40625,2.440625,2.4125,2.40625,2.434375,2.4,2.43125,2.421875,2.4125,2.434375,2.40625,2.415625,2.425,2.43125,2.434375,2.4125,2.440625,2.440625,2.440625,2.4125,2.440625,2.434375,2.43125,2.425,2.415625,2.440625,2.440625,2.421875,2.425,2.434375,2.440625,2.440625,2.440625,2.440625,2.440625,2.4125,2.440625,2.440625,2.465625,2.425,2.415625,2.440625,2.440625,2.421875,2.396875,2.434375,2.46875,2.46875,2.46875,2.440625,2.440625,2.440625,2.4125,2.434375,2.465625,2.425,2.421875,2.40625,2.440625,2.45,2.425,2.434375,2.434375,2.46875,2.46875,2.440625,2.440625,2.440625,2.440625,2.434375,2.43125,2.425,2.415625,2.4,2.440625,2.45,2.459375,2.43125,2.434375,2.46875,2.46875,2.440625,2.440625,2.440625,2.440625,2.434375,2.4,2.45625,2.415625,2.4,2.390625,2.44375,2.45625,2.425,2.434375,2.434375,2.46875,2.440625,2.440625,2.46875,2.465625,2.434375,2.396875,2.45625,2.44375,2.43125,2.421875,2.440625,2.45,2.421875,2.425,2.465625,2.465625,2.465625,2.434375,2.434375,2.43125,2.425,2.421875,2.415625,2.440625,2.421875,2.44375,2.425,2.440625,2.45,2.45625,2.425,2.459375,2.459375,2.425,2.425,2.45625,2.421875,2.415625,2.40625,2.425,2.44375,2.415625,2.4,2.425,2.440625,2.44375,2.415625,2.415625,2.45625,2.45625,2.415625,2.415625,2.44375,2.440625,2.425,2.4,2.415625,2.459375,2.4125,2.396875,2.415625,2.425,2.434375,2.4,2.440625,2.440625,2.440625,2.434375,2.43125,2.415625,2.396875,2.35625,2.390625
0.328,5.15,4.9125,4.8,4.84375,4.79375,4.83125,4.775,4.78125,4.8625,4.8625,4.78125,4.7625,4.83125,4.8875,4.83125,4.79375,4.7625,4.9375,4.8625,4.74375,4.78125,4.88125,4.825,4.75625,4.83125,4.83125,4.825,4.8125,4.8,4.8625,4.825,4.74375,4.8,4.8625,4.83125,4.86875,4.8125,4.83125,4.84375,4.85,4.78125,4.85,4.84375,4.84375,4.7625,4.8125,4.86875,4.83125,4.85,4.825,4.86875,4.8875,4.84375,4.85,4.85,4.8625,4.8625,4.8,4.8625,4.85,4.85,4.84375,4.8125,4.86875,4.725,4.775,4.8875,4.83125,4.85,4.8,4.86875,4.86875,4.86875,4.8125,4.8125,4.8625,4.8625,4.85,4.83125,4.88125,4.85,4.79375,4.83125,4.84375,4.8625,4.8,4.86875,4.8125,4.88125,4.825,4.8125,4.86875,4.8,4.8625,4.84375,4.825,4.86875,4.8125,4.83125,4.85,4.8625,4.86875,4.825,4.88125,4.88125,4.88125,4.825,4.88125,4.86875,4.8625,4.85,4.83125,4.88125,4.88125,4.84375,4.85,4.86875,4.88125,4.88125,4.88125,4.88125,4.88125,4.825,4.88125,4.88125,4.93125,4.85,4.83125,4.88125,4.88125,4.84375,4.79375,4.86875,4.9375,4.9375,4.9375,4.88125,4.88125,4.88125,4.825,4.86875,4.93125,4.85,4.84375,4.8125,4.88125,4.9,4.85,4.86875,4.86875,4.9375,4.9375,4.88125,4.88125,4.88125,4.88125,4.86875,4.8625,4.85,4.83125,4.8,4.88125,4.9,4.91875,4.8625,4.86875,4.9375,4.9375,4.88125,4.88125,4.88125,4.88125,4.86875,4.8,4.9125,4.83125,4.8,4.78125,4.8875,4.9125,4.85,4.86875,4.86875,4.9375,4.88125,4.88125,4.9375,4.93125,4.86875,4.79375,4.9125,4.8875,4.8625,4.84375,4.88125,4.9,4.84375,4.85,4.93125,4.93125,4.93125,4.86875,4.86875,4.8625,4.85,4.84375,4.83125,4.88125,4.84375,4.8875,4.85,4.88125,4.9,4.9125,4.85,4.91875,4.91875,4.85,4.85,4.9125,4.84375,4.83125,4.8125,4.85,4.8875,4.83125,4.8,4.85,4.88125,4.8875,4.83125,4.83125,4.9125,4.9125,4.83125,4.83125,4.8875,4.88125,4.85,4.8,4.83125,4.91875,4.825,4.79375,4.83125,4.85,4.86875,4.8,4.88125,4.88125,4.88125,4.86875,4.8625,4.83125,4.79375,4.7125,4.78125
0.515,7.715625,7.290625,7.25625,7.25625,7.18125,7.2375,7.190625,7.203125,7.24375,7.24375,7.203125,7.178125,7.28125,7.275,7.2375,7.18125,7.20625,7.396875,7.284375,7.15,7.203125,7.271875,7.225,7.125,7.2375,7.2375,7.225,7.209375,7.190625,7.284375,7.225,7.10625,7.190625,7.284375,7.2375,7.29375,7.209375,7.2375,7.25625,7.265625,7.196875,7.23125,7.25625,7.25625,7.203125,7.209375,7.25625,7.2375,7.265625,7.225,7.29375,7.2875,7.25625,7.265625,7.265625,7.25,7.253125,7.221875,7.284375,7.265625,7.265625,7.25625,7.209375,7.25625,7.125,7.190625,7.284375,7.2375,7.3,7.190625,7.259375,7.265625,7.265625,7.2375,7.209375,7.253125,7.25,7.265625,7.2375,7.278125,7.221875,7.21875,7.2375,7.25625,7.284375,7.225,7.29375,7.209375,7.28125,7.225,7.209375,7.29375,7.190625,7.284375,7.25625,7.225,7.25625,7.24375,7.2375,7.265625,7.284375,7.265625,7.225,7.28125,7.3125,7.3125,7.225,7.28125,7.29375,7.284375,7.265625,7.2375,7.271875,7.3125,7.25625,7.265625,7.29375,7.3125,7.3125,7.3125,7.28125,7.28125,7.25625,7.3125,7.3125,7.35625,7.265625,7.2375,7.271875,7.3125,7.25625,7.215625,7.29375,7.36875,7.36875,7.396875,7.340625,7.3125,7.3125,7.225,7.29375,7.3875,7.265625,7.221875,7.209375,7.3125,7.340625,7.265625,7.29375,7.328125,7.396875,7.396875,7.28125,7.3125,7.3125,7.3125,7.29375,7.284375,7.265625,7.2375,7.23125,7.3125,7.30625,7.36875,7.284375,7.29375,7.36875,7.36875,7.3125,7.3125,7.3125,7.278125,7.29375,7.190625,7.328125,7.203125,7.225,7.240625,7.321875,7.325,7.265625,7.325,7.29375,7.3625,7.3125,7.3125,7.3625,7.35625,7.29375,7.209375,7.35625,7.321875,7.24375,7.25625,7.3125,7.340625,7.2875,7.265625,7.353125,7.353125,7.3875,7.325,7.29375,7.284375,7.265625,7.2875,7.271875,7.271875,7.25625,7.321875,7.309375,7.3125,7.30625,7.325,7.29375,7.36875,7.36875,7.265625,7.3,7.35625,7.2875,7.2375,7.209375,7.265625,7.321875,7.2375,7.190625,7.265625,7.346875,7.321875,7.271875,7.2375,7.35625,7.35625,7.271875,7.2375,7.2875,7.3125,7.265625,7.190625,7.2375,7.36875,7.290625,7.228125,7.2375,7.265625,7.29375,7.23125,7.3125,7.3125,7.271875,7.29375,7.321875,7.2375,7.13125,7.059375,7.23125
0.64,9.003125,8.484375,8.45625,8.4671875,8.3796875,8.4453125,8.384375,8.41875,8.459375,8.4390625,8.3984375,8.36875,8.5109375,8.4734375,8.4453125,8.4140625,8.434375,8.6,8.5,8.3578125,8.41875,8.45625,8.43125,8.33125,8.4625,8.4453125,8.43125,8.4125,8.4109375,8.5,8.43125,8.2921875,8.425,8.4734375,8.4453125,8.5109375,8.43125,8.4453125,8.4671875,8.478125,8.409375,8.4265625,8.4671875,8.4671875,8.428125,8.43125,8.4546875,8.4453125,8.478125,8.43125,8.5109375,8.509375,8.4671875,8.478125,8.478125,8.465625,8.46875,8.4375,8.4828125,8.478125,8.478125,8.4671875,8.4125,8.4734375,8.33125,8.384375,8.4875,8.4625,8.5125,8.390625,8.4765625,8.4828125,8.4828125,8.4546875,8.4125,8.46875,8.465625,8.4609375,8.4453125,8.4984375,8.434375,8.4171875,8.4453125,8.4671875,8.5,8.4421875,8.496875,8.4296875,8.5015625,8.43125,8.4125,8.5109375,8.4078125,8.5,8.4671875,8.446875,8.4734375,8.446875,8.4453125,8.478125,8.5171875,8.4828125,8.4453125,8.5015625,8.5328125,8.51875,8.43125,8.5015625,8.5109375,8.5,8.4609375,8.4625,8.4921875,8.5328125,8.4671875,8.4953125,8.5109375,8.5328125,8.5328125,8.546875,8.5015625,8.4875,8.4625,8.5328125,8.546875,8.55625,8.478125,8.4453125,8.4921875,8.515625,8.4671875,8.43125,8.5109375,8.5890625,8.603125,8.63125,8.575,8.51875,8.51875,8.4453125,8.5109375,8.5875,8.478125,8.4328125,8.4296875,8.5328125,8.5484375,8.478125,8.5109375,8.5453125,8.6171875,8.63125,8.5015625,8.51875,8.51875,8.5328125,8.5109375,8.5,8.478125,8.4453125,8.4515625,8.5328125,8.5140625,8.58125,8.5171875,8.5109375,8.5890625,8.603125,8.546875,8.5328125,8.5328125,8.4984375,8.5109375,8.390625,8.540625,8.4109375,8.4421875,8.45625,8.528125,8.553125,8.4953125,8.5578125,8.5109375,8.596875,8.546875,8.5328125,8.5796875,8.5734375,8.5265625,8.421875,8.5671875,8.528125,8.459375,8.4671875,8.5328125,8.5484375,8.4984375,8.4953125,8.56875,8.5859375,8.6203125,8.5578125,8.5109375,8.5171875,8.4953125,8.4984375,8.4796875,8.471875,8.4890625,8.54375,8.503125,8.5125,8.53125,8.5359375,8.50625,8.58125,8.5984375,8.4953125,8.5125,8.56875,8.515625,8.4453125,8.4125,8.459375,8.54375,8.4453125,8.415625,8.478125,8.5671875,8.54375,8.4796875,8.4453125,8.584375,8.5671875,8.496875,8.4453125,8.509375,8.5328125,8.459375,8.390625,8.4453125,8.5984375,8.496875,8.45,8.4671875,8.478125,8.4921875,8.4515625,8.55,8.5328125,8.471875,8.5109375,8.5375,8.4671875,8.3296875,8.2671875,8.4609375
0.733,10.290625,9.678125,9.65625,9.678125,9.578125,9.653125,9.578125,9.634375,9.675,9.634375,9.59375,9.559375,9.740625,9.671875,9.653125,9.646875,9.6625,9.803125,9.715625,9.565625,9.634375,9.640625,9.6375,9.5375,9.6875,9.653125,9.6375,9.615625,9.63125,9.715625,9.6375,9.478125,9.659375,9.6625,9.653125,9.728125,9.653125,9.653125,9.678125,9.690625,9.621875,9.621875,9.678125,9.678125,9.653125,9.653125,9.653125,9.653125,9.690625,9.6375,9.728125,9.73125,9.678125,9.690625,9.690625,9.68125,9.684375,9.653125,9.68125,9.690625,9.690625,9.678125,9.615625,9.690625,9.5375,9.578125,9.690625,9.6875,9.725,9.590625,9.69375,9.7,9.7,9.671875,9.615625,9.684375,9.68125,9.65625,9.653125,9.71875,9.646875,9.615625,9.653125,9.678125,9.715625,9.659375,9.7,9.65,9.721875,9.6375,9.615625,9.728125,9.625,9.715625,9.678125,9.66875,9.690625,9.65,9.653125,9.690625,9.75,9.7,9.665625,9.721875,9.753125,9.725,9.6375,9.721875,9.728125,9.715625,9.65625,9.6875,9.7125,9.753125,9.678125,9.725,9.728125,9.753125,9.753125,9.78125,9.721875,9.69375,9.66875,9.753125,9.78125,9.75625,9.690625,9.653125,9.7125,9.71875,9.678125,9.646875,9.728125,9.809375,9.8375,9.865625,9.809375,9.725,9.725,9.665625,9.728125,9.7875,9.690625,9.64375,9.65,9.753125,9.75625,9.690625,9.728125,9.7625,9.8375,9.865625,9.721875,9.725,9.725,9.753125,9.728125,9.715625,9.690625,9.653125,9.671875,9.753125,9.721875,9.79375,9.75,9.728125,9.809375,9.8375,9.78125,9.753125,9.753125,9.71875,9.728125,9.590625,9.753125,9.61875,9.659375,9.671875,9.734375,9.78125,9.725,9.790625,9.728125,9.83125,9.78125,9.753125,9.796875,9.790625,9.759375,9.634375,9.778125,9.734375,9.675,9.678125,9.753125,9.75625,9.709375,9.725,9.784375,9.81875,9.853125,9.790625,9.728125,9.75,9.725,9.709375,9.6875,9.671875,9.721875,9.765625,9.696875,9.7125,9.75625,9.746875,9.71875,9.79375,9.828125,9.725,9.725,9.78125,9.74375,9.653125,9.615625,9.653125,9.765625,9.653125,9.640625,9.690625,9.7875,9.765625,9.6875,9.653125,9.8125,9.778125,9.721875,9.653125,9.73125,9.753125,9.653125,9.590625,9.653125,9.828125,9.703125,9.671875,9.696875,9.690625,9.690625,9.671875,9.7875,9.753125,9.671875,9.728125,9.753125,9.696875,9.528125,9.475,9.690625
0.858,11.578125,10.90625,10.85625,10.8890625,10.7765625,10.8609375,10.771875,10.8296875,10.890625,10.85,10.809375,10.75,10.9484375,10.89375,10.8609375,10.8453125,10.853125,11.0375,10.9046875,10.7515625,10.8296875,10.840625,10.84375,10.7265625,10.8953125,10.878125,10.84375,10.81875,10.83125,10.93125,10.84375,10.690625,10.859375,10.878125,10.8609375,10.9265625,10.85625,10.8609375,10.8890625,10.8859375,10.8171875,10.834375,10.8890625,10.871875,10.84375,10.85625,10.8703125,10.8609375,10.8765625,10.84375,10.9453125,10.9375,10.8890625,10.903125,10.903125,10.896875,10.884375,10.853125,10.896875,10.903125,10.8859375,10.8890625,10.81875,10.9078125,10.74375,10.790625,10.9125,10.8953125,10.9375,10.80625,10.9109375,10.9171875,10.903125,10.875,10.8328125,10.884375,10.8796875,10.8515625,10.8609375,10.921875,10.859375,10.8328125,10.8609375,10.8890625,10.93125,10.859375,10.9171875,10.8703125,10.9421875,10.84375,10.8328125,10.9453125,10.8421875,10.93125,10.8890625,10.890625,10.8890625,10.853125,10.878125,10.903125,10.965625,10.903125,10.871875,10.9421875,10.959375,10.93125,10.84375,10.9421875,10.9453125,10.915625,10.86875,10.9125,10.9328125,10.9734375,10.90625,10.9375,10.9453125,10.95625,10.9734375,11.015625,10.9421875,10.9,10.875,10.9734375,11.0015625,10.95625,10.8890625,10.8609375,10.9328125,10.921875,10.8890625,10.8625,10.9453125,11.0296875,11.071875,11.1,11.0296875,10.93125,10.93125,10.8859375,10.9453125,11.0046875,10.903125,10.86875,10.853125,10.95625,10.9640625,10.9203125,10.9453125,10.965625,11.071875,11.1,10.9421875,10.93125,10.9453125,10.9734375,10.9453125,10.93125,10.903125,10.878125,10.871875,10.9734375,10.9296875,11.00625,10.965625,10.9453125,11.0296875,11.0578125,11.015625,10.9734375,10.959375,10.921875,10.9453125,10.80625,10.965625,10.8265625,10.8765625,10.90625,10.940625,10.9921875,10.9546875,11.0078125,10.9453125,11.0484375,11.0015625,10.9734375,11.0140625,11.0078125,10.959375,10.846875,10.9890625,10.940625,10.890625,10.9109375,10.9734375,10.9640625,10.9203125,10.9546875,11.0171875,11.034375,11.0703125,11.0078125,10.9609375,10.9828125,10.9375,10.9203125,10.9125,10.8921875,10.9328125,10.9875,10.93125,10.9328125,10.9640625,10.9578125,10.946875,11.00625,11.040625,10.9375,10.9546875,11.009375,10.9546875,10.8609375,10.8359375,10.865625,10.9640625,10.8609375,10.865625,10.903125,11.0078125,10.971875,10.9125,10.878125,11.0234375,10.9890625,10.946875,10.878125,10.9375,10.953125,10.865625,10.790625,10.83125,11.0234375,10.909375,10.89375,10.9046875,10.903125,10.9078125,10.909375,11.0078125,10.9734375,10.871875,10.965625,10.96875,10.9046875,10.75,10.6828125,10.9203125
0.967,12.865625,12.134375,12.05625,12.1,11.975,12.06875,11.965625,12.025,12.10625,12.065625,12.025,11.940625,12.15625,12.115625,12.06875,12.04375,12.04375,12.271875,12.09375,11.9375,12.025,12.040625,12.05,11.915625,12.103125,12.103125,12.05,12.021875,12.03125,12.146875,12.05,11.903125,12.059375,12.09375,12.06875,12.125,12.059375,12.06875,12.1,12.08125,12.0125,12.046875,12.1,12.065625,12.034375,12.059375,12.0875,12.06875,12.0625,12.05,12.1625,12.14375,12.1,12.115625,12.115625,12.1125,12.084375,12.053125,12.1125,12.115625,12.08125,12.1,12.021875,12.125,11.95,12.003125,12.134375,12.103125,12.15,12.021875,12.128125,12.134375,12.10625,12.078125,12.05,12.084375,12.078125,12.046875,12.06875,12.125,12.071875,12.05,12.06875,12.1,12.146875,12.059375,12.134375,12.090625,12.1625,12.05,12.05,12.1625,12.059375,12.146875,12.1,12.1125,12.0875,12.05625,12.103125,12.115625,12.18125,12.10625,12.078125,12.1625,12.165625,12.1375,12.05,12.1625,12.1625,12.115625,12.08125,12.1375,12.153125,12.19375,12.134375,12.15,12.1625,12.159375,12.19375,12.25,12.1625,12.10625,12.08125,12.19375,12.221875,12.15625,12.0875,12.06875,12.153125,12.125,12.1,12.078125,12.1625,12.25,12.30625,12.334375,12.25,12.1375,12.1375,12.10625,12.1625,12.221875,12.115625,12.09375,12.05625,12.159375,12.171875,12.15,12.1625,12.16875,12.30625,12.334375,12.1625,12.1375,12.165625,12.19375,12.1625,12.146875,12.115625,12.103125,12.071875,12.19375,12.1375,12.21875,12.18125,12.1625,12.25,12.278125,12.25,12.19375,12.165625,12.125,12.1625,12.021875,12.178125,12.034375,12.09375,12.140625,12.146875,12.203125,12.184375,12.225,12.1625,12.265625,12.221875,12.19375,12.23125,12.225,12.159375,12.059375,12.2,12.146875,12.10625,12.14375,12.19375,12.171875,12.13125,12.184375,12.25,12.25,12.2875,12.225,12.19375,12.215625,12.15,12.13125,12.1375,12.1125,12.14375,12.209375,12.165625,12.153125,12.171875,12.16875,12.175,12.21875,12.253125,12.15,12.184375,12.2375,12.165625,12.06875,12.05625,12.078125,12.1625,12.06875,12.090625,12.115625,12.228125,12.178125,12.1375,12.103125,12.234375,12.2,12.171875,12.103125,12.14375,12.153125,12.078125,11.990625,12.009375,12.21875,12.115625,12.115625,12.1125,12.115625,12.125,12.146875,12.228125,12.19375,12.071875,12.203125,12.184375,12.1125,11.971875,11.890625,12.15
1.061,14.153125,13.3625,13.25625,13.3109375,13.1734375,13.2765625,13.178125,13.2203125,13.3015625,13.28125,13.240625,13.153125,13.3640625,13.3140625,13.2765625,13.2421875,13.234375,13.475,13.309375,13.1453125,13.2203125,13.240625,13.25625,13.121875,13.3109375,13.3109375,13.25625,13.225,13.23125,13.3625,13.25625,13.0890625,13.259375,13.309375,13.2984375,13.3421875,13.2625,13.2765625,13.3109375,13.29375,13.225,13.259375,13.3109375,13.2765625,13.2421875,13.2625,13.3046875,13.2765625,13.2484375,13.25625,13.3796875,13.365625,13.3109375,13.328125,13.328125,13.328125,13.284375,13.253125,13.3109375,13.328125,13.2765625,13.3109375,13.24375,13.3421875,13.15625,13.215625,13.3375,13.3109375,13.3625,13.2375,13.3453125,13.3515625,13.309375,13.28125,13.253125,13.3,13.29375,13.2421875,13.259375,13.328125,13.284375,13.2484375,13.2765625,13.3109375,13.3625,13.259375,13.3375,13.3109375,13.3828125,13.25625,13.253125,13.3796875,13.2765625,13.3453125,13.3109375,13.31875,13.3046875,13.2765625,13.3109375,13.328125,13.396875,13.309375,13.284375,13.3828125,13.3859375,13.34375,13.25625,13.36875,13.3796875,13.33125,13.29375,13.3453125,13.3734375,13.4140625,13.3453125,13.3796875,13.3796875,13.3796875,13.4140625,13.4703125,13.3828125,13.3265625,13.2875,13.4,13.4421875,13.3734375,13.3,13.2765625,13.3734375,13.3453125,13.328125,13.29375,13.3796875,13.484375,13.540625,13.56875,13.4703125,13.3578125,13.34375,13.3125,13.3796875,13.4390625,13.328125,13.3046875,13.259375,13.3796875,13.396875,13.3625,13.3796875,13.403125,13.5265625,13.5546875,13.3828125,13.3578125,13.371875,13.4,13.3796875,13.3625,13.328125,13.3109375,13.271875,13.4140625,13.3625,13.43125,13.396875,13.3953125,13.484375,13.5125,13.45625,13.4140625,13.4,13.3453125,13.3796875,13.2375,13.390625,13.259375,13.29375,13.35625,13.36875,13.43125,13.3828125,13.4421875,13.3953125,13.5,13.4421875,13.4140625,13.4484375,13.4421875,13.3765625,13.2578125,13.4109375,13.36875,13.321875,13.3546875,13.4140625,13.396875,13.359375,13.396875,13.465625,13.4828125,13.5203125,13.4421875,13.4265625,13.43125,13.3796875,13.3421875,13.3625,13.3328125,13.3546875,13.43125,13.378125,13.353125,13.396875,13.396875,13.3875,13.43125,13.4828125,13.3796875,13.396875,13.45,13.3765625,13.2765625,13.259375,13.271875,13.384375,13.2765625,13.290625,13.309375,13.4484375,13.4,13.3453125,13.3109375,13.4625,13.428125,13.3796875,13.328125,13.35,13.3734375,13.271875,13.190625,13.2171875,13.4484375,13.321875,13.3140625,13.3203125,13.328125,13.3421875,13.3671875,13.4484375,13.4140625,13.2921875,13.4015625,13.4,13.3203125,13.1703125,13.0984375,13.3796875
1.139,15.440625,14.590625,14.45625,14.521875,14.371875,14.484375,14.390625,14.415625,14.496875,14.496875,14.45625,14.365625,14.571875,14.5125,14.484375,14.440625,14.425,14.678125,14.525,14.353125,14.415625,14.440625,14.4625,14.328125,14.51875,14.51875,14.4625,14.428125,14.43125,14.578125,14.4625,14.275,14.459375,14.525,14.528125,14.559375,14.465625,14.484375,14.521875,14.50625,14.4375,14.471875,14.521875,14.4875,14.45,14.465625,14.521875,14.484375,14.434375,14.4625,14.596875,14.5875,14.521875,14.540625,14.540625,14.54375,14.484375,14.453125,14.509375,14.540625,14.471875,14.521875,14.465625,14.559375,14.3625,14.428125,14.540625,14.51875,14.575,14.453125,14.5625,14.56875,14.5125,14.484375,14.45625,14.515625,14.509375,14.4375,14.45,14.53125,14.496875,14.446875,14.484375,14.521875,14.578125,14.459375,14.540625,14.53125,14.603125,14.4625,14.45625,14.596875,14.49375,14.54375,14.521875,14.525,14.521875,14.496875,14.51875,14.540625,14.6125,14.5125,14.490625,14.603125,14.60625,14.55,14.4625,14.575,14.596875,14.546875,14.50625,14.553125,14.59375,14.634375,14.55625,14.609375,14.596875,14.6,14.634375,14.690625,14.603125,14.546875,14.49375,14.60625,14.6625,14.590625,14.5125,14.484375,14.59375,14.565625,14.55625,14.509375,14.596875,14.71875,14.775,14.803125,14.690625,14.578125,14.55,14.51875,14.596875,14.65625,14.540625,14.515625,14.4625,14.6,14.621875,14.575,14.596875,14.6375,14.746875,14.775,14.603125,14.578125,14.578125,14.60625,14.596875,14.578125,14.540625,14.51875,14.471875,14.634375,14.5875,14.64375,14.6125,14.628125,14.71875,14.746875,14.6625,14.634375,14.634375,14.565625,14.596875,14.453125,14.603125,14.484375,14.49375,14.571875,14.590625,14.659375,14.58125,14.659375,14.628125,14.734375,14.6625,14.634375,14.665625,14.659375,14.59375,14.45625,14.621875,14.590625,14.5375,14.565625,14.634375,14.621875,14.5875,14.609375,14.68125,14.715625,14.753125,14.659375,14.659375,14.646875,14.609375,14.553125,14.5875,14.553125,14.565625,14.653125,14.590625,14.553125,14.621875,14.625,14.6,14.64375,14.7125,14.609375,14.609375,14.6625,14.5875,14.484375,14.4625,14.465625,14.60625,14.484375,14.490625,14.503125,14.66875,14.621875,14.553125,14.51875,14.690625,14.65625,14.5875,14.553125,14.55625,14.59375,14.465625,14.390625,14.425,14.678125,14.528125,14.5125,14.528125,14.540625,14.559375,14.5875,14.66875,14.634375,14.5125,14.6,14.615625,14.528125,14.36875,14.30625,14.609375
1.295,18.015625,17.046875,16.85625,16.94375,16.76875,16.9,16.815625,16.80625,16.8875,16.928125,16.8875,16.790625,16.9875,16.909375,16.9,16.8375,16.80625,17.084375,16.95625,16.76875,16.80625,16.840625,16.875,16.740625,16.934375,16.934375,16.875,16.834375,16.83125,17.009375,16.875,16.646875,16.859375,16.95625,16.9875,16.99375,16.871875,16.9,16.94375,16.93125,16.8625,16.896875,16.94375,16.909375,16.865625,16.871875,16.95625,16.9,16.80625,16.875,17.03125,17.03125,16.94375,16.965625,16.965625,16.975,16.884375,16.853125,16.90625,16.965625,16.8625,16.94375,16.909375,16.99375,16.775,16.853125,16.946875,16.934375,17,16.884375,16.996875,17.003125,16.91875,16.890625,16.8625,16.946875,16.940625,16.828125,16.83125,16.9375,16.921875,16.84375,16.9,16.94375,17.009375,16.859375,16.946875,16.971875,17.04375,16.875,16.8625,17.03125,16.928125,16.940625,16.94375,16.9375,16.95625,16.9375,16.934375,16.965625,17.04375,16.91875,16.903125,17.04375,17.046875,16.9625,16.875,16.9875,17.03125,16.978125,16.93125,16.96875,17.034375,17.075,16.978125,17.06875,17.03125,17.040625,17.075,17.13125,17.04375,16.9875,16.90625,17.01875,17.103125,17.025,16.9375,16.9,17.034375,17.00625,17.0125,16.940625,17.03125,17.1875,17.24375,17.271875,17.13125,17.01875,16.9625,16.93125,17.03125,17.090625,16.965625,16.9375,16.86875,17.040625,17.071875,17,17.03125,17.10625,17.1875,17.215625,17.04375,17.01875,16.990625,17.01875,17.03125,17.009375,16.965625,16.934375,16.871875,17.075,17.0375,17.06875,17.04375,17.09375,17.1875,17.215625,17.075,17.075,17.103125,17.00625,17.03125,16.884375,17.028125,16.934375,16.89375,17.003125,17.034375,17.115625,16.978125,17.09375,17.09375,17.203125,17.103125,17.075,17.1,17.09375,17.028125,16.853125,17.04375,17.034375,16.96875,16.9875,17.075,17.071875,17.04375,17.034375,17.1125,17.18125,17.21875,17.09375,17.125,17.078125,17.06875,16.975,17.0375,16.99375,16.9875,17.096875,17.015625,16.953125,17.071875,17.08125,17.025,17.06875,17.171875,17.06875,17.034375,17.0875,17.009375,16.9,16.86875,16.853125,17.05,16.9,16.890625,16.890625,17.109375,17.065625,16.96875,16.934375,17.146875,17.1125,17.003125,17.003125,16.96875,17.034375,16.853125,16.790625,16.840625,17.1375,16.940625,16.909375,16.94375,16.965625,16.99375,17.028125,17.109375,17.075,16.953125,16.996875,17.046875,16.94375,16.765625,16.721875,17.06875
