2017/02/09 16:55:29
Time (sec),PTAT,P000,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255
0.156,2.590625,2.475,2.35625,2.440625,2.415625,2.390625,2.40625,2.4125,2.4125,2.4125,2.4125,2.4,2.390625,2.415625,2.434375,2.415625,2.4,2.425,2.45,2.434375,2.4125,2.421875,2.43125,2.43125,2.4,2.4,2.43125,2.425,2.421875,2.4125,2.43125,2.44375,2.421875,2.396875,2.390625,2.45625,2.425,2.4,2.40625,2.44375,2.4125,2.4125,2.4125,2.440625,2.46875,2.425,2.415625,2.390625,2.390625,2.43125,2.415625,2.43125,2.40625,2.44375,2.44375,2.415625,2.421875,2.421875,2.415625,2.44375,2.4125,2.440625,2.425,2.415625,2.43125,2.40625,2.425,2.434375,2.4125,2.421875,2.421875,2.45625,2.425,2.425,2.425,2.45,2.45,2.44375,2.434375,2.425,2.44375,2.415625,2.396875,2.4125,2.45,2.421875,2.425,2.425,2.459375,2.459375,2.425,2.45625,2.45625,2.478125,2.440625,2.43125,2.45625,2.459375,2.434375,2.415625,2.421875,2.45625,2.459375,2.43125,2.43125,2.459375,2.459375,2.43125,2.45625,2.484375,2.44375,2.434375,2.421875,2.459375,2.440625,2.44375,2.390625,2.425,2.43125,2.459375,2.43125,2.43125,2.43125,2.459375,2.459375,2.484375,2.44375,2.46875,2.459375,2.459375,2.440625,2.45,2.45625,2.425,2.43125,2.459375,2.459375,2.459375,2.43125,2.43125,2.4875,2.484375,2.44375,2.440625,2.459375,2.459375,2.434375,2.415625,2.45625,2.425,2.43125,2.4,2.4,2.459375,2.459375,2.459375,2.45625,2.484375,2.50625,2.434375,2.421875,2.421875,2.46875,2.44375,2.421875,2.425,2.43125,2.43125,2.459375,2.43125,2.459375,2.459375,2.45625,2.45,2.44375,2.434375,2.45625,2.45,2.43125,2.440625,2.44375,2.421875,2.425,2.425,2.459375,2.459375,2.45625,2.425,2.45625,2.478125,2.440625,2.43125,2.4125,2.440625,2.459375,2.434375,2.440625,2.44375,2.45,2.45,2.425,2.45625,2.45625,2.45,2.44375,2.4125,2.46875,2.459375,2.396875,2.4125,2.44375,2.459375,2.434375,2.40625,2.44375,2.44375,2.44375,2.415625,2.44375,2.44375,2.440625,2.434375,2.459375,2.44375,2.465625,2.434375,2.421875,2.40625,2.421875,2.465625,2.434375,2.434375,2.440625,2.440625,2.434375,2.434375,2.465625,2.459375,2.4875,2.46875,2.434375,2.4125,2.43125,2.415625,2.434375,2.44375,2.415625,2.421875,2.459375,2.459375,2.459375,2.415625,2.45,2.434375,2.465625,2.434375,2.4125
0.328,5.18125,4.95,4.7125,4.88125,4.83125,4.78125,4.8125,4.825,4.825,4.825,4.825,4.8,4.78125,4.83125,4.86875,4.83125,4.8,4.85,4.9,4.86875,4.825,4.84375,4.8625,4.8625,4.8,4.8,4.8625,4.85,4.84375,4.825,4.8625,4.8875,4.84375,4.79375,4.78125,4.9125,4.85,4.8,4.8125,4.8875,4.825,4.825,4.825,4.88125,4.9375,4.85,4.83125,4.78125,4.78125,4.8625,4.83125,4.8625,4.8125,4.8875,4.8875,4.83125,4.84375,4.84375,4.83125,4.8875,4.825,4.88125,4.85,4.83125,4.8625,4.8125,4.85,4.86875,4.825,4.84375,4.84375,4.9125,4.85,4.85,4.85,4.9,4.9,4.8875,4.86875,4.85,4.8875,4.83125,4.79375,4.825,4.9,4.84375,4.85,4.85,4.91875,4.91875,4.85,4.9125,4.9125,4.95625,4.88125,4.8625,4.9125,4.91875,4.86875,4.83125,4.84375,4.9125,4.91875,4.8625,4.8625,4.91875,4.91875,4.8625,4.9125,4.96875,4.8875,4.86875,4.84375,4.91875,4.88125,4.8875,4.78125,4.85,4.8625,4.91875,4.8625,4.8625,4.8625,4.91875,4.91875,4.96875,4.8875,4.9375,4.91875,4.91875,4.88125,4.9,4.9125,4.85,4.8625,4.91875,4.91875,4.91875,4.8625,4.8625,4.975,4.96875,4.8875,4.88125,4.91875,4.91875,4.86875,4.83125,4.9125,4.85,4.8625,4.8,4.8,4.91875,4.91875,4.91875,4.9125,4.96875,5.0125,4.86875,4.84375,4.84375,4.9375,4.8875,4.84375,4.85,4.8625,4.8625,4.91875,4.8625,4.91875,4.91875,4.9125,4.9,4.8875,4.86875,4.9125,4.9,4.8625,4.88125,4.8875,4.84375,4.85,4.85,4.91875,4.91875,4.9125,4.85,4.9125,4.95625,4.88125,4.8625,4.825,4.88125,4.91875,4.86875,4.88125,4.8875,4.9,4.9,4.85,4.9125,4.9125,4.9,4.8875,4.825,4.9375,4.91875,4.79375,4.825,4.8875,4.91875,4.86875,4.8125,4.8875,4.8875,4.8875,4.83125,4.8875,4.8875,4.88125,4.86875,4.91875,4.8875,4.93125,4.86875,4.84375,4.8125,4.84375,4.93125,4.86875,4.86875,4.88125,4.88125,4.86875,4.86875,4.93125,4.91875,4.975,4.9375,4.86875,4.825,4.8625,4.83125,4.86875,4.8875,4.83125,4.84375,4.91875,4.91875,4.91875,4.83125,4.9,4.86875,4.93125,4.86875,4.825
0.53,7.771875,7.35625,7.134375,7.321875,7.246875,7.215625,7.25625,7.2375,7.275,7.275,7.275,7.2,7.215625,7.296875,7.3625,7.246875,7.275,7.3375,7.35,7.303125,7.2375,7.265625,7.29375,7.29375,7.2,7.234375,7.29375,7.275,7.265625,7.2375,7.25,7.278125,7.265625,7.24375,7.171875,7.328125,7.275,7.234375,7.253125,7.3,7.26875,7.26875,7.265625,7.2875,7.371875,7.275,7.2875,7.215625,7.225,7.24375,7.2875,7.29375,7.2875,7.33125,7.303125,7.246875,7.29375,7.29375,7.28125,7.33125,7.26875,7.35,7.275,7.246875,7.24375,7.21875,7.315625,7.303125,7.2375,7.265625,7.265625,7.36875,7.30625,7.275,7.275,7.321875,7.35,7.3625,7.26875,7.275,7.33125,7.2875,7.2625,7.265625,7.315625,7.265625,7.30625,7.275,7.35,7.378125,7.30625,7.36875,7.36875,7.434375,7.2875,7.29375,7.328125,7.378125,7.303125,7.246875,7.29375,7.3375,7.35,7.29375,7.29375,7.378125,7.35,7.29375,7.3375,7.453125,7.33125,7.303125,7.265625,7.34375,7.321875,7.33125,7.2375,7.275,7.29375,7.35,7.29375,7.321875,7.29375,7.35,7.378125,7.425,7.33125,7.371875,7.340625,7.34375,7.321875,7.35,7.3375,7.275,7.321875,7.35,7.35,7.35,7.321875,7.321875,7.43125,7.425,7.33125,7.321875,7.34375,7.34375,7.303125,7.246875,7.36875,7.275,7.29375,7.23125,7.23125,7.378125,7.378125,7.35,7.36875,7.453125,7.490625,7.303125,7.265625,7.265625,7.371875,7.33125,7.265625,7.275,7.29375,7.29375,7.35,7.321875,7.378125,7.378125,7.36875,7.35,7.3,7.303125,7.334375,7.35,7.29375,7.2875,7.33125,7.3,7.30625,7.275,7.35,7.378125,7.36875,7.334375,7.36875,7.4,7.321875,7.29375,7.275,7.321875,7.340625,7.303125,7.321875,7.365625,7.321875,7.321875,7.275,7.36875,7.36875,7.35,7.33125,7.265625,7.371875,7.340625,7.234375,7.2375,7.33125,7.340625,7.3375,7.253125,7.33125,7.33125,7.33125,7.275,7.33125,7.33125,7.321875,7.3375,7.34375,7.29375,7.346875,7.303125,7.3125,7.25625,7.265625,7.3625,7.303125,7.3375,7.321875,7.321875,7.303125,7.303125,7.396875,7.378125,7.38125,7.315625,7.303125,7.303125,7.29375,7.246875,7.303125,7.375,7.2875,7.265625,7.340625,7.340625,7.378125,7.325,7.35,7.265625,7.346875,7.303125,7.2375
0.64,9.0671875,8.59375,8.3453125,8.5125,8.4546875,8.4109375,8.459375,8.44375,8.5,8.48125,8.48125,8.4,8.4328125,8.5046875,8.5484375,8.4546875,8.5125,8.55,8.575,8.5203125,8.4625,8.4765625,8.509375,8.509375,8.4171875,8.4515625,8.509375,8.4875,8.4765625,8.4625,8.44375,8.4734375,8.4765625,8.46875,8.3890625,8.5359375,8.4875,8.4515625,8.4734375,8.50625,8.475,8.490625,8.4859375,8.5078125,8.5890625,8.4875,8.515625,8.4109375,8.4203125,8.459375,8.515625,8.509375,8.490625,8.553125,8.5109375,8.4546875,8.5046875,8.51875,8.50625,8.5390625,8.490625,8.5703125,8.4875,8.475,8.459375,8.440625,8.5484375,8.5203125,8.44375,8.4765625,8.49375,8.58125,8.51875,8.4875,8.4875,8.546875,8.5578125,8.584375,8.4859375,8.4875,8.53125,8.4953125,8.4796875,8.4859375,8.5234375,8.4765625,8.51875,8.5046875,8.565625,8.59375,8.534375,8.596875,8.596875,8.659375,8.5078125,8.5265625,8.5359375,8.590625,8.5203125,8.46875,8.51875,8.55,8.565625,8.509375,8.5234375,8.6078125,8.565625,8.5234375,8.565625,8.6953125,8.553125,8.5203125,8.4953125,8.5734375,8.5421875,8.553125,8.465625,8.4875,8.509375,8.565625,8.509375,8.5515625,8.509375,8.5796875,8.6078125,8.6671875,8.553125,8.5890625,8.5703125,8.5734375,8.5421875,8.5578125,8.565625,8.5046875,8.5375,8.565625,8.5796875,8.5796875,8.5375,8.5375,8.659375,8.6671875,8.5390625,8.5421875,8.5734375,8.5734375,8.5203125,8.4546875,8.5796875,8.503125,8.509375,8.446875,8.446875,8.59375,8.6078125,8.565625,8.58125,8.6953125,8.7296875,8.5203125,8.4765625,8.4953125,8.60625,8.553125,8.4765625,8.503125,8.5234375,8.509375,8.565625,8.5515625,8.6078125,8.6078125,8.596875,8.5890625,8.5375,8.5375,8.5453125,8.575,8.5265625,8.5078125,8.553125,8.528125,8.534375,8.503125,8.565625,8.6078125,8.6125,8.5625,8.596875,8.6078125,8.5421875,8.509375,8.48125,8.5421875,8.5515625,8.5375,8.5421875,8.5875,8.546875,8.546875,8.503125,8.5796875,8.596875,8.575,8.553125,8.4859375,8.5890625,8.5703125,8.4328125,8.44375,8.553125,8.5703125,8.571875,8.4734375,8.553125,8.553125,8.553125,8.4828125,8.553125,8.553125,8.5421875,8.5546875,8.55625,8.515625,8.5796875,8.5203125,8.5234375,8.478125,8.4953125,8.578125,8.5203125,8.5546875,8.5421875,8.5421875,8.5203125,8.5203125,8.6125,8.6078125,8.584375,8.5046875,8.5203125,8.5421875,8.509375,8.4546875,8.5421875,8.596875,8.4953125,8.4765625,8.5703125,8.5703125,8.6078125,8.5328125,8.575,8.4828125,8.5546875,8.4921875,8.44375
0.702,10.3625,9.83125,9.55625,9.703125,9.6625,9.60625,9.6625,9.65,9.725,9.6875,9.6875,9.6,9.65,9.7125,9.734375,9.6625,9.75,9.7625,9.8,9.7375,9.6875,9.6875,9.725,9.725,9.634375,9.66875,9.725,9.7,9.6875,9.6875,9.6375,9.66875,9.6875,9.69375,9.60625,9.74375,9.7,9.66875,9.69375,9.7125,9.68125,9.7125,9.70625,9.728125,9.80625,9.7,9.74375,9.60625,9.615625,9.675,9.74375,9.725,9.69375,9.775,9.71875,9.6625,9.715625,9.74375,9.73125,9.746875,9.7125,9.790625,9.7,9.703125,9.675,9.6625,9.78125,9.7375,9.65,9.6875,9.721875,9.79375,9.73125,9.7,9.7,9.771875,9.765625,9.80625,9.703125,9.7,9.73125,9.703125,9.696875,9.70625,9.73125,9.6875,9.73125,9.734375,9.78125,9.809375,9.7625,9.825,9.825,9.884375,9.728125,9.759375,9.74375,9.803125,9.7375,9.690625,9.74375,9.7625,9.78125,9.725,9.753125,9.8375,9.78125,9.753125,9.79375,9.9375,9.775,9.7375,9.725,9.803125,9.7625,9.775,9.69375,9.7,9.725,9.78125,9.725,9.78125,9.725,9.809375,9.8375,9.909375,9.775,9.80625,9.8,9.803125,9.7625,9.765625,9.79375,9.734375,9.753125,9.78125,9.809375,9.809375,9.753125,9.753125,9.8875,9.909375,9.746875,9.7625,9.803125,9.803125,9.7375,9.6625,9.790625,9.73125,9.725,9.6625,9.6625,9.809375,9.8375,9.78125,9.79375,9.9375,9.96875,9.7375,9.6875,9.725,9.840625,9.775,9.6875,9.73125,9.753125,9.725,9.78125,9.78125,9.8375,9.8375,9.825,9.828125,9.775,9.771875,9.75625,9.8,9.759375,9.728125,9.775,9.75625,9.7625,9.73125,9.78125,9.8375,9.85625,9.790625,9.825,9.815625,9.7625,9.725,9.6875,9.7625,9.7625,9.771875,9.7625,9.809375,9.771875,9.771875,9.73125,9.790625,9.825,9.8,9.775,9.70625,9.80625,9.8,9.63125,9.65,9.775,9.8,9.80625,9.69375,9.775,9.775,9.775,9.690625,9.775,9.775,9.7625,9.771875,9.76875,9.7375,9.8125,9.7375,9.734375,9.7,9.725,9.79375,9.7375,9.771875,9.7625,9.7625,9.7375,9.7375,9.828125,9.8375,9.7875,9.69375,9.7375,9.78125,9.725,9.6625,9.78125,9.81875,9.703125,9.6875,9.8,9.8,9.8375,9.740625,9.8,9.7,9.7625,9.68125,9.65
0.858,12.953125,12.271875,11.978125,12.084375,12.078125,12.01875,12.0875,12.0625,12.15625,12.1,12.1,12.021875,12.084375,12.128125,12.1375,12.1125,12.1875,12.1875,12.25,12.171875,12.1375,12.109375,12.15625,12.15625,12.06875,12.0859375,12.15625,12.125,12.109375,12.11875,12.046875,12.0859375,12.109375,12.1171875,12.01875,12.1796875,12.125,12.103125,12.134375,12.140625,12.109375,12.15625,12.146875,12.16875,12.240625,12.125,12.1796875,12.01875,12.0328125,12.10625,12.1796875,12.15625,12.1171875,12.203125,12.134375,12.078125,12.1515625,12.19375,12.18125,12.1625,12.140625,12.23125,12.125,12.1390625,12.10625,12.10625,12.246875,12.171875,12.0625,12.1234375,12.178125,12.21875,12.15625,12.125,12.140625,12.2078125,12.18125,12.234375,12.1375,12.125,12.13125,12.11875,12.13125,12.146875,12.1640625,12.109375,12.15625,12.19375,12.2125,12.240625,12.21875,12.28125,12.28125,12.334375,12.1515625,12.2078125,12.1796875,12.228125,12.171875,12.134375,12.19375,12.203125,12.2125,12.15625,12.1984375,12.2828125,12.2125,12.1984375,12.25,12.421875,12.21875,12.1546875,12.165625,12.2625,12.2203125,12.2046875,12.15,12.1421875,12.1703125,12.2125,12.15625,12.240625,12.1703125,12.2546875,12.2796875,12.3796875,12.2359375,12.240625,12.240625,12.2625,12.203125,12.1984375,12.234375,12.1765625,12.1984375,12.2265625,12.2546875,12.2546875,12.184375,12.1984375,12.34375,12.3796875,12.19375,12.203125,12.2453125,12.2625,12.171875,12.0921875,12.2296875,12.171875,12.15625,12.1078125,12.09375,12.240625,12.2828125,12.2265625,12.234375,12.421875,12.4296875,12.171875,12.128125,12.184375,12.2921875,12.203125,12.1234375,12.1875,12.1984375,12.15625,12.2125,12.240625,12.296875,12.296875,12.2953125,12.30625,12.234375,12.2234375,12.178125,12.25,12.225,12.16875,12.21875,12.2125,12.21875,12.171875,12.2125,12.296875,12.328125,12.246875,12.28125,12.2453125,12.203125,12.15625,12.1,12.18125,12.203125,12.2234375,12.203125,12.253125,12.221875,12.221875,12.171875,12.2125,12.2953125,12.25,12.21875,12.146875,12.240625,12.240625,12.05,12.0625,12.21875,12.259375,12.2578125,12.134375,12.21875,12.21875,12.21875,12.10625,12.21875,12.21875,12.203125,12.20625,12.19375,12.18125,12.253125,12.171875,12.15625,12.125,12.165625,12.225,12.171875,12.20625,12.203125,12.2203125,12.171875,12.1546875,12.2765625,12.296875,12.2125,12.071875,12.171875,12.259375,12.15625,12.078125,12.2375,12.2625,12.1390625,12.109375,12.240625,12.259375,12.296875,12.15625,12.228125,12.134375,12.203125,12.0875,12.0625
0.936,14.2484375,13.475,13.1890625,13.275,13.2859375,13.2359375,13.309375,13.26875,13.3625,13.30625,13.30625,13.24375,13.3015625,13.3359375,13.3546875,13.3546875,13.3875,13.4,13.475,13.3890625,13.3625,13.3203125,13.371875,13.371875,13.2859375,13.2859375,13.371875,13.3375,13.3203125,13.325,13.2625,13.3078125,13.3203125,13.315625,13.2140625,13.4078125,13.3375,13.3203125,13.3546875,13.3625,13.33125,13.378125,13.3671875,13.3890625,13.4578125,13.3375,13.3875,13.2359375,13.2546875,13.321875,13.3875,13.371875,13.3375,13.409375,13.3421875,13.2859375,13.3765625,13.41875,13.40625,13.3703125,13.346875,13.4515625,13.3375,13.346875,13.321875,13.328125,13.4796875,13.3890625,13.26875,13.3484375,13.40625,13.43125,13.36875,13.3375,13.36875,13.41875,13.3890625,13.440625,13.3546875,13.3375,13.33125,13.3265625,13.3484375,13.3671875,13.3890625,13.3203125,13.36875,13.4234375,13.428125,13.45625,13.446875,13.509375,13.509375,13.559375,13.3546875,13.4234375,13.4078125,13.440625,13.3890625,13.35625,13.41875,13.43125,13.428125,13.371875,13.4140625,13.4984375,13.428125,13.4140625,13.478125,13.6640625,13.440625,13.3546875,13.3765625,13.4921875,13.4578125,13.4125,13.378125,13.371875,13.4,13.428125,13.371875,13.4703125,13.4,13.4703125,13.4921875,13.6078125,13.475,13.4578125,13.4515625,13.4921875,13.4234375,13.4234375,13.446875,13.3890625,13.428125,13.45625,13.4703125,13.4703125,13.4,13.428125,13.571875,13.6078125,13.4328125,13.4234375,13.4578125,13.4921875,13.3890625,13.3140625,13.4578125,13.384375,13.371875,13.3375,13.309375,13.45625,13.4984375,13.45625,13.4625,13.6640625,13.6515625,13.3890625,13.3578125,13.4140625,13.509375,13.409375,13.3484375,13.415625,13.4140625,13.371875,13.428125,13.4703125,13.5265625,13.5265625,13.5375,13.5453125,13.45625,13.440625,13.3890625,13.475,13.4578125,13.3890625,13.440625,13.440625,13.446875,13.384375,13.428125,13.5265625,13.55625,13.475,13.509375,13.4671875,13.4234375,13.371875,13.30625,13.3796875,13.4328125,13.440625,13.4234375,13.475,13.446875,13.446875,13.384375,13.4234375,13.5375,13.475,13.440625,13.3671875,13.4578125,13.4515625,13.2703125,13.26875,13.440625,13.4890625,13.475,13.3546875,13.440625,13.440625,13.440625,13.3140625,13.440625,13.440625,13.4234375,13.4234375,13.40625,13.403125,13.4609375,13.3890625,13.3671875,13.328125,13.3765625,13.440625,13.3890625,13.4234375,13.4234375,13.4578125,13.3890625,13.3546875,13.509375,13.5265625,13.434375,13.2609375,13.3890625,13.4984375,13.371875,13.2859375,13.4546875,13.484375,13.3671875,13.3203125,13.4515625,13.4890625,13.5265625,13.3640625,13.43125,13.3515625,13.4359375,13.3046875,13.26875
1.061,16.8390625,15.88125,15.6109375,15.65625,15.6796875,15.6484375,15.734375,15.68125,15.775,15.71875,15.7375,15.6875,15.7140625,15.7515625,15.7890625,15.8390625,15.825,15.825,15.925,15.8234375,15.79375,15.7421875,15.803125,15.803125,15.7203125,15.6859375,15.803125,15.7625,15.7609375,15.75625,15.69375,15.7515625,15.7421875,15.7125,15.6046875,15.84375,15.7625,15.7546875,15.7953125,15.80625,15.775,15.80625,15.79375,15.8296875,15.8921875,15.7625,15.803125,15.6484375,15.6984375,15.753125,15.803125,15.803125,15.778125,15.821875,15.7578125,15.7015625,15.8265625,15.8546875,15.8390625,15.8,15.759375,15.8921875,15.7625,15.7625,15.753125,15.771875,15.925,15.8234375,15.68125,15.784375,15.8625,15.85625,15.79375,15.7625,15.825,15.8546875,15.8046875,15.86875,15.7890625,15.7796875,15.753125,15.7421875,15.7828125,15.8078125,15.821875,15.7421875,15.79375,15.8828125,15.8734375,15.9015625,15.8875,15.95,15.965625,16.0234375,15.778125,15.8546875,15.8640625,15.865625,15.80625,15.8,15.8546875,15.8875,15.859375,15.803125,15.8453125,15.94375,15.8734375,15.8453125,15.91875,16.1484375,15.884375,15.771875,15.7984375,15.9515625,15.915625,15.8421875,15.8171875,15.8140625,15.8453125,15.859375,15.803125,15.9296875,15.859375,15.915625,15.934375,16.0640625,15.9359375,15.875,15.8734375,15.934375,15.8640625,15.8734375,15.871875,15.8140625,15.8875,15.9015625,15.9015625,15.9015625,15.83125,15.8875,16.028125,16.0640625,15.89375,15.878125,15.8828125,15.934375,15.8234375,15.7578125,15.9140625,15.809375,15.803125,15.7828125,15.7546875,15.8875,15.9296875,15.9015625,15.91875,16.1484375,16.0953125,15.8234375,15.8171875,15.8734375,15.94375,15.8375,15.7984375,15.871875,15.8453125,15.803125,15.8734375,15.9296875,15.9859375,15.96875,16.0078125,16.0234375,15.915625,15.875,15.8109375,15.925,15.9234375,15.8296875,15.884375,15.896875,15.903125,15.809375,15.859375,15.9859375,16.0125,15.93125,15.965625,15.9109375,15.8640625,15.803125,15.71875,15.7984375,15.8734375,15.8921875,15.8640625,15.9046875,15.896875,15.896875,15.809375,15.8453125,16.0078125,15.925,15.884375,15.8078125,15.8921875,15.8921875,15.7109375,15.7078125,15.884375,15.9484375,15.9265625,15.7953125,15.884375,15.884375,15.884375,15.7296875,15.8703125,15.884375,15.88125,15.875,15.83125,15.846875,15.9015625,15.8234375,15.7890625,15.734375,15.8171875,15.871875,15.8234375,15.8578125,15.8640625,15.9328125,15.8234375,15.771875,15.9578125,15.9859375,15.878125,15.6609375,15.7953125,15.9765625,15.7734375,15.7015625,15.8890625,15.928125,15.8234375,15.7421875,15.8734375,15.9484375,15.9859375,15.8,15.859375,15.7671875,15.8765625,15.7390625,15.68125
1.139,18.134375,17.084375,16.821875,16.846875,16.865625,16.84375,16.9375,16.8875,16.98125,16.925,16.9625,16.909375,16.909375,16.959375,17.00625,17.08125,17.0625,17.0375,17.15,17.040625,17,16.953125,17.01875,17.01875,16.9375,16.8859375,17.01875,16.975,16.990625,16.98125,16.909375,16.9734375,16.953125,16.9109375,16.8,17.0515625,16.975,16.971875,17.015625,17.028125,16.996875,17.0125,17,17.05,17.109375,16.975,17.0109375,16.84375,16.9203125,16.96875,17.0109375,17.01875,16.9984375,17.028125,16.965625,16.909375,17.0515625,17.065625,17.046875,17.021875,16.965625,17.1125,16.975,16.9703125,16.96875,16.99375,17.1375,17.040625,16.8875,16.9953125,17.090625,17.06875,17.00625,16.975,17.053125,17.0796875,17.0125,17.090625,17.00625,17.009375,16.975,16.95,17,17.028125,17.0296875,16.953125,17.00625,17.1125,17.103125,17.13125,17.1,17.1625,17.19375,17.2625,16.9984375,17.0703125,17.0921875,17.078125,17.00625,17.021875,17.065625,17.115625,17.075,17.01875,17.0609375,17.1734375,17.103125,17.0609375,17.13125,17.390625,17.10625,16.9890625,17.009375,17.18125,17.1359375,17.0640625,17.028125,17.0265625,17.0609375,17.075,17.01875,17.159375,17.0890625,17.1453125,17.1640625,17.2921875,17.1578125,17.075,17.084375,17.146875,17.084375,17.0984375,17.084375,17.0265625,17.1171875,17.1171875,17.1171875,17.1171875,17.046875,17.1171875,17.25625,17.2921875,17.115625,17.1125,17.0953125,17.146875,17.040625,16.9796875,17.1421875,17.021875,17.01875,16.9984375,16.984375,17.103125,17.1453125,17.1171875,17.146875,17.390625,17.3171875,17.040625,17.046875,17.103125,17.1609375,17.059375,17.0234375,17.1,17.0609375,17.01875,17.103125,17.159375,17.215625,17.18125,17.2359375,17.2625,17.153125,17.0921875,17.021875,17.15,17.15625,17.05,17.10625,17.125,17.13125,17.021875,17.075,17.215625,17.240625,17.159375,17.19375,17.1328125,17.084375,17.01875,16.925,17.01875,17.084375,17.1265625,17.084375,17.1125,17.121875,17.121875,17.021875,17.05625,17.2359375,17.15,17.10625,17.028125,17.109375,17.121875,16.93125,16.940625,17.10625,17.178125,17.1609375,17.015625,17.10625,17.10625,17.10625,16.9375,17.078125,17.10625,17.11875,17.109375,17.04375,17.06875,17.134375,17.040625,17,16.9375,17.046875,17.0875,17.040625,17.075,17.084375,17.1703125,17.040625,16.9890625,17.1734375,17.215625,17.1,16.871875,16.984375,17.215625,16.959375,16.909375,17.10625,17.15,17.0515625,16.953125,17.084375,17.178125,17.215625,17.028125,17.084375,16.965625,17.084375,16.95625,16.8875
1.248,20.725,19.490625,19.24375,19.228125,19.2375,19.234375,19.34375,19.3,19.39375,19.3375,19.4125,19.353125,19.3,19.375,19.440625,19.565625,19.5375,19.4625,19.6,19.475,19.4125,19.375,19.45,19.45,19.371875,19.2859375,19.45,19.4,19.45,19.43125,19.340625,19.4171875,19.375,19.3078125,19.190625,19.4671875,19.4,19.40625,19.45625,19.471875,19.440625,19.425,19.4125,19.490625,19.54375,19.4,19.4265625,19.234375,19.3640625,19.4,19.4265625,19.45,19.4390625,19.440625,19.38125,19.325,19.5015625,19.4875,19.4625,19.465625,19.378125,19.553125,19.4,19.3859375,19.4,19.4375,19.5625,19.475,19.3,19.4171875,19.546875,19.49375,19.43125,19.4,19.509375,19.5296875,19.428125,19.534375,19.440625,19.46875,19.41875,19.365625,19.434375,19.46875,19.4453125,19.375,19.43125,19.571875,19.5625,19.590625,19.525,19.5875,19.65,19.740625,19.4390625,19.5015625,19.5484375,19.503125,19.40625,19.465625,19.4875,19.571875,19.50625,19.45,19.4921875,19.6328125,19.5625,19.4921875,19.55625,19.875,19.55,19.4234375,19.43125,19.640625,19.5765625,19.5078125,19.45,19.4515625,19.4921875,19.50625,19.45,19.61875,19.5484375,19.6046875,19.6234375,19.7484375,19.6015625,19.475,19.50625,19.571875,19.525,19.5484375,19.509375,19.4515625,19.5765625,19.5484375,19.5484375,19.5484375,19.478125,19.5765625,19.7125,19.7484375,19.559375,19.58125,19.5203125,19.571875,19.475,19.4234375,19.5984375,19.446875,19.45,19.4296875,19.44375,19.534375,19.5765625,19.5484375,19.603125,19.875,19.7609375,19.475,19.50625,19.5625,19.5953125,19.503125,19.4734375,19.55625,19.4921875,19.45,19.5625,19.61875,19.675,19.60625,19.6921875,19.740625,19.628125,19.5265625,19.44375,19.6,19.621875,19.490625,19.55,19.58125,19.5875,19.446875,19.50625,19.675,19.696875,19.615625,19.65,19.5765625,19.525,19.45,19.3375,19.459375,19.50625,19.5953125,19.525,19.528125,19.571875,19.571875,19.446875,19.478125,19.6921875,19.6,19.55,19.46875,19.54375,19.58125,19.371875,19.40625,19.55,19.6375,19.6296875,19.45625,19.55,19.55,19.55,19.353125,19.49375,19.55,19.59375,19.578125,19.46875,19.5125,19.6,19.475,19.421875,19.34375,19.50625,19.51875,19.475,19.509375,19.525,19.6453125,19.475,19.4234375,19.6046875,19.675,19.54375,19.29375,19.3625,19.69375,19.33125,19.325,19.540625,19.59375,19.5078125,19.375,19.50625,19.6375,19.675,19.484375,19.534375,19.3625,19.5,19.390625,19.3
