2017/02/09 16:43:10
Time (sec),PTAT,P000,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255
0.141,2.55,2.43125,2.378125,2.396875,2.371875,2.346875,2.4,2.36875,2.36875,2.36875,2.36875,2.35625,2.346875,2.371875,2.390625,2.371875,2.35625,2.38125,2.40625,2.390625,2.36875,2.378125,2.3875,2.3875,2.35625,2.35625,2.421875,2.38125,2.378125,2.40625,2.3875,2.4,2.378125,2.353125,2.390625,2.4125,2.38125,2.390625,2.396875,2.4,2.36875,2.36875,2.396875,2.396875,2.390625,2.38125,2.4125,2.390625,2.346875,2.3875,2.4125,2.3875,2.3625,2.36875,2.4,2.40625,2.378125,2.378125,2.40625,2.4,2.4,2.396875,2.421875,2.371875,2.3875,2.4,2.38125,2.390625,2.36875,2.40625,2.4125,2.4125,2.38125,2.4125,2.4125,2.378125,2.371875,2.4,2.425,2.38125,2.35625,2.4125,2.390625,2.36875,2.371875,2.378125,2.38125,2.38125,2.3875,2.3875,2.38125,2.38125,2.378125,2.40625,2.43125,2.421875,2.4125,2.415625,2.425,2.371875,2.378125,2.38125,2.415625,2.3875,2.35625,2.415625,2.415625,2.415625,2.38125,2.40625,2.4,2.390625,2.378125,2.415625,2.396875,2.4,2.378125,2.38125,2.415625,2.3875,2.3875,2.415625,2.44375,2.415625,2.38125,2.4125,2.4,2.390625,2.378125,2.415625,2.43125,2.371875,2.38125,2.415625,2.415625,2.3875,2.3875,2.415625,2.44375,2.44375,2.4125,2.4125,2.434375,2.3625,2.38125,2.415625,2.425,2.371875,2.378125,2.4125,2.415625,2.3875,2.3875,2.44375,2.44375,2.415625,2.4125,2.40625,2.4,2.390625,2.378125,2.415625,2.390625,2.36875,2.40625,2.4125,2.415625,2.3875,2.415625,2.415625,2.415625,2.38125,2.4125,2.40625,2.4,2.390625,2.378125,2.40625,2.421875,2.396875,2.371875,2.4125,2.38125,2.4125,2.3875,2.415625,2.4125,2.4125,2.378125,2.4,2.396875,2.3875,2.36875,2.396875,2.415625,2.390625,2.396875,2.4,2.40625,2.40625,2.38125,2.4125,2.4125,2.40625,2.371875,2.396875,2.390625,2.378125,2.353125,2.36875,2.44375,2.415625,2.390625,2.396875,2.4,2.4,2.4,2.4,2.434375,2.4,2.396875,2.390625,2.38125,2.4,2.371875,2.390625,2.425,2.4,2.378125,2.421875,2.390625,2.390625,2.396875,2.396875,2.425,2.425,2.3875,2.378125,2.4,2.425,2.334375,2.434375,2.3875,2.371875,2.346875,2.4,2.4125,2.415625,2.378125,2.378125,2.415625,2.4125,2.40625,2.390625,2.371875,2.390625,2.36875
0.297,5.1,4.8625,4.75625,4.79375,4.74375,4.69375,4.8,4.7375,4.7375,4.7375,4.7375,4.7125,4.69375,4.74375,4.78125,4.74375,4.7125,4.7625,4.8125,4.78125,4.7375,4.75625,4.775,4.775,4.7125,4.7125,4.84375,4.7625,4.75625,4.8125,4.775,4.8,4.75625,4.70625,4.78125,4.825,4.7625,4.78125,4.79375,4.8,4.7375,4.7375,4.79375,4.79375,4.78125,4.7625,4.825,4.78125,4.69375,4.775,4.825,4.775,4.725,4.7375,4.8,4.8125,4.75625,4.75625,4.8125,4.8,4.8,4.79375,4.84375,4.74375,4.775,4.8,4.7625,4.78125,4.7375,4.8125,4.825,4.825,4.7625,4.825,4.825,4.75625,4.74375,4.8,4.85,4.7625,4.7125,4.825,4.78125,4.7375,4.74375,4.75625,4.7625,4.7625,4.775,4.775,4.7625,4.7625,4.75625,4.8125,4.8625,4.84375,4.825,4.83125,4.85,4.74375,4.75625,4.7625,4.83125,4.775,4.7125,4.83125,4.83125,4.83125,4.7625,4.8125,4.8,4.78125,4.75625,4.83125,4.79375,4.8,4.75625,4.7625,4.83125,4.775,4.775,4.83125,4.8875,4.83125,4.7625,4.825,4.8,4.78125,4.75625,4.83125,4.8625,4.74375,4.7625,4.83125,4.83125,4.775,4.775,4.83125,4.8875,4.8875,4.825,4.825,4.86875,4.725,4.7625,4.83125,4.85,4.74375,4.75625,4.825,4.83125,4.775,4.775,4.8875,4.8875,4.83125,4.825,4.8125,4.8,4.78125,4.75625,4.83125,4.78125,4.7375,4.8125,4.825,4.83125,4.775,4.83125,4.83125,4.83125,4.7625,4.825,4.8125,4.8,4.78125,4.75625,4.8125,4.84375,4.79375,4.74375,4.825,4.7625,4.825,4.775,4.83125,4.825,4.825,4.75625,4.8,4.79375,4.775,4.7375,4.79375,4.83125,4.78125,4.79375,4.8,4.8125,4.8125,4.7625,4.825,4.825,4.8125,4.74375,4.79375,4.78125,4.75625,4.70625,4.7375,4.8875,4.83125,4.78125,4.79375,4.8,4.8,4.8,4.8,4.86875,4.8,4.79375,4.78125,4.7625,4.8,4.74375,4.78125,4.85,4.8,4.75625,4.84375,4.78125,4.78125,4.79375,4.79375,4.85,4.85,4.775,4.75625,4.8,4.85,4.66875,4.86875,4.775,4.74375,4.69375,4.8,4.825,4.83125,4.75625,4.75625,4.83125,4.825,4.8125,4.78125,4.74375,4.78125,4.7375
0.453,6.375,6.04375,5.9453125,5.9625,5.9296875,5.8890625,5.98125,5.921875,5.921875,5.940625,5.940625,5.9125,5.8671875,5.9546875,5.9765625,5.9296875,5.890625,5.953125,6.015625,5.9765625,5.921875,5.9453125,5.96875,5.96875,5.890625,5.890625,6.0375,5.953125,5.9453125,5.996875,5.946875,6,5.9453125,5.8828125,5.9546875,6.0109375,5.953125,5.99375,5.975,6,5.9375,5.9375,5.978125,5.9921875,5.9765625,5.9734375,6.0109375,5.9546875,5.8671875,5.96875,6.03125,5.9859375,5.90625,5.921875,6,6.015625,5.9453125,5.9453125,5.9984375,6,6,5.9921875,6.034375,5.95,5.990625,6,5.9359375,5.9765625,5.9375,6.015625,6.0140625,6.015625,5.96875,6.03125,6.03125,5.9453125,5.946875,6,6.028125,5.934375,5.890625,6.03125,5.99375,5.9359375,5.9296875,5.9453125,5.96875,5.953125,5.96875,5.96875,5.96875,5.953125,5.9625,6.015625,6.0609375,6.0375,6.0109375,6.021875,6.0453125,5.94375,5.959375,5.953125,6.025,5.96875,5.9203125,6.025,6.025,6.025,5.96875,6.015625,6,5.9765625,5.9453125,6.0390625,5.9921875,5.9859375,5.9625,5.9703125,6.025,5.96875,5.96875,6.0390625,6.0953125,6.0390625,5.9703125,6.03125,6,5.9765625,5.9453125,6.0390625,6.0609375,5.946875,5.953125,6.021875,6.0390625,5.96875,5.96875,6.0390625,6.109375,6.109375,6.03125,6.03125,6.06875,5.9234375,5.953125,6.021875,6.0453125,5.94375,5.9625,6.03125,6.025,5.96875,5.96875,6.0953125,6.0953125,6.0390625,6.03125,6.015625,6,5.9765625,5.9640625,6.0390625,5.9765625,5.921875,6.0015625,6.03125,6.0390625,5.96875,6.025,6.025,6.0390625,5.9703125,6.015625,6.015625,6.015625,5.9765625,5.9625,6.015625,6.0375,6.009375,5.94375,6.0140625,5.953125,6.03125,5.9828125,6.025,6.015625,6.03125,5.9625,6,5.9921875,5.96875,5.921875,5.9921875,6.0203125,5.9765625,5.9921875,6,6.015625,6.015625,5.96875,6.03125,6.0140625,6.0015625,5.94375,6.009375,5.9765625,5.9453125,5.9046875,5.9484375,6.0875,6.0203125,5.9765625,5.9921875,6.015625,6,6,6,6.06875,6,5.9921875,5.9765625,5.9703125,6,5.9546875,5.9765625,6.0390625,6,5.9453125,6.0375,5.9765625,5.9765625,5.9921875,5.9921875,6.0453125,6.0625,5.96875,5.9640625,5.98125,6.0390625,5.8640625,6.0859375,5.96875,5.9296875,5.8890625,6,6.03125,6.0203125,5.9453125,5.9453125,6.0390625,6.0109375,5.99375,5.9765625,5.9296875,5.9765625,5.921875
0.609,10.2,9.5875,9.5125,9.528125,9.4875,9.43125,9.525,9.475,9.475,9.5125,9.55,9.5125,9.3875,9.5375,9.5625,9.4875,9.5,9.525,9.625,9.5625,9.475,9.5125,9.55,9.515625,9.459375,9.459375,9.61875,9.525,9.5125,9.5875,9.50625,9.546875,9.5125,9.465625,9.51875,9.56875,9.525,9.596875,9.553125,9.56875,9.5375,9.5375,9.559375,9.5875,9.5625,9.60625,9.56875,9.475,9.440625,9.59375,9.609375,9.584375,9.484375,9.50625,9.6,9.590625,9.540625,9.540625,9.55625,9.571875,9.6,9.5875,9.60625,9.56875,9.59375,9.6,9.490625,9.5625,9.5375,9.625,9.58125,9.5875,9.5875,9.65,9.61875,9.5125,9.55625,9.6,9.5625,9.4875,9.46875,9.609375,9.596875,9.53125,9.521875,9.5125,9.55625,9.525,9.578125,9.515625,9.55625,9.55625,9.58125,9.625,9.65625,9.61875,9.609375,9.59375,9.63125,9.54375,9.56875,9.525,9.60625,9.578125,9.515625,9.60625,9.634375,9.634375,9.55625,9.625,9.6,9.596875,9.5125,9.628125,9.5875,9.60625,9.58125,9.559375,9.60625,9.55,9.55,9.634375,9.71875,9.6625,9.59375,9.615625,9.6,9.5625,9.5125,9.628125,9.65625,9.55625,9.525,9.59375,9.634375,9.578125,9.55,9.6625,9.775,9.746875,9.61875,9.65,9.66875,9.51875,9.525,9.59375,9.63125,9.54375,9.546875,9.65,9.60625,9.55,9.55,9.71875,9.746875,9.6625,9.65,9.625,9.634375,9.528125,9.55,9.6625,9.596875,9.50625,9.596875,9.65,9.6625,9.55,9.634375,9.634375,9.6625,9.559375,9.61875,9.625,9.63125,9.5625,9.546875,9.625,9.61875,9.621875,9.515625,9.615625,9.55625,9.65,9.60625,9.634375,9.5875,9.61875,9.58125,9.634375,9.5875,9.55,9.475,9.5875,9.5875,9.5625,9.5875,9.6,9.596875,9.625,9.5875,9.65,9.615625,9.56875,9.54375,9.621875,9.5625,9.5125,9.5,9.58125,9.65,9.5875,9.596875,9.5875,9.6,9.6,9.6,9.6,9.640625,9.6,9.5875,9.5625,9.559375,9.6,9.5375,9.5625,9.60625,9.6,9.55,9.61875,9.5625,9.5625,9.621875,9.5875,9.63125,9.665625,9.584375,9.5875,9.5625,9.60625,9.45,9.671875,9.55,9.5375,9.475,9.6,9.609375,9.625,9.5125,9.5125,9.6625,9.609375,9.58125,9.5625,9.4875,9.621875,9.475
0.671,11.475,10.76875,10.7015625,10.7265625,10.6734375,10.6046875,10.70625,10.659375,10.659375,10.696875,10.753125,10.7125,10.5609375,10.7234375,10.7578125,10.6734375,10.715625,10.715625,10.828125,10.7578125,10.659375,10.7015625,10.74375,10.6921875,10.6546875,10.6546875,10.8125,10.715625,10.7015625,10.790625,10.7,10.7203125,10.7015625,10.66875,10.7140625,10.7546875,10.715625,10.7921875,10.7515625,10.753125,10.7375,10.7375,10.7578125,10.7859375,10.7578125,10.8171875,10.7546875,10.6484375,10.640625,10.809375,10.7953125,10.778125,10.6828125,10.70625,10.8,10.7765625,10.74375,10.74375,10.7421875,10.7578125,10.8,10.7859375,10.796875,10.775,10.7875,10.8,10.68125,10.7578125,10.7375,10.828125,10.7703125,10.778125,10.79375,10.85625,10.809375,10.7015625,10.759375,10.8,10.740625,10.678125,10.66875,10.7953125,10.7921875,10.7296875,10.725,10.7015625,10.746875,10.715625,10.7859375,10.6921875,10.746875,10.7625,10.7875,10.828125,10.8546875,10.8125,10.815625,10.784375,10.8265625,10.74375,10.771875,10.715625,10.8,10.7859375,10.709375,10.8,10.8421875,10.8421875,10.746875,10.828125,10.8,10.809375,10.7015625,10.81875,10.7859375,10.8234375,10.7875,10.75,10.8,10.74375,10.74375,10.828125,10.9265625,10.8703125,10.8015625,10.8046875,10.8,10.7578125,10.7015625,10.81875,10.8546875,10.759375,10.715625,10.784375,10.828125,10.7859375,10.74375,10.8703125,10.996875,10.9546875,10.809375,10.85625,10.86875,10.7171875,10.715625,10.784375,10.8265625,10.74375,10.7359375,10.85625,10.8,10.74375,10.74375,10.9265625,10.96875,10.8703125,10.85625,10.828125,10.8515625,10.70625,10.7390625,10.8703125,10.809375,10.70625,10.8,10.85625,10.8703125,10.74375,10.8421875,10.8421875,10.8703125,10.75,10.825,10.828125,10.83125,10.7578125,10.7359375,10.828125,10.8125,10.8203125,10.7015625,10.821875,10.7625,10.85625,10.8140625,10.8421875,10.778125,10.809375,10.7875,10.8515625,10.7859375,10.74375,10.659375,10.7859375,10.7765625,10.7578125,10.7859375,10.8,10.7859375,10.828125,10.79375,10.85625,10.821875,10.7578125,10.74375,10.8203125,10.7578125,10.7015625,10.6984375,10.7921875,10.83125,10.7765625,10.809375,10.7859375,10.784375,10.8,10.8,10.8,10.8265625,10.8,10.7859375,10.7578125,10.75,10.8,10.7234375,10.7578125,10.7953125,10.8,10.7578125,10.8125,10.7578125,10.7578125,10.8375,10.7859375,10.8265625,10.8609375,10.7953125,10.7953125,10.7625,10.7953125,10.6453125,10.85625,10.74375,10.7484375,10.6703125,10.8,10.7953125,10.8328125,10.7015625,10.7015625,10.8703125,10.815625,10.784375,10.7578125,10.6734375,10.846875,10.659375
0.843,14.025,13.165625,13.0796875,13.1234375,13.0453125,12.9515625,13.0875,13.028125,13.046875,13.065625,13.140625,13.090625,12.9296875,13.0953125,13.1484375,13.0453125,13.146875,13.128125,13.234375,13.1265625,13.028125,13.0796875,13.13125,13.0625,13.0453125,13.0453125,13.2,13.096875,13.0984375,13.178125,13.065625,13.09375,13.1125,13.075,13.0828125,13.146875,13.1171875,13.1828125,13.13125,13.1375,13.1375,13.1375,13.1546875,13.1828125,13.1484375,13.21875,13.146875,13.0171875,13.040625,13.21875,13.1671875,13.1828125,13.0796875,13.090625,13.1859375,13.165625,13.15,13.15,13.1140625,13.14375,13.2,13.165625,13.178125,13.1875,13.175,13.2,13.0625,13.165625,13.1375,13.234375,13.165625,13.159375,13.20625,13.253125,13.20625,13.09375,13.165625,13.2,13.13125,13.0765625,13.046875,13.1671875,13.2,13.1265625,13.1140625,13.0796875,13.14375,13.096875,13.171875,13.0625,13.14375,13.175,13.1828125,13.234375,13.2515625,13.2,13.2078125,13.1828125,13.234375,13.1296875,13.1640625,13.096875,13.1875,13.1875,13.096875,13.1875,13.2578125,13.24375,13.128125,13.234375,13.2,13.2,13.0796875,13.2171875,13.1828125,13.2265625,13.1828125,13.1484375,13.1875,13.13125,13.1453125,13.2296875,13.3421875,13.2859375,13.2171875,13.2,13.2,13.13125,13.0984375,13.2171875,13.2515625,13.165625,13.096875,13.1828125,13.215625,13.171875,13.1453125,13.3,13.4265625,13.3703125,13.190625,13.26875,13.26875,13.1140625,13.1140625,13.1828125,13.2171875,13.1296875,13.1140625,13.26875,13.1875,13.13125,13.1453125,13.3421875,13.3984375,13.2859375,13.26875,13.234375,13.26875,13.0796875,13.1359375,13.2859375,13.2171875,13.10625,13.20625,13.26875,13.2859375,13.1453125,13.2578125,13.2578125,13.271875,13.1484375,13.2375,13.2484375,13.23125,13.1484375,13.13125,13.234375,13.2,13.2171875,13.0875,13.234375,13.159375,13.26875,13.2296875,13.2578125,13.159375,13.20625,13.2,13.2546875,13.1828125,13.13125,13.046875,13.1828125,13.1546875,13.1484375,13.1828125,13.1859375,13.178125,13.234375,13.20625,13.2515625,13.234375,13.15,13.14375,13.203125,13.1484375,13.0984375,13.0953125,13.1875,13.2125,13.1734375,13.2171875,13.1828125,13.16875,13.2,13.1859375,13.2,13.2125,13.2,13.1828125,13.1484375,13.13125,13.18125,13.0953125,13.1171875,13.196875,13.221875,13.1546875,13.2,13.1484375,13.1484375,13.2515625,13.1828125,13.2171875,13.2515625,13.2,13.2109375,13.1625,13.1734375,13.0359375,13.2578125,13.13125,13.1703125,13.0609375,13.2,13.1875,13.2296875,13.0796875,13.0984375,13.2859375,13.228125,13.190625,13.1484375,13.0703125,13.2671875,13.028125
0.952,15.3,14.38125,14.26875,14.321875,14.23125,14.125,14.2875,14.2125,14.25,14.25,14.325,14.26875,14.125,14.28125,14.34375,14.23125,14.3625,14.35,14.4375,14.3,14.2125,14.26875,14.325,14.25625,14.240625,14.240625,14.39375,14.2875,14.30625,14.3625,14.2375,14.29375,14.334375,14.278125,14.25625,14.353125,14.328125,14.378125,14.3125,14.3375,14.3375,14.3375,14.353125,14.38125,14.34375,14.409375,14.353125,14.2125,14.240625,14.4125,14.353125,14.39375,14.278125,14.275,14.371875,14.36875,14.353125,14.353125,14.3,14.34375,14.4,14.346875,14.36875,14.39375,14.36875,14.4,14.253125,14.378125,14.3375,14.4375,14.371875,14.35,14.4125,14.44375,14.4125,14.296875,14.36875,14.4,14.34375,14.284375,14.225,14.353125,14.4125,14.325,14.3,14.26875,14.35,14.2875,14.35,14.25625,14.35,14.38125,14.371875,14.4375,14.45,14.39375,14.39375,14.390625,14.446875,14.315625,14.353125,14.2875,14.38125,14.38125,14.290625,14.38125,14.465625,14.4375,14.31875,14.4375,14.4,14.378125,14.26875,14.425,14.38125,14.4125,14.371875,14.35625,14.38125,14.325,14.353125,14.4375,14.55,14.49375,14.425,14.40625,14.4,14.309375,14.30625,14.425,14.45,14.36875,14.2875,14.390625,14.409375,14.35,14.353125,14.521875,14.634375,14.578125,14.38125,14.475,14.46875,14.3125,14.321875,14.390625,14.4125,14.315625,14.303125,14.475,14.38125,14.325,14.353125,14.55,14.60625,14.49375,14.475,14.4375,14.46875,14.275,14.34375,14.49375,14.4125,14.30625,14.409375,14.475,14.49375,14.353125,14.465625,14.465625,14.465625,14.35625,14.44375,14.465625,14.43125,14.34375,14.3375,14.4375,14.39375,14.415625,14.2875,14.440625,14.35,14.475,14.4375,14.465625,14.35,14.4125,14.40625,14.440625,14.38125,14.325,14.25,14.38125,14.34375,14.34375,14.38125,14.371875,14.38125,14.4375,14.4125,14.440625,14.440625,14.353125,14.34375,14.3875,14.34375,14.30625,14.29375,14.371875,14.4125,14.38125,14.4125,14.38125,14.36875,14.4,14.371875,14.4,14.4125,14.4,14.38125,14.34375,14.321875,14.3625,14.28125,14.28125,14.409375,14.44375,14.34375,14.39375,14.34375,14.34375,14.45,14.38125,14.4125,14.446875,14.39375,14.41875,14.3625,14.3625,14.23125,14.475,14.325,14.38125,14.25625,14.4,14.39375,14.41875,14.26875,14.30625,14.49375,14.434375,14.39375,14.34375,14.28125,14.4625,14.2125
1.045,16.575,15.596875,15.4578125,15.5203125,15.4171875,15.2984375,15.4875,15.396875,15.453125,15.434375,15.509375,15.446875,15.3203125,15.4671875,15.5390625,15.4171875,15.578125,15.571875,15.640625,15.4734375,15.396875,15.4578125,15.51875,15.45,15.4359375,15.4359375,15.5875,15.478125,15.5140625,15.546875,15.409375,15.49375,15.55625,15.48125,15.4296875,15.559375,15.5390625,15.5734375,15.49375,15.5375,15.5375,15.5375,15.5515625,15.5796875,15.5390625,15.6,15.559375,15.4078125,15.440625,15.60625,15.5390625,15.6046875,15.4765625,15.459375,15.5578125,15.571875,15.55625,15.55625,15.4859375,15.54375,15.6,15.528125,15.559375,15.6,15.5625,15.6,15.44375,15.590625,15.5375,15.640625,15.578125,15.540625,15.61875,15.634375,15.61875,15.5,15.571875,15.6,15.55625,15.4921875,15.403125,15.5390625,15.625,15.5234375,15.4859375,15.4578125,15.55625,15.478125,15.528125,15.45,15.55625,15.5875,15.5609375,15.640625,15.6484375,15.5875,15.5796875,15.5984375,15.659375,15.5015625,15.5421875,15.478125,15.575,15.575,15.484375,15.575,15.6734375,15.63125,15.509375,15.640625,15.6,15.55625,15.4578125,15.6328125,15.5796875,15.5984375,15.5609375,15.5640625,15.575,15.51875,15.5609375,15.6453125,15.7578125,15.7015625,15.6328125,15.6125,15.6,15.4875,15.5140625,15.6328125,15.6484375,15.571875,15.478125,15.5984375,15.603125,15.528125,15.5609375,15.74375,15.8421875,15.7859375,15.571875,15.68125,15.66875,15.5109375,15.5296875,15.5984375,15.6078125,15.5015625,15.4921875,15.68125,15.575,15.51875,15.5609375,15.7578125,15.8140625,15.7015625,15.68125,15.640625,15.66875,15.4703125,15.5515625,15.7015625,15.6078125,15.50625,15.6125,15.68125,15.7015625,15.5609375,15.6734375,15.6734375,15.659375,15.5640625,15.65,15.6828125,15.63125,15.5390625,15.54375,15.640625,15.5875,15.6140625,15.4875,15.646875,15.540625,15.68125,15.6453125,15.6734375,15.540625,15.61875,15.6125,15.6265625,15.5796875,15.51875,15.453125,15.5796875,15.5328125,15.5390625,15.5796875,15.5578125,15.584375,15.640625,15.61875,15.6296875,15.646875,15.55625,15.54375,15.571875,15.5390625,15.5140625,15.4921875,15.55625,15.6125,15.5890625,15.6078125,15.5796875,15.56875,15.6,15.5578125,15.6,15.6125,15.6,15.5796875,15.5390625,15.5125,15.54375,15.4671875,15.4453125,15.621875,15.665625,15.5328125,15.5875,15.5390625,15.5390625,15.6484375,15.5796875,15.6078125,15.6421875,15.5875,15.6265625,15.5625,15.5515625,15.4265625,15.6921875,15.51875,15.5921875,15.4515625,15.6,15.6,15.6078125,15.4578125,15.5140625,15.7015625,15.640625,15.596875,15.5390625,15.4921875,15.6578125,15.396875
1.139,17.85,16.8125,16.646875,16.71875,16.603125,16.49375,16.6875,16.58125,16.6375,16.6375,16.69375,16.625,16.515625,16.678125,16.734375,16.56875,16.79375,16.7625,16.84375,16.646875,16.58125,16.646875,16.7125,16.64375,16.63125,16.6484375,16.78125,16.66875,16.721875,16.75,16.58125,16.69375,16.7453125,16.6578125,16.603125,16.7453125,16.75,16.76875,16.675,16.721875,16.7375,16.721875,16.7359375,16.778125,16.7515625,16.790625,16.7453125,16.603125,16.6140625,16.8,16.725,16.7984375,16.675,16.64375,16.74375,16.775,16.7453125,16.759375,16.6890625,16.74375,16.8,16.7265625,16.75,16.80625,16.75625,16.78125,16.634375,16.7859375,16.721875,16.8296875,16.7671875,16.746875,16.809375,16.840625,16.825,16.703125,16.7578125,16.8,16.7515625,16.6828125,16.58125,16.7453125,16.8203125,16.721875,16.671875,16.6640625,16.7625,16.66875,16.721875,16.64375,16.7625,16.778125,16.75,16.84375,16.846875,16.78125,16.765625,16.7890625,16.8546875,16.7015625,16.73125,16.684375,16.7828125,16.76875,16.6921875,16.76875,16.88125,16.825,16.715625,16.84375,16.8,16.7515625,16.646875,16.840625,16.778125,16.784375,16.75,16.771875,16.76875,16.7125,16.7546875,16.8671875,16.965625,16.8953125,16.840625,16.81875,16.8,16.6828125,16.721875,16.840625,16.846875,16.775,16.684375,16.80625,16.796875,16.721875,16.7546875,16.9515625,17.05,16.99375,16.79375,16.8875,16.86875,16.709375,16.7203125,16.80625,16.803125,16.7015625,16.6984375,16.871875,16.76875,16.7265625,16.76875,16.965625,17.0359375,16.9234375,16.8875,16.84375,16.8859375,16.665625,16.740625,16.909375,16.8203125,16.70625,16.815625,16.8875,16.909375,16.76875,16.88125,16.88125,16.8671875,16.7546875,16.840625,16.8859375,16.846875,16.734375,16.75,16.84375,16.7984375,16.8125,16.6734375,16.853125,16.746875,16.8875,16.8390625,16.88125,16.746875,16.825,16.8015625,16.8265625,16.778125,16.7125,16.6375,16.8,16.740625,16.734375,16.7953125,16.7578125,16.7875,16.8296875,16.809375,16.8359375,16.853125,16.7453125,16.7609375,16.7703125,16.734375,16.703125,16.690625,16.7671875,16.79375,16.796875,16.8203125,16.778125,16.76875,16.8,16.7578125,16.8,16.8125,16.8,16.778125,16.734375,16.703125,16.74375,16.678125,16.640625,16.8109375,16.865625,16.740625,16.78125,16.7515625,16.734375,16.8640625,16.778125,16.803125,16.8375,16.7984375,16.815625,16.74375,16.740625,16.621875,16.8765625,16.7125,16.803125,16.646875,16.8,16.80625,16.815625,16.646875,16.703125,16.890625,16.8265625,16.8,16.734375,16.678125,16.853125,16.6140625
1.311,20.4,19.24375,19.025,19.115625,18.975,18.884375,19.0875,18.95,19.00625,19.04375,19.0625,18.98125,18.90625,19.1,19.125,18.871875,19.225,19.14375,19.25,18.99375,18.95,19.025,19.1,19.03125,19.021875,19.0734375,19.16875,19.05,19.1375,19.15625,18.925,19.09375,19.1234375,19.0109375,18.95,19.1171875,19.171875,19.159375,19.0375,19.090625,19.1375,19.090625,19.1046875,19.175,19.1765625,19.171875,19.1171875,18.99375,18.9609375,19.1875,19.096875,19.1859375,19.071875,19.0125,19.115625,19.18125,19.1234375,19.165625,19.0953125,19.14375,19.2,19.1234375,19.13125,19.21875,19.14375,19.14375,19.015625,19.1765625,19.090625,19.2078125,19.1453125,19.159375,19.190625,19.253125,19.2375,19.109375,19.1296875,19.2,19.1421875,19.0640625,18.9375,19.1578125,19.2109375,19.11875,19.04375,19.0765625,19.175,19.05,19.109375,19.03125,19.175,19.159375,19.128125,19.25,19.24375,19.16875,19.1375,19.1703125,19.2453125,19.1015625,19.109375,19.096875,19.1984375,19.15625,19.1078125,19.15625,19.296875,19.2125,19.128125,19.25,19.2,19.1421875,19.025,19.25625,19.175,19.15625,19.128125,19.1875,19.15625,19.1,19.1421875,19.3109375,19.38125,19.2828125,19.25625,19.23125,19.2,19.0734375,19.1375,19.25625,19.24375,19.18125,19.096875,19.221875,19.184375,19.109375,19.1421875,19.3671875,19.465625,19.409375,19.2375,19.3,19.26875,19.10625,19.1015625,19.221875,19.19375,19.1015625,19.1109375,19.253125,19.15625,19.1421875,19.184375,19.38125,19.4796875,19.3671875,19.3,19.25,19.3203125,19.05625,19.11875,19.325,19.2453125,19.10625,19.221875,19.3,19.325,19.184375,19.296875,19.296875,19.2828125,19.1359375,19.221875,19.2921875,19.278125,19.125,19.1625,19.25,19.2203125,19.209375,19.0453125,19.265625,19.159375,19.3,19.2265625,19.296875,19.159375,19.2375,19.1796875,19.2265625,19.175,19.1,19.00625,19.240625,19.15625,19.125,19.2265625,19.1578125,19.19375,19.2078125,19.190625,19.2484375,19.265625,19.1234375,19.1953125,19.1671875,19.125,19.08125,19.0875,19.1890625,19.15625,19.2125,19.2453125,19.175,19.16875,19.2,19.1578125,19.2,19.2125,19.2,19.175,19.125,19.084375,19.14375,19.1,19.03125,19.1890625,19.265625,19.15625,19.16875,19.1765625,19.125,19.2953125,19.175,19.19375,19.228125,19.2203125,19.19375,19.10625,19.11875,19.0125,19.2453125,19.1,19.225,19.0375,19.2,19.21875,19.23125,19.025,19.08125,19.26875,19.1984375,19.20625,19.125,19.05,19.24375,19.0484375
