2017/02/06 18:51:22
Time (sec),PTAT,P000,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255
0.141,2.6,2.415625,2.49375,2.390625,2.38125,2.4,2.45625,2.421875,2.421875,2.421875,2.421875,2.45625,2.44375,2.371875,2.38125,2.425,2.4125,2.434375,2.40625,2.44375,2.459375,2.43125,2.4,2.440625,2.44375,2.4125,2.440625,2.434375,2.43125,2.421875,2.396875,2.4,2.43125,2.459375,2.4,2.425,2.434375,2.4125,2.415625,2.421875,2.421875,2.421875,2.421875,2.415625,2.44375,2.434375,2.425,2.44375,2.45625,2.440625,2.425,2.440625,2.45,2.421875,2.425,2.425,2.459375,2.459375,2.425,2.390625,2.421875,2.45,2.434375,2.425,2.440625,2.415625,2.475,2.4125,2.45625,2.43125,2.43125,2.434375,2.40625,2.465625,2.465625,2.43125,2.396875,2.421875,2.44375,2.434375,2.4125,2.425,2.44375,2.45,2.425,2.43125,2.465625,2.434375,2.440625,2.440625,2.434375,2.434375,2.43125,2.396875,2.45,2.440625,2.3875,2.434375,2.44375,2.4875,2.43125,2.434375,2.440625,2.46875,2.440625,2.46875,2.440625,2.440625,2.434375,2.4,2.45625,2.4125,2.43125,2.434375,2.45,2.45625,2.43125,2.434375,2.440625,2.46875,2.46875,2.46875,2.440625,2.440625,2.434375,2.43125,2.425,2.44375,2.396875,2.434375,2.45,2.459375,2.465625,2.434375,2.440625,2.5,2.5,2.5,2.440625,2.440625,2.434375,2.43125,2.425,2.45,2.434375,2.46875,2.44375,2.45625,2.465625,2.434375,2.440625,2.440625,2.46875,2.440625,2.440625,2.440625,2.434375,2.43125,2.425,2.44375,2.43125,2.46875,2.44375,2.45625,2.459375,2.465625,2.440625,2.440625,2.46875,2.440625,2.440625,2.40625,2.434375,2.43125,2.421875,2.44375,2.465625,2.459375,2.440625,2.45,2.45625,2.465625,2.434375,2.434375,2.440625,2.440625,2.434375,2.434375,2.465625,2.45625,2.415625,2.440625,2.459375,2.45,2.43125,2.44375,2.45,2.45625,2.43125,2.43125,2.465625,2.465625,2.43125,2.43125,2.425,2.45,2.40625,2.43125,2.45,2.475,2.45625,2.43125,2.478125,2.45,2.45625,2.45625,2.425,2.45625,2.45625,2.421875,2.415625,2.44375,2.434375,2.45625,2.425,2.44375,2.43125,2.45625,2.43125,2.440625,2.478125,2.44375,2.415625,2.45,2.44375,2.44375,2.440625,2.43125,2.45625,2.43125,2.3875,2.421875,2.440625,2.425,2.4,2.45625,2.425,2.43125,2.43125,2.43125,2.43125,2.425,2.415625,2.40625,2.425,2.44375,2.421875
0.281,5.2,4.83125,4.9875,4.78125,4.7625,4.8,4.9125,4.84375,4.84375,4.84375,4.84375,4.9125,4.8875,4.74375,4.7625,4.85,4.825,4.86875,4.8125,4.8875,4.91875,4.8625,4.8,4.88125,4.8875,4.825,4.88125,4.86875,4.8625,4.84375,4.79375,4.8,4.8625,4.91875,4.8,4.85,4.86875,4.825,4.83125,4.84375,4.84375,4.84375,4.84375,4.83125,4.8875,4.86875,4.85,4.8875,4.9125,4.88125,4.85,4.88125,4.9,4.84375,4.85,4.85,4.91875,4.91875,4.85,4.78125,4.84375,4.9,4.86875,4.85,4.88125,4.83125,4.95,4.825,4.9125,4.8625,4.8625,4.86875,4.8125,4.93125,4.93125,4.8625,4.79375,4.84375,4.8875,4.86875,4.825,4.85,4.8875,4.9,4.85,4.8625,4.93125,4.86875,4.88125,4.88125,4.86875,4.86875,4.8625,4.79375,4.9,4.88125,4.775,4.86875,4.8875,4.975,4.8625,4.86875,4.88125,4.9375,4.88125,4.9375,4.88125,4.88125,4.86875,4.8,4.9125,4.825,4.8625,4.86875,4.9,4.9125,4.8625,4.86875,4.88125,4.9375,4.9375,4.9375,4.88125,4.88125,4.86875,4.8625,4.85,4.8875,4.79375,4.86875,4.9,4.91875,4.93125,4.86875,4.88125,5,5,5,4.88125,4.88125,4.86875,4.8625,4.85,4.9,4.86875,4.9375,4.8875,4.9125,4.93125,4.86875,4.88125,4.88125,4.9375,4.88125,4.88125,4.88125,4.86875,4.8625,4.85,4.8875,4.8625,4.9375,4.8875,4.9125,4.91875,4.93125,4.88125,4.88125,4.9375,4.88125,4.88125,4.8125,4.86875,4.8625,4.84375,4.8875,4.93125,4.91875,4.88125,4.9,4.9125,4.93125,4.86875,4.86875,4.88125,4.88125,4.86875,4.86875,4.93125,4.9125,4.83125,4.88125,4.91875,4.9,4.8625,4.8875,4.9,4.9125,4.8625,4.8625,4.93125,4.93125,4.8625,4.8625,4.85,4.9,4.8125,4.8625,4.9,4.95,4.9125,4.8625,4.95625,4.9,4.9125,4.9125,4.85,4.9125,4.9125,4.84375,4.83125,4.8875,4.86875,4.9125,4.85,4.8875,4.8625,4.9125,4.8625,4.88125,4.95625,4.8875,4.83125,4.9,4.8875,4.8875,4.88125,4.8625,4.9125,4.8625,4.775,4.84375,4.88125,4.85,4.8,4.9125,4.85,4.8625,4.8625,4.8625,4.8625,4.85,4.83125,4.8125,4.85,4.8875,4.84375
0.437,7.790625,7.2375,7.471875,7.221875,7.178125,7.234375,7.31875,7.25625,7.25625,7.25625,7.25625,7.3125,7.278125,7.159375,7.196875,7.265625,7.225,7.29375,7.2625,7.321875,7.33125,7.25,7.23125,7.3125,7.2875,7.225,7.278125,7.29375,7.284375,7.25625,7.225,7.24375,7.284375,7.36875,7.190625,7.265625,7.29375,7.29375,7.2375,7.2875,7.25625,7.2875,7.284375,7.2375,7.321875,7.29375,7.30625,7.321875,7.303125,7.3125,7.30625,7.3125,7.30625,7.25625,7.29375,7.3,7.340625,7.340625,7.265625,7.196875,7.25625,7.340625,7.29375,7.265625,7.3125,7.2375,7.375,7.259375,7.35625,7.284375,7.284375,7.29375,7.2375,7.35625,7.35625,7.284375,7.24375,7.2875,7.321875,7.29375,7.225,7.30625,7.35625,7.3125,7.265625,7.284375,7.3875,7.29375,7.3125,7.3125,7.29375,7.29375,7.284375,7.209375,7.340625,7.3125,7.190625,7.29375,7.321875,7.41875,7.3125,7.29375,7.3125,7.36875,7.3125,7.36875,7.3125,7.3125,7.29375,7.221875,7.325,7.225,7.284375,7.328125,7.340625,7.35625,7.284375,7.328125,7.3125,7.36875,7.396875,7.396875,7.340625,7.3125,7.29375,7.284375,7.29375,7.321875,7.18125,7.29375,7.375,7.36875,7.35625,7.29375,7.3125,7.459375,7.459375,7.43125,7.28125,7.340625,7.29375,7.284375,7.265625,7.30625,7.29375,7.396875,7.321875,7.35625,7.3875,7.325,7.3125,7.3125,7.396875,7.340625,7.340625,7.3125,7.29375,7.284375,7.265625,7.321875,7.284375,7.359375,7.35625,7.35625,7.340625,7.35625,7.3125,7.340625,7.36875,7.3125,7.3125,7.271875,7.29375,7.3125,7.25625,7.321875,7.3875,7.33125,7.3125,7.30625,7.35625,7.3875,7.29375,7.325,7.3125,7.3125,7.29375,7.29375,7.353125,7.35625,7.271875,7.3125,7.33125,7.340625,7.321875,7.321875,7.340625,7.35625,7.3125,7.3125,7.35625,7.353125,7.31875,7.3125,7.265625,7.3125,7.246875,7.321875,7.340625,7.3625,7.35625,7.321875,7.425,7.340625,7.35625,7.35625,7.29375,7.35625,7.35625,7.2875,7.271875,7.321875,7.29375,7.31875,7.315625,7.321875,7.33125,7.35625,7.284375,7.346875,7.425,7.321875,7.2375,7.340625,7.321875,7.321875,7.3125,7.284375,7.35625,7.284375,7.153125,7.25625,7.3125,7.315625,7.234375,7.31875,7.265625,7.284375,7.284375,7.284375,7.284375,7.265625,7.28125,7.246875,7.21875,7.321875,7.25625
0.64,10.38125,9.64375,9.89375,9.6625,9.55,9.66875,9.725,9.66875,9.66875,9.66875,9.70625,9.7125,9.66875,9.575,9.63125,9.75,9.625,9.71875,9.7125,9.75625,9.74375,9.671875,9.6625,9.74375,9.6875,9.659375,9.709375,9.71875,9.70625,9.70625,9.65625,9.634375,9.70625,9.81875,9.625,9.68125,9.684375,9.728125,9.678125,9.73125,9.7,9.73125,9.696875,9.64375,9.75625,9.71875,9.721875,9.7125,9.746875,9.7875,9.7625,9.74375,9.746875,9.7,9.709375,9.715625,9.790625,9.7625,9.68125,9.640625,9.7,9.78125,9.71875,9.721875,9.74375,9.64375,9.8,9.69375,9.8,9.70625,9.70625,9.71875,9.6625,9.78125,9.78125,9.734375,9.659375,9.7,9.75625,9.71875,9.625,9.721875,9.790625,9.753125,9.715625,9.70625,9.8125,9.753125,9.74375,9.74375,9.71875,9.71875,9.70625,9.625,9.78125,9.74375,9.60625,9.71875,9.75625,9.8625,9.7625,9.71875,9.771875,9.8,9.74375,9.8,9.74375,9.74375,9.71875,9.671875,9.76875,9.625,9.70625,9.7875,9.815625,9.8,9.70625,9.7875,9.771875,9.8,9.85625,9.884375,9.771875,9.7125,9.71875,9.70625,9.7375,9.721875,9.603125,9.71875,9.815625,9.784375,9.8125,9.753125,9.74375,9.91875,9.91875,9.890625,9.7125,9.771875,9.75,9.740625,9.709375,9.746875,9.71875,9.85625,9.75625,9.8,9.84375,9.78125,9.74375,9.771875,9.85625,9.8,9.771875,9.74375,9.71875,9.70625,9.68125,9.75625,9.70625,9.81875,9.790625,9.8,9.790625,9.8125,9.74375,9.771875,9.828125,9.74375,9.74375,9.73125,9.75,9.734375,9.66875,9.75625,9.84375,9.74375,9.74375,9.746875,9.8,9.809375,9.71875,9.78125,9.771875,9.74375,9.71875,9.75,9.809375,9.771875,9.7125,9.778125,9.78125,9.78125,9.74375,9.75625,9.78125,9.771875,9.7625,9.7625,9.8125,9.775,9.775,9.7625,9.709375,9.725,9.68125,9.78125,9.78125,9.775,9.8,9.78125,9.859375,9.78125,9.83125,9.8,9.7375,9.8,9.8,9.73125,9.7125,9.75625,9.753125,9.7625,9.73125,9.75625,9.8,9.8,9.70625,9.778125,9.859375,9.75625,9.678125,9.78125,9.75625,9.75625,9.74375,9.70625,9.8,9.70625,9.5875,9.734375,9.74375,9.73125,9.66875,9.7625,9.721875,9.70625,9.70625,9.74375,9.70625,9.68125,9.6875,9.68125,9.634375,9.7,9.66875
0.718,11.6765625,10.846875,11.1046875,10.8828125,10.7359375,10.8859375,10.928125,10.875,10.875,10.875,10.93125,10.9125,10.8640625,10.7828125,10.8484375,10.9921875,10.825,10.93125,10.9375,10.9734375,10.95,10.8828125,10.878125,10.959375,10.8875,10.8765625,10.925,10.93125,10.9171875,10.93125,10.871875,10.8296875,10.9171875,11.04375,10.8421875,10.8890625,10.8796875,10.9453125,10.8984375,10.953125,10.921875,10.953125,10.903125,10.846875,10.9734375,10.93125,10.9296875,10.9078125,10.96875,11.025,10.990625,10.959375,10.9671875,10.921875,10.9171875,10.9234375,11.015625,10.9734375,10.8890625,10.8625,10.921875,11.0015625,10.93125,10.95,10.959375,10.846875,11.0125,10.9109375,11.021875,10.9171875,10.9171875,10.93125,10.875,10.99375,10.99375,10.959375,10.8671875,10.90625,10.9734375,10.93125,10.825,10.9296875,11.0078125,10.9734375,10.940625,10.9171875,11.025,10.9828125,10.959375,10.959375,10.93125,10.93125,10.9171875,10.8328125,11.0015625,10.959375,10.8140625,10.93125,10.9734375,11.084375,10.9875,10.93125,11.0015625,11.015625,10.959375,11.015625,10.959375,10.959375,10.93125,10.896875,10.990625,10.825,10.9171875,11.0171875,11.053125,11.021875,10.9171875,11.0171875,11.0015625,11.015625,11.0859375,11.128125,10.9875,10.9125,10.93125,10.9171875,10.959375,10.921875,10.8140625,10.93125,11.0359375,10.9921875,11.040625,10.9828125,10.959375,11.1484375,11.1484375,11.1203125,10.928125,10.9875,10.978125,10.96875,10.93125,10.9671875,10.93125,11.0859375,10.9734375,11.021875,11.071875,11.009375,10.959375,11.0015625,11.0859375,11.0296875,10.9875,10.959375,10.93125,10.9171875,10.8890625,10.9734375,10.9171875,11.0484375,11.0078125,11.021875,11.015625,11.040625,10.959375,10.9875,11.0578125,10.959375,10.959375,10.9609375,10.978125,10.9453125,10.875,10.9734375,11.071875,10.95,10.959375,10.9671875,11.021875,11.0203125,10.93125,11.009375,11.0015625,10.959375,10.93125,10.978125,11.0375,10.9796875,10.9328125,11.0109375,11.00625,11.0015625,10.9546875,10.9734375,11.0015625,10.9796875,10.9875,10.9875,11.040625,10.9859375,11.003125,10.9875,10.93125,10.93125,10.8984375,11.0109375,11.0015625,10.98125,11.021875,11.0109375,11.0765625,11.0015625,11.06875,11.021875,10.959375,11.021875,11.021875,10.953125,10.9328125,10.9734375,10.9828125,10.984375,10.9390625,10.9734375,11.034375,11.021875,10.9171875,10.99375,11.0765625,10.9734375,10.8984375,11.0015625,10.9734375,10.9734375,10.959375,10.9171875,11.021875,10.9171875,10.8046875,10.9734375,10.959375,10.9390625,10.8859375,10.984375,10.95,10.9171875,10.9171875,10.9734375,10.9171875,10.8890625,10.890625,10.8984375,10.8421875,10.8890625,10.875
0.811,12.971875,12.05,12.315625,12.103125,11.94375,12.08125,12.13125,12.1,12.08125,12.0609375,12.1375,12.1125,12.059375,11.990625,12.034375,12.2,12.0625,12.14375,12.1359375,12.190625,12.15625,12.09375,12.09375,12.175,12.1046875,12.0765625,12.140625,12.14375,12.146875,12.1375,12.0875,12.0515625,12.128125,12.2421875,12.0375,12.1171875,12.0921875,12.1453125,12.1015625,12.175,12.128125,12.175,12.1234375,12.0671875,12.190625,12.14375,12.1375,12.125,12.190625,12.215625,12.1984375,12.175,12.1875,12.14375,12.1390625,12.1484375,12.2265625,12.184375,12.1140625,12.0703125,12.128125,12.2046875,12.1640625,12.1578125,12.15,12.05,12.225,12.128125,12.228125,12.1421875,12.1453125,12.159375,12.0875,12.20625,12.20625,12.1703125,12.075,12.128125,12.190625,12.14375,12.025,12.1578125,12.2421875,12.19375,12.1484375,12.128125,12.253125,12.1953125,12.175,12.175,12.14375,12.14375,12.128125,12.040625,12.221875,12.175,12.021875,12.1609375,12.190625,12.30625,12.1984375,12.159375,12.23125,12.23125,12.175,12.23125,12.1890625,12.175,12.14375,12.121875,12.2125,12.025,12.1078125,12.2296875,12.2734375,12.2296875,12.128125,12.246875,12.2171875,12.23125,12.315625,12.3578125,12.203125,12.128125,12.14375,12.128125,12.18125,12.1390625,12.025,12.1609375,12.2734375,12.2171875,12.26875,12.2125,12.175,12.3640625,12.3921875,12.3640625,12.14375,12.203125,12.190625,12.1796875,12.1390625,12.1875,12.14375,12.315625,12.190625,12.2296875,12.3,12.2375,12.175,12.23125,12.315625,12.259375,12.203125,12.175,12.159375,12.128125,12.096875,12.190625,12.146875,12.278125,12.225,12.24375,12.240625,12.26875,12.175,12.203125,12.2875,12.175,12.175,12.1734375,12.190625,12.15625,12.08125,12.190625,12.3,12.175,12.175,12.1875,12.24375,12.23125,12.159375,12.221875,12.23125,12.1890625,12.14375,12.190625,12.265625,12.2015625,12.1359375,12.2265625,12.23125,12.221875,12.184375,12.2078125,12.221875,12.2015625,12.2125,12.2125,12.26875,12.196875,12.2140625,12.2125,12.153125,12.1375,12.115625,12.221875,12.221875,12.1875,12.24375,12.240625,12.29375,12.221875,12.290625,12.24375,12.18125,12.2296875,12.24375,12.175,12.1359375,12.190625,12.2125,12.20625,12.146875,12.190625,12.26875,12.24375,12.128125,12.209375,12.3109375,12.2078125,12.1015625,12.221875,12.190625,12.190625,12.175,12.128125,12.24375,12.128125,11.99375,12.2125,12.20625,12.146875,12.08125,12.20625,12.178125,12.146875,12.128125,12.203125,12.146875,12.096875,12.09375,12.115625,12.075,12.10625,12.08125
0.952,15.5625,14.45625,14.7375,14.54375,14.359375,14.471875,14.5375,14.55,14.49375,14.4328125,14.55,14.5125,14.45,14.40625,14.40625,14.615625,14.5375,14.56875,14.5328125,14.625,14.56875,14.515625,14.525,14.60625,14.5390625,14.4765625,14.571875,14.56875,14.60625,14.55,14.51875,14.4953125,14.55,14.6390625,14.428125,14.5734375,14.5171875,14.5453125,14.5078125,14.61875,14.540625,14.61875,14.5640625,14.5078125,14.625,14.56875,14.553125,14.559375,14.634375,14.596875,14.6140625,14.60625,14.628125,14.5875,14.5828125,14.5984375,14.6484375,14.60625,14.5640625,14.4859375,14.540625,14.6109375,14.6296875,14.5734375,14.53125,14.45625,14.65,14.5625,14.640625,14.5921875,14.6015625,14.615625,14.5125,14.63125,14.63125,14.5921875,14.490625,14.571875,14.625,14.56875,14.425,14.6140625,14.7109375,14.634375,14.5640625,14.55,14.709375,14.6203125,14.60625,14.60625,14.56875,14.56875,14.55,14.45625,14.6625,14.60625,14.4375,14.6203125,14.625,14.75,14.6203125,14.615625,14.690625,14.6625,14.60625,14.6625,14.6484375,14.60625,14.56875,14.571875,14.65625,14.425,14.4890625,14.6546875,14.7140625,14.6453125,14.55,14.70625,14.6484375,14.6625,14.775,14.8171875,14.634375,14.559375,14.56875,14.55,14.625,14.5734375,14.446875,14.6203125,14.7484375,14.6671875,14.725,14.671875,14.60625,14.7953125,14.8796875,14.8515625,14.575,14.634375,14.615625,14.6015625,14.5546875,14.628125,14.56875,14.775,14.625,14.6453125,14.75625,14.69375,14.60625,14.690625,14.775,14.71875,14.634375,14.60625,14.615625,14.55,14.5125,14.625,14.60625,14.7375,14.659375,14.6875,14.690625,14.725,14.60625,14.634375,14.746875,14.60625,14.60625,14.5984375,14.615625,14.578125,14.49375,14.625,14.75625,14.625,14.60625,14.628125,14.6875,14.653125,14.615625,14.646875,14.690625,14.6484375,14.56875,14.615625,14.721875,14.6453125,14.5421875,14.6578125,14.68125,14.6625,14.64375,14.6765625,14.6625,14.6453125,14.6625,14.6625,14.725,14.61875,14.6359375,14.6625,14.596875,14.55,14.55,14.64375,14.6625,14.6,14.6875,14.7,14.728125,14.6625,14.734375,14.6875,14.625,14.6453125,14.6875,14.61875,14.5421875,14.625,14.671875,14.65,14.5625,14.625,14.7375,14.6875,14.55,14.640625,14.7796875,14.6765625,14.5078125,14.6625,14.625,14.625,14.60625,14.55,14.6875,14.55,14.371875,14.690625,14.7,14.5625,14.471875,14.65,14.634375,14.60625,14.55,14.6625,14.60625,14.5125,14.5,14.55,14.540625,14.540625,14.49375
1.045,16.8578125,15.659375,15.9484375,15.7640625,15.5671875,15.6671875,15.740625,15.775,15.7,15.61875,15.75625,15.7125,15.6453125,15.6140625,15.5921875,15.8234375,15.775,15.78125,15.73125,15.8421875,15.775,15.7265625,15.740625,15.821875,15.75625,15.6765625,15.7875,15.78125,15.8359375,15.75625,15.734375,15.7171875,15.7609375,15.8375,15.6234375,15.8015625,15.7296875,15.7453125,15.7109375,15.840625,15.746875,15.840625,15.784375,15.728125,15.8421875,15.78125,15.7609375,15.7765625,15.85625,15.7875,15.821875,15.821875,15.8484375,15.809375,15.8046875,15.8234375,15.859375,15.8171875,15.7890625,15.69375,15.746875,15.8140625,15.8625,15.78125,15.721875,15.659375,15.8625,15.7796875,15.846875,15.8171875,15.8296875,15.84375,15.725,15.84375,15.84375,15.803125,15.6984375,15.79375,15.8421875,15.78125,15.625,15.8421875,15.9453125,15.8546875,15.771875,15.7609375,15.9375,15.8328125,15.821875,15.821875,15.78125,15.78125,15.7609375,15.6640625,15.8828125,15.821875,15.6453125,15.85,15.8421875,15.971875,15.83125,15.84375,15.9203125,15.878125,15.821875,15.878125,15.878125,15.821875,15.78125,15.796875,15.878125,15.625,15.6796875,15.8671875,15.934375,15.853125,15.7609375,15.9359375,15.8640625,15.878125,16.0046875,16.046875,15.85,15.775,15.78125,15.7609375,15.846875,15.790625,15.6578125,15.85,15.9859375,15.8921875,15.953125,15.9015625,15.821875,16.0109375,16.1234375,16.0953125,15.790625,15.85,15.828125,15.8125,15.7625,15.8484375,15.78125,16.0046875,15.8421875,15.853125,15.984375,15.921875,15.821875,15.9203125,16.0046875,15.9484375,15.85,15.821875,15.84375,15.7609375,15.7203125,15.8421875,15.8359375,15.9671875,15.8765625,15.909375,15.915625,15.953125,15.821875,15.85,15.9765625,15.821875,15.821875,15.8109375,15.828125,15.7890625,15.7,15.8421875,15.984375,15.85,15.821875,15.8484375,15.909375,15.8640625,15.84375,15.859375,15.9203125,15.878125,15.78125,15.828125,15.95,15.8671875,15.7453125,15.8734375,15.90625,15.8828125,15.8734375,15.9109375,15.8828125,15.8671875,15.8875,15.8875,15.953125,15.8296875,15.846875,15.8875,15.81875,15.75625,15.7671875,15.8546875,15.8828125,15.80625,15.909375,15.9296875,15.9453125,15.8828125,15.95625,15.909375,15.846875,15.853125,15.909375,15.840625,15.7453125,15.8421875,15.9015625,15.871875,15.7703125,15.8421875,15.971875,15.909375,15.7609375,15.85625,16.0140625,15.9109375,15.7109375,15.8828125,15.8421875,15.8421875,15.821875,15.7609375,15.909375,15.7609375,15.5609375,15.9296875,15.946875,15.7703125,15.6671875,15.871875,15.8625,15.8359375,15.7609375,15.8921875,15.8359375,15.7203125,15.703125,15.7671875,15.7734375,15.7578125,15.7
1.123,18.153125,16.896875,17.159375,16.9546875,16.775,16.884375,16.9625,16.98125,16.90625,16.825,16.98125,16.934375,16.840625,16.821875,16.809375,17.03125,16.975,16.99375,16.95625,17.059375,16.98125,16.9375,16.95625,17.0375,16.95625,16.89375,17.003125,16.99375,17.046875,16.98125,16.971875,16.9125,16.971875,17.0625,16.840625,17.0296875,16.9421875,16.9625,16.93125,17.046875,16.953125,17.046875,16.990625,16.93125,17.059375,17.0140625,16.96875,16.971875,17.0515625,17.003125,17.05,17.0375,17.06875,17.03125,17.0265625,17.03125,17.0703125,17.0421875,17.0140625,16.9015625,16.96875,17.034375,17.075,16.9890625,16.9375,16.88125,17.075,16.996875,17.053125,17.028125,17.0578125,17.05625,16.9375,17.05625,17.05625,17.0140625,16.90625,17,17.059375,16.975,16.846875,17.05,17.1625,17.0609375,16.9796875,16.9890625,17.15,17.0453125,17.021875,17.0515625,16.99375,16.99375,16.971875,16.8890625,17.103125,17.0203125,16.8734375,17.0796875,17.059375,17.1796875,17.05625,17.05625,17.1359375,17.09375,17.0375,17.1078125,17.09375,17.0375,16.99375,17.021875,17.1,16.8421875,16.890625,17.096875,17.1546875,17.075,16.9890625,17.165625,17.0796875,17.09375,17.2484375,17.290625,17.065625,16.990625,16.99375,16.9890625,17.0546875,17.0078125,16.86875,17.0796875,17.20625,17.1171875,17.18125,17.13125,17.0375,17.240625,17.353125,17.325,17.00625,17.065625,17.05625,17.0234375,16.9703125,17.0515625,17.0109375,17.2171875,17.059375,17.075,17.2125,17.15,17.0375,17.15,17.234375,17.1640625,17.065625,17.0375,17.05625,16.971875,16.928125,17.059375,17.046875,17.178125,17.09375,17.13125,17.1265625,17.165625,17.0375,17.0796875,17.20625,17.0375,17.0515625,17.040625,17.05625,17,16.90625,17.059375,17.1953125,17.05625,17.0546875,17.0859375,17.13125,17.075,17.05625,17.0875,17.15,17.09375,16.99375,17.05625,17.178125,17.075,16.965625,17.10625,17.13125,17.103125,17.084375,17.1453125,17.103125,17.075,17.1125,17.1125,17.165625,17.040625,17.075,17.1125,17.040625,16.9625,17.0015625,17.065625,17.08125,17.0125,17.13125,17.159375,17.1625,17.103125,17.178125,17.13125,17.06875,17.0609375,17.13125,17.0625,16.9484375,17.059375,17.1140625,17.09375,16.978125,17.059375,17.1828125,17.153125,16.990625,17.071875,17.2484375,17.128125,16.93125,17.103125,17.0765625,17.059375,17.0375,16.971875,17.13125,16.971875,16.75,17.16875,17.19375,16.978125,16.884375,17.09375,17.090625,17.046875,16.971875,17.121875,17.065625,16.9484375,16.928125,16.984375,17.00625,16.946875,16.90625
1.248,20.74375,19.371875,19.58125,19.3359375,19.190625,19.31875,19.40625,19.39375,19.31875,19.2375,19.43125,19.378125,19.23125,19.2375,19.24375,19.446875,19.375,19.41875,19.40625,19.49375,19.39375,19.359375,19.3875,19.46875,19.35625,19.328125,19.434375,19.41875,19.46875,19.43125,19.446875,19.303125,19.39375,19.5125,19.275,19.4859375,19.3671875,19.396875,19.371875,19.459375,19.365625,19.459375,19.403125,19.3375,19.49375,19.4796875,19.384375,19.3625,19.4421875,19.434375,19.50625,19.46875,19.509375,19.475,19.4703125,19.446875,19.4921875,19.4921875,19.4640625,19.3171875,19.4125,19.475,19.5,19.4046875,19.36875,19.325,19.5,19.43125,19.465625,19.45,19.5140625,19.48125,19.3625,19.48125,19.48125,19.4359375,19.321875,19.4125,19.49375,19.3625,19.290625,19.465625,19.596875,19.4734375,19.3953125,19.4453125,19.575,19.4703125,19.421875,19.5109375,19.41875,19.41875,19.39375,19.3390625,19.54375,19.4171875,19.3296875,19.5390625,19.49375,19.5953125,19.50625,19.48125,19.5671875,19.525,19.46875,19.5671875,19.525,19.46875,19.41875,19.471875,19.54375,19.2765625,19.3125,19.55625,19.5953125,19.51875,19.4453125,19.625,19.5109375,19.525,19.7359375,19.778125,19.496875,19.421875,19.41875,19.4453125,19.4703125,19.4421875,19.290625,19.5390625,19.646875,19.5671875,19.6375,19.590625,19.46875,19.7,19.8125,19.784375,19.4375,19.496875,19.5125,19.4453125,19.3859375,19.4578125,19.4703125,19.6421875,19.49375,19.51875,19.66875,19.60625,19.46875,19.609375,19.69375,19.5953125,19.496875,19.46875,19.48125,19.39375,19.34375,19.49375,19.46875,19.6,19.528125,19.575,19.5484375,19.590625,19.46875,19.5390625,19.665625,19.46875,19.5109375,19.5,19.5125,19.421875,19.31875,19.49375,19.6171875,19.46875,19.5203125,19.5609375,19.575,19.496875,19.48125,19.54375,19.609375,19.525,19.41875,19.5125,19.634375,19.490625,19.40625,19.571875,19.58125,19.54375,19.50625,19.6140625,19.54375,19.490625,19.5625,19.5625,19.590625,19.4625,19.53125,19.5625,19.484375,19.375,19.4703125,19.4875,19.478125,19.425,19.575,19.61875,19.596875,19.54375,19.621875,19.575,19.5125,19.4765625,19.575,19.50625,19.3546875,19.49375,19.5390625,19.5375,19.39375,19.49375,19.6046875,19.640625,19.45,19.503125,19.7171875,19.5625,19.371875,19.54375,19.5453125,19.49375,19.46875,19.39375,19.575,19.39375,19.128125,19.646875,19.6875,19.39375,19.31875,19.5375,19.546875,19.46875,19.39375,19.58125,19.525,19.4046875,19.378125,19.41875,19.471875,19.325,19.31875
