2017/02/06 19:00:00
Time (sec),PTAT,P000,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255
0.156,2.534375,2.4125,2.35625,2.31875,2.353125,2.371875,2.34375,2.346875,2.3875,2.3875,2.346875,2.38125,2.371875,2.353125,2.309375,2.421875,2.4125,2.3625,2.3875,2.371875,2.346875,2.35625,2.36875,2.36875,2.371875,2.371875,2.4,2.3625,2.35625,2.3875,2.36875,2.328125,2.35625,2.3875,2.415625,2.353125,2.3625,2.371875,2.378125,2.346875,2.38125,2.38125,2.378125,2.378125,2.371875,2.3625,2.353125,2.371875,2.38125,2.4125,2.353125,2.36875,2.378125,2.38125,2.38125,2.3875,2.3875,2.35625,2.3875,2.353125,2.38125,2.34375,2.3625,2.353125,2.36875,2.38125,2.4,2.371875,2.38125,2.35625,2.390625,2.390625,2.3625,2.390625,2.390625,2.35625,2.353125,2.38125,2.371875,2.3625,2.3375,2.390625,2.40625,2.378125,2.415625,2.390625,2.390625,2.396875,2.396875,2.396875,2.3625,2.3625,2.390625,2.353125,2.378125,2.36875,2.353125,2.3625,2.371875,2.415625,2.421875,2.390625,2.396875,2.425,2.425,2.396875,2.36875,2.396875,2.3625,2.35625,2.38125,2.40625,2.35625,2.396875,2.4125,2.415625,2.421875,2.425,2.425,2.425,2.396875,2.396875,2.396875,2.36875,2.3625,2.390625,2.38125,2.371875,2.35625,2.396875,2.378125,2.3875,2.45,2.425,2.396875,2.425,2.425,2.396875,2.396875,2.396875,2.3625,2.35625,2.353125,2.378125,2.396875,2.396875,2.371875,2.415625,2.390625,2.390625,2.425,2.396875,2.396875,2.396875,2.396875,2.396875,2.3625,2.35625,2.38125,2.3375,2.325,2.396875,2.40625,2.38125,2.3875,2.390625,2.396875,2.396875,2.396875,2.396875,2.36875,2.3625,2.390625,2.3875,2.346875,2.371875,2.390625,2.3875,2.36875,2.378125,2.38125,2.390625,2.390625,2.390625,2.396875,2.396875,2.3625,2.390625,2.35625,2.38125,2.378125,2.36875,2.346875,2.378125,2.396875,2.371875,2.378125,2.38125,2.3875,2.3875,2.390625,2.390625,2.390625,2.35625,2.38125,2.378125,2.371875,2.35625,2.378125,2.4,2.38125,2.396875,2.40625,2.378125,2.38125,2.38125,2.38125,2.38125,2.353125,2.38125,2.378125,2.371875,2.3625,2.38125,2.4,2.371875,2.40625,2.425,2.396875,2.4,2.40625,2.40625,2.378125,2.378125,2.371875,2.371875,2.36875,2.35625,2.425,2.35625,2.371875,2.415625,2.43125,2.353125,2.371875,2.425,2.390625,2.35625,2.396875,2.396875,2.396875,2.390625,2.3875,2.371875,2.353125,2.371875,2.415625
0.297,5.06875,4.825,4.7125,4.6375,4.70625,4.74375,4.6875,4.69375,4.775,4.775,4.69375,4.7625,4.74375,4.70625,4.61875,4.84375,4.825,4.725,4.775,4.74375,4.69375,4.7125,4.7375,4.7375,4.74375,4.74375,4.8,4.725,4.7125,4.775,4.7375,4.65625,4.7125,4.775,4.83125,4.70625,4.725,4.74375,4.75625,4.69375,4.7625,4.7625,4.75625,4.75625,4.74375,4.725,4.70625,4.74375,4.7625,4.825,4.70625,4.7375,4.75625,4.7625,4.7625,4.775,4.775,4.7125,4.775,4.70625,4.7625,4.6875,4.725,4.70625,4.7375,4.7625,4.8,4.74375,4.7625,4.7125,4.78125,4.78125,4.725,4.78125,4.78125,4.7125,4.70625,4.7625,4.74375,4.725,4.675,4.78125,4.8125,4.75625,4.83125,4.78125,4.78125,4.79375,4.79375,4.79375,4.725,4.725,4.78125,4.70625,4.75625,4.7375,4.70625,4.725,4.74375,4.83125,4.84375,4.78125,4.79375,4.85,4.85,4.79375,4.7375,4.79375,4.725,4.7125,4.7625,4.8125,4.7125,4.79375,4.825,4.83125,4.84375,4.85,4.85,4.85,4.79375,4.79375,4.79375,4.7375,4.725,4.78125,4.7625,4.74375,4.7125,4.79375,4.75625,4.775,4.9,4.85,4.79375,4.85,4.85,4.79375,4.79375,4.79375,4.725,4.7125,4.70625,4.75625,4.79375,4.79375,4.74375,4.83125,4.78125,4.78125,4.85,4.79375,4.79375,4.79375,4.79375,4.79375,4.725,4.7125,4.7625,4.675,4.65,4.79375,4.8125,4.7625,4.775,4.78125,4.79375,4.79375,4.79375,4.79375,4.7375,4.725,4.78125,4.775,4.69375,4.74375,4.78125,4.775,4.7375,4.75625,4.7625,4.78125,4.78125,4.78125,4.79375,4.79375,4.725,4.78125,4.7125,4.7625,4.75625,4.7375,4.69375,4.75625,4.79375,4.74375,4.75625,4.7625,4.775,4.775,4.78125,4.78125,4.78125,4.7125,4.7625,4.75625,4.74375,4.7125,4.75625,4.8,4.7625,4.79375,4.8125,4.75625,4.7625,4.7625,4.7625,4.7625,4.70625,4.7625,4.75625,4.74375,4.725,4.7625,4.8,4.74375,4.8125,4.85,4.79375,4.8,4.8125,4.8125,4.75625,4.75625,4.74375,4.74375,4.7375,4.7125,4.85,4.7125,4.74375,4.83125,4.8625,4.70625,4.74375,4.85,4.78125,4.7125,4.79375,4.79375,4.79375,4.78125,4.775,4.74375,4.70625,4.74375,4.83125
0.421,6.33125,5.9921875,5.91875,5.821875,5.9015625,5.925,5.8734375,5.8625,5.9640625,5.9640625,5.8625,5.9265625,5.946875,5.9015625,5.8,6.05,6.025,5.9015625,5.9375,5.925,5.8828125,5.8859375,5.915625,5.915625,5.9421875,5.925,5.9625,5.9203125,5.90625,5.9640625,5.915625,5.8421875,5.9203125,5.9640625,5.990625,5.896875,5.9015625,5.925,5.940625,5.89375,5.9625,5.9484375,5.940625,5.940625,5.925,5.9015625,5.878125,5.946875,5.9484375,6.003125,5.896875,5.9328125,5.940625,5.9484375,5.9484375,5.978125,5.9640625,5.91875,5.978125,5.909375,5.9484375,5.871875,5.9015625,5.896875,5.915625,5.9484375,5.9953125,5.925,5.93125,5.9015625,5.971875,5.9875,5.915625,5.971875,5.971875,5.9015625,5.8953125,5.9484375,5.925,5.9015625,5.8609375,5.971875,6.0109375,5.940625,6.003125,5.971875,5.971875,5.9875,5.9875,6.0015625,5.9328125,5.9015625,5.971875,5.8953125,5.940625,5.915625,5.896875,5.91875,5.925,6.003125,6.0328125,5.971875,5.971875,6.04375,6.0578125,6.0015625,5.93125,5.9875,5.915625,5.9015625,5.93125,5.99375,5.90625,5.9875,6.009375,6.0171875,6.034375,6.04375,6.028125,6.0578125,5.9875,5.9875,5.9875,5.93125,5.9015625,5.9546875,5.9484375,5.9421875,5.8859375,5.9703125,5.940625,5.978125,6.0765625,6.0265625,5.9875,6.04375,6.04375,5.9875,5.9875,5.9875,5.9015625,5.903125,5.8921875,5.9546875,5.9703125,5.9875,5.9421875,6.034375,5.971875,5.9578125,6.028125,5.9875,5.971875,5.9875,5.9875,5.971875,5.9015625,5.9015625,5.9484375,5.85625,5.8234375,5.9875,6.0109375,5.9484375,5.9640625,5.971875,5.9875,5.971875,5.9875,5.9875,5.93125,5.9015625,5.9578125,5.9640625,5.8796875,5.925,5.971875,5.9640625,5.9328125,5.95625,5.965625,5.971875,5.971875,5.971875,5.9875,5.9875,5.915625,5.971875,5.903125,5.9484375,5.940625,5.915625,5.8828125,5.940625,5.9875,5.9421875,5.95625,5.9484375,5.9640625,5.9640625,5.9875,5.971875,5.971875,5.9015625,5.9484375,5.940625,5.925,5.90625,5.9625,5.96875,5.9296875,5.9875,6.0109375,5.95625,5.9484375,5.965625,5.965625,5.934375,5.878125,5.9484375,5.95625,5.925,5.9015625,5.9484375,5.9953125,5.925,5.9859375,6.0359375,5.9875,5.978125,5.99375,6.0109375,5.940625,5.940625,5.925,5.9421875,5.915625,5.8859375,6.0359375,5.9109375,5.925,6,6.0734375,5.9015625,5.925,6.0171875,5.971875,5.90625,5.9671875,5.9875,5.9875,5.953125,5.9640625,5.925,5.878125,5.925,6
0.531,7.59375,7.159375,7.125,7.00625,7.096875,7.10625,7.059375,7.03125,7.153125,7.153125,7.03125,7.090625,7.15,7.096875,6.98125,7.25625,7.225,7.078125,7.1,7.10625,7.071875,7.059375,7.09375,7.09375,7.140625,7.10625,7.125,7.115625,7.1,7.153125,7.09375,7.028125,7.128125,7.153125,7.15,7.0875,7.078125,7.10625,7.125,7.09375,7.1625,7.134375,7.125,7.125,7.10625,7.078125,7.05,7.15,7.134375,7.18125,7.0875,7.128125,7.125,7.134375,7.134375,7.18125,7.153125,7.125,7.18125,7.1125,7.134375,7.05625,7.078125,7.0875,7.09375,7.134375,7.190625,7.10625,7.1,7.090625,7.1625,7.19375,7.10625,7.1625,7.1625,7.090625,7.084375,7.134375,7.10625,7.078125,7.046875,7.1625,7.209375,7.125,7.175,7.1625,7.1625,7.18125,7.18125,7.209375,7.140625,7.078125,7.1625,7.084375,7.125,7.09375,7.0875,7.1125,7.10625,7.175,7.221875,7.1625,7.15,7.2375,7.265625,7.209375,7.125,7.18125,7.10625,7.090625,7.1,7.175,7.1,7.18125,7.19375,7.203125,7.225,7.2375,7.20625,7.265625,7.18125,7.18125,7.18125,7.125,7.078125,7.128125,7.134375,7.140625,7.059375,7.146875,7.125,7.18125,7.253125,7.203125,7.18125,7.2375,7.2375,7.18125,7.18125,7.18125,7.078125,7.09375,7.078125,7.153125,7.146875,7.18125,7.140625,7.2375,7.1625,7.134375,7.20625,7.18125,7.15,7.18125,7.18125,7.15,7.078125,7.090625,7.134375,7.0375,6.996875,7.18125,7.209375,7.134375,7.153125,7.1625,7.18125,7.15,7.18125,7.18125,7.125,7.078125,7.134375,7.153125,7.065625,7.10625,7.1625,7.153125,7.128125,7.15625,7.16875,7.1625,7.1625,7.1625,7.18125,7.18125,7.10625,7.1625,7.09375,7.134375,7.125,7.09375,7.071875,7.125,7.18125,7.140625,7.15625,7.134375,7.153125,7.153125,7.19375,7.1625,7.1625,7.090625,7.134375,7.125,7.10625,7.1,7.16875,7.1375,7.096875,7.18125,7.209375,7.15625,7.134375,7.16875,7.16875,7.10625,7.05,7.134375,7.15625,7.10625,7.078125,7.134375,7.190625,7.10625,7.159375,7.221875,7.18125,7.15625,7.175,7.209375,7.125,7.125,7.10625,7.140625,7.09375,7.059375,7.221875,7.109375,7.10625,7.16875,7.284375,7.096875,7.10625,7.184375,7.1625,7.1,7.140625,7.18125,7.18125,7.125,7.153125,7.10625,7.05,7.10625,7.16875
0.64,8.85625,8.3265625,8.33125,8.190625,8.26875,8.2875,8.2265625,8.2,8.321875,8.321875,8.2203125,8.2765625,8.309375,8.2921875,8.1625,8.428125,8.3890625,8.2859375,8.2625,8.265625,8.2609375,8.2328125,8.271875,8.2890625,8.3390625,8.2875,8.303125,8.3109375,8.2734375,8.321875,8.271875,8.2140625,8.3015625,8.3421875,8.33125,8.278125,8.2546875,8.3046875,8.309375,8.2796875,8.3625,8.334375,8.309375,8.309375,8.2875,8.2546875,8.221875,8.33125,8.3203125,8.3359375,8.259375,8.3234375,8.309375,8.303125,8.3203125,8.3703125,8.3421875,8.33125,8.3703125,8.284375,8.3203125,8.240625,8.2546875,8.259375,8.29375,8.3203125,8.3671875,8.2875,8.2859375,8.2640625,8.353125,8.4,8.296875,8.36875,8.36875,8.2796875,8.2734375,8.3203125,8.2875,8.2546875,8.2328125,8.353125,8.4078125,8.309375,8.3640625,8.353125,8.3390625,8.375,8.3890625,8.403125,8.33125,8.26875,8.353125,8.25625,8.309375,8.271875,8.259375,8.2890625,8.3046875,8.378125,8.4109375,8.353125,8.34375,8.43125,8.459375,8.4171875,8.31875,8.375,8.3125,8.2796875,8.2859375,8.35625,8.29375,8.3578125,8.378125,8.3890625,8.415625,8.4140625,8.4,8.459375,8.375,8.3890625,8.3890625,8.31875,8.2546875,8.31875,8.3203125,8.321875,8.253125,8.340625,8.309375,8.353125,8.459375,8.396875,8.359375,8.43125,8.43125,8.375,8.375,8.375,8.26875,8.2671875,8.2640625,8.3375,8.3234375,8.375,8.3390625,8.4234375,8.353125,8.325,8.4,8.359375,8.34375,8.375,8.375,8.328125,8.26875,8.2796875,8.30625,8.21875,8.1703125,8.375,8.4078125,8.3375,8.3421875,8.3390625,8.375,8.34375,8.375,8.375,8.31875,8.271875,8.325,8.3421875,8.2515625,8.2875,8.353125,8.3421875,8.30625,8.340625,8.3546875,8.353125,8.3390625,8.353125,8.375,8.375,8.296875,8.353125,8.284375,8.3203125,8.325,8.271875,8.240625,8.309375,8.375,8.321875,8.35625,8.3203125,8.3421875,8.3265625,8.384375,8.353125,8.3359375,8.2796875,8.3203125,8.309375,8.2875,8.29375,8.353125,8.30625,8.2828125,8.375,8.4078125,8.35625,8.334375,8.371875,8.3546875,8.2921875,8.2359375,8.3203125,8.340625,8.3046875,8.271875,8.3015625,8.3859375,8.3171875,8.3328125,8.4078125,8.375,8.334375,8.35625,8.390625,8.309375,8.309375,8.2875,8.321875,8.2890625,8.253125,8.4078125,8.2828125,8.2875,8.371875,8.4953125,8.26875,8.2875,8.3703125,8.353125,8.2734375,8.334375,8.375,8.3546875,8.315625,8.3609375,8.2875,8.221875,8.2875,8.371875
0.733,10.11875,9.49375,9.5375,9.375,9.440625,9.46875,9.39375,9.36875,9.490625,9.490625,9.409375,9.4625,9.46875,9.4875,9.34375,9.6,9.553125,9.49375,9.425,9.425,9.45,9.40625,9.45,9.484375,9.5375,9.46875,9.48125,9.50625,9.446875,9.490625,9.45,9.4,9.475,9.53125,9.5125,9.46875,9.43125,9.503125,9.49375,9.465625,9.5625,9.534375,9.49375,9.49375,9.46875,9.43125,9.39375,9.5125,9.50625,9.490625,9.43125,9.51875,9.49375,9.471875,9.50625,9.559375,9.53125,9.5375,9.559375,9.45625,9.50625,9.425,9.43125,9.43125,9.49375,9.50625,9.54375,9.46875,9.471875,9.4375,9.54375,9.60625,9.4875,9.575,9.575,9.46875,9.4625,9.50625,9.46875,9.43125,9.41875,9.54375,9.60625,9.49375,9.553125,9.54375,9.515625,9.56875,9.596875,9.596875,9.521875,9.459375,9.54375,9.428125,9.49375,9.45,9.43125,9.465625,9.503125,9.58125,9.6,9.54375,9.5375,9.625,9.653125,9.625,9.5125,9.56875,9.51875,9.46875,9.471875,9.5375,9.4875,9.534375,9.5625,9.575,9.60625,9.590625,9.59375,9.653125,9.56875,9.596875,9.596875,9.5125,9.43125,9.509375,9.50625,9.503125,9.446875,9.534375,9.49375,9.525,9.665625,9.590625,9.5375,9.625,9.625,9.56875,9.56875,9.56875,9.459375,9.440625,9.45,9.521875,9.5,9.56875,9.5375,9.609375,9.54375,9.515625,9.59375,9.5375,9.5375,9.56875,9.56875,9.50625,9.459375,9.46875,9.478125,9.4,9.34375,9.56875,9.60625,9.540625,9.53125,9.515625,9.56875,9.5375,9.56875,9.56875,9.5125,9.465625,9.515625,9.53125,9.4375,9.46875,9.54375,9.53125,9.484375,9.525,9.540625,9.54375,9.515625,9.54375,9.56875,9.56875,9.4875,9.54375,9.475,9.50625,9.525,9.45,9.409375,9.49375,9.56875,9.503125,9.55625,9.50625,9.53125,9.5,9.575,9.54375,9.509375,9.46875,9.50625,9.49375,9.46875,9.4875,9.5375,9.475,9.46875,9.56875,9.60625,9.55625,9.534375,9.575,9.540625,9.478125,9.421875,9.50625,9.525,9.503125,9.465625,9.46875,9.58125,9.528125,9.50625,9.59375,9.56875,9.5125,9.5375,9.571875,9.49375,9.49375,9.46875,9.503125,9.484375,9.446875,9.59375,9.45625,9.46875,9.575,9.70625,9.440625,9.46875,9.55625,9.54375,9.446875,9.528125,9.56875,9.528125,9.50625,9.56875,9.46875,9.39375,9.46875,9.575
0.843,11.38125,10.6609375,10.74375,10.559375,10.6125,10.65,10.5796875,10.5578125,10.659375,10.6796875,10.5984375,10.6265625,10.65,10.6828125,10.525,10.771875,10.753125,10.7015625,10.6140625,10.60625,10.61875,10.5796875,10.628125,10.6625,10.71875,10.65,10.659375,10.7015625,10.640625,10.6796875,10.65,10.5859375,10.6484375,10.7203125,10.69375,10.640625,10.6078125,10.684375,10.678125,10.6515625,10.7484375,10.7203125,10.678125,10.69375,10.6671875,10.6078125,10.565625,10.715625,10.6921875,10.66875,10.621875,10.7140625,10.678125,10.6578125,10.6921875,10.7484375,10.7203125,10.74375,10.7625,10.6421875,10.6921875,10.6234375,10.6265625,10.603125,10.671875,10.6921875,10.7390625,10.65,10.675,10.6265625,10.734375,10.796875,10.69375,10.78125,10.765625,10.6578125,10.6515625,10.675,10.6328125,10.6078125,10.6046875,10.715625,10.8046875,10.69375,10.725,10.7171875,10.721875,10.7625,10.790625,10.8046875,10.7125,10.65,10.734375,10.6171875,10.678125,10.628125,10.621875,10.659375,10.684375,10.7671875,10.80625,10.734375,10.715625,10.81875,10.846875,10.81875,10.70625,10.7625,10.709375,10.6578125,10.675,10.71875,10.6609375,10.728125,10.746875,10.7609375,10.796875,10.784375,10.7875,10.846875,10.7765625,10.790625,10.790625,10.70625,10.625,10.6828125,10.678125,10.684375,10.640625,10.728125,10.678125,10.7140625,10.871875,10.7671875,10.73125,10.81875,10.81875,10.7625,10.7625,10.7625,10.6359375,10.63125,10.6359375,10.70625,10.6765625,10.7625,10.7359375,10.7953125,10.734375,10.70625,10.771875,10.73125,10.73125,10.7625,10.7625,10.7,10.65,10.6578125,10.6640625,10.5984375,10.5171875,10.7625,10.8046875,10.74375,10.7203125,10.70625,10.7625,10.73125,10.746875,10.7625,10.70625,10.6421875,10.6921875,10.7203125,10.6234375,10.65,10.734375,10.7390625,10.6625,10.709375,10.7265625,10.734375,10.6921875,10.734375,10.7625,10.7625,10.678125,10.75,10.665625,10.678125,10.709375,10.628125,10.578125,10.678125,10.7625,10.684375,10.740625,10.6921875,10.7203125,10.6890625,10.765625,10.734375,10.7,10.6578125,10.6921875,10.69375,10.65,10.6609375,10.721875,10.6703125,10.6546875,10.7421875,10.8046875,10.740625,10.7203125,10.778125,10.7265625,10.6640625,10.6078125,10.6921875,10.709375,10.684375,10.659375,10.6546875,10.728125,10.709375,10.7046875,10.7796875,10.7625,10.7078125,10.7359375,10.7703125,10.678125,10.69375,10.65,10.684375,10.6796875,10.640625,10.7796875,10.6296875,10.65,10.778125,10.884375,10.6359375,10.671875,10.7421875,10.734375,10.640625,10.7390625,10.7625,10.721875,10.7171875,10.7578125,10.65,10.5890625,10.65,10.74375
0.952,12.64375,11.828125,11.95,11.74375,11.784375,11.83125,11.765625,11.746875,11.828125,11.86875,11.7875,11.790625,11.83125,11.878125,11.70625,11.94375,11.953125,11.909375,11.803125,11.7875,11.7875,11.753125,11.80625,11.840625,11.9,11.83125,11.8375,11.896875,11.834375,11.86875,11.85,11.771875,11.821875,11.909375,11.875,11.8125,11.784375,11.865625,11.8625,11.8375,11.934375,11.90625,11.8625,11.89375,11.865625,11.784375,11.7375,11.91875,11.878125,11.846875,11.8125,11.909375,11.8625,11.84375,11.878125,11.9375,11.909375,11.95,11.965625,11.828125,11.878125,11.821875,11.821875,11.775,11.85,11.878125,11.934375,11.83125,11.878125,11.815625,11.925,11.9875,11.9,11.9875,11.95625,11.846875,11.840625,11.84375,11.796875,11.784375,11.790625,11.8875,12.003125,11.89375,11.896875,11.890625,11.928125,11.95625,11.984375,12.0125,11.903125,11.840625,11.925,11.80625,11.8625,11.80625,11.8125,11.853125,11.865625,11.953125,12.0125,11.925,11.89375,12.0125,12.040625,12.0125,11.9,11.95625,11.9,11.846875,11.878125,11.9,11.834375,11.921875,11.93125,11.946875,11.9875,11.978125,11.98125,12.040625,11.984375,11.984375,11.984375,11.9,11.81875,11.85625,11.85,11.865625,11.834375,11.921875,11.8625,11.903125,12.078125,11.94375,11.925,12.0125,12.0125,11.95625,11.95625,11.95625,11.8125,11.821875,11.821875,11.890625,11.853125,11.95625,11.934375,11.98125,11.925,11.896875,11.95,11.925,11.925,11.95625,11.95625,11.89375,11.840625,11.846875,11.85,11.796875,11.690625,11.95625,12.003125,11.946875,11.909375,11.896875,11.95625,11.925,11.925,11.95625,11.9,11.81875,11.86875,11.909375,11.809375,11.83125,11.925,11.946875,11.840625,11.89375,11.9125,11.925,11.86875,11.925,11.95625,11.95625,11.86875,11.95625,11.85625,11.85,11.89375,11.80625,11.746875,11.8625,11.95625,11.865625,11.925,11.878125,11.909375,11.878125,11.95625,11.925,11.890625,11.846875,11.878125,11.89375,11.83125,11.834375,11.90625,11.865625,11.840625,11.915625,12.003125,11.925,11.90625,11.98125,11.9125,11.85,11.79375,11.878125,11.89375,11.865625,11.853125,11.840625,11.875,11.890625,11.903125,11.965625,11.95625,11.903125,11.934375,11.96875,11.8625,11.89375,11.83125,11.865625,11.875,11.834375,11.965625,11.803125,11.83125,11.98125,12.0625,11.83125,11.875,11.928125,11.925,11.834375,11.95,11.95625,11.915625,11.928125,11.946875,11.83125,11.784375,11.83125,11.9125
1.077,15.16875,14.1953125,14.3296875,14.0828125,14.128125,14.19375,14.1375,14.1046875,14.1859375,14.246875,14.165625,14.11875,14.215625,14.26875,14.06875,14.2875,14.353125,14.29375,14.18125,14.171875,14.1453125,14.1,14.1796875,14.196875,14.2625,14.1765625,14.19375,14.26875,14.2015625,14.246875,14.228125,14.1171875,14.16875,14.2875,14.2375,14.15625,14.15625,14.2453125,14.23125,14.209375,14.30625,14.2921875,14.23125,14.278125,14.2625,14.15625,14.08125,14.325,14.25,14.203125,14.19375,14.3,14.23125,14.215625,14.25,14.3296875,14.2875,14.3625,14.371875,14.2,14.25,14.2046875,14.2125,14.11875,14.20625,14.271875,14.30625,14.19375,14.2671875,14.19375,14.2890625,14.36875,14.296875,14.384375,14.3375,14.2421875,14.21875,14.1984375,14.1421875,14.1546875,14.140625,14.23125,14.4,14.278125,14.2578125,14.2546875,14.325,14.34375,14.371875,14.428125,14.284375,14.2078125,14.2890625,14.184375,14.23125,14.1625,14.19375,14.240625,14.228125,14.325,14.4078125,14.30625,14.265625,14.4140625,14.4421875,14.4,14.2875,14.34375,14.2671875,14.225,14.2671875,14.2625,14.18125,14.309375,14.315625,14.31875,14.36875,14.365625,14.353125,14.428125,14.4,14.3859375,14.371875,14.271875,14.20625,14.203125,14.19375,14.228125,14.221875,14.2921875,14.23125,14.28125,14.475,14.296875,14.3125,14.4140625,14.4,14.34375,14.3578125,14.34375,14.165625,14.203125,14.19375,14.259375,14.20625,14.3265625,14.3140625,14.353125,14.30625,14.278125,14.321875,14.3125,14.3265625,14.34375,14.328125,14.28125,14.221875,14.209375,14.221875,14.1765625,14.0578125,14.3234375,14.4,14.3359375,14.2875,14.2640625,14.34375,14.3125,14.296875,14.34375,14.2875,14.1890625,14.2359375,14.2875,14.18125,14.19375,14.30625,14.3625,14.2140625,14.2625,14.3015625,14.30625,14.2359375,14.30625,14.34375,14.328125,14.25,14.353125,14.2375,14.2078125,14.2625,14.1796875,14.084375,14.23125,14.34375,14.228125,14.29375,14.2671875,14.3046875,14.25625,14.3375,14.30625,14.271875,14.225,14.25,14.278125,14.19375,14.2015625,14.296875,14.25625,14.2125,14.2828125,14.4,14.29375,14.278125,14.3875,14.284375,14.2078125,14.1828125,14.25,14.2625,14.228125,14.240625,14.2125,14.19375,14.2828125,14.275,14.3375,14.34375,14.29375,14.33125,14.3484375,14.246875,14.29375,14.19375,14.228125,14.265625,14.2015625,14.31875,14.175,14.19375,14.353125,14.41875,14.221875,14.28125,14.3,14.30625,14.221875,14.3546875,14.34375,14.303125,14.3109375,14.325,14.19375,14.1515625,14.1640625,14.284375
1.155,16.43125,15.3953125,15.503125,15.2375,15.3,15.375,15.3234375,15.2734375,15.375,15.4359375,15.3546875,15.2828125,15.41875,15.4640625,15.25,15.459375,15.553125,15.4703125,15.3703125,15.375,15.334375,15.2734375,15.375,15.375,15.44375,15.340625,15.371875,15.4453125,15.375,15.4359375,15.40625,15.2765625,15.3421875,15.4765625,15.41875,15.328125,15.3515625,15.44375,15.415625,15.3953125,15.4921875,15.4921875,15.415625,15.4625,15.4609375,15.3515625,15.253125,15.528125,15.4359375,15.38125,15.384375,15.4953125,15.415625,15.4015625,15.4359375,15.5328125,15.4765625,15.56875,15.575,15.3859375,15.4359375,15.3890625,15.4078125,15.290625,15.384375,15.4796875,15.4828125,15.375,15.453125,15.3828125,15.4625,15.559375,15.4875,15.575,15.528125,15.4484375,15.4078125,15.384375,15.3234375,15.3484375,15.3046875,15.403125,15.5984375,15.4625,15.446875,15.4453125,15.515625,15.5375,15.565625,15.6359375,15.475,15.384375,15.4625,15.3734375,15.415625,15.340625,15.384375,15.434375,15.409375,15.5109375,15.596875,15.496875,15.459375,15.621875,15.65,15.59375,15.48125,15.5375,15.44375,15.4140625,15.453125,15.44375,15.3546875,15.503125,15.515625,15.5046875,15.559375,15.559375,15.53125,15.621875,15.6078125,15.59375,15.565625,15.45,15.4,15.3765625,15.365625,15.409375,15.415625,15.46875,15.415625,15.4703125,15.665625,15.4734375,15.50625,15.621875,15.59375,15.5375,15.565625,15.5375,15.3421875,15.39375,15.3796875,15.44375,15.3828125,15.503125,15.4953125,15.5390625,15.496875,15.46875,15.515625,15.50625,15.534375,15.5375,15.50625,15.475,15.4125,15.3828125,15.4078125,15.3578125,15.2515625,15.496875,15.5984375,15.521875,15.4765625,15.440625,15.5375,15.50625,15.490625,15.5375,15.48125,15.3828125,15.4265625,15.4765625,15.3671875,15.375,15.496875,15.5703125,15.409375,15.446875,15.5046875,15.496875,15.4265625,15.496875,15.5375,15.50625,15.440625,15.54375,15.428125,15.39375,15.446875,15.375,15.253125,15.415625,15.5375,15.409375,15.478125,15.4703125,15.5109375,15.4453125,15.528125,15.496875,15.4625,15.4140625,15.4359375,15.4625,15.375,15.3953125,15.503125,15.4515625,15.3984375,15.4765625,15.5984375,15.478125,15.4640625,15.590625,15.4703125,15.3796875,15.3859375,15.4359375,15.446875,15.409375,15.434375,15.3984375,15.365625,15.49375,15.4484375,15.5234375,15.5375,15.4890625,15.5296875,15.5296875,15.446875,15.49375,15.375,15.409375,15.4609375,15.375,15.4859375,15.3734375,15.375,15.521875,15.596875,15.4171875,15.484375,15.4859375,15.496875,15.415625,15.5484375,15.5375,15.496875,15.4828125,15.5140625,15.375,15.3234375,15.315625,15.4875
