2017/02/06 17:33:16
Time (sec),PTAT,P000,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255
0.187,2.515625,2.325,2.3375,2.3,2.334375,2.353125,2.3625,2.328125,2.328125,2.36875,2.36875,2.31875,2.353125,2.334375,2.353125,2.334375,2.390625,2.34375,2.3125,2.353125,2.328125,2.3375,2.309375,2.38125,2.31875,2.353125,2.346875,2.34375,2.3375,2.328125,2.346875,2.3625,2.3375,2.36875,2.396875,2.371875,2.34375,2.353125,2.35625,2.3625,2.3625,2.3625,2.35625,2.35625,2.353125,2.34375,2.334375,2.353125,2.3625,2.346875,2.371875,2.38125,2.35625,2.328125,2.3625,2.36875,2.3375,2.3375,2.334375,2.334375,2.328125,2.35625,2.34375,2.334375,2.346875,2.40625,2.38125,2.353125,2.3625,2.36875,2.3375,2.34375,2.34375,2.34375,2.34375,2.36875,2.334375,2.3625,2.353125,2.34375,2.31875,2.4125,2.3875,2.390625,2.36875,2.371875,2.371875,2.378125,2.378125,2.346875,2.34375,2.34375,2.371875,2.36875,2.325,2.346875,2.371875,2.378125,2.3875,2.396875,2.4,2.371875,2.378125,2.378125,2.346875,2.346875,2.378125,2.378125,2.34375,2.36875,2.3625,2.31875,2.3375,2.378125,2.390625,2.396875,2.4,2.378125,2.346875,2.346875,2.346875,2.346875,2.346875,2.378125,2.34375,2.3375,2.334375,2.353125,2.3375,2.378125,2.390625,2.396875,2.371875,2.378125,2.346875,2.346875,2.346875,2.378125,2.346875,2.346875,2.371875,2.3375,2.334375,2.35625,2.34375,2.34375,2.3875,2.396875,2.371875,2.371875,2.346875,2.346875,2.31875,2.378125,2.378125,2.346875,2.34375,2.36875,2.334375,2.353125,2.378125,2.378125,2.353125,2.396875,2.4,2.371875,2.346875,2.378125,2.346875,2.346875,2.378125,2.378125,2.34375,2.36875,2.3625,2.353125,2.3375,2.36875,2.38125,2.35625,2.396875,2.371875,2.371875,2.371875,2.378125,2.346875,2.34375,2.34375,2.371875,2.334375,2.35625,2.38125,2.36875,2.35625,2.378125,2.3875,2.35625,2.3625,2.36875,2.3375,2.371875,2.371875,2.3375,2.3375,2.3625,2.35625,2.353125,2.3375,2.35625,2.38125,2.3625,2.378125,2.3875,2.325,2.3625,2.3625,2.3625,2.3625,2.3625,2.3625,2.35625,2.353125,2.34375,2.325,2.38125,2.353125,2.3875,2.325,2.378125,2.346875,2.353125,2.353125,2.35625,2.35625,2.353125,2.353125,2.346875,2.3375,2.325,2.3875,2.353125,2.396875,2.346875,2.334375,2.353125,2.3625,2.371875,2.3375,2.3375,2.378125,2.378125,2.334375,2.36875,2.353125,2.334375,2.29375,2.396875
0.421,3.7703125,3.484375,3.5359375,3.4765625,3.4765625,3.5265625,3.540625,3.490625,3.509375,3.55,3.55,3.475,3.5265625,3.5234375,3.5265625,3.4984375,3.584375,3.54375,3.4671875,3.5046875,3.509375,3.5046875,3.4609375,3.553125,3.509375,3.5265625,3.51875,3.5125,3.5046875,3.490625,3.51875,3.540625,3.5375,3.5234375,3.5703125,3.55625,3.5125,3.5265625,3.5328125,3.540625,3.525,3.525,3.5328125,3.5328125,3.509375,3.5125,3.4984375,3.5265625,3.5140625,3.51875,3.55625,3.5703125,3.5328125,3.490625,3.540625,3.55,3.5046875,3.5046875,3.4984375,3.5125,3.50625,3.5328125,3.5125,3.51875,3.51875,3.565625,3.5703125,3.5265625,3.540625,3.55,3.5046875,3.5125,3.528125,3.5125,3.5125,3.5359375,3.4984375,3.540625,3.509375,3.5125,3.496875,3.596875,3.5609375,3.5671875,3.5640625,3.5703125,3.540625,3.5640625,3.5640625,3.5328125,3.5125,3.528125,3.55625,3.55,3.484375,3.51875,3.5359375,3.546875,3.5609375,3.5921875,3.58125,3.540625,3.55,3.5640625,3.51875,3.51875,3.55,3.55,3.5125,3.5359375,3.540625,3.4921875,3.5046875,3.5640625,3.584375,3.575,3.584375,3.5640625,3.51875,3.51875,3.51875,3.51875,3.51875,3.55,3.4984375,3.521875,3.4984375,3.5265625,3.5046875,3.5640625,3.5671875,3.578125,3.55625,3.5640625,3.51875,3.51875,3.51875,3.55,3.51875,3.51875,3.55625,3.5046875,3.4984375,3.5328125,3.5125,3.5296875,3.5609375,3.5921875,3.5703125,3.540625,3.51875,3.5328125,3.490625,3.55,3.55,3.5328125,3.5125,3.5359375,3.5125,3.5265625,3.5640625,3.5453125,3.54375,3.6078125,3.5984375,3.55625,3.5328125,3.5640625,3.51875,3.51875,3.5640625,3.546875,3.5125,3.5359375,3.525,3.5265625,3.5046875,3.55,3.553125,3.5328125,3.575,3.55625,3.55625,3.55625,3.5640625,3.5328125,3.528125,3.5125,3.5390625,3.5125,3.515625,3.553125,3.55,3.5546875,3.5453125,3.5609375,3.55,3.5265625,3.55,3.5359375,3.55625,3.5390625,3.5046875,3.51875,3.540625,3.5328125,3.5265625,3.5234375,3.5328125,3.54375,3.540625,3.5640625,3.5609375,3.5015625,3.540625,3.540625,3.540625,3.540625,3.5578125,3.540625,3.5328125,3.5265625,3.5296875,3.484375,3.5453125,3.5265625,3.578125,3.484375,3.5640625,3.51875,3.54375,3.5265625,3.5328125,3.5328125,3.5265625,3.5265625,3.51875,3.5046875,3.484375,3.5546875,3.5265625,3.5921875,3.51875,3.5234375,3.5265625,3.540625,3.5359375,3.5234375,3.5234375,3.5640625,3.5453125,3.51875,3.55,3.5078125,3.4984375,3.4671875,3.5921875
0.546,5.025,4.64375,4.734375,4.653125,4.61875,4.7,4.71875,4.653125,4.690625,4.73125,4.73125,4.63125,4.7,4.7125,4.7,4.6625,4.778125,4.74375,4.621875,4.65625,4.690625,4.671875,4.6125,4.725,4.7,4.7,4.690625,4.68125,4.671875,4.653125,4.690625,4.71875,4.7375,4.678125,4.74375,4.740625,4.68125,4.7,4.709375,4.71875,4.6875,4.6875,4.709375,4.709375,4.665625,4.68125,4.6625,4.7,4.665625,4.690625,4.740625,4.759375,4.709375,4.653125,4.71875,4.73125,4.671875,4.671875,4.6625,4.690625,4.684375,4.709375,4.68125,4.703125,4.690625,4.725,4.759375,4.7,4.71875,4.73125,4.671875,4.68125,4.7125,4.68125,4.68125,4.703125,4.6625,4.71875,4.665625,4.68125,4.675,4.78125,4.734375,4.74375,4.759375,4.76875,4.709375,4.75,4.75,4.71875,4.68125,4.7125,4.740625,4.73125,4.64375,4.690625,4.7,4.715625,4.734375,4.7875,4.7625,4.709375,4.721875,4.75,4.690625,4.690625,4.721875,4.721875,4.68125,4.703125,4.71875,4.665625,4.671875,4.75,4.778125,4.753125,4.76875,4.75,4.690625,4.690625,4.690625,4.690625,4.690625,4.721875,4.653125,4.70625,4.6625,4.7,4.671875,4.75,4.74375,4.759375,4.740625,4.75,4.690625,4.690625,4.690625,4.721875,4.690625,4.690625,4.740625,4.671875,4.6625,4.709375,4.68125,4.715625,4.734375,4.7875,4.76875,4.709375,4.690625,4.71875,4.6625,4.721875,4.721875,4.71875,4.68125,4.703125,4.690625,4.7,4.75,4.7125,4.734375,4.81875,4.796875,4.740625,4.71875,4.75,4.690625,4.690625,4.75,4.715625,4.68125,4.703125,4.6875,4.7,4.671875,4.73125,4.725,4.709375,4.753125,4.740625,4.740625,4.740625,4.75,4.71875,4.7125,4.68125,4.70625,4.690625,4.675,4.725,4.73125,4.753125,4.7125,4.734375,4.74375,4.690625,4.73125,4.734375,4.740625,4.70625,4.671875,4.7,4.71875,4.709375,4.7,4.709375,4.709375,4.70625,4.71875,4.75,4.734375,4.678125,4.71875,4.71875,4.71875,4.71875,4.753125,4.71875,4.709375,4.7,4.715625,4.64375,4.709375,4.7,4.76875,4.64375,4.75,4.690625,4.734375,4.7,4.709375,4.709375,4.7,4.7,4.690625,4.671875,4.64375,4.721875,4.7,4.7875,4.690625,4.7125,4.7,4.71875,4.7,4.709375,4.709375,4.75,4.7125,4.703125,4.73125,4.6625,4.6625,4.640625,4.7875
0.733,7.534375,7.03125,7.06875,7.00625,6.946875,7.046875,7.0375,7.015625,7.053125,7.05625,7.05625,6.9875,7.046875,7.040625,7.046875,6.990625,7.090625,7.14375,6.93125,6.959375,7.053125,7.04375,6.95625,7.06875,7.046875,7.046875,7.034375,7.059375,7.00625,6.978125,7.034375,7.075,7.071875,7.040625,7.090625,7.06875,7.01875,7.046875,7.028125,7.075,7.04375,7.04375,7.0625,7.0625,7.0125,7.01875,7.03125,7.046875,6.96875,7.034375,7.109375,7.103125,7.028125,7.009375,7.075,7.059375,7.00625,7.034375,6.990625,7.046875,7.040625,7.0625,7.01875,7.03125,7.034375,7.08125,7.1375,7.046875,7.04375,7.09375,7.040625,7.01875,7.05,7.05,7.01875,7.0375,7.025,7.04375,6.978125,7.01875,7.03125,7.109375,7.115625,7.13125,7.121875,7.103125,7.078125,7.121875,7.09375,7.090625,7.01875,7.05,7.109375,7.09375,6.9625,7.034375,7.06875,7.0875,7.08125,7.178125,7.159375,7.078125,7.09375,7.121875,7.034375,7.034375,7.09375,7.065625,7.01875,7.065625,7.075,7.0125,7.04375,7.121875,7.13125,7.14375,7.165625,7.0875,7.034375,7.0625,7.034375,7.034375,7.0625,7.065625,6.990625,7.075,7.01875,7.046875,7.00625,7.121875,7.096875,7.15,7.1375,7.121875,7.034375,7.034375,7.034375,7.065625,7.034375,7.034375,7.078125,7.00625,7.01875,7.0625,7.01875,7.0875,7.115625,7.14375,7.1375,7.078125,7.034375,7.0625,7.034375,7.065625,7.065625,7.090625,7.01875,7.0375,7.046875,7.046875,7.084375,7.084375,7.115625,7.209375,7.159375,7.109375,7.090625,7.121875,7.034375,7.0625,7.09375,7.053125,7.05,7.065625,7.0125,7.046875,7.00625,7.09375,7.103125,7.096875,7.109375,7.109375,7.109375,7.109375,7.121875,7.090625,7.08125,7.01875,7.075,7.046875,7.028125,7.06875,7.09375,7.10625,7.084375,7.115625,7.096875,7.046875,7.09375,7.096875,7.078125,7.075,7.040625,7.0625,7.075,7.0625,7.046875,7.04375,7.0625,7.084375,7.075,7.121875,7.115625,7.03125,7.075,7.109375,7.109375,7.075,7.14375,7.075,7.0625,7.046875,7.0875,6.9625,7.0375,7.10625,7.103125,7,7.121875,7.034375,7.08125,7.046875,7.096875,7.0625,7.046875,7.08125,7.06875,7.00625,7,7.05625,7.046875,7.178125,7.096875,7.040625,7.046875,7.075,7.028125,7.04375,7.08125,7.121875,7.046875,7.071875,7.09375,7.009375,6.990625,6.9875,7.1125
0.811,8.7890625,8.225,8.2359375,8.1828125,8.1359375,8.1984375,8.196875,8.196875,8.215625,8.21875,8.2375,8.14375,8.2203125,8.2046875,8.2203125,8.1546875,8.284375,8.3125,8.1125,8.1109375,8.215625,8.2296875,8.128125,8.240625,8.2203125,8.2203125,8.20625,8.2484375,8.1921875,8.159375,8.20625,8.253125,8.2390625,8.221875,8.2640625,8.2328125,8.1875,8.2375,8.2046875,8.2375,8.20625,8.221875,8.225,8.2390625,8.1859375,8.1875,8.1953125,8.2203125,8.146875,8.20625,8.2734375,8.2921875,8.2046875,8.171875,8.253125,8.2234375,8.1734375,8.215625,8.171875,8.2109375,8.21875,8.2390625,8.1875,8.215625,8.228125,8.259375,8.30625,8.2375,8.221875,8.275,8.2078125,8.203125,8.21875,8.21875,8.1875,8.2046875,8.1890625,8.221875,8.1515625,8.1875,8.209375,8.29375,8.2890625,8.3078125,8.3171875,8.2875,8.2625,8.3078125,8.265625,8.2625,8.1875,8.234375,8.2765625,8.2578125,8.1390625,8.20625,8.2328125,8.25625,8.271875,8.3734375,8.340625,8.2765625,8.2796875,8.3078125,8.2203125,8.2203125,8.265625,8.2375,8.203125,8.2328125,8.2375,8.1859375,8.2109375,8.290625,8.3078125,8.3390625,8.35,8.2734375,8.2203125,8.234375,8.20625,8.2203125,8.234375,8.2375,8.1765625,8.259375,8.196875,8.2203125,8.1921875,8.3078125,8.2734375,8.3453125,8.321875,8.290625,8.20625,8.20625,8.20625,8.2375,8.2203125,8.20625,8.246875,8.190625,8.196875,8.2390625,8.2046875,8.2734375,8.30625,8.3390625,8.3359375,8.2625,8.20625,8.234375,8.2203125,8.2375,8.2375,8.2765625,8.1875,8.2046875,8.225,8.2203125,8.2515625,8.2703125,8.30625,8.4046875,8.3578125,8.29375,8.2765625,8.29375,8.2203125,8.234375,8.265625,8.2390625,8.234375,8.2328125,8.175,8.2203125,8.1734375,8.275,8.2921875,8.290625,8.2875,8.3078125,8.3078125,8.29375,8.3078125,8.2765625,8.25,8.203125,8.259375,8.225,8.1875,8.240625,8.25625,8.2828125,8.2703125,8.30625,8.290625,8.225,8.275,8.278125,8.246875,8.259375,8.225,8.24375,8.253125,8.25625,8.2203125,8.2109375,8.2390625,8.246875,8.253125,8.3078125,8.30625,8.2078125,8.253125,8.3046875,8.2875,8.2390625,8.321875,8.253125,8.221875,8.2203125,8.25625,8.121875,8.2015625,8.2796875,8.29375,8.178125,8.3078125,8.2234375,8.2546875,8.2203125,8.290625,8.2390625,8.2203125,8.271875,8.2578125,8.1734375,8.159375,8.246875,8.2203125,8.340625,8.26875,8.2296875,8.1984375,8.253125,8.2125,8.2109375,8.2671875,8.3078125,8.2140625,8.25625,8.275,8.1640625,8.1546875,8.1609375,8.275
0.936,11.2984375,10.6125,10.5703125,10.5359375,10.5140625,10.5015625,10.515625,10.559375,10.540625,10.54375,10.6,10.45625,10.5671875,10.5328125,10.5671875,10.4828125,10.671875,10.65,10.475,10.4140625,10.540625,10.6015625,10.471875,10.584375,10.5671875,10.5671875,10.55,10.6265625,10.5640625,10.521875,10.55,10.609375,10.5734375,10.584375,10.6109375,10.5609375,10.525,10.61875,10.5578125,10.5625,10.53125,10.578125,10.55,10.5921875,10.5328125,10.525,10.5234375,10.5671875,10.503125,10.55,10.6015625,10.6703125,10.5578125,10.496875,10.609375,10.5515625,10.5078125,10.578125,10.534375,10.5390625,10.575,10.5921875,10.525,10.584375,10.615625,10.615625,10.64375,10.61875,10.578125,10.6375,10.5421875,10.571875,10.55625,10.55625,10.525,10.5390625,10.5171875,10.578125,10.4984375,10.525,10.565625,10.6625,10.6359375,10.6609375,10.7078125,10.65625,10.63125,10.6796875,10.609375,10.60625,10.525,10.603125,10.6109375,10.5859375,10.4921875,10.55,10.5609375,10.59375,10.653125,10.7640625,10.703125,10.6734375,10.6515625,10.6796875,10.5921875,10.5921875,10.609375,10.58125,10.571875,10.5671875,10.5625,10.5328125,10.5453125,10.628125,10.6609375,10.7296875,10.71875,10.6453125,10.5921875,10.578125,10.55,10.5921875,10.578125,10.58125,10.5484375,10.628125,10.553125,10.5671875,10.5640625,10.6796875,10.6265625,10.7359375,10.690625,10.628125,10.55,10.55,10.55,10.58125,10.5921875,10.55,10.584375,10.559375,10.553125,10.5921875,10.5765625,10.6453125,10.6875,10.7296875,10.7328125,10.63125,10.55,10.578125,10.5921875,10.58125,10.58125,10.6484375,10.525,10.5390625,10.58125,10.5671875,10.5859375,10.6421875,10.6875,10.7953125,10.7546875,10.6625,10.6484375,10.6375,10.5921875,10.578125,10.609375,10.6109375,10.603125,10.5671875,10.5,10.5671875,10.5078125,10.6375,10.6703125,10.678125,10.64375,10.7046875,10.7046875,10.6625,10.6796875,10.6484375,10.5875,10.571875,10.628125,10.58125,10.50625,10.584375,10.58125,10.6359375,10.6421875,10.6875,10.678125,10.58125,10.6375,10.640625,10.584375,10.628125,10.59375,10.60625,10.609375,10.64375,10.5671875,10.5453125,10.5921875,10.571875,10.609375,10.6796875,10.6875,10.5609375,10.609375,10.6953125,10.64375,10.5671875,10.678125,10.609375,10.540625,10.5671875,10.59375,10.440625,10.5296875,10.6265625,10.675,10.534375,10.6796875,10.6015625,10.6015625,10.5671875,10.678125,10.5921875,10.5671875,10.653125,10.6359375,10.5078125,10.478125,10.628125,10.5671875,10.665625,10.6125,10.6078125,10.5015625,10.609375,10.58125,10.5453125,10.6390625,10.6796875,10.5484375,10.625,10.6375,10.4734375,10.4828125,10.5078125,10.6
1.014,12.553125,11.80625,11.7375,11.7125,11.703125,11.653125,11.675,11.740625,11.703125,11.70625,11.78125,11.6125,11.740625,11.696875,11.740625,11.646875,11.865625,11.81875,11.65625,11.565625,11.703125,11.7875,11.64375,11.75625,11.740625,11.740625,11.721875,11.815625,11.75,11.703125,11.721875,11.7875,11.740625,11.765625,11.784375,11.725,11.69375,11.809375,11.734375,11.725,11.69375,11.75625,11.7125,11.76875,11.70625,11.69375,11.6875,11.740625,11.68125,11.721875,11.765625,11.859375,11.734375,11.659375,11.7875,11.715625,11.675,11.759375,11.715625,11.703125,11.753125,11.76875,11.69375,11.76875,11.809375,11.79375,11.8125,11.809375,11.75625,11.81875,11.709375,11.75625,11.725,11.725,11.69375,11.70625,11.68125,11.75625,11.671875,11.69375,11.74375,11.846875,11.809375,11.8375,11.903125,11.840625,11.815625,11.865625,11.78125,11.778125,11.69375,11.7875,11.778125,11.75,11.66875,11.721875,11.725,11.7625,11.84375,11.959375,11.884375,11.871875,11.8375,11.865625,11.778125,11.778125,11.78125,11.753125,11.75625,11.734375,11.725,11.70625,11.7125,11.796875,11.8375,11.925,11.903125,11.83125,11.778125,11.75,11.721875,11.778125,11.75,11.753125,11.734375,11.8125,11.73125,11.740625,11.75,11.865625,11.803125,11.93125,11.875,11.796875,11.721875,11.721875,11.721875,11.753125,11.778125,11.721875,11.753125,11.74375,11.73125,11.76875,11.7625,11.83125,11.878125,11.925,11.93125,11.815625,11.721875,11.75,11.778125,11.753125,11.753125,11.834375,11.69375,11.70625,11.759375,11.740625,11.753125,11.828125,11.878125,11.990625,11.953125,11.846875,11.834375,11.809375,11.778125,11.75,11.78125,11.796875,11.7875,11.734375,11.6625,11.740625,11.675,11.81875,11.859375,11.871875,11.821875,11.903125,11.903125,11.846875,11.865625,11.834375,11.75625,11.75625,11.8125,11.759375,11.665625,11.75625,11.74375,11.8125,11.828125,11.878125,11.871875,11.759375,11.81875,11.821875,11.753125,11.8125,11.778125,11.7875,11.7875,11.8375,11.740625,11.7125,11.76875,11.734375,11.7875,11.865625,11.878125,11.7375,11.7875,11.890625,11.821875,11.73125,11.85625,11.7875,11.7,11.740625,11.7625,11.6,11.69375,11.8,11.865625,11.7125,11.865625,11.790625,11.775,11.740625,11.871875,11.76875,11.740625,11.84375,11.825,11.675,11.6375,11.81875,11.740625,11.828125,11.784375,11.796875,11.653125,11.7875,11.765625,11.7125,11.825,11.865625,11.715625,11.809375,11.81875,11.628125,11.646875,11.68125,11.7625
1.139,15.0625,14.19375,14.071875,14.065625,14.03125,14,13.99375,14.065625,14.028125,14.03125,14.10625,13.925,14.0875,14.075,14.0875,13.975,14.253125,14.15625,14.01875,13.9125,14.028125,14.121875,13.9875,14.134375,14.0875,14.0875,14.065625,14.153125,14.084375,14.065625,14.065625,14.090625,14.075,14.128125,14.13125,14.053125,14.03125,14.15625,14.053125,14.08125,14.05,14.1125,14.065625,14.121875,14.053125,13.996875,14.05625,14.0875,13.984375,14.065625,14.134375,14.203125,14.053125,14.046875,14.115625,14.04375,14.009375,14.121875,14.04375,14.03125,14.109375,14.0875,13.996875,14.096875,14.153125,14.15,14.190625,14.15625,14.1125,14.18125,14.078125,14.125,14.0625,14.0625,14.0625,14.040625,14.04375,14.1125,13.984375,14.03125,14.1,14.215625,14.190625,14.225,14.29375,14.209375,14.184375,14.2375,14.125,14.121875,14.03125,14.125,14.1125,14.078125,14.021875,14.065625,14.053125,14.1,14.225,14.315625,14.28125,14.240625,14.209375,14.2375,14.15,14.121875,14.125,14.096875,14.125,14.096875,14.05,14.053125,14.046875,14.134375,14.225,14.315625,14.271875,14.203125,14.121875,14.09375,14.065625,14.15,14.121875,14.096875,14.10625,14.18125,14.059375,14.0875,14.121875,14.2375,14.15625,14.29375,14.271875,14.16875,14.065625,14.065625,14.09375,14.096875,14.15,14.065625,14.090625,14.1125,14.121875,14.0875,14.1,14.203125,14.259375,14.315625,14.328125,14.184375,14.065625,14.09375,14.121875,14.096875,14.096875,14.20625,14.0625,14.040625,14.115625,14.121875,14.0875,14.2,14.259375,14.38125,14.315625,14.215625,14.20625,14.153125,14.15,14.121875,14.125,14.134375,14.15625,14.096875,14.01875,14.0875,14.009375,14.18125,14.203125,14.225,14.178125,14.271875,14.3,14.215625,14.209375,14.178125,14.125,14.09375,14.146875,14.115625,14.01875,14.1,14.06875,14.165625,14.2,14.225,14.225,14.15,14.18125,14.184375,14.121875,14.146875,14.1125,14.15,14.14375,14.190625,14.0875,14.084375,14.121875,14.059375,14.1875,14.2375,14.259375,14.125,14.14375,14.246875,14.178125,14.0875,14.184375,14.14375,14.0875,14.0875,14.1,13.95625,14.071875,14.146875,14.246875,14.06875,14.2375,14.134375,14.15625,14.0875,14.225,14.121875,14.0875,14.190625,14.203125,14.046875,13.99375,14.153125,14.0875,14.21875,14.128125,14.125,14.04375,14.10625,14.09375,14.084375,14.159375,14.2,14.0875,14.1375,14.1375,13.975,14.025,14.028125,14.153125
1.248,17.571875,16.58125,16.40625,16.41875,16.359375,16.346875,16.3125,16.390625,16.353125,16.35625,16.43125,16.2375,16.434375,16.453125,16.434375,16.303125,16.640625,16.49375,16.38125,16.259375,16.353125,16.45625,16.33125,16.5125,16.434375,16.434375,16.409375,16.490625,16.41875,16.428125,16.409375,16.39375,16.409375,16.490625,16.478125,16.38125,16.36875,16.503125,16.371875,16.4375,16.40625,16.46875,16.41875,16.475,16.4,16.3,16.425,16.434375,16.2875,16.409375,16.503125,16.546875,16.371875,16.434375,16.44375,16.371875,16.34375,16.484375,16.371875,16.359375,16.465625,16.40625,16.3,16.425,16.496875,16.50625,16.56875,16.503125,16.46875,16.54375,16.446875,16.49375,16.4,16.4,16.43125,16.375,16.40625,16.46875,16.296875,16.36875,16.45625,16.584375,16.571875,16.6125,16.684375,16.578125,16.553125,16.609375,16.46875,16.465625,16.36875,16.4625,16.446875,16.40625,16.375,16.409375,16.38125,16.4375,16.60625,16.671875,16.678125,16.609375,16.58125,16.609375,16.521875,16.465625,16.46875,16.440625,16.49375,16.459375,16.375,16.4,16.38125,16.471875,16.6125,16.70625,16.640625,16.575,16.465625,16.4375,16.409375,16.521875,16.49375,16.440625,16.478125,16.55,16.3875,16.434375,16.49375,16.609375,16.509375,16.65625,16.66875,16.540625,16.409375,16.409375,16.465625,16.440625,16.521875,16.409375,16.428125,16.48125,16.5125,16.40625,16.4375,16.575,16.640625,16.70625,16.725,16.553125,16.409375,16.4375,16.465625,16.440625,16.440625,16.578125,16.43125,16.375,16.471875,16.503125,16.421875,16.571875,16.640625,16.771875,16.678125,16.584375,16.578125,16.496875,16.521875,16.49375,16.46875,16.471875,16.525,16.459375,16.375,16.434375,16.34375,16.54375,16.546875,16.578125,16.534375,16.640625,16.696875,16.584375,16.553125,16.521875,16.49375,16.43125,16.48125,16.471875,16.371875,16.44375,16.39375,16.51875,16.571875,16.571875,16.578125,16.540625,16.54375,16.546875,16.490625,16.48125,16.446875,16.5125,16.5,16.54375,16.434375,16.45625,16.475,16.384375,16.5875,16.609375,16.640625,16.5125,16.5,16.603125,16.534375,16.44375,16.5125,16.5,16.475,16.434375,16.4375,16.3125,16.45,16.49375,16.628125,16.425,16.609375,16.478125,16.5375,16.434375,16.578125,16.475,16.434375,16.5375,16.58125,16.41875,16.35,16.4875,16.434375,16.609375,16.471875,16.453125,16.434375,16.425,16.421875,16.45625,16.49375,16.534375,16.459375,16.465625,16.45625,16.321875,16.403125,16.375,16.54375
1.373,18.8265625,17.740625,17.6046875,17.565625,17.5234375,17.5203125,17.471875,17.553125,17.515625,17.51875,17.59375,17.39375,17.6296875,17.6171875,17.5765625,17.4671875,17.834375,17.6625,17.5625,17.4328125,17.534375,17.6234375,17.503125,17.6671875,17.6078125,17.6078125,17.58125,17.659375,17.6046875,17.609375,17.58125,17.571875,17.609375,17.671875,17.6515625,17.565625,17.5578125,17.6765625,17.5484375,17.63125,17.584375,17.63125,17.5953125,17.6515625,17.5734375,17.46875,17.5890625,17.5859375,17.465625,17.58125,17.6671875,17.71875,17.565625,17.6125,17.6078125,17.553125,17.525,17.6515625,17.553125,17.5375,17.64375,17.5828125,17.46875,17.5890625,17.66875,17.684375,17.7578125,17.69375,17.63125,17.725,17.6140625,17.6625,17.56875,17.56875,17.6,17.5421875,17.5875,17.646875,17.4703125,17.5375,17.634375,17.7484375,17.7453125,17.80625,17.865625,17.7625,17.7375,17.7953125,17.640625,17.6375,17.5375,17.63125,17.6140625,17.5703125,17.5515625,17.58125,17.5453125,17.6234375,17.7796875,17.85,17.8765625,17.79375,17.753125,17.809375,17.7078125,17.6375,17.640625,17.6265625,17.6625,17.6265625,17.553125,17.5734375,17.5484375,17.640625,17.80625,17.9015625,17.825,17.7609375,17.6375,17.609375,17.58125,17.7078125,17.665625,17.6125,17.6640625,17.7171875,17.565625,17.6078125,17.6609375,17.778125,17.6859375,17.8515625,17.8375,17.709375,17.5953125,17.58125,17.6375,17.6265625,17.69375,17.58125,17.6125,17.665625,17.690625,17.5828125,17.60625,17.74375,17.8140625,17.9015625,17.9234375,17.7375,17.58125,17.6234375,17.6375,17.6125,17.6265625,17.75,17.6,17.55625,17.65,17.6765625,17.5890625,17.7578125,17.83125,17.95,17.8765625,17.7828125,17.75,17.6828125,17.7078125,17.665625,17.640625,17.6578125,17.709375,17.6265625,17.553125,17.6078125,17.5109375,17.725,17.7359375,17.771875,17.7125,17.8390625,17.88125,17.753125,17.7390625,17.69375,17.6625,17.6,17.665625,17.65,17.5484375,17.6328125,17.575,17.6953125,17.7578125,17.7625,17.7546875,17.71875,17.725,17.728125,17.675,17.665625,17.63125,17.6796875,17.6640625,17.7375,17.6078125,17.6234375,17.6515625,17.5734375,17.765625,17.7953125,17.8140625,17.6890625,17.678125,17.78125,17.7125,17.621875,17.690625,17.678125,17.6515625,17.6078125,17.6234375,17.490625,17.6390625,17.6671875,17.7953125,17.603125,17.7953125,17.65,17.7109375,17.6078125,17.771875,17.6515625,17.6078125,17.7109375,17.7703125,17.5859375,17.509375,17.6546875,17.6078125,17.771875,17.64375,17.6421875,17.6078125,17.603125,17.60625,17.6234375,17.6609375,17.7203125,17.6453125,17.65,17.6375,17.4953125,17.5671875,17.5484375,17.7390625
