2017/02/06 18:34:34
Time (sec),PTAT,P000,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255
0.156,2.575,2.3875,2.465625,2.3625,2.353125,2.415625,2.425,2.43125,2.390625,2.390625,2.43125,2.38125,2.371875,2.44375,2.415625,2.396875,2.38125,2.40625,2.43125,2.415625,2.390625,2.4,2.4125,2.4125,2.415625,2.415625,2.4125,2.40625,2.440625,2.43125,2.4125,2.371875,2.4,2.43125,2.415625,2.396875,2.40625,2.415625,2.421875,2.390625,2.425,2.425,2.390625,2.421875,2.415625,2.40625,2.396875,2.415625,2.425,2.4125,2.396875,2.4125,2.421875,2.425,2.396875,2.43125,2.465625,2.43125,2.43125,2.459375,2.425,2.421875,2.40625,2.434375,2.4125,2.3875,2.40625,2.415625,2.390625,2.4,2.465625,2.465625,2.434375,2.434375,2.465625,2.465625,2.43125,2.425,2.415625,2.40625,2.38125,2.396875,2.415625,2.421875,2.396875,2.434375,2.465625,2.440625,2.440625,2.440625,2.46875,2.434375,2.434375,2.43125,2.421875,2.4125,2.434375,2.40625,2.415625,2.396875,2.43125,2.434375,2.440625,2.4125,2.440625,2.440625,2.4125,2.4125,2.434375,2.43125,2.390625,2.38125,2.4,2.440625,2.421875,2.425,2.434375,2.40625,2.4125,2.440625,2.440625,2.440625,2.4125,2.4125,2.440625,2.434375,2.396875,2.415625,2.440625,2.40625,2.3875,2.43125,2.434375,2.40625,2.440625,2.440625,2.440625,2.4125,2.440625,2.4125,2.46875,2.4,2.425,2.421875,2.40625,2.40625,2.45,2.425,2.4,2.40625,2.440625,2.440625,2.4125,2.4125,2.440625,2.4125,2.40625,2.43125,2.425,2.415625,2.4,2.440625,2.45,2.425,2.43125,2.434375,2.4125,2.4125,2.4125,2.4125,2.4125,2.440625,2.434375,2.43125,2.425,2.38125,2.434375,2.43125,2.44375,2.421875,2.425,2.434375,2.40625,2.40625,2.440625,2.4125,2.40625,2.434375,2.434375,2.425,2.421875,2.4125,2.43125,2.378125,2.440625,2.45,2.421875,2.396875,2.4,2.43125,2.40625,2.4,2.4,2.43125,2.425,2.390625,2.415625,2.440625,2.421875,2.390625,2.425,2.4,2.415625,2.421875,2.425,2.459375,2.396875,2.425,2.425,2.425,2.421875,2.415625,2.440625,2.425,2.396875,2.415625,2.45,2.425,2.4,2.44375,2.415625,2.415625,2.421875,2.421875,2.415625,2.415625,2.4125,2.440625,2.425,2.4,2.415625,2.459375,2.4125,2.396875,2.415625,2.425,2.396875,2.4,2.440625,2.440625,2.4,2.396875,2.43125,2.415625,2.396875,2.415625,2.459375
0.281,5.15,4.775,4.93125,4.725,4.70625,4.83125,4.85,4.8625,4.78125,4.78125,4.8625,4.7625,4.74375,4.8875,4.83125,4.79375,4.7625,4.8125,4.8625,4.83125,4.78125,4.8,4.825,4.825,4.83125,4.83125,4.825,4.8125,4.88125,4.8625,4.825,4.74375,4.8,4.8625,4.83125,4.79375,4.8125,4.83125,4.84375,4.78125,4.85,4.85,4.78125,4.84375,4.83125,4.8125,4.79375,4.83125,4.85,4.825,4.79375,4.825,4.84375,4.85,4.79375,4.8625,4.93125,4.8625,4.8625,4.91875,4.85,4.84375,4.8125,4.86875,4.825,4.775,4.8125,4.83125,4.78125,4.8,4.93125,4.93125,4.86875,4.86875,4.93125,4.93125,4.8625,4.85,4.83125,4.8125,4.7625,4.79375,4.83125,4.84375,4.79375,4.86875,4.93125,4.88125,4.88125,4.88125,4.9375,4.86875,4.86875,4.8625,4.84375,4.825,4.86875,4.8125,4.83125,4.79375,4.8625,4.86875,4.88125,4.825,4.88125,4.88125,4.825,4.825,4.86875,4.8625,4.78125,4.7625,4.8,4.88125,4.84375,4.85,4.86875,4.8125,4.825,4.88125,4.88125,4.88125,4.825,4.825,4.88125,4.86875,4.79375,4.83125,4.88125,4.8125,4.775,4.8625,4.86875,4.8125,4.88125,4.88125,4.88125,4.825,4.88125,4.825,4.9375,4.8,4.85,4.84375,4.8125,4.8125,4.9,4.85,4.8,4.8125,4.88125,4.88125,4.825,4.825,4.88125,4.825,4.8125,4.8625,4.85,4.83125,4.8,4.88125,4.9,4.85,4.8625,4.86875,4.825,4.825,4.825,4.825,4.825,4.88125,4.86875,4.8625,4.85,4.7625,4.86875,4.8625,4.8875,4.84375,4.85,4.86875,4.8125,4.8125,4.88125,4.825,4.8125,4.86875,4.86875,4.85,4.84375,4.825,4.8625,4.75625,4.88125,4.9,4.84375,4.79375,4.8,4.8625,4.8125,4.8,4.8,4.8625,4.85,4.78125,4.83125,4.88125,4.84375,4.78125,4.85,4.8,4.83125,4.84375,4.85,4.91875,4.79375,4.85,4.85,4.85,4.84375,4.83125,4.88125,4.85,4.79375,4.83125,4.9,4.85,4.8,4.8875,4.83125,4.83125,4.84375,4.84375,4.83125,4.83125,4.825,4.88125,4.85,4.8,4.83125,4.91875,4.825,4.79375,4.83125,4.85,4.79375,4.8,4.88125,4.88125,4.8,4.79375,4.8625,4.83125,4.79375,4.83125,4.91875
0.468,7.715625,7.153125,7.321875,7.078125,7.09375,7.2375,7.265625,7.24375,7.1625,7.203125,7.284375,7.134375,7.15,7.321875,7.296875,7.18125,7.134375,7.209375,7.284375,7.2375,7.1625,7.23125,7.225,7.225,7.2375,7.2375,7.225,7.209375,7.271875,7.284375,7.18125,7.159375,7.190625,7.284375,7.2375,7.18125,7.209375,7.2375,7.25625,7.196875,7.23125,7.265625,7.19375,7.2875,7.203125,7.175,7.18125,7.2375,7.265625,7.225,7.21875,7.259375,7.25625,7.265625,7.209375,7.284375,7.353125,7.284375,7.284375,7.334375,7.29375,7.25625,7.209375,7.25625,7.225,7.190625,7.175,7.2375,7.196875,7.221875,7.321875,7.35625,7.325,7.325,7.35625,7.353125,7.284375,7.265625,7.2375,7.209375,7.178125,7.21875,7.2,7.25625,7.215625,7.29375,7.35625,7.3125,7.3125,7.3125,7.3625,7.265625,7.29375,7.284375,7.221875,7.225,7.25625,7.24375,7.2375,7.18125,7.253125,7.29375,7.3125,7.225,7.3125,7.3125,7.25625,7.225,7.29375,7.284375,7.196875,7.16875,7.190625,7.278125,7.25625,7.2375,7.259375,7.24375,7.25625,7.3125,7.28125,7.28125,7.25625,7.225,7.3125,7.29375,7.209375,7.2375,7.271875,7.24375,7.1875,7.284375,7.265625,7.24375,7.3125,7.3125,7.28125,7.225,7.28125,7.225,7.3625,7.225,7.265625,7.25625,7.209375,7.209375,7.30625,7.265625,7.190625,7.209375,7.28125,7.3125,7.25625,7.225,7.28125,7.25625,7.2375,7.253125,7.2375,7.2375,7.23125,7.271875,7.30625,7.265625,7.253125,7.265625,7.225,7.225,7.25625,7.225,7.19375,7.278125,7.265625,7.284375,7.23125,7.16875,7.29375,7.284375,7.2875,7.25625,7.265625,7.29375,7.209375,7.209375,7.3125,7.25625,7.209375,7.2375,7.29375,7.3,7.221875,7.225,7.284375,7.16875,7.271875,7.30625,7.25625,7.24375,7.221875,7.253125,7.209375,7.190625,7.225,7.253125,7.265625,7.19375,7.271875,7.271875,7.2125,7.215625,7.265625,7.190625,7.2375,7.25625,7.265625,7.334375,7.209375,7.265625,7.265625,7.265625,7.221875,7.2375,7.278125,7.228125,7.18125,7.2375,7.290625,7.265625,7.190625,7.2875,7.2375,7.271875,7.25625,7.221875,7.2375,7.2375,7.225,7.271875,7.228125,7.190625,7.2375,7.3,7.225,7.228125,7.2375,7.265625,7.21875,7.23125,7.3125,7.271875,7.190625,7.18125,7.284375,7.2375,7.18125,7.178125,7.3
0.656,10.28125,9.596875,9.7125,9.490625,9.48125,9.6,9.68125,9.665625,9.54375,9.584375,9.665625,9.50625,9.55625,9.709375,9.703125,9.56875,9.50625,9.60625,9.70625,9.64375,9.54375,9.621875,9.659375,9.625,9.64375,9.64375,9.625,9.60625,9.6625,9.665625,9.58125,9.521875,9.58125,9.70625,9.64375,9.56875,9.60625,9.64375,9.66875,9.6125,9.646875,9.68125,9.60625,9.7,9.64375,9.571875,9.56875,9.64375,9.68125,9.625,9.60625,9.659375,9.66875,9.68125,9.625,9.734375,9.775,9.70625,9.70625,9.75,9.709375,9.634375,9.60625,9.64375,9.625,9.56875,9.609375,9.64375,9.578125,9.64375,9.778125,9.78125,9.75,9.75,9.8125,9.775,9.671875,9.68125,9.64375,9.565625,9.59375,9.64375,9.60625,9.66875,9.6375,9.71875,9.78125,9.74375,9.74375,9.74375,9.759375,9.690625,9.71875,9.671875,9.634375,9.625,9.68125,9.640625,9.64375,9.596875,9.675,9.71875,9.7125,9.65625,9.74375,9.7125,9.65625,9.65625,9.690625,9.70625,9.6125,9.575,9.54375,9.675,9.66875,9.653125,9.65,9.675,9.6875,9.7125,9.68125,9.7125,9.65625,9.625,9.74375,9.71875,9.596875,9.609375,9.6625,9.675,9.6,9.70625,9.690625,9.640625,9.7125,9.74375,9.7125,9.625,9.68125,9.65625,9.7875,9.615625,9.68125,9.66875,9.60625,9.60625,9.7125,9.68125,9.615625,9.60625,9.7125,9.74375,9.6875,9.625,9.68125,9.6875,9.6625,9.675,9.653125,9.609375,9.621875,9.703125,9.7125,9.646875,9.64375,9.690625,9.625,9.625,9.65625,9.625,9.59375,9.646875,9.6625,9.70625,9.646875,9.575,9.684375,9.665625,9.6875,9.66875,9.68125,9.684375,9.60625,9.634375,9.74375,9.65625,9.60625,9.6625,9.684375,9.6875,9.634375,9.659375,9.665625,9.5375,9.703125,9.7125,9.66875,9.659375,9.6125,9.675,9.634375,9.615625,9.65,9.675,9.68125,9.60625,9.678125,9.625,9.625,9.596875,9.68125,9.58125,9.64375,9.66875,9.68125,9.75,9.625,9.68125,9.653125,9.68125,9.634375,9.64375,9.675,9.64375,9.56875,9.58125,9.68125,9.68125,9.58125,9.6875,9.64375,9.678125,9.634375,9.634375,9.678125,9.64375,9.625,9.6625,9.64375,9.58125,9.64375,9.75,9.625,9.615625,9.64375,9.68125,9.64375,9.621875,9.74375,9.703125,9.58125,9.56875,9.70625,9.64375,9.51875,9.584375,9.68125
0.874,14.1296875,13.2296875,13.2984375,13.109375,13.0625,13.165625,13.2859375,13.2984375,13.115625,13.15625,13.2578125,13.0640625,13.14375,13.290625,13.3125,13.184375,13.0640625,13.2015625,13.3390625,13.253125,13.115625,13.228125,13.29375,13.225,13.2359375,13.253125,13.225,13.2015625,13.2484375,13.2578125,13.18125,13.065625,13.1671875,13.3390625,13.253125,13.15,13.2015625,13.253125,13.2703125,13.2359375,13.2703125,13.2875,13.209375,13.31875,13.3046875,13.1671875,13.1296875,13.253125,13.3046875,13.225,13.1875,13.259375,13.2703125,13.2875,13.2484375,13.3953125,13.4078125,13.3390625,13.353125,13.3734375,13.3328125,13.21875,13.2203125,13.225,13.2015625,13.1546875,13.2609375,13.253125,13.15,13.2765625,13.4625,13.41875,13.3875,13.403125,13.496875,13.4078125,13.253125,13.3046875,13.253125,13.1375,13.1953125,13.28125,13.215625,13.271875,13.2703125,13.35625,13.41875,13.390625,13.390625,13.390625,13.36875,13.328125,13.35625,13.2703125,13.2359375,13.225,13.31875,13.2359375,13.253125,13.2203125,13.3078125,13.3421875,13.3125,13.2875,13.390625,13.3125,13.25625,13.303125,13.3,13.3390625,13.21875,13.184375,13.1125,13.2703125,13.2875,13.2765625,13.2359375,13.3046875,13.334375,13.328125,13.28125,13.34375,13.25625,13.240625,13.3734375,13.35625,13.1921875,13.184375,13.2484375,13.321875,13.21875,13.321875,13.328125,13.2359375,13.328125,13.390625,13.359375,13.225,13.28125,13.2875,13.425,13.234375,13.3046875,13.2875,13.2015625,13.21875,13.3046875,13.3046875,13.253125,13.2015625,13.359375,13.390625,13.334375,13.225,13.28125,13.31875,13.3,13.2921875,13.2765625,13.184375,13.2078125,13.3296875,13.3390625,13.2359375,13.2453125,13.3140625,13.240625,13.240625,13.25625,13.225,13.209375,13.2140625,13.2578125,13.3234375,13.2703125,13.184375,13.2703125,13.2375,13.2875,13.2875,13.3046875,13.2875,13.215625,13.2578125,13.390625,13.271875,13.215625,13.3,13.2703125,13.2828125,13.253125,13.29375,13.2375,13.1125,13.35,13.3390625,13.2875,13.2828125,13.2140625,13.2921875,13.271875,13.253125,13.2703125,13.2921875,13.290625,13.225,13.26875,13.1734375,13.24375,13.16875,13.3046875,13.1875,13.2703125,13.2875,13.3046875,13.3734375,13.2484375,13.3046875,13.2484375,13.3046875,13.253125,13.253125,13.2703125,13.2671875,13.15,13.128125,13.2671875,13.3046875,13.1671875,13.2875,13.2703125,13.3046875,13.21875,13.253125,13.3390625,13.253125,13.225,13.2484375,13.2671875,13.1671875,13.253125,13.425,13.2578125,13.196875,13.253125,13.3046875,13.2625,13.2078125,13.3703125,13.35,13.1875,13.15,13.3390625,13.253125,13.05,13.19375,13.2875
1.046,16.6953125,15.6078125,15.6890625,15.521875,15.45,15.571875,15.6640625,15.7203125,15.496875,15.5375,15.6796875,15.4359375,15.50625,15.678125,15.71875,15.640625,15.4359375,15.5984375,15.7609375,15.659375,15.496875,15.659375,15.69375,15.625,15.6078125,15.659375,15.625,15.5984375,15.6390625,15.6796875,15.58125,15.428125,15.5578125,15.7609375,15.659375,15.5375,15.5984375,15.659375,15.6484375,15.6515625,15.6859375,15.66875,15.590625,15.73125,15.7453125,15.5640625,15.4765625,15.659375,15.7203125,15.625,15.575,15.659375,15.6484375,15.66875,15.6640625,15.8171875,15.8296875,15.7609375,15.803125,15.7890625,15.7484375,15.63125,15.6546875,15.6125,15.5546875,15.5703125,15.6953125,15.659375,15.53125,15.6984375,15.91875,15.84375,15.8125,15.859375,15.953125,15.8296875,15.640625,15.7203125,15.659375,15.56875,15.5671875,15.70625,15.621875,15.653125,15.6921875,15.78125,15.84375,15.821875,15.821875,15.821875,15.79375,15.753125,15.78125,15.6921875,15.6140625,15.625,15.74375,15.6328125,15.659375,15.6359375,15.7296875,15.7390625,15.7125,15.6875,15.821875,15.7125,15.65625,15.734375,15.725,15.7609375,15.6,15.590625,15.54375,15.6671875,15.7,15.6921875,15.6265625,15.7015625,15.765625,15.759375,15.68125,15.74375,15.65625,15.671875,15.7703125,15.78125,15.6078125,15.590625,15.6390625,15.753125,15.63125,15.709375,15.753125,15.6328125,15.759375,15.821875,15.790625,15.625,15.68125,15.6875,15.85,15.690625,15.7203125,15.7,15.5984375,15.65,15.6765625,15.7203125,15.678125,15.5984375,15.790625,15.821875,15.765625,15.625,15.68125,15.71875,15.725,15.6828125,15.6921875,15.590625,15.5984375,15.7203125,15.7796875,15.6515625,15.6671875,15.7109375,15.671875,15.671875,15.65625,15.625,15.640625,15.6109375,15.6546875,15.7140625,15.6859375,15.590625,15.6609375,15.61875,15.6875,15.7,15.7203125,15.7125,15.640625,15.6546875,15.821875,15.703125,15.640625,15.725,15.6609375,15.6984375,15.665625,15.69375,15.61875,15.525,15.78125,15.7796875,15.7,15.6984375,15.6359375,15.6828125,15.696875,15.678125,15.6609375,15.6828125,15.678125,15.6375,15.6375,15.5640625,15.65625,15.55,15.7203125,15.61875,15.7109375,15.7,15.7203125,15.7890625,15.6640625,15.7203125,15.6640625,15.7203125,15.665625,15.659375,15.6671875,15.6828125,15.5375,15.534375,15.6578125,15.7203125,15.5578125,15.6875,15.7109375,15.7453125,15.63125,15.665625,15.7796875,15.659375,15.625,15.6390625,15.6828125,15.5578125,15.659375,15.875,15.7234375,15.584375,15.659375,15.7203125,15.65,15.5984375,15.7609375,15.78125,15.61875,15.5375,15.7609375,15.659375,15.4375,15.6,15.7375
1.139,17.978125,16.8296875,16.853125,16.6984375,16.64375,16.753125,16.871875,16.93125,16.7078125,16.728125,16.8703125,16.64375,16.6875,16.871875,16.921875,16.86875,16.6578125,16.796875,16.971875,16.8625,16.6875,16.8546875,16.89375,16.825,16.79375,16.8453125,16.825,16.796875,16.834375,16.8703125,16.78125,16.609375,16.753125,16.9453125,16.8625,16.73125,16.796875,16.8625,16.8703125,16.859375,16.89375,16.8765625,16.796875,16.9203125,16.9484375,16.7625,16.6890625,16.8625,16.928125,16.825,16.7875,16.859375,16.8546875,16.8765625,16.8578125,17.028125,17.0578125,16.9890625,17.0140625,16.996875,16.9703125,16.8375,16.853125,16.825,16.7765625,16.778125,16.89375,16.8625,16.7390625,16.909375,17.13125,17.05625,17.040625,17.071875,17.165625,17.0578125,16.8515625,16.9109375,16.8625,16.784375,16.775,16.9,16.8421875,16.859375,16.903125,16.99375,17.05625,17.0375,17.0375,17.0375,17.0234375,16.98125,16.99375,16.903125,16.8203125,16.825,16.9375,16.8484375,16.8625,16.8296875,16.940625,16.9515625,16.9125,16.8875,17.0375,16.928125,16.85625,16.95,16.9375,16.971875,16.8078125,16.7765625,16.759375,16.865625,16.90625,16.9,16.8390625,16.9,16.965625,16.975,16.896875,16.94375,16.85625,16.8875,16.9859375,16.99375,16.815625,16.79375,16.834375,16.9515625,16.8375,16.9203125,16.965625,16.83125,16.975,17.0375,16.990625,16.8109375,16.88125,16.903125,17.0625,16.903125,16.928125,16.90625,16.796875,16.865625,16.896875,16.928125,16.8734375,16.8109375,17.00625,17.0375,16.98125,16.825,16.896875,16.91875,16.9375,16.89375,16.9,16.79375,16.79375,16.9359375,16.9828125,16.8421875,16.878125,16.9234375,16.871875,16.871875,16.85625,16.840625,16.840625,16.809375,16.8671875,16.909375,16.8765625,16.79375,16.85625,16.809375,16.8875,16.90625,16.928125,16.925,16.8390625,16.853125,17.021875,16.903125,16.8390625,16.9375,16.8734375,16.90625,16.871875,16.89375,16.809375,16.73125,16.996875,17,16.90625,16.8921875,16.83125,16.89375,16.8953125,16.8734375,16.8734375,16.89375,16.8859375,16.84375,16.840625,16.759375,16.8625,16.740625,16.928125,16.8140625,16.9140625,16.90625,16.928125,16.996875,16.8578125,16.928125,16.871875,16.9109375,16.871875,16.8625,16.8828125,16.871875,16.73125,16.7375,16.878125,16.928125,16.7734375,16.9046875,16.9140625,16.93125,16.8375,16.871875,16.9828125,16.8625,16.825,16.8546875,16.871875,16.753125,16.8625,17.1,16.9234375,16.778125,16.8625,16.928125,16.84375,16.79375,16.9765625,16.996875,16.8140625,16.73125,16.971875,16.8625,16.63125,16.803125,16.9625
1.264,20.54375,19.2734375,19.18125,19.0515625,19.03125,19.115625,19.2875,19.353125,19.1296875,19.109375,19.2515625,19.059375,19.05,19.259375,19.328125,19.325,19.1015625,19.19375,19.39375,19.26875,19.06875,19.2453125,19.29375,19.225,19.165625,19.2171875,19.225,19.19375,19.225,19.2515625,19.18125,18.971875,19.14375,19.3140625,19.26875,19.11875,19.19375,19.26875,19.3140625,19.275,19.309375,19.2921875,19.209375,19.2984375,19.3546875,19.159375,19.1140625,19.26875,19.34375,19.225,19.2125,19.259375,19.2671875,19.2921875,19.2453125,19.45,19.5140625,19.4453125,19.4359375,19.4125,19.4140625,19.25,19.25,19.25,19.2203125,19.19375,19.290625,19.26875,19.1546875,19.33125,19.55625,19.48125,19.496875,19.496875,19.590625,19.5140625,19.2734375,19.2921875,19.26875,19.215625,19.190625,19.2875,19.2828125,19.271875,19.325,19.41875,19.48125,19.46875,19.46875,19.46875,19.4828125,19.4375,19.41875,19.325,19.2328125,19.225,19.325,19.2796875,19.26875,19.2171875,19.3625,19.3765625,19.3125,19.2875,19.46875,19.359375,19.25625,19.38125,19.3625,19.39375,19.2234375,19.1484375,19.190625,19.2625,19.31875,19.315625,19.2640625,19.296875,19.365625,19.40625,19.328125,19.34375,19.25625,19.31875,19.4171875,19.41875,19.23125,19.2,19.225,19.3484375,19.25,19.3421875,19.390625,19.228125,19.40625,19.46875,19.390625,19.1828125,19.28125,19.334375,19.4875,19.328125,19.34375,19.31875,19.19375,19.296875,19.3375,19.34375,19.2640625,19.2359375,19.4375,19.46875,19.4125,19.225,19.328125,19.31875,19.3625,19.315625,19.315625,19.2,19.184375,19.3671875,19.3890625,19.2234375,19.3,19.3484375,19.271875,19.271875,19.25625,19.271875,19.240625,19.20625,19.2921875,19.3,19.2578125,19.2,19.246875,19.190625,19.2875,19.31875,19.34375,19.35,19.2359375,19.25,19.421875,19.303125,19.2359375,19.3625,19.2984375,19.321875,19.284375,19.29375,19.190625,19.14375,19.428125,19.440625,19.31875,19.2796875,19.221875,19.315625,19.2921875,19.2640625,19.2984375,19.315625,19.3015625,19.25625,19.246875,19.15,19.275,19.121875,19.34375,19.2046875,19.3203125,19.31875,19.34375,19.4125,19.2453125,19.34375,19.2875,19.2921875,19.284375,19.26875,19.3140625,19.25,19.11875,19.14375,19.31875,19.34375,19.2046875,19.3390625,19.3203125,19.303125,19.25,19.284375,19.3890625,19.26875,19.225,19.2859375,19.25,19.14375,19.26875,19.55,19.3234375,19.165625,19.26875,19.34375,19.23125,19.184375,19.4078125,19.428125,19.2046875,19.11875,19.39375,19.26875,19.01875,19.209375,19.4125
1.358,21.8265625,20.4625,20.3765625,20.2578125,20.225,20.296875,20.4765625,20.5640625,20.3203125,20.3,20.4421875,20.2671875,20.23125,20.453125,20.53125,20.553125,20.2875,20.3609375,20.578125,20.471875,20.259375,20.440625,20.49375,20.425,20.3515625,20.4203125,20.425,20.3921875,20.4203125,20.4625,20.38125,20.153125,20.3390625,20.525,20.49375,20.3125,20.3921875,20.471875,20.5203125,20.465625,20.5171875,20.5,20.4,20.4875,20.5578125,20.3765625,20.3265625,20.471875,20.5515625,20.446875,20.40625,20.4765625,20.4890625,20.5,20.4390625,20.6609375,20.725,20.65625,20.646875,20.6375,20.621875,20.4390625,20.4484375,20.44375,20.4203125,20.3828125,20.4890625,20.471875,20.3625,20.5265625,20.76875,20.709375,20.709375,20.709375,20.81875,20.725,20.484375,20.5,20.4890625,20.4140625,20.3765625,20.5,20.503125,20.478125,20.51875,20.63125,20.709375,20.684375,20.684375,20.684375,20.6953125,20.65,20.63125,20.5359375,20.4390625,20.409375,20.5375,20.4953125,20.471875,20.425,20.5734375,20.5890625,20.5125,20.4875,20.66875,20.559375,20.471875,20.596875,20.575,20.6046875,20.4140625,20.3515625,20.40625,20.4609375,20.525,20.5234375,20.4765625,20.4953125,20.58125,20.621875,20.54375,20.54375,20.45625,20.534375,20.6328125,20.6140625,20.4390625,20.403125,20.4203125,20.546875,20.45625,20.553125,20.603125,20.4265625,20.621875,20.684375,20.590625,20.3828125,20.496875,20.55,20.7,20.540625,20.5515625,20.5078125,20.3921875,20.4953125,20.5578125,20.5515625,20.459375,20.4484375,20.653125,20.66875,20.6125,20.440625,20.528125,20.51875,20.5609375,20.5265625,20.509375,20.403125,20.3796875,20.5828125,20.5921875,20.4140625,20.5109375,20.5609375,20.471875,20.471875,20.45625,20.471875,20.440625,20.4046875,20.490625,20.5109375,20.465625,20.403125,20.459375,20.4015625,20.5046875,20.525,20.5515625,20.5625,20.434375,20.4484375,20.6375,20.503125,20.434375,20.575,20.5109375,20.515625,20.490625,20.49375,20.4015625,20.35,20.64375,20.6609375,20.525,20.4734375,20.4328125,20.5265625,20.5046875,20.459375,20.5109375,20.5265625,20.509375,20.4625,20.45,20.365625,20.459375,20.3125,20.5515625,20.4203125,20.5234375,20.525,20.5515625,20.6203125,20.453125,20.5515625,20.4953125,20.5,20.490625,20.471875,20.5125,20.4390625,20.3125,20.3765625,20.5140625,20.5515625,20.4203125,20.5390625,20.5234375,20.50625,20.45625,20.50625,20.5921875,20.4546875,20.4421875,20.5015625,20.4390625,20.3390625,20.5015625,20.775,20.5234375,20.359375,20.471875,20.5328125,20.425,20.4,20.6234375,20.64375,20.4203125,20.33125,20.6046875,20.471875,20.2125,20.4125,20.603125
1.498,24.3921875,22.840625,22.7671875,22.6703125,22.6125,22.659375,22.8546875,22.9859375,22.7015625,22.68125,22.8234375,22.6828125,22.59375,22.840625,22.9375,23.009375,22.659375,22.6953125,22.946875,22.878125,22.640625,22.83125,22.89375,22.825,22.7234375,22.8265625,22.825,22.7890625,22.8109375,22.884375,22.78125,22.515625,22.7296875,22.946875,22.94375,22.7,22.7890625,22.878125,22.9328125,22.846875,22.9328125,22.915625,22.78125,22.865625,22.9640625,22.8109375,22.7515625,22.878125,22.9671875,22.890625,22.79375,22.9109375,22.9328125,22.915625,22.8265625,23.0828125,23.146875,23.078125,23.06875,23.0875,23.0375,22.8171875,22.8453125,22.83125,22.8203125,22.7609375,22.8859375,22.878125,22.778125,22.9171875,23.19375,23.165625,23.134375,23.134375,23.275,23.146875,22.90625,22.915625,22.9296875,22.8109375,22.7484375,22.925,22.94375,22.890625,22.90625,23.05625,23.165625,23.115625,23.115625,23.115625,23.1203125,23.075,23.05625,22.9578125,22.8515625,22.778125,22.9625,22.9265625,22.878125,22.840625,22.9953125,23.0140625,22.9125,22.8875,23.06875,22.959375,22.903125,23.028125,23,23.0265625,22.7953125,22.7578125,22.8375,22.8578125,22.9375,22.9390625,22.9015625,22.8921875,23.0125,23.053125,22.975,22.94375,22.85625,22.965625,23.0640625,23.0046875,22.8546875,22.809375,22.8109375,22.94375,22.86875,22.975,23.028125,22.8234375,23.053125,23.115625,22.990625,22.7828125,22.928125,22.98125,23.125,22.965625,22.9671875,22.8859375,22.7890625,22.8921875,22.9984375,22.9671875,22.85,22.8734375,23.084375,23.06875,23.0125,22.871875,22.928125,22.91875,22.9578125,22.9484375,22.896875,22.809375,22.7703125,23.0140625,22.9984375,22.7953125,22.9328125,22.9859375,22.871875,22.871875,22.85625,22.871875,22.840625,22.8015625,22.8875,22.9328125,22.88125,22.809375,22.884375,22.8234375,22.9390625,22.9375,22.9671875,22.9875,22.83125,22.8453125,23.06875,22.903125,22.83125,23,22.9359375,22.903125,22.903125,22.89375,22.8234375,22.7625,23.075,23.1015625,22.9375,22.8609375,22.8546875,22.9484375,22.9296875,22.85,22.9359375,22.9484375,22.925,22.875,22.85625,22.796875,22.828125,22.69375,22.9671875,22.8515625,22.9296875,22.9375,22.9671875,23.0359375,22.86875,22.9671875,22.9109375,22.915625,22.903125,22.878125,22.909375,22.8171875,22.7,22.8421875,22.9046875,22.9671875,22.8515625,22.9390625,22.9296875,22.9125,22.86875,22.95,22.9984375,22.8265625,22.8765625,22.9328125,22.8171875,22.7296875,22.9671875,23.225,22.9234375,22.746875,22.878125,22.9109375,22.8125,22.83125,23.0546875,23.075,22.8515625,22.75625,23.0265625,22.878125,22.6,22.81875,22.984375
