20170210_p1_light1.csv,183,204,walk,human7
20170210_p1_light1.csv,323,336,walk,human8
20170210_p1_light1.csv,461,471,walk,human9
20170210_p1_light2.csv,175,208,sitdown,human7
20170210_p1_light2.csv,210,235,sit,human7
20170210_p1_light2.csv,238,270,standup,human7
20170210_p1_light2.csv,275,304,stand,human7
20170210_p1_light2.csv,453,478,sitdown,human8
20170210_p1_light2.csv,485,510,sit,human8
20170210_p1_light2.csv,517,543,standup,human8
20170210_p1_light2.csv,550,578,stand,human8
20170210_p1_light2.csv,714,743,sitdown,human9
20170210_p1_light2.csv,750,775,sit,human9
20170210_p1_light2.csv,779,798,standup,human9
20170210_p1_light2.csv,800,830,stand,human9
20170210_p1_light3.csv,129,158,sitdown,human7
20170210_p1_light3.csv,160,185,sit,human7
20170210_p1_light3.csv,189,222,standup,human7
20170210_p1_light3.csv,225,250,stand,human7
20170210_p1_light3.csv,365,394,sitdown,human8
20170210_p1_light3.csv,400,425,sit,human8
20170210_p1_light3.csv,430,452,standup,human8
20170210_p1_light3.csv,455,475,stand,human8
20170210_p1_light3.csv,622,646,sitdown,human9
20170210_p1_light3.csv,650,680,sit,human9
20170210_p1_light3.csv,682,702,standup,human9
20170210_p1_light3.csv,705,730,stand,human9
20170210_p1_light4.csv,103,125,falling1,human7
20170210_p1_light4.csv,135,155,lie,human7
20170210_p1_light4.csv,297,318,falling1,human8
20170210_p1_light4.csv,330,350,lie,human8
20170210_p1_light4.csv,479,508,falling1,human9
20170210_p1_light4.csv,515,540,lie,human9
20170210_p1_light5.csv,163,185,falling2,human7
20170210_p1_light5.csv,195,215,lie,human7
20170210_p1_light5.csv,409,432,falling2,human8
20170210_p1_light5.csv,440,460,lie,human8
20170210_p1_light5.csv,635,665,falling2,human9
20170210_p1_light5.csv,670,696,lie,human9
20170210_p1_dark1.csv,137,148,walk,human7
20170210_p1_dark1.csv,198,210,walk,human8
20170210_p1_dark1.csv,280,292,walk,human9
20170210_p1_dark2.csv,160,192,sitdown,human7
20170210_p1_dark2.csv,195,210,sit,human7
20170210_p1_dark2.csv,218,246,standup,human7
20170210_p1_dark2.csv,250,275,stand,human7
20170210_p1_dark2.csv,370,398,sitdown,human8
20170210_p1_dark2.csv,400,415,sit,human8
20170210_p1_dark2.csv,420,454,standup,human8
20170210_p1_dark2.csv,460,480,stand,human8
20170210_p1_dark2.csv,593,619,sitdown,human9
20170210_p1_dark2.csv,625,640,sit,human9
20170210_p1_dark2.csv,645,667,standup,human9
20170210_p1_dark2.csv,675,691,stand,human9
20170210_p1_dark3.csv,130,163,sitdown,human7
20170210_p1_dark3.csv,165,176,sit,human7
20170210_p1_dark3.csv,177,203,standup,human7
20170210_p1_dark3.csv,205,220,stand,human7
20170210_p1_dark3.csv,337,367,sitdown,human8
20170210_p1_dark3.csv,370,390,sit,human8
20170210_p1_dark3.csv,396,431,standup,human8
20170210_p1_dark3.csv,435,450,stand,human8
20170210_p1_dark3.csv,597,627,sitdown,human9
20170210_p1_dark3.csv,630,650,sit,human9
20170210_p1_dark3.csv,655,680,standup,human9
20170210_p1_dark3.csv,685,700,stand,human9
20170210_p1_dark4.csv,102,125,falling1,human7
20170210_p1_dark4.csv,130,150,lie,human7
20170210_p1_dark4.csv,248,277,falling1,human8
20170210_p1_dark4.csv,285,300,lie,human8
20170210_p1_dark4.csv,409,431,falling1,human9
20170210_p1_dark4.csv,435,465,lie,human9
20170210_p1_dark5.csv,126,150,falling2,human7
20170210_p1_dark5.csv,155,175,lie,human7
20170210_p1_dark5.csv,284,304,falling2,human8
20170210_p1_dark5.csv,310,330,lie,human8
20170210_p1_dark5.csv,502,527,falling2,human9
20170210_p1_dark5.csv,535,555,lie,human9
20170210_p2_light1.csv,158,173,walk,human7
20170210_p2_light1.csv,258,279,walk,human8
20170210_p2_light1.csv,465,479,walk,human9
20170210_p2_light2.csv,215,238,sitdown,human7
20170210_p2_light2.csv,240,265,sit,human7
20170210_p2_light2.csv,266,287,standup,human7
20170210_p2_light2.csv,325,357,stand,human7
20170210_p2_light2.csv,467,495,sitdown,human8
20170210_p2_light2.csv,500,525,sit,human8
20170210_p2_light2.csv,529,552,standup,human8
20170210_p2_light2.csv,555,585,stand,human8
20170210_p2_light2.csv,721,753,sitdown,human9
20170210_p2_light2.csv,755,780,sit,human9
20170210_p2_light2.csv,782,808,standup,human9
20170210_p2_light2.csv,810,828,stand,human9
20170210_p2_light3.csv,108,129,sitdown,human7
20170210_p2_light3.csv,135,160,sit,human7
20170210_p2_light3.csv,166,186,standup,human7
20170210_p2_light3.csv,190,205,stand,human7
20170210_p2_light3.csv,352,377,sitdown,human8
20170210_p2_light3.csv,380,405,sit,human8
20170210_p2_light3.csv,406,429,standup,human8
20170210_p2_light3.csv,435,455,stand,human8
20170210_p2_light3.csv,578,613,sitdown,human9
20170210_p2_light3.csv,615,630,sit,human9
20170210_p2_light3.csv,634,657,standup,human9
20170210_p2_light3.csv,660,680,stand,human9
20170210_p2_light4.csv,105,131,falling1,human7
20170210_p2_light4.csv,135,155,lie,human7
20170210_p2_light4.csv,359,380,falling1,human8
20170210_p2_light4.csv,385,400,lie,human8
20170210_p2_light4.csv,542,572,falling1,human9
20170210_p2_light4.csv,580,600,lie,human9
20170210_p2_light5.csv,128,152,falling2,human7
20170210_p2_light5.csv,160,180,lie,human7
20170210_p2_light5.csv,326,350,falling2,human8
20170210_p2_light5.csv,355,380,lie,human8
20170210_p2_light5.csv,532,568,falling2,human9
20170210_p2_light5.csv,575,600,lie,human9
20170210_p2_dark1.csv,112,128,walk,human7
20170210_p2_dark1.csv,178,198,walk,human8
20170210_p2_dark1.csv,252,264,walk,human9
20170210_p2_dark2.csv,137,168,sitdown,human7
20170210_p2_dark2.csv,170,190,sit,human7
20170210_p2_dark2.csv,193,230,standup,human7
20170210_p2_dark2.csv,235,252,stand,human7
20170210_p2_dark2.csv,360,389,sitdown,human8
20170210_p2_dark2.csv,395,415,sit,human8
20170210_p2_dark2.csv,417,436,standup,human8
20170210_p2_dark2.csv,440,473,stand,human8
20170210_p2_dark2.csv,550,573,sitdown,human9
20170210_p2_dark2.csv,580,600,sit,human9
20170210_p2_dark2.csv,603,626,standup,human9
20170210_p2_dark2.csv,630,650,stand,human9
20170210_p2_dark3.csv,107,142,sitdown,human7
20170210_p2_dark3.csv,145,162,sit,human7
20170210_p2_dark3.csv,165,192,standup,human7
20170210_p2_dark3.csv,195,209,stand,human7
20170210_p2_dark3.csv,313,340,sitdown,human8
20170210_p2_dark3.csv,345,365,sit,human8
20170210_p2_dark3.csv,370,396,standup,human8
20170210_p2_dark3.csv,400,415,stand,human8
20170210_p2_dark3.csv,502,527,sitdown,human9
20170210_p2_dark3.csv,530,550,sit,human9
20170210_p2_dark3.csv,554,581,standup,human9
20170210_p2_dark3.csv,585,605,stand,human9
20170210_p2_dark4.csv,105,147,falling1,human7
20170210_p2_dark4.csv,155,180,lie,human7
20170210_p2_dark4.csv,259,281,falling1,human8
