2017/02/10 16:46:22
Time (sec),PTAT,P000,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255
0.203,3.8625,3.58125,3.6984375,3.6328125,3.5296875,3.6234375,3.58125,3.646875,3.646875,3.5859375,3.5859375,3.571875,3.6890625,3.5953125,3.6234375,3.5953125,3.684375,3.609375,3.646875,3.6234375,3.646875,3.6609375,3.61875,3.61875,3.6234375,3.6234375,3.61875,3.609375,3.6,3.5859375,3.61875,3.5578125,3.6,3.5671875,3.6234375,3.6515625,3.609375,3.6234375,3.6328125,3.6375,3.6375,3.6375,3.5859375,3.6328125,3.675,3.609375,3.5953125,3.6234375,3.6375,3.684375,3.5953125,3.61875,3.6328125,3.6375,3.6375,3.5953125,3.646875,3.646875,3.646875,3.5953125,3.6375,3.675,3.609375,3.6515625,3.61875,3.6375,3.665625,3.675,3.6375,3.646875,3.6515625,3.6515625,3.609375,3.609375,3.6515625,3.646875,3.646875,3.6375,3.6234375,3.6609375,3.571875,3.6515625,3.6234375,3.6328125,3.646875,3.6,3.6515625,3.609375,3.6609375,3.61875,3.6515625,3.6515625,3.6515625,3.646875,3.58125,3.61875,3.6515625,3.6609375,3.6234375,3.6375,3.6,3.6515625,3.61875,3.61875,3.61875,3.6609375,3.6609375,3.61875,3.6515625,3.6984375,3.6890625,3.675,3.6,3.6609375,3.684375,3.6890625,3.6515625,3.609375,3.61875,3.61875,3.61875,3.61875,3.61875,3.6609375,3.6609375,3.6515625,3.6375,3.675,3.6609375,3.6609375,3.6328125,3.5953125,3.6515625,3.6609375,3.6609375,3.61875,3.61875,3.6609375,3.6609375,3.61875,3.6515625,3.6515625,3.6375,3.6328125,3.609375,3.6609375,3.675,3.6375,3.6,3.6515625,3.6609375,3.6609375,3.61875,3.61875,3.6609375,3.6609375,3.609375,3.646875,3.6890625,3.6234375,3.6609375,3.6,3.6234375,3.6375,3.646875,3.609375,3.61875,3.6609375,3.6609375,3.61875,3.61875,3.6609375,3.6515625,3.6890625,3.6375,3.6234375,3.6515625,3.646875,3.61875,3.6328125,3.6375,3.6515625,3.6515625,3.609375,3.61875,3.6609375,3.6515625,3.609375,3.6515625,3.6375,3.684375,3.61875,3.646875,3.6328125,3.6609375,3.6234375,3.6328125,3.6375,3.6984375,3.646875,3.609375,3.6,3.6515625,3.646875,3.6375,3.6328125,3.6234375,3.6,3.6984375,3.665625,3.58125,3.6609375,3.675,3.6328125,3.6375,3.6375,3.6375,3.6375,3.6375,3.6375,3.6328125,3.675,3.6609375,3.58125,3.5953125,3.6234375,3.675,3.6375,3.6,3.61875,3.6234375,3.675,3.6328125,3.6328125,3.6234375,3.675,3.665625,3.6609375,3.6375,3.675,3.6234375,3.6890625,3.61875,3.665625,3.6890625,3.6375,3.6515625,3.6609375,3.6609375,3.6609375,3.6,3.6515625,3.646875,3.6234375,3.5953125,3.6234375,3.6890625
0.265,5.15,4.775,4.93125,4.84375,4.70625,4.83125,4.775,4.8625,4.8625,4.78125,4.78125,4.7625,4.91875,4.79375,4.83125,4.79375,4.9125,4.8125,4.8625,4.83125,4.8625,4.88125,4.825,4.825,4.83125,4.83125,4.825,4.8125,4.8,4.78125,4.825,4.74375,4.8,4.75625,4.83125,4.86875,4.8125,4.83125,4.84375,4.85,4.85,4.85,4.78125,4.84375,4.9,4.8125,4.79375,4.83125,4.85,4.9125,4.79375,4.825,4.84375,4.85,4.85,4.79375,4.8625,4.8625,4.8625,4.79375,4.85,4.9,4.8125,4.86875,4.825,4.85,4.8875,4.9,4.85,4.8625,4.86875,4.86875,4.8125,4.8125,4.86875,4.8625,4.8625,4.85,4.83125,4.88125,4.7625,4.86875,4.83125,4.84375,4.8625,4.8,4.86875,4.8125,4.88125,4.825,4.86875,4.86875,4.86875,4.8625,4.775,4.825,4.86875,4.88125,4.83125,4.85,4.8,4.86875,4.825,4.825,4.825,4.88125,4.88125,4.825,4.86875,4.93125,4.91875,4.9,4.8,4.88125,4.9125,4.91875,4.86875,4.8125,4.825,4.825,4.825,4.825,4.825,4.88125,4.88125,4.86875,4.85,4.9,4.88125,4.88125,4.84375,4.79375,4.86875,4.88125,4.88125,4.825,4.825,4.88125,4.88125,4.825,4.86875,4.86875,4.85,4.84375,4.8125,4.88125,4.9,4.85,4.8,4.86875,4.88125,4.88125,4.825,4.825,4.88125,4.88125,4.8125,4.8625,4.91875,4.83125,4.88125,4.8,4.83125,4.85,4.8625,4.8125,4.825,4.88125,4.88125,4.825,4.825,4.88125,4.86875,4.91875,4.85,4.83125,4.86875,4.8625,4.825,4.84375,4.85,4.86875,4.86875,4.8125,4.825,4.88125,4.86875,4.8125,4.86875,4.85,4.9125,4.825,4.8625,4.84375,4.88125,4.83125,4.84375,4.85,4.93125,4.8625,4.8125,4.8,4.86875,4.8625,4.85,4.84375,4.83125,4.8,4.93125,4.8875,4.775,4.88125,4.9,4.84375,4.85,4.85,4.85,4.85,4.85,4.85,4.84375,4.9,4.88125,4.775,4.79375,4.83125,4.9,4.85,4.8,4.825,4.83125,4.9,4.84375,4.84375,4.83125,4.9,4.8875,4.88125,4.85,4.9,4.83125,4.91875,4.825,4.8875,4.91875,4.85,4.86875,4.88125,4.88125,4.88125,4.8,4.86875,4.8625,4.83125,4.79375,4.83125,4.91875
0.452,7.725,7.23125,7.33125,7.265625,7.15,7.246875,7.2,7.253125,7.253125,7.2125,7.2125,7.1875,7.290625,7.2375,7.246875,7.259375,7.36875,7.21875,7.29375,7.246875,7.253125,7.28125,7.2375,7.2375,7.28125,7.246875,7.2375,7.21875,7.240625,7.2125,7.2375,7.115625,7.2,7.1875,7.246875,7.303125,7.21875,7.246875,7.3,7.275,7.275,7.275,7.203125,7.265625,7.35,7.25625,7.228125,7.203125,7.275,7.36875,7.228125,7.2375,7.265625,7.275,7.309375,7.225,7.29375,7.2625,7.259375,7.21875,7.275,7.321875,7.21875,7.265625,7.2375,7.31875,7.33125,7.315625,7.275,7.29375,7.303125,7.303125,7.21875,7.246875,7.303125,7.29375,7.29375,7.275,7.246875,7.321875,7.1875,7.303125,7.246875,7.265625,7.29375,7.234375,7.275,7.21875,7.29375,7.265625,7.303125,7.303125,7.303125,7.29375,7.23125,7.26875,7.265625,7.321875,7.246875,7.275,7.23125,7.303125,7.2375,7.2375,7.2375,7.321875,7.321875,7.265625,7.303125,7.3625,7.378125,7.315625,7.2,7.321875,7.36875,7.34375,7.303125,7.21875,7.2375,7.265625,7.265625,7.2375,7.265625,7.321875,7.321875,7.303125,7.275,7.315625,7.28125,7.321875,7.265625,7.225,7.303125,7.321875,7.321875,7.2375,7.2375,7.29375,7.321875,7.265625,7.3375,7.303125,7.275,7.265625,7.253125,7.359375,7.315625,7.275,7.234375,7.303125,7.321875,7.29375,7.2375,7.265625,7.321875,7.321875,7.246875,7.29375,7.34375,7.246875,7.28125,7.240625,7.246875,7.275,7.29375,7.246875,7.2375,7.321875,7.321875,7.29375,7.265625,7.321875,7.303125,7.378125,7.275,7.246875,7.26875,7.29375,7.26875,7.3,7.275,7.303125,7.303125,7.246875,7.265625,7.321875,7.275,7.246875,7.334375,7.309375,7.334375,7.2375,7.253125,7.309375,7.321875,7.28125,7.265625,7.275,7.3625,7.328125,7.246875,7.234375,7.26875,7.29375,7.309375,7.265625,7.246875,7.240625,7.353125,7.38125,7.24375,7.28125,7.315625,7.3,7.30625,7.275,7.275,7.275,7.275,7.30625,7.265625,7.315625,7.2875,7.24375,7.2375,7.30625,7.3,7.275,7.240625,7.26875,7.246875,7.315625,7.3,7.3,7.28125,7.35,7.3,7.321875,7.275,7.3,7.246875,7.309375,7.2375,7.33125,7.378125,7.275,7.303125,7.28125,7.321875,7.321875,7.240625,7.303125,7.29375,7.246875,7.2375,7.246875,7.309375
0.624,10.3,9.6875,9.73125,9.628125,9.546875,9.6625,9.625,9.64375,9.64375,9.64375,9.64375,9.56875,9.70625,9.68125,9.6625,9.65625,9.825,9.625,9.725,9.6625,9.64375,9.721875,9.68125,9.65,9.696875,9.6625,9.65,9.625,9.640625,9.64375,9.65,9.540625,9.6,9.565625,9.6625,9.7375,9.625,9.6625,9.721875,9.7,9.7,9.7,9.625,9.6875,9.765625,9.6625,9.6625,9.61875,9.7,9.78125,9.6625,9.68125,9.721875,9.7,9.70625,9.65625,9.725,9.6625,9.65625,9.64375,9.7,9.74375,9.625,9.7,9.69375,9.74375,9.7375,9.73125,9.734375,9.725,9.7375,9.709375,9.653125,9.68125,9.7375,9.69375,9.725,9.7,9.696875,9.728125,9.6125,9.7375,9.696875,9.6875,9.725,9.66875,9.709375,9.625,9.70625,9.70625,9.7375,9.7375,9.7375,9.725,9.6875,9.68125,9.6625,9.7625,9.696875,9.7,9.63125,9.7375,9.678125,9.678125,9.65,9.734375,9.7625,9.70625,9.7375,9.79375,9.803125,9.73125,9.640625,9.728125,9.790625,9.76875,9.7375,9.659375,9.65,9.70625,9.678125,9.65,9.70625,9.7625,9.7625,9.7375,9.671875,9.73125,9.721875,9.728125,9.6875,9.65625,9.7375,9.7625,9.734375,9.65,9.678125,9.734375,9.734375,9.70625,9.771875,9.76875,9.7,9.6875,9.659375,9.8,9.73125,9.7,9.66875,9.7375,9.7625,9.70625,9.678125,9.70625,9.7625,9.7625,9.653125,9.759375,9.803125,9.628125,9.68125,9.68125,9.696875,9.7,9.725,9.68125,9.678125,9.7625,9.734375,9.734375,9.70625,9.7625,9.7375,9.809375,9.73125,9.696875,9.66875,9.684375,9.7125,9.721875,9.7,9.7375,9.76875,9.68125,9.70625,9.7625,9.709375,9.68125,9.76875,9.734375,9.75625,9.68125,9.684375,9.73125,9.721875,9.73125,9.721875,9.7,9.7625,9.759375,9.68125,9.66875,9.66875,9.725,9.76875,9.721875,9.6625,9.68125,9.81875,9.825,9.66875,9.721875,9.765625,9.75625,9.73125,9.7,9.7,9.734375,9.7,9.73125,9.721875,9.765625,9.69375,9.66875,9.68125,9.78125,9.7,9.7,9.68125,9.7125,9.696875,9.73125,9.721875,9.75625,9.73125,9.765625,9.7125,9.7625,9.7,9.7,9.6625,9.7,9.7125,9.728125,9.79375,9.7,9.7375,9.721875,9.721875,9.721875,9.68125,9.7375,9.725,9.625,9.634375,9.6625,9.7
0.702,11.5875,10.915625,10.93125,10.809375,10.7453125,10.8703125,10.8375,10.8390625,10.8390625,10.859375,10.859375,10.759375,10.9140625,10.903125,10.8703125,10.8546875,11.053125,10.828125,10.940625,10.8703125,10.8390625,10.9421875,10.903125,10.85625,10.9046875,10.8703125,10.85625,10.828125,10.840625,10.859375,10.85625,10.753125,10.8,10.7546875,10.8703125,10.9546875,10.828125,10.8703125,10.9328125,10.9125,10.9125,10.9125,10.8359375,10.8984375,10.9734375,10.865625,10.8796875,10.8265625,10.9125,10.9875,10.8796875,10.903125,10.95,10.9125,10.9046875,10.871875,10.940625,10.8625,10.8546875,10.85625,10.9125,10.9546875,10.828125,10.9171875,10.921875,10.95625,10.940625,10.9390625,10.9640625,10.940625,10.9546875,10.9125,10.8703125,10.8984375,10.9546875,10.89375,10.940625,10.9125,10.921875,10.93125,10.825,10.9546875,10.921875,10.8984375,10.940625,10.8859375,10.9265625,10.828125,10.9125,10.9265625,10.9546875,10.9546875,10.9546875,10.940625,10.915625,10.8875,10.8609375,10.9828125,10.921875,10.9125,10.83125,10.9546875,10.8984375,10.8984375,10.85625,10.940625,10.9828125,10.9265625,10.9546875,11.009375,11.015625,10.9390625,10.8609375,10.93125,11.0015625,10.98125,10.9546875,10.8796875,10.85625,10.9265625,10.884375,10.85625,10.9265625,10.9828125,10.9828125,10.9546875,10.8703125,10.9390625,10.9421875,10.93125,10.8984375,10.871875,10.9546875,10.9828125,10.940625,10.85625,10.8984375,10.9546875,10.940625,10.9265625,10.9890625,11.0015625,10.9125,10.8984375,10.8625,11.0203125,10.9390625,10.9125,10.8859375,10.9546875,10.9828125,10.9125,10.8984375,10.9265625,10.9828125,10.9828125,10.85625,10.9921875,11.0328125,10.81875,10.88125,10.9015625,10.921875,10.9125,10.940625,10.8984375,10.8984375,10.9828125,10.940625,10.9546875,10.9265625,10.9828125,10.9546875,11.025,10.959375,10.921875,10.86875,10.8796875,10.934375,10.9328125,10.9125,10.9546875,11.0015625,10.8984375,10.9265625,10.9828125,10.9265625,10.8984375,10.9859375,10.946875,10.9671875,10.903125,10.9,10.9421875,10.921875,10.95625,10.95,10.9125,10.9625,10.975,10.8984375,10.8859375,10.86875,10.940625,10.9984375,10.95,10.8703125,10.9015625,11.0515625,11.046875,10.88125,10.9421875,10.990625,10.984375,10.94375,10.9125,10.9125,10.9640625,10.9125,10.94375,10.95,10.990625,10.896875,10.88125,10.903125,11.01875,10.9,10.9125,10.9015625,10.934375,10.921875,10.9390625,10.9328125,10.984375,10.95625,10.9734375,10.91875,10.9828125,10.9125,10.9,10.8703125,10.8953125,10.95,10.9265625,11.0015625,10.9125,10.9546875,10.9421875,10.921875,10.921875,10.9015625,10.9546875,10.940625,10.8140625,10.8328125,10.8703125,10.8953125
0.811,14.1625,13.3375,13.3640625,13.2015625,13.1421875,13.2859375,13.2625,13.26875,13.25,13.2703125,13.290625,13.1625,13.3296875,13.3234375,13.2859375,13.2859375,13.509375,13.234375,13.371875,13.3078125,13.25,13.3625,13.33125,13.26875,13.3375,13.2859375,13.2515625,13.234375,13.2609375,13.2703125,13.26875,13.1515625,13.234375,13.159375,13.2859375,13.3890625,13.253125,13.2859375,13.3375,13.3375,13.3375,13.3375,13.2421875,13.3203125,13.3890625,13.290625,13.2953125,13.2203125,13.3375,13.4,13.3140625,13.33125,13.3890625,13.3375,13.3328125,13.303125,13.35625,13.278125,13.26875,13.28125,13.3375,13.3765625,13.234375,13.3515625,13.35625,13.38125,13.365625,13.3546875,13.40625,13.35625,13.3890625,13.3328125,13.290625,13.31875,13.3890625,13.309375,13.371875,13.3375,13.3546875,13.3546875,13.25,13.3703125,13.371875,13.3203125,13.371875,13.303125,13.346875,13.2515625,13.3390625,13.3671875,13.375,13.3890625,13.4046875,13.3859375,13.3546875,13.3,13.2765625,13.4234375,13.3546875,13.3375,13.246875,13.3890625,13.3390625,13.325,13.26875,13.3671875,13.4234375,13.353125,13.3890625,13.4578125,13.4578125,13.3546875,13.28125,13.3546875,13.4234375,13.40625,13.3890625,13.3203125,13.2828125,13.353125,13.296875,13.2828125,13.3671875,13.4234375,13.4234375,13.3890625,13.28125,13.371875,13.3625,13.3375,13.3375,13.3171875,13.3890625,13.40625,13.353125,13.2828125,13.3390625,13.3953125,13.353125,13.353125,13.4234375,13.4515625,13.3375,13.3203125,13.26875,13.4609375,13.3546875,13.3375,13.3203125,13.3890625,13.4234375,13.325,13.325,13.3671875,13.4234375,13.4234375,13.2765625,13.4578125,13.4921875,13.2171875,13.28125,13.3421875,13.371875,13.3546875,13.371875,13.3328125,13.3390625,13.4234375,13.3671875,13.3953125,13.3671875,13.4234375,13.3890625,13.45625,13.415625,13.3546875,13.2859375,13.290625,13.3625,13.3546875,13.3375,13.3890625,13.4375,13.31875,13.38125,13.4234375,13.3609375,13.3328125,13.4203125,13.371875,13.3890625,13.33125,13.33125,13.3859375,13.3421875,13.3890625,13.3890625,13.3375,13.378125,13.40625,13.3328125,13.3203125,13.2859375,13.371875,13.440625,13.3890625,13.303125,13.321875,13.4953125,13.4640625,13.328125,13.3828125,13.440625,13.4234375,13.36875,13.3375,13.3546875,13.40625,13.3375,13.384375,13.3890625,13.440625,13.303125,13.30625,13.346875,13.4640625,13.325,13.3375,13.3421875,13.378125,13.3546875,13.3546875,13.371875,13.4234375,13.3890625,13.3890625,13.3640625,13.440625,13.3375,13.3,13.315625,13.353125,13.39375,13.3234375,13.4171875,13.3375,13.3890625,13.3625,13.3421875,13.3421875,13.359375,13.3890625,13.35,13.2109375,13.253125,13.2859375,13.2859375
0.92,16.7375,15.725,15.8296875,15.6234375,15.5390625,15.7015625,15.6875,15.7375,15.68125,15.6609375,15.721875,15.5875,15.7453125,15.7203125,15.7015625,15.7515625,15.965625,15.640625,15.803125,15.7671875,15.68125,15.7625,15.74375,15.68125,15.7875,15.7015625,15.6296875,15.640625,15.7015625,15.6609375,15.68125,15.5234375,15.703125,15.590625,15.7015625,15.8234375,15.696875,15.7015625,15.725,15.7625,15.7625,15.7625,15.6328125,15.7421875,15.8046875,15.734375,15.6921875,15.5921875,15.7625,15.8125,15.7484375,15.74375,15.8109375,15.7625,15.7921875,15.734375,15.75625,15.709375,15.7,15.70625,15.7625,15.7984375,15.640625,15.7859375,15.76875,15.80625,15.809375,15.7703125,15.83125,15.75625,15.8234375,15.7671875,15.696875,15.725,15.8234375,15.740625,15.803125,15.7625,15.7703125,15.7953125,15.675,15.7671875,15.821875,15.7421875,15.803125,15.703125,15.753125,15.6921875,15.7796875,15.8078125,15.78125,15.8234375,15.8703125,15.8453125,15.7765625,15.7125,15.7109375,15.8640625,15.7703125,15.7625,15.678125,15.8234375,15.7796875,15.7375,15.68125,15.8078125,15.8640625,15.765625,15.8234375,15.9234375,15.9171875,15.7703125,15.68125,15.7953125,15.8453125,15.83125,15.8234375,15.7609375,15.7234375,15.765625,15.709375,15.7234375,15.8078125,15.8640625,15.8640625,15.8234375,15.70625,15.821875,15.7625,15.74375,15.79375,15.7765625,15.8234375,15.8125,15.765625,15.7234375,15.7796875,15.8359375,15.765625,15.765625,15.8578125,15.8859375,15.7625,15.7421875,15.675,15.9015625,15.7703125,15.7625,15.7546875,15.8234375,15.8640625,15.7375,15.7375,15.8078125,15.8640625,15.8640625,15.7109375,15.9234375,15.9515625,15.6328125,15.68125,15.7828125,15.821875,15.8140625,15.803125,15.7671875,15.7796875,15.8640625,15.8078125,15.8359375,15.8078125,15.8640625,15.8234375,15.8875,15.871875,15.7703125,15.7203125,15.721875,15.775,15.7765625,15.7625,15.8234375,15.84375,15.725,15.85,15.8640625,15.7953125,15.7671875,15.8546875,15.796875,15.8109375,15.74375,15.7625,15.8515625,15.7828125,15.8046875,15.8109375,15.7625,15.809375,15.8375,15.7671875,15.7546875,15.7203125,15.803125,15.865625,15.8109375,15.753125,15.721875,15.9171875,15.8546875,15.796875,15.8234375,15.890625,15.8453125,15.79375,15.7625,15.8140625,15.83125,15.7625,15.840625,15.8109375,15.890625,15.709375,15.73125,15.790625,15.8796875,15.775,15.7625,15.7828125,15.821875,15.7703125,15.7703125,15.828125,15.8453125,15.8046875,15.8046875,15.8421875,15.915625,15.7625,15.7,15.790625,15.878125,15.80625,15.7203125,15.8328125,15.7625,15.8234375,15.7625,15.7828125,15.7828125,15.834375,15.8234375,15.7375,15.6265625,15.696875,15.7015625,15.6765625
1.061,19.3125,18.146875,18.2625,18.015625,17.9359375,18.0953125,18.09375,18.1671875,18.1125,18.071875,18.1328125,17.990625,18.1609375,18.140625,18.1171875,18.1828125,18.384375,18.046875,18.234375,18.2046875,18.1125,18.1828125,18.15625,18.09375,18.2203125,18.1171875,18.040625,18.046875,18.121875,18.0515625,18.09375,17.8953125,18.1375,18.021875,18.1171875,18.2390625,18.121875,18.1171875,18.1296875,18.1875,18.1875,18.1875,18.0390625,18.18125,18.2203125,18.159375,18.1078125,17.9859375,18.1875,18.225,18.1828125,18.15625,18.2328125,18.1875,18.2203125,18.165625,18.171875,18.140625,18.1140625,18.13125,18.203125,18.234375,18.046875,18.2203125,18.203125,18.23125,18.234375,18.1859375,18.25625,18.171875,18.2578125,18.1875,18.1171875,18.1453125,18.2578125,18.171875,18.234375,18.1875,18.1859375,18.21875,18.1,18.1828125,18.271875,18.1640625,18.2171875,18.1203125,18.1734375,18.1328125,18.20625,18.2484375,18.21875,18.2578125,18.3203125,18.290625,18.215625,18.140625,18.1453125,18.2875,18.203125,18.1875,18.109375,18.24375,18.2203125,18.1640625,18.1078125,18.2484375,18.3046875,18.1921875,18.2578125,18.371875,18.359375,18.203125,18.1015625,18.2359375,18.2671875,18.25625,18.2578125,18.2015625,18.15,18.178125,18.1359375,18.1640625,18.234375,18.290625,18.3046875,18.2734375,18.13125,18.2546875,18.1625,18.1671875,18.25,18.221875,18.2578125,18.25,18.1921875,18.15,18.20625,18.2625,18.1921875,18.1921875,18.2921875,18.3203125,18.1875,18.178125,18.08125,18.325,18.1859375,18.2046875,18.1890625,18.2578125,18.3046875,18.1640625,18.1640625,18.2484375,18.3046875,18.3046875,18.1609375,18.3890625,18.39375,18.0484375,18.08125,18.2234375,18.271875,18.2734375,18.234375,18.2015625,18.2203125,18.3046875,18.2484375,18.290625,18.2484375,18.3046875,18.2578125,18.3328125,18.328125,18.1859375,18.1375,18.153125,18.203125,18.1984375,18.1734375,18.2578125,18.2796875,18.1625,18.290625,18.3046875,18.2296875,18.2015625,18.2890625,18.221875,18.25,18.171875,18.19375,18.2953125,18.2234375,18.2375,18.25,18.1875,18.240625,18.2859375,18.2171875,18.1890625,18.1546875,18.234375,18.3078125,18.2328125,18.1859375,18.1421875,18.3390625,18.271875,18.24375,18.2640625,18.340625,18.284375,18.234375,18.1734375,18.25625,18.2734375,18.1875,18.28125,18.2328125,18.340625,18.1328125,18.1375,18.2109375,18.2953125,18.225,18.1875,18.2234375,18.265625,18.203125,18.1859375,18.2671875,18.2671875,18.2203125,18.2375,18.2875,18.3734375,18.1875,18.1,18.20625,18.3359375,18.25,18.140625,18.2484375,18.16875,18.2578125,18.1828125,18.2234375,18.2234375,18.2921875,18.2578125,18.146875,18.0234375,18.1171875,18.1171875,18.1015625
1.139,20.6,19.375,19.4625,19.196875,19.134375,19.28125,19.2875,19.3625,19.328125,19.2875,19.328125,19.18125,19.36875,19.3625,19.325,19.38125,19.575,19.25,19.45,19.4125,19.328125,19.403125,19.3625,19.3,19.428125,19.325,19.2625,19.25,19.321875,19.246875,19.3,19.08125,19.3375,19.2375,19.325,19.4375,19.325,19.325,19.340625,19.4,19.4,19.4,19.25,19.409375,19.428125,19.3625,19.325,19.19375,19.4,19.43125,19.4,19.3625,19.44375,19.4,19.41875,19.38125,19.3875,19.35625,19.3125,19.34375,19.43125,19.459375,19.25,19.4375,19.43125,19.44375,19.4375,19.39375,19.46875,19.3875,19.475,19.390625,19.334375,19.3625,19.475,19.3875,19.45,19.4,19.39375,19.421875,19.3125,19.4,19.496875,19.375,19.415625,19.3375,19.390625,19.353125,19.4125,19.46875,19.453125,19.475,19.5375,19.50625,19.44375,19.3625,19.3625,19.490625,19.428125,19.4,19.325,19.446875,19.440625,19.384375,19.328125,19.46875,19.525,19.4125,19.475,19.5875,19.571875,19.428125,19.321875,19.45625,19.478125,19.46875,19.475,19.421875,19.35625,19.384375,19.35625,19.384375,19.440625,19.496875,19.525,19.50625,19.34375,19.4625,19.3625,19.3875,19.478125,19.4375,19.475,19.484375,19.4125,19.35625,19.4125,19.46875,19.4125,19.4125,19.509375,19.5375,19.4,19.403125,19.284375,19.528125,19.39375,19.434375,19.40625,19.475,19.525,19.384375,19.384375,19.46875,19.525,19.525,19.39375,19.621875,19.60625,19.25625,19.28125,19.44375,19.496875,19.503125,19.45,19.41875,19.440625,19.525,19.46875,19.525,19.46875,19.525,19.475,19.5625,19.55625,19.39375,19.3375,19.36875,19.425,19.409375,19.371875,19.475,19.5125,19.396875,19.496875,19.525,19.446875,19.41875,19.50625,19.434375,19.478125,19.39375,19.409375,19.50625,19.44375,19.4625,19.478125,19.4,19.45625,19.51875,19.45,19.40625,19.371875,19.45,19.5375,19.44375,19.39375,19.3625,19.55,19.49375,19.45625,19.484375,19.565625,19.5125,19.4625,19.371875,19.46875,19.503125,19.4,19.49375,19.44375,19.565625,19.353125,19.33125,19.409375,19.503125,19.45,19.4,19.44375,19.4875,19.428125,19.39375,19.478125,19.478125,19.428125,19.4625,19.49375,19.59375,19.4,19.3,19.384375,19.53125,19.4875,19.3625,19.45625,19.3625,19.475,19.403125,19.44375,19.44375,19.5125,19.475,19.3625,19.2125,19.315625,19.325,19.33125
1.248,23.175,21.83125,21.8625,21.559375,21.53125,21.653125,21.675,21.753125,21.759375,21.71875,21.71875,21.5625,21.784375,21.80625,21.740625,21.778125,21.95625,21.65625,21.88125,21.828125,21.759375,21.84375,21.775,21.7125,21.84375,21.740625,21.70625,21.65625,21.721875,21.6375,21.7125,21.453125,21.7375,21.66875,21.740625,21.834375,21.73125,21.740625,21.7625,21.825,21.825,21.825,21.671875,21.865625,21.84375,21.76875,21.759375,21.609375,21.825,21.84375,21.834375,21.775,21.865625,21.825,21.815625,21.8125,21.81875,21.7875,21.709375,21.76875,21.8875,21.909375,21.65625,21.871875,21.8875,21.86875,21.84375,21.809375,21.89375,21.81875,21.909375,21.796875,21.76875,21.796875,21.909375,21.81875,21.88125,21.825,21.809375,21.828125,21.7375,21.834375,21.946875,21.796875,21.8125,21.771875,21.825,21.79375,21.825,21.909375,21.921875,21.909375,21.971875,21.9375,21.9,21.80625,21.796875,21.896875,21.878125,21.825,21.75625,21.853125,21.88125,21.825,21.76875,21.909375,21.965625,21.853125,21.909375,22.01875,21.996875,21.878125,21.7625,21.896875,21.9,21.89375,21.909375,21.8625,21.76875,21.796875,21.796875,21.825,21.853125,21.909375,21.965625,21.971875,21.76875,21.878125,21.7625,21.828125,21.934375,21.86875,21.909375,21.953125,21.853125,21.76875,21.825,21.88125,21.853125,21.853125,21.94375,21.971875,21.825,21.853125,21.690625,21.934375,21.809375,21.89375,21.840625,21.909375,21.965625,21.825,21.825,21.909375,21.965625,21.965625,21.859375,22.0875,22.03125,21.671875,21.68125,21.884375,21.946875,21.9625,21.88125,21.853125,21.88125,21.965625,21.909375,21.99375,21.909375,21.965625,21.909375,22.021875,22.0125,21.809375,21.7375,21.8,21.86875,21.83125,21.76875,21.909375,21.978125,21.865625,21.909375,21.965625,21.88125,21.853125,21.940625,21.859375,21.934375,21.8375,21.840625,21.928125,21.884375,21.9125,21.934375,21.825,21.8875,21.984375,21.915625,21.840625,21.80625,21.88125,21.996875,21.865625,21.809375,21.803125,21.971875,21.9375,21.88125,21.925,22.015625,21.96875,21.91875,21.76875,21.89375,21.9625,21.825,21.91875,21.865625,22.015625,21.79375,21.71875,21.80625,21.91875,21.9,21.825,21.884375,21.93125,21.878125,21.809375,21.9,21.9,21.84375,21.9125,21.90625,22.034375,21.825,21.7,21.740625,21.921875,21.9625,21.80625,21.871875,21.75,21.909375,21.84375,21.884375,21.884375,21.953125,21.909375,21.79375,21.590625,21.7125,21.740625,21.790625
