2017/02/10 18:12:46
Time (sec),PTAT,P000,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255
0.171,2.659375,2.54375,2.49375,2.5125,2.4875,2.50625,2.515625,2.521875,2.484375,2.484375,2.484375,2.475,2.50625,2.4875,2.44375,2.421875,2.475,2.55625,2.521875,2.465625,2.484375,2.49375,2.503125,2.503125,2.50625,2.50625,2.503125,2.5,2.49375,2.484375,2.503125,2.515625,2.49375,2.46875,2.465625,2.4875,2.5,2.50625,2.478125,2.484375,2.484375,2.515625,2.5125,2.5125,2.50625,2.5,2.4875,2.50625,2.465625,2.503125,2.4875,2.465625,2.5125,2.515625,2.515625,2.4875,2.521875,2.49375,2.4875,2.4875,2.515625,2.5125,2.5,2.4875,2.503125,2.515625,2.534375,2.50625,2.515625,2.49375,2.49375,2.525,2.525,2.525,2.5,2.49375,2.4875,2.484375,2.50625,2.53125,2.475,2.4875,2.50625,2.5125,2.521875,2.525,2.5,2.5,2.503125,2.503125,2.5,2.525,2.49375,2.4875,2.478125,2.503125,2.525,2.53125,2.50625,2.4875,2.49375,2.5,2.53125,2.503125,2.503125,2.503125,2.503125,2.503125,2.5,2.49375,2.515625,2.50625,2.45625,2.5,2.5125,2.515625,2.525,2.5,2.503125,2.503125,2.503125,2.53125,2.503125,2.503125,2.5,2.49375,2.4875,2.50625,2.53125,2.5,2.5125,2.4875,2.525,2.5,2.53125,2.503125,2.503125,2.475,2.503125,2.503125,2.5,2.49375,2.4875,2.478125,2.5,2.53125,2.5375,2.515625,2.49375,2.5,2.503125,2.503125,2.503125,2.503125,2.53125,2.503125,2.5,2.49375,2.515625,2.50625,2.49375,2.49375,2.50625,2.515625,2.521875,2.525,2.503125,2.503125,2.503125,2.503125,2.53125,2.5,2.5,2.49375,2.484375,2.50625,2.49375,2.55625,2.503125,2.478125,2.4875,2.525,2.525,2.525,2.503125,2.503125,2.5,2.5,2.525,2.4875,2.5125,2.503125,2.484375,2.46875,2.49375,2.5375,2.484375,2.515625,2.49375,2.521875,2.525,2.525,2.49375,2.49375,2.4875,2.484375,2.50625,2.49375,2.5125,2.484375,2.478125,2.53125,2.50625,2.5125,2.515625,2.515625,2.515625,2.515625,2.4875,2.515625,2.5125,2.46875,2.5,2.478125,2.534375,2.5625,2.49375,2.515625,2.49375,2.503125,2.50625,2.50625,2.5125,2.5125,2.50625,2.50625,2.503125,2.49375,2.515625,2.49375,2.50625,2.484375,2.503125,2.4875,2.50625,2.515625,2.525,2.49375,2.49375,2.49375,2.49375,2.525,2.521875,2.50625,2.440625,2.50625,2.484375
0.296,5.31875,5.0875,4.9875,5.025,4.975,5.0125,5.03125,5.04375,4.96875,4.96875,4.96875,4.95,5.0125,4.975,4.8875,4.84375,4.95,5.1125,5.04375,4.93125,4.96875,4.9875,5.00625,5.00625,5.0125,5.0125,5.00625,5,4.9875,4.96875,5.00625,5.03125,4.9875,4.9375,4.93125,4.975,5,5.0125,4.95625,4.96875,4.96875,5.03125,5.025,5.025,5.0125,5,4.975,5.0125,4.93125,5.00625,4.975,4.93125,5.025,5.03125,5.03125,4.975,5.04375,4.9875,4.975,4.975,5.03125,5.025,5,4.975,5.00625,5.03125,5.06875,5.0125,5.03125,4.9875,4.9875,5.05,5.05,5.05,5,4.9875,4.975,4.96875,5.0125,5.0625,4.95,4.975,5.0125,5.025,5.04375,5.05,5,5,5.00625,5.00625,5,5.05,4.9875,4.975,4.95625,5.00625,5.05,5.0625,5.0125,4.975,4.9875,5,5.0625,5.00625,5.00625,5.00625,5.00625,5.00625,5,4.9875,5.03125,5.0125,4.9125,5,5.025,5.03125,5.05,5,5.00625,5.00625,5.00625,5.0625,5.00625,5.00625,5,4.9875,4.975,5.0125,5.0625,5,5.025,4.975,5.05,5,5.0625,5.00625,5.00625,4.95,5.00625,5.00625,5,4.9875,4.975,4.95625,5,5.0625,5.075,5.03125,4.9875,5,5.00625,5.00625,5.00625,5.00625,5.0625,5.00625,5,4.9875,5.03125,5.0125,4.9875,4.9875,5.0125,5.03125,5.04375,5.05,5.00625,5.00625,5.00625,5.00625,5.0625,5,5,4.9875,4.96875,5.0125,4.9875,5.1125,5.00625,4.95625,4.975,5.05,5.05,5.05,5.00625,5.00625,5,5,5.05,4.975,5.025,5.00625,4.96875,4.9375,4.9875,5.075,4.96875,5.03125,4.9875,5.04375,5.05,5.05,4.9875,4.9875,4.975,4.96875,5.0125,4.9875,5.025,4.96875,4.95625,5.0625,5.0125,5.025,5.03125,5.03125,5.03125,5.03125,4.975,5.03125,5.025,4.9375,5,4.95625,5.06875,5.125,4.9875,5.03125,4.9875,5.00625,5.0125,5.0125,5.025,5.025,5.0125,5.0125,5.00625,4.9875,5.03125,4.9875,5.0125,4.96875,5.00625,4.975,5.0125,5.03125,5.05,4.9875,4.9875,4.9875,4.9875,5.05,5.04375,5.0125,4.88125,5.0125,4.96875
0.374,6.6484375,6.3265625,6.2640625,6.28125,6.2421875,6.2453125,6.2890625,6.2859375,6.2296875,6.2296875,6.2296875,6.1875,6.2453125,6.2421875,6.140625,6.0875,6.1875,6.3296875,6.278125,6.184375,6.2109375,6.234375,6.2390625,6.240625,6.25,6.265625,6.2578125,6.25,6.2171875,6.2109375,6.2578125,6.2890625,6.234375,6.171875,6.1640625,6.21875,6.25,6.265625,6.2125,6.2109375,6.2109375,6.2890625,6.28125,6.28125,6.25,6.2328125,6.21875,6.2453125,6.1890625,6.278125,6.21875,6.1640625,6.28125,6.2890625,6.2890625,6.21875,6.290625,6.234375,6.21875,6.2328125,6.2890625,6.28125,6.2328125,6.21875,6.2578125,6.2890625,6.31875,6.265625,6.2734375,6.234375,6.234375,6.3125,6.3,6.3,6.25,6.234375,6.21875,6.2109375,6.25,6.3125,6.1875,6.2375,6.28125,6.28125,6.3046875,6.3125,6.25,6.25,6.271875,6.2578125,6.234375,6.3,6.234375,6.2359375,6.1953125,6.2734375,6.275,6.3125,6.265625,6.2484375,6.234375,6.25,6.3140625,6.2578125,6.2578125,6.271875,6.2578125,6.2578125,6.25,6.234375,6.2890625,6.265625,6.159375,6.25,6.28125,6.2890625,6.3125,6.25,6.2578125,6.24375,6.2578125,6.3140625,6.271875,6.2578125,6.25,6.234375,6.21875,6.265625,6.309375,6.25,6.28125,6.2359375,6.3125,6.265625,6.328125,6.2578125,6.2578125,6.2015625,6.2578125,6.271875,6.25,6.234375,6.21875,6.1953125,6.25,6.328125,6.328125,6.275,6.25,6.25,6.271875,6.271875,6.271875,6.2578125,6.3140625,6.2578125,6.2625,6.2484375,6.275,6.265625,6.234375,6.253125,6.28125,6.2890625,6.3046875,6.3,6.2578125,6.2578125,6.2578125,6.271875,6.3140625,6.25,6.25,6.2484375,6.2265625,6.265625,6.234375,6.3734375,6.2578125,6.2125,6.2328125,6.3125,6.3,6.3,6.271875,6.271875,6.2625,6.25,6.296875,6.21875,6.28125,6.2578125,6.2296875,6.19375,6.234375,6.328125,6.225,6.2890625,6.2484375,6.3046875,6.3,6.296875,6.25,6.234375,6.2328125,6.225,6.246875,6.215625,6.259375,6.2109375,6.2140625,6.328125,6.265625,6.28125,6.2890625,6.2890625,6.2890625,6.2890625,6.2328125,6.2890625,6.28125,6.20625,6.265625,6.1953125,6.3359375,6.378125,6.234375,6.2890625,6.253125,6.2578125,6.265625,6.265625,6.28125,6.28125,6.265625,6.265625,6.2578125,6.234375,6.2890625,6.234375,6.265625,6.2421875,6.2578125,6.1953125,6.265625,6.2890625,6.3125,6.234375,6.234375,6.215625,6.234375,6.29375,6.3046875,6.265625,6.125,6.2375,6.2109375
0.499,9.3078125,8.8046875,8.8171875,8.79375,8.7765625,8.7109375,8.8046875,8.7703125,8.7515625,8.7515625,8.7515625,8.6625,8.7109375,8.7765625,8.646875,8.575,8.6625,8.7640625,8.746875,8.690625,8.6953125,8.728125,8.7046875,8.709375,8.725,8.771875,8.7609375,8.75,8.6765625,8.6953125,8.7609375,8.8046875,8.728125,8.640625,8.6296875,8.70625,8.75,8.771875,8.725,8.6953125,8.6953125,8.8046875,8.79375,8.79375,8.725,8.6984375,8.70625,8.7109375,8.7046875,8.821875,8.70625,8.6296875,8.79375,8.8046875,8.8046875,8.70625,8.784375,8.728125,8.70625,8.7484375,8.8046875,8.79375,8.6984375,8.70625,8.7609375,8.8046875,8.81875,8.771875,8.7578125,8.728125,8.728125,8.8375,8.8,8.8,8.75,8.728125,8.70625,8.6953125,8.725,8.8125,8.6625,8.7625,8.81875,8.79375,8.8265625,8.8375,8.75,8.75,8.803125,8.7609375,8.703125,8.8,8.728125,8.7578125,8.6734375,8.8078125,8.725,8.8125,8.771875,8.7953125,8.728125,8.75,8.8171875,8.7609375,8.7609375,8.803125,8.7609375,8.7609375,8.75,8.728125,8.8046875,8.771875,8.653125,8.75,8.79375,8.8046875,8.8375,8.75,8.7609375,8.71875,8.7609375,8.8171875,8.803125,8.7609375,8.75,8.728125,8.70625,8.771875,8.803125,8.75,8.79375,8.7578125,8.8375,8.796875,8.859375,8.7609375,8.7609375,8.7046875,8.7609375,8.803125,8.75,8.728125,8.70625,8.6734375,8.75,8.859375,8.834375,8.7625,8.775,8.75,8.803125,8.803125,8.803125,8.7609375,8.8171875,8.7609375,8.7875,8.7703125,8.7625,8.771875,8.728125,8.784375,8.81875,8.8046875,8.8265625,8.8,8.7609375,8.7609375,8.7609375,8.803125,8.8171875,8.75,8.75,8.7703125,8.7421875,8.771875,8.728125,8.8953125,8.7609375,8.725,8.7484375,8.8375,8.8,8.8,8.803125,8.803125,8.7875,8.75,8.790625,8.70625,8.79375,8.7609375,8.7515625,8.70625,8.728125,8.834375,8.7375,8.8046875,8.7703125,8.8265625,8.8,8.790625,8.775,8.728125,8.7484375,8.7375,8.715625,8.671875,8.728125,8.6953125,8.7296875,8.859375,8.771875,8.79375,8.8046875,8.8046875,8.8046875,8.8046875,8.7484375,8.8046875,8.79375,8.74375,8.796875,8.6734375,8.8703125,8.884375,8.728125,8.8046875,8.784375,8.7609375,8.771875,8.771875,8.79375,8.79375,8.771875,8.771875,8.7609375,8.728125,8.8046875,8.728125,8.771875,8.7890625,8.7609375,8.6359375,8.771875,8.8046875,8.8375,8.728125,8.728125,8.671875,8.728125,8.78125,8.8265625,8.771875,8.6125,8.6875,8.6953125
0.624,11.9671875,11.3484375,11.3109375,11.30625,11.2640625,11.1765625,11.2390625,11.2546875,11.2359375,11.2734375,11.2734375,11.178125,11.1765625,11.2640625,11.090625,11.0625,11.1375,11.2640625,11.215625,11.15625,11.1796875,11.221875,11.2078125,11.2125,11.23125,11.278125,11.2640625,11.215625,11.1703125,11.1796875,11.2203125,11.2703125,11.221875,11.1625,11.1359375,11.19375,11.25,11.246875,11.2375,11.2109375,11.1796875,11.2890625,11.278125,11.271875,11.23125,11.1984375,11.19375,11.1765625,11.1703125,11.325,11.23125,11.1328125,11.30625,11.2890625,11.2921875,11.228125,11.278125,11.221875,11.19375,11.2359375,11.3203125,11.30625,11.1984375,11.19375,11.2640625,11.2828125,11.31875,11.278125,11.2734375,11.25,11.221875,11.3375,11.3,11.3,11.275,11.221875,11.19375,11.1796875,11.2,11.3125,11.178125,11.25,11.2875,11.30625,11.3484375,11.33125,11.25,11.25,11.30625,11.2296875,11.203125,11.325,11.221875,11.2796875,11.1515625,11.3109375,11.2125,11.34375,11.278125,11.3109375,11.221875,11.25,11.3203125,11.2640625,11.2640625,11.30625,11.2640625,11.2359375,11.25,11.221875,11.3203125,11.278125,11.146875,11.25,11.30625,11.3203125,11.3625,11.25,11.2640625,11.221875,11.2640625,11.3484375,11.334375,11.2640625,11.25,11.221875,11.221875,11.278125,11.296875,11.28125,11.30625,11.2453125,11.3625,11.296875,11.3625,11.2640625,11.2640625,11.2078125,11.2640625,11.334375,11.275,11.221875,11.19375,11.1515625,11.25,11.390625,11.340625,11.25,11.26875,11.275,11.30625,11.334375,11.30625,11.2640625,11.3203125,11.2359375,11.2875,11.2921875,11.278125,11.246875,11.221875,11.278125,11.325,11.3203125,11.3484375,11.3,11.2640625,11.2921875,11.2640625,11.334375,11.3203125,11.25,11.25,11.2640625,11.2578125,11.278125,11.221875,11.3796875,11.2640625,11.2375,11.2640625,11.3625,11.3,11.3,11.30625,11.30625,11.3125,11.275,11.315625,11.19375,11.271875,11.2640625,11.2734375,11.259375,11.259375,11.340625,11.25,11.3203125,11.2921875,11.3484375,11.3,11.284375,11.26875,11.25,11.2640625,11.25,11.221875,11.165625,11.196875,11.1796875,11.2453125,11.353125,11.278125,11.30625,11.3203125,11.3203125,11.3203125,11.3203125,11.2640625,11.2890625,11.271875,11.25,11.328125,11.1890625,11.3578125,11.328125,11.221875,11.3203125,11.315625,11.2953125,11.278125,11.278125,11.30625,11.30625,11.309375,11.278125,11.2640625,11.221875,11.3203125,11.221875,11.334375,11.3359375,11.2640625,11.1234375,11.278125,11.3203125,11.4,11.259375,11.221875,11.165625,11.221875,11.26875,11.3484375,11.278125,11.146875,11.19375,11.1796875
0.686,13.296875,12.6203125,12.5578125,12.5625,12.5078125,12.409375,12.45625,12.496875,12.478125,12.534375,12.534375,12.4359375,12.409375,12.5078125,12.3125,12.30625,12.375,12.5140625,12.45,12.3890625,12.421875,12.46875,12.459375,12.4640625,12.484375,12.53125,12.515625,12.4484375,12.4171875,12.421875,12.45,12.503125,12.46875,12.4234375,12.3890625,12.4375,12.5,12.484375,12.49375,12.46875,12.421875,12.53125,12.5203125,12.5109375,12.484375,12.4484375,12.4375,12.409375,12.403125,12.5765625,12.49375,12.384375,12.5625,12.53125,12.5359375,12.4890625,12.525,12.46875,12.4375,12.4796875,12.578125,12.5625,12.4484375,12.4375,12.515625,12.521875,12.56875,12.53125,12.53125,12.5109375,12.46875,12.5875,12.55,12.55,12.5375,12.46875,12.4375,12.421875,12.4375,12.5625,12.4359375,12.49375,12.521875,12.5625,12.609375,12.578125,12.5,12.5,12.5578125,12.4640625,12.453125,12.5875,12.46875,12.540625,12.390625,12.5625,12.45625,12.609375,12.53125,12.56875,12.46875,12.5,12.571875,12.515625,12.515625,12.5578125,12.515625,12.4734375,12.5,12.46875,12.578125,12.53125,12.39375,12.5,12.5625,12.578125,12.625,12.5,12.515625,12.4734375,12.515625,12.6140625,12.6,12.515625,12.5,12.46875,12.4796875,12.53125,12.54375,12.546875,12.5625,12.4890625,12.625,12.546875,12.6140625,12.515625,12.515625,12.459375,12.515625,12.6,12.5375,12.46875,12.4375,12.390625,12.5,12.65625,12.59375,12.49375,12.515625,12.5375,12.5578125,12.6,12.5578125,12.515625,12.571875,12.4734375,12.5375,12.553125,12.5359375,12.484375,12.46875,12.525,12.578125,12.578125,12.609375,12.55,12.515625,12.5578125,12.515625,12.6,12.571875,12.5,12.5,12.5109375,12.515625,12.53125,12.46875,12.621875,12.515625,12.49375,12.521875,12.625,12.55,12.55,12.5578125,12.5578125,12.575,12.5375,12.578125,12.4375,12.5109375,12.515625,12.534375,12.5359375,12.525,12.59375,12.50625,12.578125,12.553125,12.609375,12.55,12.53125,12.515625,12.5109375,12.521875,12.50625,12.475,12.4125,12.43125,12.421875,12.503125,12.6,12.53125,12.5625,12.578125,12.578125,12.578125,12.578125,12.521875,12.53125,12.5109375,12.503125,12.59375,12.446875,12.6015625,12.55,12.46875,12.578125,12.58125,12.5625,12.53125,12.53125,12.5625,12.5625,12.578125,12.53125,12.515625,12.46875,12.578125,12.46875,12.615625,12.609375,12.515625,12.3671875,12.53125,12.578125,12.68125,12.525,12.46875,12.4125,12.46875,12.5125,12.609375,12.53125,12.4140625,12.446875,12.421875
0.827,15.95625,15.13125,15.0515625,15.075,14.9953125,14.875,14.9125,14.98125,14.9625,15.05625,15.0375,14.93125,14.875,14.9953125,14.7875,14.79375,14.884375,15.0140625,14.91875,14.8546875,14.90625,14.9625,14.9625,14.95,14.990625,15.021875,15.01875,14.93125,14.9109375,14.90625,14.909375,14.96875,14.9625,14.91875,14.8953125,14.925,15,14.975,15.00625,14.984375,14.921875,15.015625,15.0046875,14.9890625,14.990625,14.9484375,14.925,14.8953125,14.86875,15.0796875,15.01875,14.8875,15.0578125,15.015625,15.0234375,15.0109375,15.01875,14.9625,14.925,14.9671875,15.09375,15.075,14.93125,14.925,14.9953125,15.01875,15.0859375,15.0375,15.046875,15.01875,14.9625,15.1,15.05,15.05,15.05,14.9625,14.925,14.90625,14.928125,15.0625,14.93125,15,15.009375,15.075,15.13125,15.071875,15,15,15.0609375,14.95,14.953125,15.1,14.9625,15.0453125,14.86875,15.065625,14.94375,15.140625,15.021875,15.0703125,14.9765625,15.0125,15.0890625,15.01875,15.01875,15.0609375,15.01875,14.9765625,15,14.9625,15.078125,15.021875,14.8875,15,15.0578125,15.0796875,15.134375,15,15.01875,14.9765625,15.01875,15.13125,15.1171875,15.01875,15,14.978125,14.98125,15.021875,15.0375,15.078125,15.090625,14.99375,15.1375,15.046875,15.1171875,15.01875,15.0328125,14.9765625,15.01875,15.1171875,15.05,14.9625,14.9390625,14.86875,15,15.171875,15.1,14.9953125,15.025,15.0625,15.0609375,15.1171875,15.0609375,15.01875,15.075,14.9765625,15.0375,15.0609375,15.0375,14.975,14.98125,15.0375,15.1,15.078125,15.1171875,15.0625,15.0328125,15.0890625,15.01875,15.1171875,15.075,15.015625,15.0125,15.0046875,15.03125,15.021875,14.9625,15.125,15.01875,15.00625,15.0234375,15.134375,15.0625,15.0625,15.075,15.075,15.0875,15.034375,15.0875,14.9390625,15.00625,15.01875,15.0375,15.06875,15.0375,15.1,15.034375,15.09375,15.0609375,15.1171875,15.0625,15.040625,15.025,15.0328125,15.0234375,15.01875,14.98125,14.90625,14.921875,14.90625,15.01875,15.09375,15.0375,15.075,15.09375,15.09375,15.0796875,15.0796875,15.0375,15.03125,15.00625,15.009375,15.109375,14.94375,15.0890625,15.025,14.984375,15.09375,15.09375,15.08125,15.053125,15.0375,15.075,15.0578125,15.1,15.0375,15.01875,14.98125,15.09375,14.9625,15.15,15.125,15.0484375,14.878125,15.0375,15.09375,15.20625,15.0375,14.98125,14.925,14.98125,15.01875,15.109375,15.01875,14.925,14.953125,14.90625
1.092,17.2859375,16.3703125,16.2984375,16.33125,16.2390625,16.1078125,16.1515625,16.2234375,16.2046875,16.3171875,16.2796875,16.16875,16.1078125,16.2390625,16.040625,16.0375,16.15625,16.2640625,16.153125,16.0875,16.1484375,16.209375,16.2140625,16.184375,16.24375,16.259375,16.2703125,16.18125,16.1578125,16.1484375,16.1390625,16.2015625,16.209375,16.153125,16.1484375,16.16875,16.25,16.228125,16.2625,16.2421875,16.1796875,16.2578125,16.246875,16.228125,16.24375,16.1984375,16.16875,16.1484375,16.1015625,16.33125,16.28125,16.1390625,16.296875,16.2578125,16.2671875,16.271875,16.265625,16.209375,16.16875,16.2109375,16.3515625,16.33125,16.1640625,16.16875,16.2234375,16.2765625,16.353125,16.290625,16.3046875,16.265625,16.209375,16.3625,16.3,16.3,16.3,16.209375,16.16875,16.1484375,16.18125,16.3125,16.16875,16.2625,16.2625,16.33125,16.3921875,16.31875,16.25,16.25,16.3125,16.2015625,16.203125,16.35,16.209375,16.2890625,16.1078125,16.3171875,16.1875,16.40625,16.259375,16.3140625,16.2375,16.275,16.3546875,16.2703125,16.2703125,16.3125,16.2703125,16.2421875,16.25,16.209375,16.3203125,16.259375,16.134375,16.25,16.296875,16.3234375,16.38125,16.25,16.2703125,16.228125,16.2703125,16.3828125,16.36875,16.2703125,16.25,16.240625,16.225,16.259375,16.284375,16.34375,16.3625,16.2546875,16.3875,16.296875,16.36875,16.2703125,16.2984375,16.2421875,16.2703125,16.36875,16.3,16.209375,16.196875,16.1078125,16.25,16.421875,16.353125,16.253125,16.2875,16.325,16.3125,16.36875,16.3125,16.2703125,16.3265625,16.2421875,16.2875,16.3078125,16.28125,16.228125,16.246875,16.303125,16.36875,16.3203125,16.3640625,16.325,16.2984375,16.3546875,16.2703125,16.36875,16.3265625,16.28125,16.275,16.2515625,16.2890625,16.259375,16.209375,16.3859375,16.2703125,16.2625,16.2671875,16.38125,16.325,16.325,16.340625,16.340625,16.3375,16.26875,16.334375,16.196875,16.2625,16.2703125,16.2796875,16.325,16.284375,16.353125,16.30625,16.3515625,16.3078125,16.3640625,16.325,16.303125,16.2875,16.29375,16.2671875,16.275,16.234375,16.153125,16.178125,16.1484375,16.2765625,16.340625,16.290625,16.33125,16.3515625,16.3515625,16.3234375,16.3234375,16.2953125,16.2890625,16.2625,16.2625,16.359375,16.1828125,16.3328125,16.278125,16.253125,16.3515625,16.340625,16.3328125,16.321875,16.290625,16.33125,16.296875,16.353125,16.290625,16.2703125,16.246875,16.3515625,16.209375,16.403125,16.3671875,16.3296875,16.1453125,16.290625,16.3515625,16.45,16.284375,16.246875,16.190625,16.246875,16.28125,16.3484375,16.253125,16.16875,16.20625,16.1484375
1.279,21.275,20.0875,20.0390625,20.1,19.9703125,19.80625,19.86875,19.95,19.93125,20.04375,20.00625,19.88125,19.80625,19.9703125,19.8,19.76875,19.86875,20.0984375,19.9359375,19.846875,19.875,19.8984375,19.96875,19.9859375,20.003125,19.971875,19.9734375,19.93125,19.8984375,19.93125,19.89375,19.9,19.95,19.85625,19.9078125,19.95625,20,19.940625,20.03125,19.96875,19.953125,20.03125,20.015625,19.9453125,19.95625,19.9484375,19.9,19.9078125,19.875,20.0859375,20.0125,19.89375,20.065625,20.03125,19.9984375,20.003125,20.00625,19.8984375,19.9,19.984375,20.125,20.1,19.8625,19.9,19.978125,20.05,20.103125,20.05,20.03125,20.0484375,19.996875,20.1125,20.05,20.05,20.05,19.9921875,19.9515625,19.921875,19.940625,20.0625,19.88125,19.99375,20.021875,20.1,20.1234375,20.059375,20,20,20.0671875,19.95625,19.953125,20.1,19.95,20.071875,19.8765625,20.071875,19.91875,20.15625,19.971875,20.0875,20.0203125,20.025,20.109375,20.025,20.025,20.0671875,20.025,19.996875,20,19.95,20.046875,20.01875,19.875,20.046875,20.065625,20.0546875,20.121875,20,20.025,19.9828125,20.025,20.1375,20.08125,20.025,20.046875,20.028125,19.95625,19.971875,20.025,20.140625,20.13125,20.0375,20.1375,20.046875,20.1234375,20.025,20.053125,19.996875,20.025,20.1234375,20.0875,19.95,19.9703125,19.8765625,19.9390625,20.171875,20.1125,20.0265625,20.075,20.075,20.0671875,20.1234375,20.0671875,20.025,20.08125,19.996875,20.0375,20.0484375,20.0125,19.9875,19.9875,20.04375,20.128125,20.046875,20.146875,20.1125,20.0953125,20.109375,20.025,20.1234375,20.08125,20.03125,20.0625,19.9921875,20.015625,19.971875,19.95,20.16875,20.025,20.03125,19.9984375,20.16875,20.1125,20.1125,20.1375,20.1375,20.0875,20.05625,20.075,19.9703125,19.9796875,20.025,20.00625,20.09375,20.08125,20.1125,20.075,20.0828125,20.0484375,20.146875,20.1125,20.04375,20.028125,20.034375,19.9984375,20.04375,19.99375,19.89375,19.88125,19.875,20.05,20.1375,20.05,20.1,20.078125,20.125,20.096875,20.096875,20.0265625,20.015625,19.9796875,19.965625,20.15625,19.95625,20.0640625,20.0375,19.99375,20.125,20.1375,20.134375,20.08125,20.05,20.0484375,20.065625,20.1125,20.096875,20.025,19.9875,20.06875,19.95,20.1625,20.09375,20.084375,19.8765625,20.05,20.125,20.2375,20.025,19.9875,19.93125,20.04375,20.06875,20.065625,19.95625,19.9,19.965625,19.96875
1.373,22.6046875,21.3265625,21.2859375,21.328125,21.2140625,21.0390625,21.1265625,21.2109375,21.1734375,21.265625,21.2484375,21.11875,21.0390625,21.2140625,21.021875,21.0125,21.10625,21.3484375,21.1703125,21.1,21.1171875,21.1453125,21.2015625,21.2375,21.25625,21.225,21.225,21.1640625,21.1453125,21.1734375,21.1453125,21.1328125,21.196875,21.1171875,21.1609375,21.21875,21.25,21.19375,21.2703125,21.2109375,21.1953125,21.2734375,21.271875,21.184375,21.19375,21.1984375,21.14375,21.140625,21.1328125,21.3578125,21.25625,21.1453125,21.321875,21.2890625,21.25625,21.246875,21.253125,21.159375,21.1609375,21.228125,21.3671875,21.3390625,21.1125,21.14375,21.2296875,21.328125,21.353125,21.303125,21.2734375,21.309375,21.24375,21.375,21.3,21.3,21.3,21.2390625,21.2125,21.1796875,21.178125,21.3125,21.11875,21.25625,21.275,21.35625,21.3671875,21.30625,21.25,21.25,21.31875,21.2078125,21.203125,21.35,21.1828125,21.315625,21.1328125,21.3234375,21.1625,21.40625,21.225,21.3453125,21.28125,21.275,21.375,21.2765625,21.2765625,21.31875,21.2765625,21.2625,21.25,21.196875,21.2890625,21.25625,21.121875,21.3125,21.321875,21.2984375,21.36875,21.25,21.2765625,21.234375,21.2765625,21.375,21.3328125,21.2765625,21.3125,21.275,21.2140625,21.209375,21.2546875,21.390625,21.3875,21.2984375,21.4,21.296875,21.375,21.2765625,21.3046875,21.2625,21.2765625,21.3609375,21.3375,21.2125,21.2140625,21.1453125,21.16875,21.421875,21.365625,21.284375,21.3375,21.3375,21.31875,21.375,21.31875,21.2765625,21.3328125,21.2625,21.3,21.309375,21.25625,21.225,21.253125,21.290625,21.38125,21.3046875,21.39375,21.375,21.3609375,21.375,21.2765625,21.375,21.315625,21.28125,21.3125,21.253125,21.2578125,21.225,21.196875,21.4109375,21.2921875,21.2875,21.25625,21.43125,21.3625,21.375,21.403125,21.3890625,21.3375,21.31875,21.321875,21.228125,21.2359375,21.2765625,21.2484375,21.35,21.328125,21.365625,21.346875,21.340625,21.2953125,21.39375,21.375,21.30625,21.290625,21.2953125,21.25625,21.2859375,21.246875,21.140625,21.1375,21.1421875,21.3078125,21.384375,21.303125,21.35625,21.3359375,21.3828125,21.3546875,21.3546875,21.284375,21.2578125,21.2359375,21.21875,21.40625,21.2140625,21.3078125,21.290625,21.2625,21.3828125,21.403125,21.3859375,21.334375,21.303125,21.3046875,21.321875,21.365625,21.35,21.2765625,21.253125,21.3265625,21.21875,21.415625,21.3359375,21.3359375,21.1203125,21.3234375,21.3828125,21.48125,21.271875,21.234375,21.196875,21.309375,21.33125,21.3046875,21.190625,21.14375,21.246875,21.2109375
