2017/02/10 17:19:26
Time (sec),PTAT,P000,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255
0.203,3.9140625,3.6375,3.7546875,3.6890625,3.6515625,3.61875,3.6375,3.646875,3.646875,3.646875,3.646875,3.6328125,3.684375,3.7265625,3.684375,3.6515625,3.740625,3.665625,3.703125,3.684375,3.646875,3.7171875,3.7265625,3.675,3.684375,3.6328125,3.7265625,3.665625,3.6609375,3.646875,3.675,3.6984375,3.6609375,3.703125,3.61875,3.6515625,3.665625,3.684375,3.6890625,3.646875,3.646875,3.6984375,3.6890625,3.6890625,3.684375,3.665625,3.7125,3.684375,3.6984375,3.675,3.7125,3.7265625,3.6375,3.6984375,3.6984375,3.703125,3.703125,3.6609375,3.6515625,3.6984375,3.6984375,3.6890625,3.665625,3.7125,3.675,3.6984375,3.665625,3.684375,3.646875,3.703125,3.7125,3.665625,3.665625,3.7125,3.7125,3.6609375,3.6515625,3.646875,3.684375,3.665625,3.6328125,3.6515625,3.684375,3.6890625,3.703125,3.6609375,3.665625,3.7171875,3.675,3.675,3.665625,3.665625,3.7125,3.703125,3.6375,3.6234375,3.7125,3.7171875,3.684375,3.6515625,3.6609375,3.7125,3.759375,3.675,3.675,3.675,3.7171875,3.7171875,3.665625,3.6609375,3.6984375,3.684375,3.7171875,3.665625,3.6375,3.6984375,3.7125,3.665625,3.675,3.6328125,3.675,3.7171875,3.675,3.675,3.665625,3.7125,3.6984375,3.684375,3.6609375,3.665625,3.6890625,3.6515625,3.665625,3.665625,3.7171875,3.7171875,3.675,3.675,3.7171875,3.7171875,3.7125,3.7125,3.6515625,3.6890625,3.7171875,3.7171875,3.684375,3.6515625,3.7125,3.7125,3.7171875,3.675,3.675,3.7171875,3.7171875,3.7171875,3.7125,3.703125,3.75,3.684375,3.6609375,3.6609375,3.73125,3.6984375,3.703125,3.7125,3.7171875,3.759375,3.7171875,3.7171875,3.7171875,3.7171875,3.7125,3.703125,3.6984375,3.684375,3.7125,3.703125,3.7265625,3.6890625,3.6984375,3.7546875,3.8015625,3.8015625,3.759375,3.759375,3.759375,3.796875,3.7546875,3.6984375,3.740625,3.7265625,3.703125,3.6890625,3.7171875,3.684375,3.740625,3.75,3.834375,3.796875,3.796875,3.796875,3.796875,3.7546875,3.75,3.6890625,3.73125,3.7171875,3.6890625,3.646875,3.6984375,3.7171875,3.73125,3.6890625,3.740625,3.7875,3.7875,3.75,3.75,3.6984375,3.6890625,3.684375,3.7171875,3.6984375,3.6515625,3.684375,3.73125,3.6984375,3.7171875,3.7265625,3.73125,3.73125,3.6890625,3.6890625,3.684375,3.73125,3.7265625,3.6609375,3.6984375,3.73125,3.684375,3.75,3.675,3.6515625,3.684375,3.759375,3.7125,3.6609375,3.6609375,3.7171875,3.7171875,3.7125,3.703125,3.684375,3.7265625,3.76875,3.646875
0.281,5.21875,4.85,5.00625,4.91875,4.86875,4.825,4.85,4.8625,4.8625,4.8625,4.8625,4.84375,4.9125,4.96875,4.9125,4.86875,4.9875,4.8875,4.9375,4.9125,4.8625,4.95625,4.96875,4.9,4.9125,4.84375,4.96875,4.8875,4.88125,4.8625,4.9,4.93125,4.88125,4.9375,4.825,4.86875,4.8875,4.9125,4.91875,4.8625,4.8625,4.93125,4.91875,4.91875,4.9125,4.8875,4.95,4.9125,4.93125,4.9,4.95,4.96875,4.85,4.93125,4.93125,4.9375,4.9375,4.88125,4.86875,4.93125,4.93125,4.91875,4.8875,4.95,4.9,4.93125,4.8875,4.9125,4.8625,4.9375,4.95,4.8875,4.8875,4.95,4.95,4.88125,4.86875,4.8625,4.9125,4.8875,4.84375,4.86875,4.9125,4.91875,4.9375,4.88125,4.8875,4.95625,4.9,4.9,4.8875,4.8875,4.95,4.9375,4.85,4.83125,4.95,4.95625,4.9125,4.86875,4.88125,4.95,5.0125,4.9,4.9,4.9,4.95625,4.95625,4.8875,4.88125,4.93125,4.9125,4.95625,4.8875,4.85,4.93125,4.95,4.8875,4.9,4.84375,4.9,4.95625,4.9,4.9,4.8875,4.95,4.93125,4.9125,4.88125,4.8875,4.91875,4.86875,4.8875,4.8875,4.95625,4.95625,4.9,4.9,4.95625,4.95625,4.95,4.95,4.86875,4.91875,4.95625,4.95625,4.9125,4.86875,4.95,4.95,4.95625,4.9,4.9,4.95625,4.95625,4.95625,4.95,4.9375,5,4.9125,4.88125,4.88125,4.975,4.93125,4.9375,4.95,4.95625,5.0125,4.95625,4.95625,4.95625,4.95625,4.95,4.9375,4.93125,4.9125,4.95,4.9375,4.96875,4.91875,4.93125,5.00625,5.06875,5.06875,5.0125,5.0125,5.0125,5.0625,5.00625,4.93125,4.9875,4.96875,4.9375,4.91875,4.95625,4.9125,4.9875,5,5.1125,5.0625,5.0625,5.0625,5.0625,5.00625,5,4.91875,4.975,4.95625,4.91875,4.8625,4.93125,4.95625,4.975,4.91875,4.9875,5.05,5.05,5,5,4.93125,4.91875,4.9125,4.95625,4.93125,4.86875,4.9125,4.975,4.93125,4.95625,4.96875,4.975,4.975,4.91875,4.91875,4.9125,4.975,4.96875,4.88125,4.93125,4.975,4.9125,5,4.9,4.86875,4.9125,5.0125,4.95,4.88125,4.88125,4.95625,4.95625,4.95,4.9375,4.9125,4.96875,5.025,4.8625
0.375,6.5015625,6.0390625,6.234375,6.125,6.0625,6.028125,6.0578125,6.0734375,6.053125,6.0734375,6.0921875,6.0515625,6.115625,6.1625,6.115625,6.096875,6.209375,6.0859375,6.1484375,6.115625,6.0734375,6.1515625,6.16875,6.1,6.115625,6.0640625,6.16875,6.0859375,6.0765625,6.0734375,6.1,6.1125,6.0453125,6.1484375,6.028125,6.08125,6.0859375,6.115625,6.140625,6.084375,6.084375,6.1390625,6.125,6.140625,6.1328125,6.1046875,6.1625,6.115625,6.1390625,6.1,6.1625,6.1859375,6.05625,6.1390625,6.15625,6.1625,6.1484375,6.0921875,6.0796875,6.15625,6.153125,6.1390625,6.0859375,6.14375,6.121875,6.1390625,6.1046875,6.115625,6.0703125,6.1484375,6.178125,6.1,6.1,6.1625,6.178125,6.0921875,6.0796875,6.0703125,6.115625,6.103125,6.0515625,6.0625,6.1328125,6.125,6.1625,6.09375,6.1,6.171875,6.115625,6.115625,6.1,6.1,6.1625,6.1484375,6.05625,6.03125,6.1625,6.171875,6.1328125,6.0765625,6.0921875,6.1484375,6.228125,6.115625,6.115625,6.1,6.171875,6.171875,6.1,6.0921875,6.1390625,6.115625,6.171875,6.0859375,6.05625,6.1390625,6.1625,6.103125,6.115625,6.04375,6.115625,6.171875,6.115625,6.115625,6.0859375,6.1625,6.15625,6.1328125,6.0765625,6.0859375,6.140625,6.0796875,6.1,6.103125,6.171875,6.171875,6.115625,6.115625,6.171875,6.171875,6.1625,6.1625,6.0765625,6.125,6.1546875,6.171875,6.1328125,6.0765625,6.1625,6.1625,6.171875,6.115625,6.115625,6.15625,6.171875,6.171875,6.1625,6.1484375,6.2078125,6.115625,6.096875,6.096875,6.178125,6.1390625,6.1484375,6.1625,6.15625,6.228125,6.171875,6.171875,6.171875,6.171875,6.1625,6.1484375,6.1390625,6.115625,6.1453125,6.1484375,6.1859375,6.140625,6.15625,6.21875,6.28125,6.28125,6.2421875,6.228125,6.225,6.275,6.21875,6.15625,6.19375,6.16875,6.128125,6.125,6.171875,6.1328125,6.19375,6.2078125,6.340625,6.290625,6.275,6.2578125,6.275,6.2171875,6.225,6.125,6.178125,6.1515625,6.125,6.0796875,6.1390625,6.1515625,6.178125,6.140625,6.209375,6.2578125,6.24375,6.2078125,6.225,6.1390625,6.125,6.115625,6.171875,6.1390625,6.0859375,6.115625,6.1953125,6.1390625,6.1890625,6.1859375,6.178125,6.178125,6.140625,6.140625,6.115625,6.1953125,6.1859375,6.096875,6.1390625,6.1703125,6.0859375,6.190625,6.1328125,6.0859375,6.115625,6.2203125,6.1625,6.096875,6.096875,6.171875,6.171875,6.1625,6.1484375,6.1375,6.1625,6.228125,6.053125
0.562,7.784375,7.228125,7.4625,7.33125,7.25625,7.23125,7.265625,7.284375,7.24375,7.284375,7.321875,7.259375,7.31875,7.35625,7.31875,7.325,7.43125,7.284375,7.359375,7.31875,7.284375,7.346875,7.36875,7.3,7.31875,7.284375,7.36875,7.284375,7.271875,7.284375,7.3,7.29375,7.209375,7.359375,7.23125,7.29375,7.284375,7.31875,7.3625,7.30625,7.30625,7.346875,7.33125,7.3625,7.353125,7.321875,7.375,7.31875,7.346875,7.3,7.375,7.403125,7.2625,7.346875,7.38125,7.3875,7.359375,7.303125,7.290625,7.38125,7.375,7.359375,7.284375,7.3375,7.34375,7.346875,7.321875,7.31875,7.278125,7.359375,7.40625,7.3125,7.3125,7.375,7.40625,7.303125,7.290625,7.278125,7.31875,7.31875,7.259375,7.25625,7.353125,7.33125,7.3875,7.30625,7.3125,7.3875,7.33125,7.33125,7.3125,7.3125,7.375,7.359375,7.2625,7.23125,7.375,7.3875,7.353125,7.284375,7.303125,7.346875,7.44375,7.33125,7.33125,7.3,7.3875,7.3875,7.3125,7.303125,7.346875,7.31875,7.3875,7.284375,7.2625,7.346875,7.375,7.31875,7.33125,7.24375,7.33125,7.3875,7.33125,7.33125,7.284375,7.375,7.38125,7.353125,7.271875,7.284375,7.3625,7.290625,7.3125,7.31875,7.3875,7.3875,7.33125,7.33125,7.3875,7.3875,7.375,7.375,7.284375,7.33125,7.353125,7.3875,7.353125,7.284375,7.375,7.375,7.3875,7.33125,7.33125,7.35625,7.3875,7.3875,7.375,7.359375,7.415625,7.31875,7.3125,7.3125,7.38125,7.346875,7.359375,7.375,7.35625,7.44375,7.3875,7.3875,7.3875,7.3875,7.375,7.359375,7.346875,7.31875,7.340625,7.359375,7.403125,7.3625,7.38125,7.43125,7.49375,7.49375,7.471875,7.44375,7.4375,7.4875,7.43125,7.38125,7.4,7.36875,7.31875,7.33125,7.3875,7.353125,7.4,7.415625,7.56875,7.51875,7.4875,7.453125,7.4875,7.428125,7.45,7.33125,7.38125,7.346875,7.33125,7.296875,7.346875,7.346875,7.38125,7.3625,7.43125,7.465625,7.4375,7.415625,7.45,7.346875,7.33125,7.31875,7.3875,7.346875,7.303125,7.31875,7.415625,7.346875,7.421875,7.403125,7.38125,7.38125,7.3625,7.3625,7.31875,7.415625,7.403125,7.3125,7.346875,7.365625,7.259375,7.38125,7.365625,7.303125,7.31875,7.428125,7.375,7.3125,7.3125,7.3875,7.3875,7.375,7.359375,7.3625,7.35625,7.43125,7.24375
0.749,10.35,9.671875,9.91875,9.74375,9.64375,9.6375,9.721875,9.70625,9.625,9.70625,9.74375,9.675,9.725,9.74375,9.725,9.7125,9.803125,9.68125,9.78125,9.725,9.70625,9.7375,9.803125,9.7,9.759375,9.690625,9.803125,9.71875,9.6625,9.665625,9.7,9.709375,9.6,9.728125,9.6375,9.71875,9.71875,9.759375,9.80625,9.75,9.75,9.7625,9.775,9.80625,9.759375,9.71875,9.7625,9.725,9.7625,9.7,9.8,9.871875,9.70625,9.7625,9.796875,9.8375,9.815625,9.725,9.7125,9.83125,9.81875,9.771875,9.71875,9.7625,9.7875,9.7625,9.71875,9.725,9.728125,9.78125,9.83125,9.7375,9.7375,9.83125,9.83125,9.725,9.7125,9.69375,9.759375,9.715625,9.675,9.721875,9.759375,9.74375,9.809375,9.73125,9.7375,9.784375,9.790625,9.7625,9.7375,9.7375,9.8,9.78125,9.675,9.63125,9.8,9.81875,9.759375,9.7,9.725,9.803125,9.875,9.7625,9.7625,9.73125,9.81875,9.7875,9.7375,9.725,9.7625,9.725,9.778125,9.715625,9.70625,9.796875,9.8,9.75,9.7625,9.675,9.73125,9.81875,9.7625,9.7625,9.68125,9.8,9.796875,9.79375,9.703125,9.715625,9.80625,9.740625,9.7375,9.75,9.81875,9.81875,9.73125,9.73125,9.81875,9.81875,9.771875,9.8,9.7,9.771875,9.75,9.81875,9.759375,9.7,9.8,9.771875,9.7875,9.7625,9.7625,9.75625,9.81875,9.81875,9.8,9.78125,9.83125,9.759375,9.703125,9.74375,9.821875,9.796875,9.815625,9.8,9.7875,9.875,9.81875,9.7875,9.7875,9.81875,9.83125,9.75,9.7625,9.759375,9.765625,9.740625,9.8375,9.775,9.796875,9.85625,9.890625,9.91875,9.903125,9.875,9.834375,9.9125,9.85625,9.83125,9.8125,9.76875,9.740625,9.7875,9.778125,9.79375,9.84375,9.865625,9.990625,9.940625,9.9125,9.878125,9.9125,9.85,9.865625,9.775,9.821875,9.7375,9.7875,9.73125,9.7625,9.778125,9.7875,9.80625,9.875,9.88125,9.853125,9.865625,9.865625,9.7625,9.775,9.759375,9.81875,9.7625,9.690625,9.725,9.85625,9.7625,9.853125,9.8375,9.821875,9.7875,9.775,9.80625,9.759375,9.85625,9.8375,9.74375,9.7625,9.80625,9.665625,9.7625,9.83125,9.7375,9.725,9.84375,9.8,9.74375,9.703125,9.81875,9.853125,9.8,9.7375,9.76875,9.790625,9.896875,9.625
0.843,11.6328125,10.8609375,11.1140625,10.95,10.8375,10.840625,10.9109375,10.896875,10.8359375,10.9171875,10.934375,10.8828125,10.928125,10.9609375,10.928125,10.90625,11.025,10.9109375,10.9921875,10.928125,10.9171875,10.953125,11.003125,10.9,10.9625,10.9109375,11.0203125,10.9359375,10.878125,10.8765625,10.9,10.9171875,10.8296875,10.9390625,10.8625,10.93125,10.9171875,10.9796875,11.028125,10.971875,10.9578125,10.984375,10.996875,11.028125,10.9625,10.9171875,10.975,10.95,10.9703125,10.9,11.0125,11.0890625,10.928125,10.9703125,11.021875,11.0625,11.04375,10.9359375,10.9375,11.05625,11.040625,10.978125,10.9171875,10.9953125,10.9875,10.9703125,10.9359375,10.9453125,10.953125,11.00625,11.04375,10.965625,10.965625,11.059375,11.04375,10.9359375,10.9375,10.915625,10.9625,10.9140625,10.8828125,10.934375,10.9625,10.95,11.034375,10.959375,10.95,11,11.0203125,10.9921875,10.95,10.95,11.0125,11.00625,10.896875,10.83125,10.99375,11.034375,10.9796875,10.9078125,10.9359375,11.015625,11.090625,10.978125,10.9625,10.946875,11.0484375,11.003125,10.95,10.9359375,10.9703125,10.928125,10.9734375,10.93125,10.928125,11.021875,11.0125,10.965625,10.978125,10.890625,10.946875,11.01875,10.978125,10.978125,10.8796875,11.0125,11.0046875,11.0140625,10.91875,10.93125,11.0125,10.965625,10.965625,10.965625,11.034375,11.034375,10.9609375,10.946875,11.01875,11.034375,10.984375,11.0125,10.9078125,10.978125,10.965625,11.034375,10.9625,10.9078125,11.028125,10.984375,10.9875,10.9625,10.978125,10.971875,11.034375,11.034375,11.0125,10.9921875,11.0390625,10.9625,10.8984375,10.959375,11.0421875,11.0046875,11.0265625,11.0125,11.003125,11.075,11.034375,11.003125,11.0171875,11.034375,11.04375,10.9609375,10.984375,10.9625,10.978125,10.9515625,11.0546875,10.996875,11.0046875,11.06875,11.103125,11.1484375,11.11875,11.075,11.046875,11.140625,11.084375,11.0390625,11.01875,10.9859375,10.9515625,11.015625,10.99375,11.0140625,11.065625,11.0734375,11.2015625,11.1515625,11.140625,11.090625,11.125,11.0609375,11.0734375,10.965625,11.025,10.953125,10.99375,10.9484375,10.9703125,10.9734375,11.0078125,11.028125,11.0828125,11.0890625,11.0609375,11.090625,11.0734375,10.9703125,10.98125,10.9796875,11.034375,10.9703125,10.884375,10.928125,11.0765625,10.9703125,11.06875,11.0546875,11.0421875,11.0078125,10.996875,11.0125,10.9625,11.0765625,11.0375,10.959375,10.9703125,11.0265625,10.86875,10.953125,11.0640625,10.9546875,10.928125,11.0328125,11.0125,10.959375,10.91875,11.0140625,11.06875,11.0125,10.9671875,10.971875,10.984375,11.1,10.85
0.952,12.915625,12.05,12.309375,12.15625,12.03125,12.04375,12.1,12.0875,12.046875,12.128125,12.125,12.090625,12.13125,12.178125,12.13125,12.1,12.246875,12.140625,12.203125,12.13125,12.128125,12.16875,12.203125,12.1,12.165625,12.13125,12.2375,12.153125,12.09375,12.0875,12.1,12.125,12.059375,12.15,12.0875,12.14375,12.115625,12.2,12.25,12.19375,12.165625,12.20625,12.21875,12.25,12.165625,12.115625,12.1875,12.175,12.178125,12.1,12.225,12.30625,12.15,12.178125,12.246875,12.2875,12.271875,12.146875,12.1625,12.28125,12.2625,12.184375,12.115625,12.228125,12.1875,12.178125,12.153125,12.165625,12.178125,12.23125,12.25625,12.19375,12.19375,12.2875,12.25625,12.146875,12.1625,12.1375,12.165625,12.1125,12.090625,12.146875,12.165625,12.15625,12.259375,12.1875,12.1625,12.215625,12.25,12.221875,12.1625,12.1625,12.225,12.23125,12.11875,12.03125,12.1875,12.25,12.2,12.115625,12.146875,12.228125,12.30625,12.19375,12.1625,12.1625,12.278125,12.21875,12.1625,12.146875,12.178125,12.13125,12.16875,12.146875,12.15,12.246875,12.225,12.18125,12.19375,12.10625,12.1625,12.21875,12.19375,12.19375,12.078125,12.225,12.2125,12.234375,12.134375,12.146875,12.21875,12.190625,12.19375,12.18125,12.25,12.25,12.190625,12.1625,12.21875,12.25,12.196875,12.225,12.115625,12.184375,12.18125,12.25,12.165625,12.115625,12.25625,12.196875,12.1875,12.1625,12.19375,12.1875,12.25,12.25,12.225,12.203125,12.246875,12.165625,12.09375,12.175,12.2625,12.2125,12.2375,12.225,12.21875,12.275,12.25,12.21875,12.246875,12.25,12.25625,12.171875,12.20625,12.165625,12.190625,12.1625,12.271875,12.21875,12.2125,12.28125,12.315625,12.378125,12.334375,12.275,12.259375,12.36875,12.3125,12.246875,12.225,12.203125,12.1625,12.24375,12.209375,12.234375,12.2875,12.28125,12.4125,12.3625,12.36875,12.303125,12.3375,12.271875,12.28125,12.15625,12.228125,12.16875,12.2,12.165625,12.178125,12.16875,12.228125,12.25,12.290625,12.296875,12.26875,12.315625,12.28125,12.178125,12.1875,12.2,12.25,12.178125,12.078125,12.13125,12.296875,12.178125,12.284375,12.271875,12.2625,12.228125,12.21875,12.21875,12.165625,12.296875,12.2375,12.175,12.178125,12.246875,12.071875,12.14375,12.296875,12.171875,12.13125,12.221875,12.225,12.175,12.134375,12.209375,12.284375,12.225,12.196875,12.175,12.178125,12.303125,12.075
1.045,14.1984375,13.2390625,13.5046875,13.3625,13.225,13.246875,13.2890625,13.278125,13.2578125,13.3390625,13.315625,13.2984375,13.334375,13.3953125,13.334375,13.29375,13.46875,13.3703125,13.4140625,13.334375,13.3390625,13.384375,13.403125,13.3,13.36875,13.3515625,13.4546875,13.3703125,13.309375,13.2984375,13.3,13.3328125,13.2890625,13.3609375,13.3125,13.35625,13.3140625,13.4203125,13.471875,13.415625,13.3734375,13.428125,13.440625,13.471875,13.36875,13.3140625,13.4,13.4,13.3859375,13.3,13.4375,13.5234375,13.371875,13.3859375,13.471875,13.5125,13.5,13.3578125,13.3875,13.50625,13.484375,13.390625,13.3140625,13.4609375,13.3875,13.3859375,13.3703125,13.3859375,13.403125,13.45625,13.46875,13.421875,13.421875,13.515625,13.46875,13.3578125,13.3875,13.359375,13.36875,13.3109375,13.2984375,13.359375,13.36875,13.3625,13.484375,13.415625,13.375,13.43125,13.4796875,13.4515625,13.375,13.375,13.4375,13.45625,13.340625,13.23125,13.38125,13.465625,13.4203125,13.3234375,13.3578125,13.440625,13.521875,13.409375,13.3625,13.378125,13.5078125,13.434375,13.375,13.3578125,13.3859375,13.334375,13.3640625,13.3625,13.371875,13.471875,13.4375,13.396875,13.409375,13.321875,13.378125,13.41875,13.409375,13.409375,13.2765625,13.4375,13.4203125,13.4546875,13.35,13.3625,13.425,13.415625,13.421875,13.396875,13.465625,13.465625,13.4203125,13.378125,13.41875,13.465625,13.409375,13.4375,13.3234375,13.390625,13.396875,13.465625,13.36875,13.3234375,13.484375,13.409375,13.3875,13.3625,13.409375,13.403125,13.465625,13.465625,13.4375,13.4140625,13.4546875,13.36875,13.2890625,13.390625,13.4828125,13.4203125,13.4484375,13.4375,13.434375,13.475,13.465625,13.434375,13.4765625,13.465625,13.46875,13.3828125,13.428125,13.36875,13.403125,13.3734375,13.4890625,13.440625,13.4203125,13.49375,13.528125,13.6078125,13.55,13.475,13.471875,13.596875,13.540625,13.4546875,13.43125,13.4203125,13.3734375,13.471875,13.425,13.4546875,13.509375,13.4890625,13.6234375,13.5734375,13.596875,13.515625,13.55,13.4828125,13.4890625,13.346875,13.43125,13.384375,13.40625,13.3828125,13.3859375,13.3640625,13.4484375,13.471875,13.4984375,13.5046875,13.4765625,13.540625,13.4890625,13.3859375,13.39375,13.4203125,13.465625,13.3859375,13.271875,13.334375,13.5171875,13.3859375,13.5,13.4890625,13.4828125,13.4484375,13.440625,13.425,13.36875,13.5171875,13.4375,13.390625,13.3859375,13.4671875,13.275,13.334375,13.5296875,13.3890625,13.334375,13.4109375,13.4375,13.390625,13.35,13.4046875,13.5,13.4375,13.4265625,13.378125,13.371875,13.50625,13.3
1.123,15.48125,14.4609375,14.7,14.56875,14.41875,14.471875,14.496875,14.4890625,14.4484375,14.55,14.5265625,14.50625,14.5375,14.5890625,14.5375,14.521875,14.6546875,14.56875,14.6515625,14.5375,14.5296875,14.6,14.6203125,14.5171875,14.571875,14.5546875,14.6546875,14.5875,14.5046875,14.509375,14.5,14.540625,14.51875,14.5453125,14.5375,14.5890625,14.53125,14.6234375,14.69375,14.6375,14.5953125,14.65,14.6625,14.69375,14.5890625,14.5125,14.59375,14.603125,14.59375,14.5,14.65,14.740625,14.59375,14.6078125,14.6796875,14.7234375,14.728125,14.5859375,14.5984375,14.7140625,14.70625,14.596875,14.53125,14.6546875,14.609375,14.59375,14.56875,14.5890625,14.628125,14.6671875,14.68125,14.634375,14.634375,14.74375,14.68125,14.56875,14.5984375,14.5671875,14.5890625,14.509375,14.50625,14.5921875,14.571875,14.56875,14.6953125,14.628125,14.603125,14.646875,14.6953125,14.6671875,14.5875,14.5875,14.65,14.6671875,14.5625,14.4484375,14.59375,14.6640625,14.640625,14.53125,14.5859375,14.653125,14.7375,14.625,14.5921875,14.59375,14.7234375,14.65,14.5875,14.56875,14.59375,14.5375,14.5796875,14.578125,14.59375,14.6796875,14.65,14.6125,14.609375,14.521875,14.59375,14.634375,14.609375,14.609375,14.4921875,14.65,14.628125,14.6578125,14.565625,14.596875,14.646875,14.6265625,14.634375,14.6125,14.68125,14.68125,14.6359375,14.59375,14.634375,14.68125,14.6078125,14.65,14.5484375,14.596875,14.5953125,14.68125,14.5890625,14.5484375,14.696875,14.621875,14.603125,14.578125,14.625,14.603125,14.68125,14.6953125,14.65,14.625,14.6796875,14.5890625,14.5046875,14.60625,14.703125,14.6453125,14.659375,14.65,14.65,14.690625,14.68125,14.65,14.6921875,14.68125,14.68125,14.59375,14.6359375,14.571875,14.615625,14.584375,14.70625,14.6625,14.6453125,14.70625,14.740625,14.8203125,14.765625,14.690625,14.6703125,14.7953125,14.753125,14.6625,14.6375,14.6203125,14.584375,14.7,14.640625,14.6578125,14.715625,14.7140625,14.8515625,14.784375,14.809375,14.728125,14.778125,14.69375,14.696875,14.553125,14.634375,14.6,14.6125,14.5734375,14.615625,14.5796875,14.66875,14.678125,14.7203125,14.7296875,14.684375,14.7484375,14.7140625,14.6078125,14.615625,14.640625,14.6640625,14.59375,14.4890625,14.5375,14.7375,14.615625,14.715625,14.6890625,14.703125,14.6515625,14.6625,14.63125,14.571875,14.7203125,14.6546875,14.60625,14.59375,14.6625,14.5078125,14.559375,14.7296875,14.60625,14.559375,14.640625,14.65,14.60625,14.565625,14.6375,14.715625,14.65,14.65625,14.603125,14.5890625,14.709375,14.490625
1.233,18.046875,16.9046875,17.090625,16.98125,16.80625,16.921875,16.9125,16.9109375,16.8296875,16.971875,16.9484375,16.921875,16.94375,16.9765625,16.94375,16.978125,17.0265625,16.965625,17.1265625,16.94375,16.9109375,17.03125,17.0546875,16.9515625,16.978125,16.9609375,17.0546875,17.021875,16.8953125,16.93125,16.9,16.95625,16.978125,16.9140625,16.9875,17.0546875,16.965625,17.0296875,17.1375,17.08125,17.0390625,17.09375,17.10625,17.1375,17.0296875,16.909375,16.98125,17.009375,17.009375,16.9,17.075,17.175,17.0375,17.0515625,17.0953125,17.1453125,17.184375,17.0421875,17.0203125,17.1296875,17.15,17.009375,16.965625,17.0421875,17.053125,17.009375,16.965625,16.9953125,17.078125,17.0890625,17.10625,17.059375,17.059375,17.2,17.10625,16.990625,17.0203125,16.9828125,17.0296875,16.90625,16.921875,17.0578125,16.978125,16.98125,17.1171875,17.053125,17.059375,17.078125,17.1265625,17.0984375,17.0125,17.0125,17.075,17.0890625,17.00625,16.8828125,17.01875,17.0609375,17.08125,16.946875,17.0421875,17.078125,17.16875,17.05625,17.0515625,17.025,17.1546875,17.08125,17.0125,16.990625,17.009375,16.94375,17.0109375,17.009375,17.0375,17.0953125,17.075,17.04375,17.009375,16.921875,17.025,17.065625,17.009375,17.009375,16.9234375,17.075,17.04375,17.0640625,16.996875,17.065625,17.090625,17.0484375,17.059375,17.04375,17.1125,17.1125,17.0671875,17.025,17.065625,17.1125,17.0046875,17.075,16.9984375,17.009375,16.9921875,17.1125,17.0296875,16.9984375,17.121875,17.046875,17.034375,17.009375,17.05625,17.003125,17.1125,17.1546875,17.075,17.046875,17.1296875,17.0296875,16.9359375,17.0375,17.14375,17.0953125,17.08125,17.075,17.08125,17.121875,17.1125,17.08125,17.1234375,17.1125,17.10625,17.015625,17.0515625,16.978125,17.040625,17.00625,17.140625,17.10625,17.0953125,17.13125,17.165625,17.2453125,17.196875,17.121875,17.0671875,17.1921875,17.178125,17.078125,17.05,17.0203125,17.00625,17.15625,17.071875,17.0640625,17.128125,17.1640625,17.3078125,17.20625,17.234375,17.153125,17.234375,17.115625,17.1125,16.965625,17.040625,17.03125,17.025,16.9546875,17.075,17.0109375,17.109375,17.090625,17.1640625,17.1796875,17.1,17.1640625,17.1640625,17.0515625,17.059375,17.08125,17.0609375,17.009375,16.9234375,16.94375,17.178125,17.075,17.146875,17.0890625,17.14375,17.0578125,17.10625,17.04375,16.978125,17.1265625,17.0890625,17.0375,17.009375,17.053125,16.9734375,17.009375,17.1296875,17.040625,17.009375,17.1,17.075,17.0375,16.996875,17.103125,17.146875,17.075,17.115625,17.053125,17.0234375,17.115625,16.871875
