2017/02/10 17:39:00
Time (sec),PTAT,P000,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255
0.203,4.0125,3.740625,3.665625,3.7875,3.7546875,3.7171875,3.796875,3.75,3.75,3.75,3.8015625,3.73125,3.7828125,3.675,3.6890625,3.7546875,3.834375,3.76875,3.8015625,3.7828125,3.75,3.759375,3.7734375,3.7734375,3.7828125,3.7828125,3.7734375,3.76875,3.759375,3.75,3.7734375,3.7171875,3.759375,3.7265625,3.7828125,3.7546875,3.8203125,3.7828125,3.7875,3.796875,3.796875,3.796875,3.834375,3.7875,3.73125,3.76875,3.7546875,3.7828125,3.796875,3.7734375,3.7546875,3.7171875,3.740625,3.834375,3.84375,3.8015625,3.759375,3.759375,3.7546875,3.796875,3.796875,3.7875,3.76875,3.6984375,3.7734375,3.796875,3.8203125,3.7828125,3.796875,3.8015625,3.80625,3.80625,3.80625,3.80625,3.76875,3.8015625,3.8015625,3.75,3.7828125,3.76875,3.73125,3.7546875,3.7828125,3.7875,3.7546875,3.80625,3.8484375,3.815625,3.815625,3.7734375,3.76875,3.80625,3.80625,3.7546875,3.740625,3.7265625,3.80625,3.815625,3.8296875,3.7546875,3.759375,3.76875,3.815625,3.8578125,3.815625,3.7734375,3.7734375,3.7734375,3.76875,3.759375,3.75,3.73125,3.759375,3.76875,3.7875,3.796875,3.80625,3.815625,3.7734375,3.7734375,3.7734375,3.7734375,3.815625,3.7734375,3.76875,3.759375,3.7546875,3.7828125,3.815625,3.76875,3.7875,3.7546875,3.76875,3.815625,3.815625,3.815625,3.815625,3.7734375,3.7734375,3.7734375,3.76875,3.759375,3.7546875,3.740625,3.7125,3.76875,3.7828125,3.796875,3.80625,3.76875,3.7734375,3.7734375,3.7734375,3.815625,3.7734375,3.7734375,3.76875,3.759375,3.7546875,3.8296875,3.759375,3.759375,3.7828125,3.796875,3.759375,3.76875,3.815625,3.7734375,3.73125,3.7734375,3.7734375,3.76875,3.80625,3.759375,3.796875,3.73125,3.80625,3.8015625,3.7734375,3.7875,3.796875,3.759375,3.80625,3.76875,3.815625,3.7734375,3.7265625,3.76875,3.80625,3.796875,3.7875,3.7734375,3.75,3.7265625,3.759375,3.7828125,3.834375,3.796875,3.8015625,3.8015625,3.76875,3.80625,3.80625,3.8015625,3.7546875,3.75,3.7828125,3.759375,3.7875,3.8203125,3.796875,3.815625,3.7265625,3.7875,3.796875,3.84375,3.7546875,3.796875,3.7546875,3.796875,3.7875,3.7828125,3.76875,3.796875,3.684375,3.7828125,3.8296875,3.796875,3.815625,3.7734375,3.7828125,3.73125,3.7875,3.7875,3.7828125,3.7828125,3.7734375,3.759375,3.740625,3.8296875,3.7828125,3.84375,3.7734375,3.7546875,3.7828125,3.796875,3.80625,3.815625,3.759375,3.759375,3.759375,3.80625,3.8015625,3.7828125,3.8203125,3.6984375,3.75
0.265,5.35,4.9875,4.8875,5.05,5.00625,4.95625,5.0625,5,5,5,5.06875,4.975,5.04375,4.9,4.91875,5.00625,5.1125,5.025,5.06875,5.04375,5,5.0125,5.03125,5.03125,5.04375,5.04375,5.03125,5.025,5.0125,5,5.03125,4.95625,5.0125,4.96875,5.04375,5.00625,5.09375,5.04375,5.05,5.0625,5.0625,5.0625,5.1125,5.05,4.975,5.025,5.00625,5.04375,5.0625,5.03125,5.00625,4.95625,4.9875,5.1125,5.125,5.06875,5.0125,5.0125,5.00625,5.0625,5.0625,5.05,5.025,4.93125,5.03125,5.0625,5.09375,5.04375,5.0625,5.06875,5.075,5.075,5.075,5.075,5.025,5.06875,5.06875,5,5.04375,5.025,4.975,5.00625,5.04375,5.05,5.00625,5.075,5.13125,5.0875,5.0875,5.03125,5.025,5.075,5.075,5.00625,4.9875,4.96875,5.075,5.0875,5.10625,5.00625,5.0125,5.025,5.0875,5.14375,5.0875,5.03125,5.03125,5.03125,5.025,5.0125,5,4.975,5.0125,5.025,5.05,5.0625,5.075,5.0875,5.03125,5.03125,5.03125,5.03125,5.0875,5.03125,5.025,5.0125,5.00625,5.04375,5.0875,5.025,5.05,5.00625,5.025,5.0875,5.0875,5.0875,5.0875,5.03125,5.03125,5.03125,5.025,5.0125,5.00625,4.9875,4.95,5.025,5.04375,5.0625,5.075,5.025,5.03125,5.03125,5.03125,5.0875,5.03125,5.03125,5.025,5.0125,5.00625,5.10625,5.0125,5.0125,5.04375,5.0625,5.0125,5.025,5.0875,5.03125,4.975,5.03125,5.03125,5.025,5.075,5.0125,5.0625,4.975,5.075,5.06875,5.03125,5.05,5.0625,5.0125,5.075,5.025,5.0875,5.03125,4.96875,5.025,5.075,5.0625,5.05,5.03125,5,4.96875,5.0125,5.04375,5.1125,5.0625,5.06875,5.06875,5.025,5.075,5.075,5.06875,5.00625,5,5.04375,5.0125,5.05,5.09375,5.0625,5.0875,4.96875,5.05,5.0625,5.125,5.00625,5.0625,5.00625,5.0625,5.05,5.04375,5.025,5.0625,4.9125,5.04375,5.10625,5.0625,5.0875,5.03125,5.04375,4.975,5.05,5.05,5.04375,5.04375,5.03125,5.0125,4.9875,5.10625,5.04375,5.125,5.03125,5.00625,5.04375,5.0625,5.075,5.0875,5.0125,5.0125,5.0125,5.075,5.06875,5.04375,5.09375,4.93125,5
0.39,8.025,7.48125,7.453125,7.575,7.509375,7.478125,7.55625,7.534375,7.5,7.5,7.56875,7.4625,7.565625,7.446875,7.440625,7.509375,7.6,7.5375,7.603125,7.565625,7.534375,7.51875,7.509375,7.515625,7.565625,7.565625,7.546875,7.503125,7.51875,7.534375,7.546875,7.4875,7.51875,7.453125,7.565625,7.509375,7.571875,7.565625,7.575,7.59375,7.61875,7.59375,7.6375,7.575,7.496875,7.571875,7.509375,7.565625,7.540625,7.546875,7.509375,7.471875,7.48125,7.64375,7.65625,7.63125,7.546875,7.546875,7.540625,7.59375,7.59375,7.575,7.5375,7.434375,7.546875,7.59375,7.60625,7.565625,7.5625,7.575,7.6125,7.6125,7.6125,7.6125,7.5625,7.575,7.571875,7.53125,7.565625,7.5375,7.4625,7.509375,7.565625,7.55,7.540625,7.6125,7.66875,7.63125,7.63125,7.546875,7.5375,7.5875,7.6125,7.509375,7.5125,7.484375,7.6125,7.6,7.59375,7.5375,7.51875,7.5375,7.659375,7.6875,7.603125,7.51875,7.546875,7.575,7.5625,7.546875,7.5,7.496875,7.51875,7.5375,7.575,7.565625,7.58125,7.6,7.575,7.546875,7.546875,7.546875,7.603125,7.51875,7.5375,7.55,7.5375,7.565625,7.59375,7.5375,7.54375,7.540625,7.5375,7.63125,7.603125,7.603125,7.575,7.546875,7.546875,7.546875,7.5375,7.51875,7.509375,7.5125,7.49375,7.5375,7.53125,7.565625,7.58125,7.5625,7.546875,7.546875,7.546875,7.575,7.546875,7.546875,7.5625,7.51875,7.509375,7.59375,7.51875,7.55625,7.596875,7.59375,7.51875,7.5375,7.603125,7.575,7.490625,7.546875,7.546875,7.5375,7.5875,7.546875,7.59375,7.496875,7.58125,7.56875,7.546875,7.575,7.59375,7.55,7.5875,7.5375,7.603125,7.546875,7.50625,7.5375,7.58125,7.565625,7.54375,7.546875,7.534375,7.49375,7.51875,7.53125,7.6125,7.59375,7.603125,7.603125,7.5625,7.58125,7.58125,7.575,7.5375,7.525,7.565625,7.51875,7.575,7.59375,7.59375,7.63125,7.490625,7.575,7.5625,7.65625,7.5375,7.59375,7.5375,7.59375,7.54375,7.565625,7.5375,7.59375,7.415625,7.565625,7.6125,7.59375,7.63125,7.546875,7.565625,7.496875,7.575,7.60625,7.565625,7.596875,7.546875,7.51875,7.44375,7.6125,7.565625,7.6875,7.60625,7.509375,7.521875,7.59375,7.6125,7.63125,7.55625,7.51875,7.51875,7.6125,7.603125,7.565625,7.640625,7.453125,7.5
0.53,10.7,9.975,10.01875,10.1,10.0125,10,10.05,10.06875,10,10,10.06875,9.95,10.0875,9.99375,9.9625,10.0125,10.0875,10.05,10.1375,10.0875,10.06875,10.025,9.9875,10,10.0875,10.0875,10.0625,9.98125,10.025,10.06875,10.0625,10.01875,10.025,9.9375,10.0875,10.0125,10.05,10.0875,10.1,10.125,10.175,10.125,10.1625,10.1,10.01875,10.11875,10.0125,10.0875,10.01875,10.0625,10.0125,9.9875,9.975,10.175,10.1875,10.19375,10.08125,10.08125,10.075,10.125,10.125,10.1,10.05,9.9375,10.0625,10.125,10.11875,10.0875,10.0625,10.08125,10.15,10.15,10.15,10.15,10.1,10.08125,10.075,10.0625,10.0875,10.05,9.95,10.0125,10.0875,10.05,10.075,10.15,10.20625,10.175,10.175,10.0625,10.05,10.1,10.15,10.0125,10.0375,10,10.15,10.1125,10.08125,10.06875,10.025,10.05,10.23125,10.23125,10.11875,10.00625,10.0625,10.11875,10.1,10.08125,10,10.01875,10.025,10.05,10.1,10.06875,10.0875,10.1125,10.11875,10.0625,10.0625,10.0625,10.11875,10.00625,10.05,10.0875,10.06875,10.0875,10.1,10.05,10.0375,10.075,10.05,10.175,10.11875,10.11875,10.0625,10.0625,10.0625,10.0625,10.05,10.025,10.0125,10.0375,10.0375,10.05,10.01875,10.06875,10.0875,10.1,10.0625,10.0625,10.0625,10.0625,10.0625,10.0625,10.1,10.025,10.0125,10.08125,10.025,10.1,10.15,10.125,10.025,10.05,10.11875,10.11875,10.00625,10.0625,10.0625,10.05,10.1,10.08125,10.125,10.01875,10.0875,10.06875,10.0625,10.1,10.125,10.0875,10.1,10.05,10.11875,10.0625,10.04375,10.05,10.0875,10.06875,10.0375,10.0625,10.06875,10.01875,10.025,10.01875,10.1125,10.125,10.1375,10.1375,10.1,10.0875,10.0875,10.08125,10.06875,10.05,10.0875,10.025,10.1,10.09375,10.125,10.175,10.0125,10.1,10.0625,10.1875,10.06875,10.125,10.06875,10.125,10.0375,10.0875,10.05,10.125,9.91875,10.0875,10.11875,10.125,10.175,10.0625,10.0875,10.01875,10.1,10.1625,10.0875,10.15,10.0625,10.025,9.9,10.11875,10.0875,10.25,10.18125,10.0125,10,10.125,10.15,10.175,10.1,10.025,10.025,10.15,10.1375,10.0875,10.1875,9.975,10
0.671,12.0375,11.221875,11.271875,11.334375,11.2640625,11.2609375,11.296875,11.31875,11.25,11.25,11.3359375,11.19375,11.3484375,11.2453125,11.1921875,11.2640625,11.365625,11.3359375,11.4046875,11.3265625,11.31875,11.2625,11.2453125,11.2578125,11.3484375,11.3484375,11.3203125,11.2375,11.278125,11.31875,11.3203125,11.2578125,11.278125,11.1796875,11.3484375,11.2640625,11.30625,11.3484375,11.3625,11.390625,11.440625,11.390625,11.425,11.3625,11.2796875,11.375,11.2640625,11.3484375,11.284375,11.3203125,11.28125,11.2265625,11.221875,11.440625,11.453125,11.4609375,11.334375,11.334375,11.3265625,11.390625,11.390625,11.3625,11.30625,11.1890625,11.296875,11.371875,11.375,11.3484375,11.328125,11.334375,11.41875,11.41875,11.41875,11.40625,11.36875,11.334375,11.3421875,11.328125,11.3484375,11.321875,11.215625,11.2640625,11.3296875,11.3,11.3421875,11.41875,11.4890625,11.43125,11.4328125,11.3203125,11.31875,11.35625,11.41875,11.2640625,11.284375,11.2578125,11.41875,11.36875,11.3421875,11.334375,11.278125,11.31875,11.503125,11.5171875,11.390625,11.25,11.30625,11.3765625,11.36875,11.3484375,11.25,11.2625,11.278125,11.30625,11.3625,11.334375,11.35625,11.36875,11.3765625,11.334375,11.3203125,11.3203125,11.3765625,11.25,11.30625,11.340625,11.334375,11.3484375,11.353125,11.30625,11.284375,11.3265625,11.31875,11.446875,11.3765625,11.3765625,11.3203125,11.3203125,11.3203125,11.3203125,11.30625,11.278125,11.278125,11.3,11.29375,11.321875,11.2796875,11.3203125,11.340625,11.35625,11.3203125,11.334375,11.3203125,11.3203125,11.3203125,11.3203125,11.35625,11.2921875,11.278125,11.3421875,11.278125,11.353125,11.4109375,11.390625,11.2921875,11.31875,11.3765625,11.3765625,11.2640625,11.3203125,11.334375,11.30625,11.35625,11.334375,11.390625,11.2953125,11.340625,11.3359375,11.3203125,11.346875,11.390625,11.35625,11.35625,11.30625,11.3765625,11.3203125,11.3125,11.30625,11.35625,11.3203125,11.3,11.3203125,11.31875,11.3015625,11.296875,11.2796875,11.375,11.390625,11.4046875,11.4046875,11.36875,11.340625,11.340625,11.334375,11.3203125,11.3125,11.3484375,11.278125,11.3625,11.34375,11.390625,11.446875,11.2734375,11.3625,11.3125,11.4390625,11.3203125,11.390625,11.334375,11.390625,11.284375,11.3484375,11.30625,11.390625,11.1921875,11.3484375,11.371875,11.371875,11.446875,11.3203125,11.3640625,11.2796875,11.3625,11.425,11.3484375,11.4109375,11.3359375,11.278125,11.146875,11.371875,11.3484375,11.53125,11.46875,11.2859375,11.2390625,11.390625,11.41875,11.446875,11.371875,11.278125,11.278125,11.4015625,11.4046875,11.3484375,11.4609375,11.2359375,11.25
0.905,16.05,14.9625,15.03125,15.0375,15.01875,15.04375,15.05625,15.06875,15,15,15.1203125,14.946875,15.13125,15,14.9125,14.984375,15.165625,15.1640625,15.18125,15.065625,15.06875,14.990625,15.01875,15.03125,15.13125,15.13125,15.078125,14.9890625,15.0375,15.06875,15.09375,14.975,15.0375,14.90625,15.13125,15.0359375,15.075,15.13125,15.15,15.1875,15.2375,15.1875,15.2125,15.15,15.0625,15.14375,15.0359375,15.13125,15.0546875,15.0703125,15.0703125,14.9625,14.99375,15.2375,15.2359375,15.246875,15.1078125,15.1078125,15.096875,15.1875,15.1875,15.134375,15.075,14.94375,15.0234375,15.13125,15.1265625,15.13125,15.109375,15.1078125,15.225,15.225,15.2125,15.175,15.1625,15.1078125,15.14375,15.125,15.1140625,15.103125,14.990625,15.0359375,15.090625,15.0625,15.128125,15.209375,15.3234375,15.2296875,15.2203125,15.1078125,15.1125,15.125,15.225,15.034375,15.040625,15.03125,15.2078125,15.1375,15.125,15.13125,15.0375,15.1125,15.31875,15.3609375,15.1921875,15.009375,15.0515625,15.1640625,15.175,15.15,15,14.99375,15.0375,15.090625,15.15,15.1171875,15.146875,15.1375,15.1640625,15.1359375,15.09375,15.09375,15.15,14.9953125,15.090625,15.1,15.1171875,15.1140625,15.1125,15.075,15.040625,15.096875,15.125,15.246875,15.15,15.15,15.09375,15.09375,15.09375,15.0796875,15.075,15.0375,15.075,15.0875,15.0625,15.121875,15.0625,15.0890625,15.115625,15.1375,15.09375,15.1359375,15.09375,15.09375,15.09375,15.1078125,15.1375,15.0796875,15.0609375,15.1078125,15.0375,15.1125,15.209375,15.171875,15.0796875,15.1125,15.1640625,15.15,15.0515625,15.09375,15.1359375,15.075,15.125,15.09375,15.1875,15.109375,15.1,15.1203125,15.09375,15.103125,15.1875,15.1625,15.125,15.075,15.1640625,15.1078125,15.11875,15.075,15.146875,15.075,15.071875,15.09375,15.06875,15.109375,15.09375,15.0625,15.1625,15.1875,15.20625,15.20625,15.1625,15.115625,15.1,15.1078125,15.0890625,15.1,15.13125,15.0375,15.15,15.1171875,15.1875,15.24375,15.05625,15.134375,15.078125,15.2078125,15.0890625,15.1875,15.13125,15.171875,15.025,15.146875,15.090625,15.16875,14.990625,15.13125,15.1546875,15.13125,15.24375,15.109375,15.1609375,15.0453125,15.15,15.228125,15.13125,15.19375,15.140625,15.0375,14.8875,15.13125,15.1578125,15.34375,15.3015625,15.084375,14.978125,15.1875,15.2078125,15.24375,15.16875,15.0375,15.05625,15.1734375,15.20625,15.13125,15.259375,15.01875,15.03125
1.061,18.725,17.45625,17.5375,17.50625,17.521875,17.565625,17.5875,17.56875,17.5,17.5,17.6203125,17.478125,17.653125,17.503125,17.434375,17.41875,17.653125,17.6765625,17.665625,17.5875,17.56875,17.496875,17.534375,17.546875,17.653125,17.653125,17.5625,17.4671875,17.54375,17.56875,17.609375,17.453125,17.54375,17.390625,17.653125,17.5734375,17.5875,17.653125,17.675,17.71875,17.76875,17.71875,17.7375,17.675,17.584375,17.65625,17.5734375,17.653125,17.5328125,17.5390625,17.5734375,17.478125,17.55,17.76875,17.7390625,17.75,17.6421875,17.6421875,17.63125,17.71875,17.71875,17.628125,17.5875,17.446875,17.5390625,17.6625,17.6046875,17.653125,17.609375,17.6421875,17.7625,17.7625,17.725,17.6875,17.675,17.6421875,17.678125,17.65625,17.6015625,17.578125,17.478125,17.5734375,17.64375,17.5875,17.63125,17.715625,17.8609375,17.8015625,17.7640625,17.6515625,17.625,17.6375,17.7625,17.56875,17.565625,17.546875,17.7109375,17.65,17.646875,17.6625,17.54375,17.625,17.8625,17.9046875,17.7078125,17.553125,17.5671875,17.7078125,17.7125,17.684375,17.5,17.48125,17.54375,17.634375,17.675,17.6203125,17.653125,17.65,17.7078125,17.6515625,17.609375,17.609375,17.665625,17.5109375,17.634375,17.60625,17.6203125,17.6015625,17.61875,17.5875,17.565625,17.63125,17.6625,17.759375,17.665625,17.665625,17.609375,17.609375,17.609375,17.5671875,17.5875,17.54375,17.60625,17.6125,17.575,17.634375,17.584375,17.6203125,17.653125,17.675,17.609375,17.6515625,17.609375,17.609375,17.609375,17.6515625,17.675,17.5859375,17.5640625,17.5953125,17.54375,17.61875,17.7625,17.671875,17.5859375,17.625,17.7078125,17.665625,17.5953125,17.609375,17.6515625,17.5875,17.6375,17.6,17.71875,17.63125,17.60625,17.6203125,17.609375,17.628125,17.71875,17.7,17.6375,17.5875,17.7078125,17.6515625,17.65625,17.5875,17.653125,17.578125,17.565625,17.609375,17.56875,17.59375,17.6,17.584375,17.6875,17.71875,17.740625,17.740625,17.675,17.653125,17.60625,17.6421875,17.6203125,17.625,17.653125,17.54375,17.675,17.6640625,17.71875,17.75,17.578125,17.628125,17.609375,17.7390625,17.6203125,17.71875,17.6625,17.671875,17.51875,17.7,17.634375,17.6625,17.49375,17.653125,17.7078125,17.6625,17.75,17.65625,17.6484375,17.5328125,17.675,17.784375,17.653125,17.715625,17.65625,17.54375,17.38125,17.6375,17.7328125,17.84375,17.8171875,17.5875,17.5,17.71875,17.7109375,17.75,17.675,17.54375,17.6,17.7109375,17.740625,17.653125,17.7625,17.540625,17.59375
1.139,20.0625,18.734375,18.790625,18.76875,18.7515625,18.8265625,18.853125,18.81875,18.75,18.75,18.8703125,18.721875,18.8921875,18.7765625,18.6953125,18.6703125,18.896875,18.9328125,18.9078125,18.8484375,18.8359375,18.75,18.7734375,18.7890625,18.9296875,18.9140625,18.8203125,18.7234375,18.796875,18.81875,18.8671875,18.6921875,18.8296875,18.6328125,18.8921875,18.825,18.84375,18.9296875,18.9375,18.984375,19.01875,18.984375,19,18.9375,18.8453125,18.9125,18.825,18.9140625,18.7984375,18.796875,18.825,18.7359375,18.8125,19.034375,19.0046875,19.03125,18.909375,18.909375,18.8828125,18.984375,18.984375,18.890625,18.84375,18.6984375,18.7734375,18.909375,18.878125,18.9140625,18.859375,18.909375,19.015625,19.03125,18.99375,18.95625,18.94375,18.8953125,18.9296875,18.921875,18.8625,18.834375,18.74375,18.825,18.8859375,18.85,18.8984375,18.984375,19.1296875,19.0734375,19.0359375,18.909375,18.88125,18.89375,19.015625,18.8359375,18.8125,18.8046875,18.9625,18.921875,18.9078125,18.928125,18.796875,18.88125,19.134375,19.190625,18.9796875,18.8109375,18.825,18.965625,18.98125,18.9515625,18.75,18.725,18.778125,18.890625,18.9375,18.8859375,18.921875,18.921875,18.965625,18.909375,18.8671875,18.8671875,18.9234375,18.76875,18.8765625,18.859375,18.871875,18.8625,18.871875,18.859375,18.828125,18.8828125,18.91875,19.015625,18.9234375,18.9375,18.8671875,18.8671875,18.853125,18.825,18.85625,18.8125,18.871875,18.859375,18.83125,18.890625,18.8453125,18.8859375,18.90625,18.93125,18.8671875,18.909375,18.8671875,18.8671875,18.8671875,18.909375,18.93125,18.8390625,18.8296875,18.85625,18.796875,18.871875,19.00625,18.9375,18.853125,18.89375,18.965625,18.9234375,18.8390625,18.8671875,18.909375,18.859375,18.89375,18.8671875,18.96875,18.8921875,18.859375,18.8875,18.8671875,18.890625,18.9703125,18.953125,18.89375,18.85625,18.965625,18.909375,18.9125,18.84375,18.90625,18.84375,18.828125,18.8671875,18.81875,18.85625,18.871875,18.8609375,18.95,18.984375,18.99375,18.99375,18.93125,18.921875,18.875,18.909375,18.871875,18.875,18.9140625,18.815625,18.9578125,18.9375,18.965625,19.003125,18.8390625,18.890625,18.875,19.0046875,18.8859375,18.9703125,18.928125,18.9375,18.78125,18.9421875,18.890625,18.928125,18.7453125,18.9140625,18.984375,18.928125,19.003125,18.9140625,18.909375,18.809375,18.9375,19.046875,18.9140625,18.9765625,18.9140625,18.815625,18.646875,18.890625,18.965625,19.09375,19.1046875,18.8390625,18.7609375,18.965625,18.9625,19.021875,18.928125,18.815625,18.871875,18.9796875,19.0078125,18.9140625,19.0140625,18.8015625,18.875
1.264,22.7375,21.290625,21.296875,21.29375,21.2109375,21.3484375,21.384375,21.31875,21.25,21.25,21.3703125,21.209375,21.3703125,21.3234375,21.2171875,21.1734375,21.384375,21.4453125,21.3921875,21.3703125,21.3703125,21.25625,21.2515625,21.2734375,21.4828125,21.4359375,21.3359375,21.2359375,21.303125,21.31875,21.3828125,21.1703125,21.4015625,21.1171875,21.3703125,21.328125,21.35625,21.4828125,21.4625,21.515625,21.51875,21.515625,21.525,21.4625,21.3671875,21.425,21.328125,21.4359375,21.3296875,21.3125,21.328125,21.2515625,21.3375,21.565625,21.5359375,21.59375,21.44375,21.44375,21.3859375,21.515625,21.515625,21.415625,21.35625,21.2015625,21.2421875,21.403125,21.425,21.4359375,21.359375,21.44375,21.521875,21.56875,21.53125,21.49375,21.48125,21.4015625,21.4328125,21.453125,21.384375,21.346875,21.275,21.328125,21.3703125,21.375,21.4328125,21.521875,21.6671875,21.6171875,21.5796875,21.425,21.39375,21.40625,21.521875,21.3703125,21.30625,21.3203125,21.465625,21.465625,21.4296875,21.459375,21.303125,21.39375,21.678125,21.7625,21.5234375,21.3265625,21.340625,21.48125,21.51875,21.4859375,21.25,21.2125,21.246875,21.403125,21.4625,21.4171875,21.459375,21.465625,21.48125,21.425,21.3828125,21.3828125,21.4390625,21.284375,21.3609375,21.365625,21.375,21.384375,21.378125,21.403125,21.353125,21.3859375,21.43125,21.528125,21.4390625,21.48125,21.3828125,21.3828125,21.340625,21.340625,21.39375,21.35,21.403125,21.353125,21.34375,21.403125,21.3671875,21.4171875,21.4125,21.44375,21.3828125,21.425,21.3828125,21.3828125,21.3828125,21.425,21.44375,21.3453125,21.3609375,21.378125,21.303125,21.378125,21.49375,21.46875,21.3875,21.43125,21.48125,21.4390625,21.3265625,21.3828125,21.425,21.403125,21.40625,21.4015625,21.46875,21.4140625,21.365625,21.421875,21.3828125,21.415625,21.4734375,21.459375,21.40625,21.39375,21.48125,21.425,21.425,21.35625,21.4125,21.375,21.353125,21.3828125,21.31875,21.38125,21.415625,21.4140625,21.475,21.515625,21.5,21.5,21.44375,21.459375,21.4125,21.44375,21.375,21.375,21.4359375,21.359375,21.5234375,21.484375,21.459375,21.509375,21.3609375,21.415625,21.40625,21.5359375,21.4171875,21.4734375,21.459375,21.46875,21.30625,21.4265625,21.403125,21.459375,21.2484375,21.4359375,21.5375,21.459375,21.509375,21.4296875,21.43125,21.3625,21.4625,21.571875,21.4359375,21.4984375,21.4296875,21.359375,21.178125,21.396875,21.43125,21.59375,21.6796875,21.3421875,21.2828125,21.459375,21.465625,21.565625,21.434375,21.359375,21.415625,21.5171875,21.5421875,21.4359375,21.5171875,21.3234375,21.4375
1.342,24.075,22.5375,22.55,22.528125,22.4625,22.609375,22.65,22.56875,22.5,22.5,22.6203125,22.475,22.609375,22.5484375,22.446875,22.425,22.6625,22.7015625,22.634375,22.609375,22.6203125,22.509375,22.509375,22.53125,22.74375,22.696875,22.59375,22.4921875,22.55625,22.56875,22.6203125,22.4359375,22.6234375,22.384375,22.609375,22.5796875,22.6125,22.7265625,22.725,22.78125,22.784375,22.78125,22.7875,22.725,22.6109375,22.68125,22.5796875,22.696875,22.56875,22.5703125,22.5609375,22.509375,22.6,22.83125,22.8171875,22.8609375,22.696875,22.7109375,22.653125,22.78125,22.78125,22.678125,22.6125,22.453125,22.5,22.66875,22.6984375,22.696875,22.609375,22.7109375,22.790625,22.8375,22.8,22.75,22.7375,22.6546875,22.684375,22.703125,22.6453125,22.603125,22.51875,22.5796875,22.63125,22.6375,22.7,22.790625,22.9359375,22.8890625,22.8515625,22.6828125,22.65,22.675,22.790625,22.621875,22.56875,22.5625,22.734375,22.721875,22.690625,22.7109375,22.55625,22.65,22.95,23.034375,22.78125,22.584375,22.584375,22.7390625,22.7875,22.753125,22.5,22.45625,22.5,22.659375,22.725,22.6828125,22.7125,22.721875,22.7390625,22.6828125,22.640625,22.6546875,22.696875,22.5421875,22.603125,22.61875,22.6265625,22.6453125,22.63125,22.675,22.615625,22.653125,22.6875,22.784375,22.696875,22.7390625,22.640625,22.6265625,22.5984375,22.5984375,22.6625,22.603125,22.6546875,22.6,22.58125,22.675,22.628125,22.6828125,22.665625,22.7,22.640625,22.6828125,22.640625,22.640625,22.640625,22.66875,22.7,22.6125,22.6265625,22.621875,22.55625,22.63125,22.7546875,22.734375,22.6546875,22.7,22.7390625,22.696875,22.584375,22.640625,22.6828125,22.659375,22.675,22.6546875,22.71875,22.6578125,22.61875,22.6890625,22.640625,22.678125,22.725,22.7125,22.6625,22.6625,22.7390625,22.6828125,22.68125,22.625,22.665625,22.640625,22.615625,22.640625,22.56875,22.64375,22.6875,22.675,22.7375,22.7671875,22.753125,22.753125,22.7125,22.7125,22.68125,22.696875,22.6265625,22.6375,22.696875,22.6125,22.7859375,22.734375,22.725,22.7625,22.621875,22.678125,22.671875,22.8015625,22.66875,22.725,22.7109375,22.734375,22.56875,22.6875,22.659375,22.70625,22.5,22.696875,22.8140625,22.725,22.7625,22.6875,22.6921875,22.6234375,22.725,22.834375,22.696875,22.759375,22.6875,22.6125,22.44375,22.65,22.6921875,22.875,22.9375,22.615625,22.54375,22.725,22.7171875,22.8375,22.6875,22.6125,22.6875,22.8046875,22.809375,22.678125,22.76875,22.55625,22.6875
